Breakfast Delivery Model from State Agency Tracking-Original,School ID,School Name,District ID,District Name,State-Physical,County,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,NCES ID
,10710,Ridgeview Elem,2019007,Springfield SD 19,OR,Lane,Springfield,97478,526 66th Street,,,Public-Regular School,N,,N,,,,,,440,202,205,33,238,24582,3040,12104,27622,9392,1011,2728,10403,,172,173,,,,,,,,OR,27622,159.664739884,10403,60.482558140,OR@10710@2019007,SY16-17,,238,0.540909091,,Public,,,,,,,
,10711,Riverbend Elem,2019007,Springfield SD 19,OR,Lane,Springfield,97478,320 51st Street,,,Public-Regular School,Y,,N,,,,,,544,0,544,0,544,68936,0,0,68936,34105,0,0,34105,,172,173,,,,,,,,OR,68936,398.473988439,34105,198.284883721,OR@10711@2019007,SY16-17,,544,1,,Public,,,,,,,
,10692,Springfield High,2019007,Springfield SD 19,OR,Lane,Springfield,97477,875 7th Street,,,Public-Regular School,N,,N,,,,,,1405,530,772,103,875,34177,4058,4253,38235,17816,1331,1099,19147,,173,173,,,,,,,,OR,38235,221.011560694,19147,110.676300578,OR@10692@2019007,SY16-17,,875,0.622775801,,Public,,,,,,,
,10712,Thurston Elem,2019007,Springfield SD 19,OR,Lane,Springfield,97478,7345 Thurston Road,,,Public-Regular School,N,,N,,,,,,478,293,151,34,185,16369,2800,12183,19169,9667,1601,5466,11268,,172,173,,,,,,,,OR,19169,110.803468208,11268,65.511627907,OR@10712@2019007,SY16-17,,185,0.387029289,,Public,,,,,,,
,10693,Thurston High,2019007,Springfield SD 19,OR,Lane,Springfield,97478,333 58th Street,,,Public-Regular School,N,,N,,,,,,1377,828,442,107,549,15997,4394,5349,20391,3956,1463,687,5419,,172,173,,,,,,,,OR,20391,117.867052023,5419,31.505813953,OR@10693@2019007,SY16-17,,549,0.398692810,,Public,,,,,,,
,10698,Thurston Middle,2019007,Springfield SD 19,OR,Lane,Springfield,97478,6300 Thurston Road,,,Public-Regular School,N,,N,,,,,,544,306,194,44,238,19176,4082,13546,23258,6521,1738,1889,8259,,173,173,,,,,,,,OR,23258,134.439306358,8259,47.739884393,OR@10698@2019007,SY16-17,,238,0.4375,,Public,,,,,,,
,15105,Two Rivers-Dos Rios Elementary,2019007,Springfield SD 19,OR,Lane,Springfield,97477,1084 G Street,,,Public-Regular School,Y,,N,,,,,,495,0,495,0,495,70427,0,0,70427,35741,0,0,35741,,173,173,,,,,,,,OR,70427,407.092485549,35741,206.595375723,OR@15105@2019007,SY16-17,,495,1,,Public,,,,,,,
,10713,Walterville Elem,2019007,Springfield SD 19,OR,Lane,Springfield,97478,40589 McKenzie Highway,,,Public-Regular School,N,,N,,,,,,197,110,74,13,87,7917,1690,6419,9607,5026,1016,1811,6042,,172,173,,,,,,,,OR,9607,55.531791908,6042,35.127906977,OR@10713@2019007,SY16-17,,87,0.441624365,,Public,,,,,,,
,15162,Willamette Leadership Academy - High,2019007,Springfield SD 19,OR,Lane,Eugene,97405,34020 B Street,,,Public-Charter School,N,,N,,,,,,185,66,95,24,119,10351,2351,3783,12702,6601,1450,1901,8051,,158,158,,,,,,,,OR,12702,80.392405063,8051,50.955696203,OR@15162@2019007,SY16-17,,119,0.643243243,,Charter,,,,,,,
,15308,Willamette Leadership Academy - Middle,2019007,Springfield SD 19,OR,Lane,Springfield,97478,91166 Sunderman Road,,,Public-Charter School,N,,N,,,,,,125,45,62,18,80,10244,2497,4402,12741,6235,1257,1537,7492,,166,166,,,,,,,,OR,12741,76.753012048,7492,45.132530120,OR@15308@2019007,SY16-17,,80,0.64,,Charter,,,,,,,
,10714,Yolanda Elem,2019007,Springfield SD 19,OR,Lane,Springfield,97477,2350 Yolanda Street,,,Public-Regular School,N,,N,,,,,,403,209,165,29,194,19409,2361,9034,21770,8162,431,2158,8593,,172,173,,,,,,,,OR,21770,125.838150289,8593,49.959302326,OR@10714@2019007,SY16-17,,194,0.481389578,,Public,,,,,,,
,12796,St. Andrew Nativity School,2619013,St. Andrew Nativity School,OR,Multnomah,Portland,97211,4925 NE 9th,,,Private - Non-Profit-Regular School,N,,N,,,,,,86,12,59,15,74,6155,1924,1259,8079,0,0,0,0,,0,136,,,,,,,,OR,8079,59.404411765,0,,OR@12796@2619013,SY16-17,,74,0.860465116,,Nonpublic,,,,,,,
,11355,St. Francis School,0919002,St. Francis School - Bend,OR,Deschutes,Bend,97701,2450 NE 27th St.,,,Private - Non-Profit-Regular School,N,,N,,,,,,104,94,4,6,10,548,696,2627,1244,0,0,0,0,,0,166,,,,,,,,OR,1244,7.493975904,0,,OR@11355@0919002,SY16-17,,10,0.096153846,,Nonpublic,,,,,,,
,10348,Columbia County Education,0519003,St. Helens SD 502,OR,Columbia,St. Helens,97051,474 N 16 th,,,Public-Regular School,N,,N,,,,,,92,42,44,6,50,2281,362,608,2643,1682,378,276,2060,,165,164,,,,,,,,OR,2643,16.115853659,2060,12.484848485,OR@10348@0519003,SY16-17,,50,0.543478261,,Public,,,,,,,
,13480,Columbia River Youth Corps,0519003,St. Helens SD 502,OR,Columbia,St. Helens,97051,58751 Bachelor Flat Rd,,,Public-Regular School,N,,N,,,,,,16,7,7,2,9,624,210,93,834,625,209,85,834,,165,165,,,,,,,,OR,834,5.054545455,834,5.054545455,OR@13480@0519003,SY16-17,,9,0.5625,,Public,,,,,,,
,10344,Lewis & Clark Elem,0519003,St. Helens SD 502,OR,Columbia,St. Helens,97051,111 S. 9th St.,,,Public-Regular School,N,,N,,,,,,744,320,353,71,424,47261,9896,17461,57157,19163,4381,2188,23544,,168,168,,,,,,,,OR,57157,340.220238095,23544,140.142857143,OR@10344@0519003,SY16-17,,424,0.569892473,,Public,,,,,,,
,10346,McBride Elem,0519003,St. Helens SD 502,OR,Columbia,St. Helens,97051,2774 Columbia Blvd,,,Public-Regular School,N,,N,,,,,,738,429,270,39,309,34968,6143,20488,41111,12730,2201,1771,14931,,168,168,,,,,,,,OR,41111,244.708333333,14931,88.875,OR@10346@0519003,SY16-17,,309,0.418699187,,Public,,,,,,,
,10341,St Helens High,0519003,St. Helens SD 502,OR,Columbia,St. Helens,97051,2375 Gable Rd.,,,Public-Regular School,N,,N,,,,,,1002,731,233,38,271,13076,2434,5456,15510,5017,997,451,6014,,168,168,,,,,,,,OR,15510,92.321428571,6014,35.797619048,OR@10341@0519003,SY16-17,,271,0.270459082,,Public,,,,,,,
BIC,10342,St Helens Middle,0519003,St. Helens SD 502,OR,Columbia,St. Helens,97051,354 N. 15th,,,Public-Regular School,N,,N,,,,,,435,242,155,38,193,17895,4367,7925,22262,11106,2715,2386,13821,,168,168,,,,,,,,OR,22262,132.511904762,13821,82.267857143,OR@10342@0519003,SY16-17,,193,0.443678161,,Public,,,,BIC,,,
,13361,St James School,3619002,St. James School,OR,Yamhill,McMinnville,97128,206 NE Kirby St.,,,Private - Non-Profit-Regular School,N,,N,,,,,,83,54,21,8,29,2998,921,3772,3919,0,0,0,0,,0,165,,,,,,,,OR,3919,23.751515152,0,,OR@13361@3619002,SY16-17,,29,0.349397590,,Nonpublic,,,,,,,
,11391,St. Mary School,2419010,St. Mary School - Stayton,OR,Marion,Stayton,97383,1066 N 6th Ave,,,Private - Non-Profit-Regular School,N,,N,,,,,,216,196,8,12,20,1070,1101,11365,2171,0,0,0,0,,0,165,,,,,,,,OR,2171,13.157575758,0,,OR@11391@2419010,SY16-17,,20,0.092592593,,Nonpublic,,,,,,,
,11472,St. Mary's Home,3419006,St. Mary's Home,OR,Washington,Beaverton,97003,16535 SW Tualatin Valley Hwy.,,,Private - Non-Profit-Residential Child Care Institution,N,,Y,,,,,,100,8,90,2,92,23633,471,2096,24104,24163,511,2295,24674,,364,364,,,,,,,,OR,24104,66.219780220,24674,67.785714286,OR@11472@3419006,SY16-17,,92,0.92,,Other,,,,,,,
,11473,St. Matthew School,3419007,St. Matthew School,OR,Washington,Hillsboro,97123,221 SE Walnut,,,Private - Non-Profit-Regular School,N,,N,,,,,,260,206,32,22,54,4238,2321,5792,6559,0,0,0,0,,0,170,,,,,,,,OR,6559,38.582352941,0,,OR@11473@3419007,SY16-17,,54,0.207692308,,Nonpublic,,,,,,,
,13038,St. Paul Parochial School,2419017,St. Paul Parochial School,OR,Marion,St. Paul,97137,20327 Christie Street,,,Private - Non-Profit-Regular School,N,,N,,,,,,66,63,3,0,3,301,0,2812,301,0,0,0,0,,0,151,,,,,,,,OR,301,1.993377483,0,,OR@13038@2419017,SY16-17,,3,0.045454545,,Nonpublic,,,,,,,
,14205,St Paul Elementary,2419011,St. Paul SD 45,OR,Marion,St. Paul,97137,20449 Main Street NE,,,Public-Regular School,N,,N,,,,,,110,52,48,10,58,5503,1277,2935,6780,4335,840,1465,5175,,158,158,,,,,,,,OR,6780,42.911392405,5175,32.753164557,OR@14205@2419011,SY16-17,,58,0.527272727,,Public,,,,,,,
,10905,St Paul High,2419011,St. Paul SD 45,OR,Marion,St. Paul,97137,20449 Main Street NE,,,Public-Regular School,N,,N,,,,,,126,88,30,8,38,3096,817,2368,3913,566,64,15,630,,163,163,,,,,,,,OR,3913,24.006134969,630,3.865030675,OR@10905@2419011,SY16-17,,38,0.301587302,,Public,,,,,,,
,11378,St. Peter Catholic School,2319001,St. Peter Catholic School,OR,Malheur,ONTARIO,97914,98  SW 9TH STREET,,,Private - Non-Profit-Regular School,N,,N,,,,,,69,45,14,10,24,1801,1227,1917,3028,0,0,0,0,,0,155,,,,,,,,OR,3028,19.535483871,0,,OR@11378@2319001,SY16-17,,24,0.347826087,,Nonpublic,,,,,,,
,11144,Stanfield Elementary School,3019001,Stanfield SD 61,OR,Umatilla,Stanfield,97875,1120 North Main,,,Public-Regular School,N,,N,,,,,,277,89,160,28,188,15816,2729,6439,18545,8849,1358,3451,10207,,137,138,,,,,,,,OR,18545,134.384057971,10207,74.503649635,OR@11144@3019001,SY16-17,,188,0.678700361,,Public,,,,,,,411179001119
,11143,Stanfield Secondary,3019001,Stanfield SD 61,OR,Umatilla,Stanfield,97875,1120 North Main,,,Public-Regular School,N,,N,,,,,,275,103,131,41,172,9981,2819,6533,12800,6023,2425,6366,8448,,137,140,,,,,,,,OR,12800,91.428571429,8448,61.664233577,OR@11143@3019001,SY16-17,,172,0.625454545,,Public,,,,,,,
,14843,Sunny Wolf Charter School,1719002,Sunny Wolf Charter School,OR,Josephine,Wolf Creek,97497,100 Ruth Ave,,,Public-Charter School,N,,Y,,,,,,66,7,59,0,59,9859,34,1287,9893,6522,28,585,6550,,136,136,,,,,,,,OR,9893,72.742647059,6550,48.161764706,OR@14843@1719002,SY16-17,,59,0.893939394,,Charter,,,,,,,
,10448,East Sutherlin Primary,1019003,Sutherlin SD 130,OR,Douglas,Sutherlin,97479,323 E Third,,,Public-Regular School,N,,N,,,,,,478,180,263,35,298,32346,4334,11195,36680,21817,2900,9017,24717,,173,173,,,,,,,,OR,36680,212.023121387,24717,142.872832370,OR@10448@1019003,SY16-17,,298,0.623430962,,Public,,,,,,,
,10446,Sutherlin High,1019003,Sutherlin SD 130,OR,Douglas,Sutherlin,97479,500 E Fourth,,,Public-Regular School,N,,N,,,,,,475,244,191,40,231,11898,2618,7378,14516,8560,1893,7455,10453,,175,174,,,,,,,,OR,14516,83.425287356,10453,59.731428571,OR@10446@1019003,SY16-17,,231,0.486315789,,Public,,,,,,,
,10447,Sutherlin Middle,1019003,Sutherlin SD 130,OR,Douglas,Sutherlin,97479,649 E Fourth,,,Public-Regular School,N,,N,,,,,,196,79,96,21,117,11976,2556,6000,14532,5196,1171,3242,6367,,175,174,,,,,,,,OR,14532,83.517241379,6367,36.382857143,OR@10447@1019003,SY16-17,,117,0.596938776,,Public,,,,,,,
,10449,West Sutherlin Intermed,1019003,Sutherlin SD 130,OR,Douglas,Sutherlin,97479,531 N Comstock,,,Public-Regular School,N,,N,,,,,,332,125,175,32,207,22693,4334,9857,27027,14192,2425,5946,16617,,173,173,,,,,,,,OR,27027,156.225433526,16617,96.052023121,OR@10449@1019003,SY16-17,,207,0.623493976,,Public,,,,,,,
,10785,Foster Elem,2219004,Sweet Home SD 55,OR,Linn,Foster,97345,5526 Poplar Street,,,Public-Regular School,Y,,N,,,,,,340,15,325,0,325,39720,0,1773,39720,17683,0,789,17683,,147,147,,,,,,,,OR,39720,270.204081633,17683,120.292517007,OR@10785@2219004,SY16-17,,325,0.957269901,,Public,,,,,,,
,10786,Hawthorne Elem,2219004,Sweet Home SD 55,OR,Linn,Sweet Home,97386,3205 E. Long Street,,,Public-Regular School,Y,,N,,,,,,312,13,299,0,299,35797,0,1600,35797,20969,0,935,20969,,147,147,,,,,,,,OR,35797,243.517006803,20969,142.646258503,OR@10786@2219004,SY16-17,,299,0.957215819,,Public,,,,,,,
,10787,Holley Elem,2219004,Sweet Home SD 55,OR,Linn,Sweet Home,97386,40336 Crawfordsville  Dr.,,,Public-Regular School,Y,,N,,,,,,153,7,146,0,146,16945,0,757,16945,11172,0,497,11172,,147,147,,,,,,,,OR,16945,115.272108844,11172,76,OR@10787@2219004,SY16-17,,146,0.957236470,,Public,,,,,,,
,10788,Oak Heights Elem,2219004,Sweet Home SD 55,OR,Linn,Sweet Home,97386,610 Elm Street,,,Public-Regular School,Y,,N,,,,,,296,13,283,0,283,35028,0,1562,35028,19872,0,889,19872,,147,147,,,,,,,,OR,35028,238.285714286,19872,135.183673469,OR@10788@2219004,SY16-17,,283,0.957310741,,Public,,,,,,,
,10782,SH High School Dist #55,2219004,Sweet Home SD 55,OR,Linn,Sweet Home,97386,1641 Long Street,,,Public-Regular School,N,,N,,,,,,767,373,348,46,394,19166,1725,5827,20891,21129,2606,19960,23735,,147,147,,,,,,,,OR,20891,142.115646259,23735,161.462585034,OR@10782@2219004,SY16-17,,394,0.513689700,,Public,,,,,,,
,10783,Sweet Home Jr High,2219004,Sweet Home SD 55,OR,Linn,Sweet Home,97386,880 22nd Ave.,,,Public-Regular School,N,,N,,,,,,372,166,187,19,206,18327,1936,9120,20263,10393,1000,5737,11393,,147,147,,,,,,,,OR,20263,137.843537415,11393,77.503401361,OR@10783@2219004,SY16-17,,206,0.553763441,,Public,,,,,,,
,10537,Applegate Elem,1720001,Three Rivers SD,OR,Josephine,Applegate,97530,14188 Hwy 238,,,Public-Regular School,N,,N,,,,,,101,45,46,10,56,4821,947,826,5768,3518,705,251,4223,,171,171,,,,,,,,OR,5768,33.730994152,4223,24.695906433,OR@10537@1720001,SY16-17,,56,0.554455446,,Public,,,,,,,
,10538,Evergreen Elem,1720001,Three Rivers SD,OR,Josephine,Cave Junction,97523,520 W. River Road,,,Public-Regular School,Y,,N,,,,,,386,34,352,0,352,47773,0,4539,47773,22608,0,2148,22608,,171,171,,,,,,,,OR,47773,279.374269006,22608,132.210526316,OR@10538@1720001,SY16-17,,352,0.913232146,,Public,,,,,,,
,10534,Fleming Middle,1720001,Three Rivers SD,OR,Josephine,Grants Pass,97526,6001 Monument Drive,,,Public-Regular School,N,,N,,,,,,391,151,199,41,240,21876,3723,5775,25599,6165,1248,450,7413,,171,171,,,,,,,,OR,25599,149.701754386,7413,43.350877193,OR@10534@1720001,SY16-17,,240,0.613810742,,Public,,,,,,,
,10540,Fort Vannoy Elem,1720001,Three Rivers SD,OR,Josephine,Grants Pass,97527,5250 Upper River Rd.,,,Public-Regular School,Y,,N,,,,,,279,24,255,0,255,31203,0,2964,31203,20730,0,1971,20730,,171,171,,,,,,,,OR,31203,182.473684211,20730,121.228070175,OR@10540@1720001,SY16-17,,255,0.913249627,,Public,,,,,,,
,10539,Fruitdale Elem,1720001,Three Rivers SD,OR,Josephine,Grants Pass,97527,1560 Bill Baker Way,,,Public-Regular School,Y,,N,,,,,,376,33,343,0,343,44013,0,4184,44013,23798,0,2261,23798,,171,171,,,,,,,,OR,44013,257.385964912,23798,139.169590643,OR@10539@1720001,SY16-17,,343,0.913189618,,Public,,,,,,,
,10532,Hidden Valley High,1720001,Three Rivers SD,OR,Josephine,Grants Pass,97527,651 Murphy Creek Rd.,,,Public-Regular School,N,,N,,,,,,583,276,242,65,307,20131,5035,6911,25166,9064,1822,2602,10886,,171,171,,,,,,,,OR,25166,147.169590643,10886,63.660818713,OR@10532@1720001,SY16-17,,307,0.526586621,,Public,,,,,,,
,10533,Illinois Valley High,1720001,Three Rivers SD,OR,Josephine,Cave Junction,97523,625 E. River St.,,,Public-Regular School,Y,,N,,,,,,341,30,311,0,311,24793,0,2356,24793,8397,0,799,8397,,171,171,,,,,,,,OR,24793,144.988304094,8397,49.105263158,OR@10533@1720001,SY16-17,,311,0.913219640,,Public,,,,,,,
,10535,Lincoln Savage Middle,1720001,Three Rivers SD,OR,Josephine,Grants Pass,97527,8551 New Hope Rd.,,,Public-Regular School,Y,,N,,,,,,362,31,331,0,331,42323,0,4023,42323,13561,0,1288,13561,,171,171,,,,,,,,OR,42323,247.502923977,13561,79.304093567,OR@10535@1720001,SY16-17,,331,0.913196392,,Public,,,,,,,
,10536,Lorna Byrne Middle,1720001,Three Rivers SD,OR,Josephine,Cave Junction,97523,101 S. Junction Ave.,,,Public-Regular School,Y,,N,,,,,,298,26,272,0,272,31405,0,2985,31405,11557,0,1097,11557,,171,171,,,,,,,,OR,31405,183.654970760,11557,67.584795322,OR@10536@1720001,SY16-17,,272,0.913201512,,Public,,,,,,,
,10542,Madrona Elem,1720001,Three Rivers SD,OR,Josephine,Grants Pass,97527,520 Detrick Ave.,,,Public-Regular School,Y,,N,,,,,,375,33,342,0,342,49496,0,4705,49496,35859,0,3410,35859,,171,171,,,,,,,,OR,49496,289.450292398,35859,209.701754386,OR@10542@1720001,SY16-17,,342,0.913193484,,Public,,,,,,,
,13727,Manzanita Elementary,1720001,Three Rivers SD,OR,Josephine,Grants Pass,97526,310 San Francisco St.,,,Public-Regular School,Y,,N,,,,,,407,35,372,0,372,43980,0,4180,43980,26521,0,2519,26521,,171,171,,,,,,,,OR,43980,257.192982456,26521,155.093567251,OR@13727@1720001,SY16-17,,372,0.913205980,,Public,,,,,,,
,10148,North Valley High School,1720001,Three Rivers SD,OR,Josephine,Grants Pass,97526,6741 Monument Dr.,,,Public-Regular School,N,,N,,,,,,540,262,213,65,278,19505,4948,6108,24453,9507,1978,1933,11485,,171,171,,,,,,,,OR,24453,143,11485,67.163742690,OR@10148@1720001,SY16-17,,278,0.514814815,,Public,,,,,,,
,10546,Williams Elem,1720001,Three Rivers SD,OR,Josephine,Williams,97544,20691 Williams Hwy.,,,Public-Regular School,Y,,N,,,,,,60,5,55,0,55,6990,0,665,6990,4715,0,449,4715,,171,171,,,,,,,,OR,6990,40.877192982,4715,27.573099415,OR@10546@1720001,SY16-17,,55,0.913128674,,Public,,,,,,,
,13611,Alberta Rider,3420001,Tigard-Tualatin SD 23J,OR,Washington,Tigard,97224,14850 SW 132nd Terrace,,,Public-Regular School,N,,N,,,,,,601,484,86,31,117,11846,3864,21211,15710,6677,2629,2384,9306,,166,166,,,,,,,,OR,15710,94.638554217,9306,56.060240964,OR@13611@3420001,SY16-17,,117,0.194675541,,Public,,,,,,,
,11280,Bridgeport Elem,3420001,Tigard-Tualatin SD 23J,OR,Clackamas,Tualatin,97062,5505 SW Borland Road,,,Public-Regular School,N,,N,,,,,,500,242,213,45,258,27928,5879,8866,33807,13554,2488,1791,16042,,165,166,,,,,,,,OR,33807,203.656626506,16042,97.224242424,OR@11280@3420001,SY16-17,,258,0.516,,Public,,,,,,,
,11281,Charles Tigard Elem,3420001,Tigard-Tualatin SD 23J,OR,Washington,Tigard,97223,12855 SW Grant,,,Public-Regular School,N,,N,,,,,,501,299,162,40,202,22529,5210,12458,27739,9353,2424,946,11777,,166,166,,,,,,,,OR,27739,167.102409639,11777,70.945783133,OR@11281@3420001,SY16-17,,202,0.403193613,,Public,,,,,,,
,11282,Deer Creek Elem,3420001,Tigard-Tualatin SD 23J,OR,Washington,Tigard,97223,16155 SW 131st Street,,,Public-Regular School,N,,N,,,,,,626,417,185,24,209,24779,3075,13968,27854,12718,1176,1512,13894,,166,166,,,,,,,,OR,27854,167.795180723,13894,83.698795181,OR@11282@3420001,SY16-17,,209,0.333865815,,Public,,,,,,,
,11289,Durham Education Center,3420001,Tigard-Tualatin SD 23J,OR,Washington,Tigard,97224,8040 SW Durham Road,,,Public-Regular School,Y,,N,,,,,,56,18,38,0,38,3231,0,1486,3231,1882,0,864,1882,,163,162,,,,,,,,OR,3231,19.944444444,1882,11.546012270,OR@11289@3420001,SY16-17,,38,0.684969260,,Public,,,,,,,
,11283,Durham Elem,3420001,Tigard-Tualatin SD 23J,OR,Washington,Tigard,97224,7980 SW Durham Rd,,,Public-Regular School,N,,N,,,,,,528,331,176,21,197,24023,3243,11616,27266,10594,1340,642,11934,,166,166,,,,,,,,OR,27266,164.253012048,11934,71.891566265,OR@11283@3420001,SY16-17,,197,0.373106061,,Public,,,,,,,
,11284,Edward Byrom Elem,3420001,Tigard-Tualatin SD 23J,OR,Washington,Tualatin,97062,21800 SW 91st Street,,,Public-Regular School,N,,N,,,,,,554,460,73,21,94,10009,2251,17845,12260,4772,588,1361,5360,,166,166,,,,,,,,OR,12260,73.855421687,5360,32.289156627,OR@11284@3420001,SY16-17,,94,0.169675090,,Public,,,,,,,
,11277,Hazelbrook Middle,3420001,Tigard-Tualatin SD 23J,OR,Washington,Tualatin,97062,11300 SW Hazelbrook Road,,,Public-Regular School,N,,N,,,,,,970,644,253,73,326,32986,9091,19023,42077,14847,3516,1573,18363,,165,165,,,,,,,,OR,42077,255.012121212,18363,111.290909091,OR@11277@3420001,SY16-17,,326,0.336082474,,Public,,,,,,,
,11285,James Templeton Elem,3420001,Tigard-Tualatin SD 23J,OR,Washington,Tigard,97224,9500 SW Murdock,,,Public-Regular School,N,,N,,,,,,600,363,204,33,237,28614,4293,17638,32907,13204,1301,3131,14505,,166,166,,,,,,,,OR,32907,198.234939759,14505,87.379518072,OR@11285@3420001,SY16-17,,237,0.395,,Public,,,,,,,
,11286,Mary Woodward Elem,3420001,Tigard-Tualatin SD 23J,OR,Washington,Tigard,97223,12325 SW Katherine Street,,,Public-Regular School,N,,N,,,,,,520,421,77,22,99,9975,2217,17375,12192,4323,733,1646,5056,,166,166,,,,,,,,OR,12192,73.445783133,5056,30.457831325,OR@11286@3420001,SY16-17,,99,0.190384615,,Public,,,,,,,
,11287,Metzger Elem,3420001,Tigard-Tualatin SD 23J,OR,Washington,Tigard,97223,10350 SW Lincoln Street,,,Public-Regular School,Y,,N,,,,,,653,206,447,0,447,59476,0,27370,59476,31531,0,14506,31531,,166,166,,,,,,,,OR,59476,358.289156627,31531,189.945783133,OR@11287@3420001,SY16-17,,447,0.684844437,,Public,,,,,,,
,11278,Thomas R Fowler Middle,3420001,Tigard-Tualatin SD 23J,OR,Washington,Tigard,97223,10865 SW Walnut Street,,,Public-Regular School,N,,N,,,,,,802,519,225,58,283,29684,7511,17404,37195,10515,2701,1645,13216,,166,166,,,,,,,,OR,37195,224.066265060,13216,79.614457831,OR@11278@3420001,SY16-17,,283,0.352867830,,Public,,,,,,,
,11275,Tigard High,3420001,Tigard-Tualatin SD 23J,OR,Washington,Tigard,97224,9000 SW Durham,,,Public-Regular School,N,,N,,,,,,2089,1470,492,127,619,48746,14185,27153,62931,27090,6921,3046,34011,,170,171,,,,,,,,OR,62931,368.017543860,34011,200.064705882,OR@11275@3420001,SY16-17,,619,0.296314026,,Public,,,,,,,
,15619,Tigard-Tualatin Online Academy,3420001,Tigard-Tualatin SD 23J,OR,Washington,Tualatin,97062,19322 SW Mohave Ct,,,Public-Regular School,N,,N,,,,,,102,97,4,1,5,180,9,45,189,108,5,38,113,,162,162,,,,,,,,OR,189,1.166666667,113,0.697530864,OR@15619@3420001,SY16-17,,5,0.049019608,,Public,,,,,,,
,11288,Tualatin Elem,3420001,Tigard-Tualatin SD 23J,OR,Washington,Tualatin,97062,20405 SW 95th Ave,,,Public-Regular School,N,,N,,,,,,600,324,230,46,276,28357,6474,15913,34831,9607,2873,1565,12480,,166,166,,,,,,,,OR,34831,209.825301205,12480,75.180722892,OR@11288@3420001,SY16-17,,276,0.46,,Public,,,,,,,
,11276,Tualatin High,3420001,Tigard-Tualatin SD 23J,OR,Washington,Tualatin,97062,22300 SW Boones Ferry,,,Public-Regular School,N,,N,,,,,,1971,1456,416,99,515,39355,8521,20503,47876,28844,5813,4186,34657,,165,166,,,,,,,,OR,47876,288.409638554,34657,210.042424242,OR@11276@3420001,SY16-17,,515,0.261288686,,Public,,,,,,,
,11279,Twality Middle,3420001,Tigard-Tualatin SD 23J,OR,Washington,Tigard,97224,14650 SW 97th,,,Public-Regular School,N,,N,,,,,,1028,725,264,39,303,32345,5018,17648,37363,13898,1238,859,15136,,165,166,,,,,,,,OR,37363,225.078313253,15136,91.733333333,OR@11279@3420001,SY16-17,,303,0.294747082,,Public,,,,,,,
,11111,East Elem,2920002,Tillamook SD,OR,Tillamook,Tillamook,97141,3905 Alder Lane,,,Public-Regular School,N,,N,,,,,,515,206,272,37,309,34299,4521,12201,38820,15495,1425,1844,16920,,171,171,,,,,,,,OR,38820,227.017543860,16920,98.947368421,OR@11111@2920002,SY16-17,,309,0.6,,Public,,,,,,,
,11112,Liberty Elem,2920002,Tillamook SD,OR,Tillamook,Tillamook,97141,1700 Ninth Street,,,Public-Regular School,N,,N,,,,,,328,123,181,24,205,22350,3306,6766,25656,12352,1485,2219,13837,,171,171,,,,,,,,OR,25656,150.035087719,13837,80.918128655,OR@11112@2920002,SY16-17,,205,0.625,,Public,,,,,,,
,11113,South Prairie Elem,2920002,Tillamook SD,OR,Tillamook,Tillamook,97141,6855 South Prairie Road,,,Public-Regular School,N,,N,,,,,,376,152,199,25,224,24991,3075,10406,28066,13968,1078,2215,15046,,171,171,,,,,,,,OR,28066,164.128654971,15046,87.988304094,OR@11113@2920002,SY16-17,,224,0.595744681,,Public,,,,,,,
,11109,Tillamook High,2920002,Tillamook SD,OR,Tillamook,Tillamook,97141,2605 Twelfth Street,,,Public-Regular School,N,,N,,,,,,549,279,228,42,270,17154,3554,7667,20708,8084,1573,697,9657,,171,171,,,,,,,,OR,20708,121.099415205,9657,56.473684211,OR@11109@2920002,SY16-17,,270,0.491803279,,Public,,,,,,,
