State-Reporting,Street Address-Line 1,City,State-Physical,Zip Code,School Name,District ID,School ID,District Name,County,Street Address-Line 2,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,School Level-Original,School Type-Original
OH,,,,,Montgomery County Esc Learning Center,048660,00000672,Montgomery County Educational,Montgomery,,Y,,N,,,9/1/2016,9,2016,137,,76,,,1339,0,563,,1308,0,550,,,18.5,18.5,,,,,,,,,1339,72.378378378,1308,70.702702703,OH@00000672@048660,,SY16-17,,76,0.703995794,,,,,,,,,,
OH,,,,,Ashtabula County Esc,043513,00045849,Ashtabula Area City Schools,Ashtabula,,Y,,N,,,9/1/2016,9,2016,63,,49,,,825,0,12,,802,0,11,,,18.5,18.5,,,,,,,,,825,44.594594595,802,43.351351351,OH@00045849@043513,,SY16-17,,49,0.985663082,,,,,,,,,,
OH,,,,,Berea High School,043612,00002428,Berea City Sd,Cuyahoga,,N,,N,,,9/1/2016,9,2016,1524,,340,66,,3561,809,3625,,1886,374,3530,,,18.5,18.5,,,,,,,,,4370,236.216216216,2260,122.162162162,OH@00002428@043612,,SY16-17,,406,0.266404199,,,,,,,,,,
OH,,,,,Mary Haven Youth Center,070896,00070904,Warren Co Treas Mary Haven,Warren,,N,,N,,,9/1/2016,9,2016,12,,12,,,319,0,0,,338,0,0,,,18.5,18.5,,,,,,,,,319,17.243243243,338,18.270270270,OH@00070904@070896,,SY16-17,,12,1,,,,,,,,,,
OH,,,,,Watkins Academy,014194,00014194,Watkins Academy,Montgomery,,N,,N,,,9/1/2016,9,2016,113,,113,,,1765,0,0,,1754,0,0,,,18.5,18.5,,,,,,,,,1765,95.405405405,1754,94.810810811,OH@00014194@014194,390154205811,SY16-17,,113,1,,,,,,,,,,
OH,,,,,Southern Ohio Academy,143644,00013233,Sciotoville High Sch,Scioto,,N,,N,,,9/1/2016,9,2016,65,,42,1,,89,0,29,,50,0,0,,,18.5,18.5,,,,,,,,,89,4.810810811,50,2.702702703,OH@00013233@143644,,SY16-17,,43,0.661538462,,,,,,,,,,
OH,,,,,Towpath Trail High School,133868,00133868,Towpath Trail High School,Summit,,N,,N,,,9/1/2016,9,2016,247,,225,1,,567,0,40,,318,0,33,,,18.5,18.5,,,,,,,,,567,30.648648649,318,17.189189189,OH@00133868@133868,390005303054,SY16-17,,226,0.914979757,,,,,,,,,,
OH,,,,,Mother Brunner,054692,00054601,St Albert The Great,Montgomery,,N,,N,,,9/1/2016,9,2016,329,,126,42,,2059,587,886,,1060,250,286,,,18.5,18.5,,,,,,,,,2646,143.027027027,1310,70.810810811,OH@00054601@054692,,SY16-17,,168,0.510638298,,,,,,,,,,
OH,,,,,Steam Academy Of Warren,012644,00012644,Steam Academy Of Warren,Trumbull,,Y,,N,,,9/1/2016,9,2016,142,,109,,,3253,0,0,,3077,0,0,,,18.5,18.5,,,,,,,,,3253,175.837837838,3077,166.324324324,OH@00012644@012644,390143405697,SY16-17,,109,1,,,,,,,,,,
OH,,,,,Richland Academy School Of Excellence,011967,00011967,Richland Academy School Of Excellence,Richland,,N,,N,,,9/1/2016,9,2016,268,,154,16,,2356,228,559,,2263,202,803,,,18.5,18.5,,,,,,,,,2584,139.675675676,2465,133.243243243,OH@00011967@011967,390138105634,SY16-17,,170,0.634328358,,,,,,,,,,
OH,,,,,Hope Academy Northwest Campus,000575,00000575,Hope Academy Northwest Campus,Cuyahoga,,Y,,N,,,9/1/2016,9,2016,243,,175,,,3518,0,0,,2647,0,0,,,18.5,18.5,,,,,,,,,3518,190.162162162,2647,143.081081081,OH@00000575@000575,390031304850,SY16-17,,175,1,,,,,,,,,,
OH,,,,,Maplewood Career Center,051391,00051409,Maplewood Career Center,Portage,,N,,N,,,9/1/2016,9,2016,619,,226,63,,3110,939,2225,,1132,177,240,,,18.5,18.5,,,,,,,,,4049,218.864864865,1309,70.756756757,OH@00051409@051391,390513904083,SY16-17,,289,0.466882068,,,,,,,,,,
OH,,,,,Portage Collab Montessori Middle School,049825,00123026,Stark Esc,Stark,,N,,N,,,9/1/2016,9,2016,142,,9,6,,99,83,319,,0,0,0,,,18.5,18.5,,,,,,,,,182,9.837837838,0,0,OH@00123026@049825,,SY16-17,,15,0.105633803,,,,,,,,,,
OH,,,,,Monday Cbcf,124503,00124503,Monday Cbcf,Montgomery,,N,,N,,,9/1/2016,9,2016,28,,28,,,304,0,0,,297,0,0,,,18.5,18.5,,,,,,,,,304,16.432432432,297,16.054054054,OH@00124503@124503,,SY16-17,,28,1,,,,,,,,,,
OH,,,,,Tri-County Career Center,051607,00037507,Tri-County Career Center,Athens,,N,,N,,,9/1/2016,9,2016,446,,254,39,,3741,508,1291,,2755,391,1289,,,18.5,18.5,,,,,,,,,4249,229.675675676,3146,170.054054054,OH@00037507@051607,390516004090,SY16-17,,293,0.656950673,,,,,,,,,,
OH,,,,,Jefferson County,051128,00051136,Jefferson County,Jefferson,,N,,N,,,9/1/2016,9,2016,303,,172,29,,3103,540,1289,,1778,233,240,,,18.5,18.5,,,,,,,,,3643,196.918918919,2011,108.702702703,OH@00051136@051128,390511204069,SY16-17,,201,0.663366337,,,,,,,,,,
OH,,,,,St Bernadette,057810,00057810,St Bernadette,Fairfield,,N,,N,,,9/1/2016,9,2016,67,,10,4,,127,57,419,,0,0,0,,,18.5,18.5,,,,,,,,,184,9.945945946,0,0,OH@00057810@057810,,SY16-17,,14,0.208955224,,,,,,,,,,
OH,,,,,Summit Academy Secondary School - Toledo,000633,00000633,Summit Academy Secondary School - Toledo,Lucas,,Y,,N,,,9/1/2016,9,2016,54,,48,,,937,0,0,,405,0,0,,,18.5,18.5,,,,,,,,,937,50.648648649,405,21.891891892,OH@00000633@000633,390036004897,SY16-17,,48,1,,,,,,,,,,
OH,,,,,A+ Arts Academy Middle,000556,00000556,A+ Arts Academy,Franklin,,Y,,N,,,9/1/2016,9,2016,343,,216,,,10369,0,0,,8197,0,0,,,18.5,18.5,,,,,,,,,10369,560.486486486,8197,443.081081081,OH@00000556@000556,390030504842,SY16-17,,216,1,,,,,,,,,,
OH,,,,,Career And Technology Educational Centers,051201,00051201,Licking County Joint Vocational,Licking,,N,,N,,,9/1/2016,9,2016,643,,159,43,,2727,564,3925,,703,117,77,,,18.5,18.5,,,,,,,,,3291,177.891891892,820,44.324324324,OH@00051201@051201,,SY16-17,,202,0.314152411,,,,,,,,,,
OH,,,,,Horizon Science Academy Columbus Middle,009179,00009179,Horizon Science Academy Columbus Middle School,Franklin,,N,,Y,,,9/1/2016,9,2016,463,,402,29,,7995,570,641,,5618,398,447,,,18.5,18.5,,,,,,,,,8565,462.972972973,6016,325.189189189,OH@00009179@009179,390132205440,SY16-17,,431,0.930885529,,,,,,,,,,
OH,,,,,Stepstone Academy,013148,00013148,Stepstone Academy,Cuyahoga,,Y,,N,,,9/1/2016,9,2016,165,,140,,,2621,0,0,,2679,0,0,,,18.5,18.5,,,,,,,,,2621,141.675675676,2679,144.810810811,OH@00013148@013148,390149805759,SY16-17,,140,1,,,,,,,,,,
OH,,,,,St Wendelin High School,053868,00053868,St Wendelin High School,Seneca,,N,,N,,,9/1/2016,9,2016,253,,52,31,,808,474,1769,,419,158,186,,,18.5,18.5,,,,,,,,,1282,69.297297297,577,31.189189189,OH@00053868@053868,,SY16-17,,83,0.328063241,,,,,,,,,,
OH,,,,,Sciotoville High Sch,143644,00143644,Sciotoville High Sch,Scioto,,Y,,N,,,9/1/2016,9,2016,285,,152,,,4547,0,74,,1899,0,31,,,18.5,18.5,,,,,,,,,4547,245.783783784,1899,102.648648649,OH@00143644@143644,390012303957,SY16-17,,152,0.983986150,,,,,,,,,,
OH,,,,,Juvenile Resi Ctr Of N W Ohio,121004,00121012,Juvenile Residential Center Of Northwest Ohio,Wood,,N,,N,,,9/1/2016,9,2016,42,,42,,,941,0,0,,965,0,0,,,18.5,18.5,,,,,,,,,941,50.864864865,965,52.162162162,OH@00121012@121004,,SY16-17,,42,1,,,,,,,,,,
OH,,,,,Whitaker Elementary School,045500,00040980,Milford Ex Vill Sd,Hamilton,,N,,N,,,9/1/2016,9,2016,462,,219,38,,3490,549,1634,,2041,337,1286,,,18.5,18.5,,,,,,,,,4039,218.324324324,2378,128.540540541,OH@00040980@045500,,SY16-17,,257,0.556277056,,,,,,,,,,
OH,,,,,John Xxiii,055129,00055129,John Xxiii,Butler,,N,,N,,,9/1/2016,9,2016,352,,41,7,,593,97,1786,,0,0,0,,,18.5,18.5,,,,,,,,,690,37.297297297,0,0,OH@00055129@055129,,SY16-17,,48,0.136363636,,,,,,,,,,
OH,,,,,Youngstown Community School,134072,00134072,Youngstown Community School,Mahoning,,Y,,N,,,9/1/2016,9,2016,339,,224,,,5871,0,0,,5362,0,0,,,18.5,18.5,,,,,,,,,5871,317.351351351,5362,289.837837838,OH@00134072@134072,390001701509,SY16-17,,224,1,,,,,,,,,,
OH,,,,,Roseville Elementary School,048843,00032714,Franklin Local School District,Muskingum,,N,,N,,,9/1/2016,9,2016,237,,165,20,,2928,343,695,,2157,246,559,,,18.5,18.5,,,,,,,,,3271,176.810810811,2403,129.891891892,OH@00032714@048843,,SY16-17,,185,0.780590717,,,,,,,,,,
OH,,,,,North Central Ohio,123257,00123257,North Central Ohio,Wyandot,,N,,N,,,9/1/2016,9,2016,12,,7,5,,39,24,0,,0,0,0,,,18.5,18.5,,,,,,,,,63,3.405405405,0,0,OH@00123257@123257,,SY16-17,,12,1,,,,,,,,,,
OH,,,,,Welch Elementary School,047365,00070342,Northwest Local School District,Hamilton,,N,,N,,,9/1/2016,9,2016,425,,213,32,,3078,371,1187,,1793,269,295,,,18.5,18.5,,,,,,,,,3449,186.432432432,2062,111.459459459,OH@00070342@047365,,SY16-17,,245,0.576470588,,,,,,,,,,
OH,,,,,Holy Cross Catholic School Of Defiance,059022,00059022,Holy Cross Catholic School Of Defiance,Defiance,,N,,N,,,9/1/2016,9,2016,110,,24,2,,368,25,844,,0,0,0,,,18.5,18.5,,,,,,,,,393,21.243243243,0,0,OH@00059022@059022,,SY16-17,,26,0.236363636,,,,,,,,,,
OH,,,,,Brent Elementary School,045500,00003491,Milford Ex Vill Sd,Hamilton,,N,,N,,,9/1/2016,9,2016,294,,143,25,,2255,403,952,,1865,316,1401,,,18.5,18.5,,,,,,,,,2658,143.675675676,2181,117.891891892,OH@00003491@045500,,SY16-17,,168,0.571428571,,,,,,,,,,
OH,,,,,Blessed Sacrament,058487,00058487,Blessed Sacrament,Lucas,,N,,N,,,9/1/2016,9,2016,270,,105,7,,1677,74,429,,996,0,52,,,18.5,18.5,,,,,,,,,1751,94.648648649,996,53.837837838,OH@00058487@058487,,SY16-17,,112,0.414814815,,,,,,,,,,
OH,,,,,Focus Learning Of Sw Columbus,012529,00142927,Focus North High School,Franklin,,N,,N,,,9/1/2016,9,2016,272,,224,14,,558,57,76,,261,35,39,,,18.5,18.5,,,,,,,,,615,33.243243243,296,16,OH@00142927@012529,,SY16-17,,238,0.875,,,,,,,,,,
OH,,,,,Toledo Smart Elementary School,014864,00014864,Toledo Smart Elementary School,Lucas,,Y,,N,,,9/1/2016,9,2016,84,,63,,,2697,0,0,,2677,0,0,,,18.5,18.5,,,,,,,,,2697,145.783783784,2677,144.702702703,OH@00014864@014864,390156305833,SY16-17,,63,1,,,,,,,,,,
OH,,,,,Sunshine Childrens Home,083881,00083881,Sunshine Childrens Home,Lucas,,N,,N,,,9/1/2016,9,2016,10,,10,,,301,0,0,,301,0,0,,,18.5,18.5,,,,,,,,,301,16.270270270,301,16.270270270,OH@00083881@083881,,SY16-17,,10,1,,,,,,,,,,
OH,,,,,Licking County Esc,047977,00047977,Licking County Esc,Licking,,N,,N,,,9/1/2016,9,2016,47,,38,3,,415,37,83,,318,20,32,,,18.5,18.5,,,,,,,,,452,24.432432432,338,18.270270270,OH@00047977@047977,,SY16-17,,41,0.872340426,,,,,,,,,,
OH,,,,,Clermont County Board Of Dd,065912,00065912,Clermont County Board Of Dd,Clermont,,N,,N,,,9/1/2016,9,2016,47,,14,1,,196,11,177,,180,11,153,,,18.5,18.5,,,,,,,,,207,11.189189189,191,10.324324324,OH@00065912@065912,,SY16-17,,15,0.319148936,,,,,,,,,,
OH,,,,,Clay Avenue Community School,009181,00009181,Clay Avenue Community School,Lucas,,Y,,N,,,9/1/2016,9,2016,317,,208,,,4002,0,0,,3115,0,0,,,18.5,18.5,,,,,,,,,4002,216.324324324,3115,168.378378378,OH@00009181@009181,390129605436,SY16-17,,208,1,,,,,,,,,,
OH,,,,,Sullivant Avenue Community School,009953,00009953,Sullivant Avenue Community School,Franklin,,Y,,N,,,9/1/2016,9,2016,428,,274,,,5603,0,0,,5704,0,0,,,18.5,18.5,,,,,,,,,5603,302.864864865,5704,308.324324324,OH@00009953@009953,390134405464,SY16-17,,274,1,,,,,,,,,,
OH,,,,,Clark Education Center,046284,200005871,Clark-Shawnee Local Sd,Clark,,N,,N,,,9/1/2016,9,2016,23,,12,1,,92,0,34,,68,0,12,,,18.5,18.5,,,,,,,,,92,4.972972973,68,3.675675676,OH@200005871@046284,,SY16-17,,13,0.565217391,,,,,,,,,,
OH,,,,,Hattie Larlham Cn For Children,090795,00090795,Hattie Larlham Cn For Children,Portage,,N,,N,,,9/1/2016,9,2016,46,,46,,,1372,0,0,,1369,0,0,,,18.5,18.5,,,,,,,,,1372,74.162162162,1369,74,OH@00090795@090795,,SY16-17,,46,1,,,,,,,,,,
OH,,,,,New Phila Girls Grp Home,066332,00081919,Multi County Juvenile Attn Sys,Tuscarawas,,N,,N,,,9/1/2016,9,2016,4,,4,0,,32,0,0,,102,0,0,,,18.5,18.5,,,,,,,,,32,1.729729730,102,5.513513514,OH@00081919@066332,,SY16-17,,4,1,,,,,,,,,,
OH,,,,,Juvenile Detention Center,085852,00085852,Warren Co Juvenile Det Ctr,Warren,,N,,N,,,9/1/2016,9,2016,9,,9,0,,170,0,0,,158,0,0,,,18.5,18.5,,,,,,,,,170,9.189189189,158,8.540540541,OH@00085852@085852,,SY16-17,,9,1,,,,,,,,,,
OH,,,,,Elyria Community Abbe Rd,132969,00132969,Constellation Schools Elyria Community,Lorain,,N,,N,,,9/1/2016,9,2016,287,,147,20,,2076,220,295,,1268,117,59,,,18.5,18.5,,,,,,,,,2296,124.108108108,1385,74.864864865,OH@00132969@132969,390010304054,SY16-17,,167,0.581881533,,,,,,,,,,
OH,,,,,Coshocton County Career Center,065227,00065235,Coshocton County Joint,Coshocton,,N,,N,,,9/1/2016,9,2016,275,,141,29,,1931,405,967,,669,197,549,,,18.5,18.5,,,,,,,,,2336,126.270270270,866,46.810810811,OH@00065235@065227,390652204126,SY16-17,,170,0.618181818,,,,,,,,,,
OH,,,,,Charles School At Ohio Dominican,007999,00007999,The Charles School At Ohio Dominican University,Franklin,,N,,N,,,9/1/2016,9,2016,370,,222,29,,2305,164,141,,996,79,217,,,18.5,18.5,,,,,,,,,2469,133.459459459,1075,58.108108108,OH@00007999@007999,390058605078,SY16-17,,251,0.678378378,,,,,,,,,,
OH,,,,,Bellefaire Jcb,095976,00066589,Wingspan Care Group,Cuyahoga,,N,,N,,,9/1/2016,9,2016,99,,99,,,1817,0,0,,1892,0,0,,,18.5,18.5,,,,,,,,,1817,98.216216216,1892,102.270270270,OH@00066589@095976,,SY16-17,,99,1,,,,,,,,,,
OH,,,,,Belmont Career Center,050856,00050864,Belmont-Harrison Jt Voc Sd,Belmont,,N,,N,,,9/1/2016,9,2016,311,,133,34,,2661,405,807,,2091,246,377,,,18.5,18.5,,,,,,,,,3066,165.729729730,2337,126.324324324,OH@00050864@050856,390508504275,SY16-17,,167,0.536977492,,,,,,,,,,
OH,,,,,Daybreak,082776,00082776,Daybreak,Montgomery,,N,,N,,,9/1/2016,9,2016,46,,46,,,362,0,0,,446,0,0,,,18.5,18.5,,,,,,,,,362,19.567567568,446,24.108108108,OH@00082776@082776,,SY16-17,,46,1,,,,,,,,,,
OH,,,,,Discovery Academy,014188,00014188,Discovery Academy,Lucas,,Y,,N,,,9/1/2016,9,2016,128,,78,,,3939,0,101,,3471,0,89,,,18.5,18.5,,,,,,,,,3939,212.918918919,3471,187.621621622,OH@00014188@014188,390154505793,SY16-17,,78,0.975,,,,,,,,,,
OH,,,,,Northeast Ohio College Prep Sch Annex,011923,20211923,Northeast Ohio College Preparatory School,Cuyahoga,,Y,,N,,,9/1/2016,9,2016,285,,166,,,3248,0,233,,2386,0,171,,,18.5,18.5,,,,,,,,,3248,175.567567568,2386,128.972972973,OH@20211923@011923,,SY16-17,,166,0.933065211,,,,,,,,,,
OH,,,,,Elm Avenue Elementary School,045500,00010306,Milford Ex Vill Sd,Hamilton,,N,,N,,,9/1/2016,9,2016,210,,14,3,,154,54,1412,,0,0,0,,,18.5,18.5,,,,,,,,,208,11.243243243,0,0,OH@00010306@045500,,SY16-17,,17,0.080952381,,,,,,,,,,
OH,,,,,Marshall High School,132803,00132803,Marshall High School,Butler,,N,,N,,,9/1/2016,9,2016,257,,190,12,,511,46,92,,299,36,12,,,18.5,18.5,,,,,,,,,557,30.108108108,335,18.108108108,OH@00132803@132803,390010103860,SY16-17,,202,0.785992218,,,,,,,,,,
OH,,,,,St Mary,059170,00059170,St Mary,Williams,,N,,N,,,9/1/2016,9,2016,68,,8,5,,105,72,700,,0,0,0,,,18.5,18.5,,,,,,,,,177,9.567567568,0,0,OH@00059170@059170,,SY16-17,,13,0.191176471,,,,,,,,,,
OH,,,,,Annunciation Ele Sch,054213,00054213,Annunciation Ele Sch,Hamilton,,N,,N,,,9/1/2016,9,2016,158,,69,16,,930,230,557,,0,0,0,,,18.5,18.5,,,,,,,,,1160,62.702702703,0,0,OH@00054213@054213,,SY16-17,,85,0.537974684,,,,,,,,,,
OH,,,,,Norwalk Catholic School,059352,00053769,St Paul,Huron,,N,,N,,,9/1/2016,9,2016,176,,15,5,,113,52,341,,0,0,0,,,18.5,18.5,,,,,,,,,165,8.918918919,0,0,OH@00053769@059352,,SY16-17,,20,0.113636364,,,,,,,,,,
OH,,,,,Rising Stars Academy On Harrison,043752,00016107,Cincinnati Public Schools,Hamilton,,N,,N,,,9/1/2016,9,2016,32,,16,2,,268,18,238,,284,24,247,,,18.5,18.5,,,,,,,,,286,15.459459459,308,16.648648649,OH@00016107@043752,,SY16-17,,18,0.5625,,,,,,,,,,
OH,,,,,St Thomas Aquinas,053827,00053827,St Thomas Aquinas,Stark,,N,,N,,,9/1/2016,9,2016,294,,57,15,,954,184,1425,,441,37,35,,,18.5,18.5,,,,,,,,,1138,61.513513514,478,25.837837838,OH@00053827@053827,,SY16-17,,72,0.244897959,,,,,,,,,,
OH,,,,,Our Lady Of Mount Carmel School,055855,00055855,Our Lady Of Mt Carmel West,Cuyahoga,,N,,N,,,9/1/2016,9,2016,240,,134,31,,1061,223,310,,0,0,0,,,18.5,18.5,,,,,,,,,1284,69.405405405,0,0,OH@00055855@055855,,SY16-17,,165,0.6875,,,,,,,,,,
OH,,,,,St Paul,059980,00059980,St Paul,Columbiana,,N,,N,,,9/1/2016,9,2016,93,,32,3,,482,56,457,,167,0,6,,,18.5,18.5,,,,,,,,,538,29.081081081,167,9.027027027,OH@00059980@059980,,SY16-17,,35,0.376344086,,,,,,,,,,
OH,,,,,Volney Rogers Junior High School,045161,00038497,Youngstown City Sd,Mahoning,,Y,,N,,,9/1/2016,9,2016,194,,115,,,2727,0,535,,1908,0,374,,,18.5,18.5,,,,,,,,,2727,147.405405405,1908,103.135135135,OH@00038497@045161,,SY16-17,,115,0.835990190,,,,,,,,,,
OH,,,,,Horizon Science Academy-Springfield,000825,00000825,Horizon Science Academy - Springfield,Meigs,,Y,,N,,,9/1/2016,9,2016,355,,226,,,5944,0,0,,3599,0,0,,,18.5,18.5,,,,,,,,,5944,321.297297297,3599,194.540540541,OH@00000825@000825,390045105010,SY16-17,,226,1,,,,,,,,,,
OH,,,,,Zenith Academy West,015234,00015234,Zenith Academy West,Franklin,,Y,,N,,,9/1/2016,9,2016,180,,125,,,4076,0,0,,3918,0,0,,,18.5,18.5,,,,,,,,,4076,220.324324324,3918,211.783783784,OH@00015234@015234,390157605848,SY16-17,,125,1,,,,,,,,,,
OH,,,,,Glen Este Middle School,046359,00013540,West Clermont,Clermont,,N,,N,,,9/1/2016,9,2016,895,,245,45,,2974,375,2360,,610,62,80,,,18.5,18.5,,,,,,,,,3349,181.027027027,672,36.324324324,OH@00013540@046359,390463502526,SY16-17,,290,0.324022346,,,,,,,,,,
OH,,,,,Mahoning County High School,045161,00009996,Youngstown City Sd,Mahoning,,Y,,N,,,9/1/2016,9,2016,281,,131,,,1956,0,384,,1386,0,272,,,18.5,18.5,,,,,,,,,1956,105.729729730,1386,74.918918919,OH@00009996@045161,,SY16-17,,131,0.835897436,,,,,,,,,,
OH,,,,,F W Nicholas Tr Ctr For Youth,070474,00070482,Mont Co Treas Nicholas Tr Ctr,Montgomery,,N,,N,,,9/1/2016,9,2016,18,,18,,,378,0,0,,506,0,0,,,18.5,18.5,,,,,,,,,378,20.432432432,506,27.351351351,OH@00070482@070474,,SY16-17,,18,1,,,,,,,,,,
OH,,,,,St Aloysius-Cambridge Program,054726,00083253,St Aloysius Educational Center,Butler,,N,,N,,,9/1/2016,9,2016,38,,30,1,,298,18,31,,297,15,57,,,18.5,18.5,,,,,,,,,316,17.081081081,312,16.864864865,OH@00083253@054726,,SY16-17,,31,0.815789474,,,,,,,,,,
OH,,,,,Imagine Leadership Academy,014121,00014121,Imagine Leadership Academy,Summit,,Y,,N,,,9/1/2016,9,2016,249,,177,,,2968,0,0,,2849,0,0,,,18.5,18.5,,,,,,,,,2968,160.432432432,2849,154,OH@00014121@014121,390154905797,SY16-17,,177,1,,,,,,,,,,
OH,,,,,Greenville Primary School,044099,00042010,Greenville City School District,Darke,,N,,N,,,9/1/2016,9,2016,557,,272,62,,4344,781,1472,,2323,187,166,,,18.5,18.5,,,,,,,,,5125,277.027027027,2510,135.675675676,OH@00042010@044099,390440901033,SY16-17,,334,0.599640934,,,,,,,,,,
OH,,,,,Academy Of Educational Excellence,013195,00013195,Academy Of Educational Excellence,Lucas,,Y,,N,,,9/1/2016,9,2016,70,,54,,,1925,0,0,,1644,0,0,,,18.5,18.5,,,,,,,,,1925,104.054054054,1644,88.864864865,OH@00013195@013195,390150205733,SY16-17,,54,1,,,,,,,,,,
OH,,,,,Jacob Sapirstein Campus,053058,00010275,Hebrew Academy Of Cleveland,Cuyahoga,,N,,N,,,9/1/2016,9,2016,82,,30,10,,180,61,263,,308,108,425,,,18.5,18.5,,,,,,,,,241,13.027027027,416,22.486486486,OH@00010275@053058,,SY16-17,,40,0.487804878,,,,,,,,,,
OH,,,,,Life Skills Center Of Columbus Southeast,000664,00000664,Life Skills Center Of Columbus Southeast,Franklin,,Y,,N,,,9/1/2016,9,2016,140,,73,,,201,0,40,,283,0,56,,,18.5,18.5,,,,,,,,,201,10.864864865,283,15.297297297,OH@00000664@000664,390038104918,SY16-17,,73,0.834024896,,,,,,,,,,
OH,,,,,Ubah Math & Reading Academy,012536,00012536,Newbridge Math & Reading Preparatory Academy,Franklin,,Y,,N,,,9/1/2016,9,2016,160,,157,,,3627,0,0,,3613,0,0,,,18.5,18.5,,,,,,,,,3627,196.054054054,3613,195.297297297,OH@00012536@012536,390144705670,SY16-17,,157,1,,,,,,,,,,
OH,,,,,Summit Academy Community School - Painesville,000629,00000629,Summit Academy Community,Lake,,Y,,N,,,9/1/2016,9,2016,67,,38,,,1015,0,104,,457,0,47,,,18.5,18.5,,,,,,,,,1015,54.864864865,457,24.702702703,OH@00000629@000629,390035604893,SY16-17,,38,0.907059875,,,,,,,,,,
OH,,,,,Village Prep Willard,015722,00015722,Village Preparatory School Willard,Cuyahoga,,N,,N,,,9/1/2016,9,2016,70,,59,4,,844,53,75,,692,51,80,,,18.5,18.5,,,,,,,,,897,48.486486486,743,40.162162162,OH@00015722@015722,,SY16-17,,63,0.9,,,,,,,,,,
OH,,,,,Bridges Learning Center,043489,00000362,Akron City Schools,Summit,,Y,,N,,,9/1/2016,9,2016,75,,63,,,1098,0,111,,1074,0,109,,,18.5,18.5,,,,,,,,,1098,59.351351351,1074,58.054054054,OH@00000362@043489,390434805265,SY16-17,,63,0.908188586,,,,,,,,,,
OH,,,,,Saint Vivian School,055640,00055640,St Vivian,Hamilton,,N,,N,,,9/1/2016,9,2016,255,,67,18,,1139,235,1061,,0,0,0,,,18.5,18.5,,,,,,,,,1374,74.270270270,0,0,OH@00055640@055640,,SY16-17,,85,0.333333333,,,,,,,,,,
OH,,,,,Graham Expeditionary Middle School,011972,00011972,Graham Expeditionary Middle School,Franklin,,N,,N,,,9/1/2016,9,2016,136,,67,20,,825,222,144,,504,116,177,,,18.5,18.5,,,,,,,,,1047,56.594594595,620,33.513513514,OH@00011972@011972,390138205643,SY16-17,,87,0.639705882,,,,,,,,,,
OH,,,,,Yeshiva Derech Hatorah,086678,00086678,Yeshiva Derech Hatorah,Cuyahoga,,N,,N,,,9/1/2016,9,2016,294,,172,41,,1349,305,604,,227,38,112,,,18.5,18.5,,,,,,,,,1654,89.405405405,265,14.324324324,OH@00086678@086678,,SY16-17,,213,0.724489796,,,,,,,,,,
OH,,,,,Erie Co Detention Home,074740,00074757,Erie County Detention Ctr,Erie,,N,,N,,,9/1/2016,9,2016,47,,47,,,1318,0,0,,1321,0,0,,,18.5,18.5,,,,,,,,,1318,71.243243243,1321,71.405405405,OH@00074757@074740,,SY16-17,,47,1,,,,,,,,,,
OH,,,,,Sacred Heart,046102,00054650,Fairfield City Sd,Butler,,N,,N,,,9/1/2016,9,2016,462,,5,4,,84,71,1933,,0,0,0,,,18.5,18.5,,,,,,,,,155,8.378378378,0,0,OH@00054650@046102,,SY16-17,,9,0.019480519,,,,,,,,,,
OH,,,,,Lorain County Jvs,051227,00051227,Lorain County Jvs,Lorain,,N,,N,,,9/1/2016,9,2016,998,,282,82,,3983,1004,2847,,1158,106,189,,,18.5,18.5,,,,,,,,,4987,269.567567568,1264,68.324324324,OH@00051227@051227,,SY16-17,,364,0.364729459,,,,,,,,,,
OH,,,,,Amelia High School,046359,00000604,West Clermont,Clermont,,N,,N,,,9/1/2016,9,2016,1290,,342,64,,3593,715,3192,,637,50,45,,,18.5,18.5,,,,,,,,,4308,232.864864865,687,37.135135135,OH@00000604@046359,390463502521,SY16-17,,406,0.314728682,,,,,,,,,,
