School ID,School Name,State-Physical,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free and Reduced,Breakfast Meals-Free and Reduced,Operating Days,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,District Name,District ID,Operating Days-Lunch Only,Lunch Meals-Paid,Lunch Meals-Free,Lunch Meals-Reduced,State-Reporting,Operating Days-Breakfast Only,Breakfast Meals-Paid,Breakfast Meals-Free,Breakfast Meals-Reduced,County,School Type-Original
001,Academy of Hope,,,,,,,,,,,,2/1/2017,2,2017,150,,133,11,,,,,,,,,,,,,2297,120.894736842,1818,95.684210526,SC@1@6292,,SY16-17,,144,0.96,,Charter,,,,,,,"Academy of Hope, Inc.",6292,19,66,2173,124,SC,19,34,1676,142,Horry County,Charter
001,Academy of Hope,,,,,,,,,,,,3/1/2017,3,2017,149,,131,11,,,,,,,,,,,,,2773,120.565217391,2003,87.086956522,SC@1@6292,,SY16-17,,142,0.953020134,,Charter,,,,,,,"Academy of Hope, Inc.",6292,23,76,2599,174,SC,23,30,1836,167,Horry County,Charter
001,Academy of Hope,,,,,,,,,,,,4/1/2017,4,2017,148,,130,11,,,,,,,,,,,,,1157,115.7,868,86.8,SC@1@6292,,SY16-17,,141,0.952702703,,Charter,,,,,,,"Academy of Hope, Inc.",6292,10,10,1082,75,SC,10,10,791,77,Horry County,Charter
001,Academy of Hope,,,,,,,,,,,,5/1/2017,5,2017,143,,125,11,,,,,,,,,,,,,2595,117.954545455,1827,83.045454545,SC@1@6292,,SY16-17,,136,0.951048951,,Charter,,,,,,,"Academy of Hope, Inc.",6292,22,74,2447,148,SC,22,26,1696,131,Horry County,Charter
001,Academy of Hope,,,,,,,,,,,,6/1/2017,6,2017,144,,126,11,,,,,,,,,,,,,110,110,85,85,SC@1@6292,,SY16-17,,137,0.951388889,,Charter,,,,,,,"Academy of Hope, Inc.",6292,1,4,102,8,SC,1,0,76,9,Horry County,Charter
016,Aiken Elementary,,,,,,,,,,,,8/1/2016,8,2016,884,,473,43,,,,,,,,,,,,,4248,326.769230769,2403,184.846153846,SC@16@201,450072001189,SY16-17,,516,0.583710407,,Public,,,,,,,Aiken 01,0201,13,857,3972,276,SC,13,298,2342,61,Aiken County,Public
016,Aiken Elementary,,,,,,,,,,,,9/1/2016,9,2016,862,,483,50,,,,,,,,,,,,,7382,369.1,4367,218.35,SC@16@201,450072001189,SY16-17,,533,0.618329466,,Public,,,,,,,Aiken 01,0201,20,1138,6840,542,SC,20,208,4255,112,Aiken County,Public
016,Aiken Elementary,,,,,,,,,,,,10/1/2016,10,2016,865,,484,45,,,,,,,,,,,,,6408,376.941176471,3494,205.529411765,SC@16@201,450072001189,SY16-17,,529,0.611560694,,Public,,,,,,,Aiken 01,0201,17,1016,5954,454,SC,17,193,3435,59,Aiken County,Public
016,Aiken Elementary,,,,,,,,,,,,11/1/2016,11,2016,854,,487,46,,,,,,,,,,,,,6985,388.055555556,3922,217.888888889,SC@16@201,450072001189,SY16-17,,533,0.624121780,,Public,,,,,,,Aiken 01,0201,18,945,6487,498,SC,18,170,3840,82,Aiken County,Public
016,Aiken Elementary,,,,,,,,,,,,12/1/2016,12,2016,851,,487,45,,,,,,,,,,,,,4631,385.916666667,2587,215.583333333,SC@16@201,450072001189,SY16-17,,532,0.625146886,,Public,,,,,,,Aiken 01,0201,12,653,4300,331,SC,12,129,2500,87,Aiken County,Public
016,Aiken Elementary,,,,,,,,,,,,1/1/2017,1,2017,879,,492,47,,,,,,,,,,,,,7265,382.368421053,3856,202.947368421,SC@16@201,450072001189,SY16-17,,539,0.613196815,,Public,,,,,,,Aiken 01,0201,19,1016,6706,559,SC,19,211,3707,149,Aiken County,Public
016,Aiken Elementary,,,,,,,,,,,,2/1/2017,2,2017,850,,493,49,,,,,,,,,,,,,7421,371.05,4164,208.2,SC@16@201,450072001189,SY16-17,,542,0.637647059,,Public,,,,,,,Aiken 01,0201,20,985,6816,605,SC,20,154,4036,128,Aiken County,Public
016,Aiken Elementary,,,,,,,,,,,,3/1/2017,3,2017,838,,487,46,,,,,,,,,,,,,8476,368.521739130,4619,200.826086957,SC@16@201,450072001189,SY16-17,,533,0.636038186,,Public,,,,,,,Aiken 01,0201,23,1092,7823,653,SC,23,191,4457,162,Aiken County,Public
016,Aiken Elementary,,,,,,,,,,,,4/1/2017,4,2017,843,,491,44,,,,,,,,,,,,,5340,381.428571429,2754,196.714285714,SC@16@201,450072001189,SY16-17,,535,0.634638197,,Public,,,,,,,Aiken 01,0201,14,697,4945,395,SC,14,108,2666,88,Aiken County,Public
016,Aiken Elementary,,,,,,,,,,,,5/1/2017,5,2017,841,,489,44,,,,,,,,,,,,,7634,381.7,4408,220.4,SC@16@201,450072001189,SY16-17,,533,0.633769322,,Public,,,,,,,Aiken 01,0201,20,1080,7056,578,SC,20,157,4281,127,Aiken County,Public
002,Aiken High,,,,,,,,,,,,8/1/2016,8,2016,1493,,788,70,,,,,,,,,,,,,4061,312.384615385,773,59.461538462,SC@2@201,450072000046,SY16-17,,858,0.574681849,,Public,,,,,,,Aiken 01,0201,13,507,3910,151,SC,13,45,758,15,Aiken County,Public
002,Aiken High,,,,,,,,,,,,9/1/2016,9,2016,1475,,799,71,,,,,,,,,,,,,6839,341.95,1392,69.6,SC@2@201,450072000046,SY16-17,,870,0.589830508,,Public,,,,,,,Aiken 01,0201,20,713,6574,265,SC,20,50,1365,27,Aiken County,Public
002,Aiken High,,,,,,,,,,,,10/1/2016,10,2016,1476,,736,57,,,,,,,,,,,,,5503,323.705882353,1183,69.588235294,SC@2@201,450072000046,SY16-17,,793,0.537262873,,Public,,,,,,,Aiken 01,0201,17,765,5296,207,SC,17,73,1169,14,Aiken County,Public
002,Aiken High,,,,,,,,,,,,11/1/2016,11,2016,1464,,747,58,,,,,,,,,,,,,5980,332.222222222,1411,78.388888889,SC@2@201,450072000046,SY16-17,,805,0.549863388,,Public,,,,,,,Aiken 01,0201,18,761,5812,168,SC,18,76,1399,12,Aiken County,Public
002,Aiken High,,,,,,,,,,,,12/1/2016,12,2016,1459,,755,57,,,,,,,,,,,,,4156,346.333333333,1014,84.5,SC@2@201,450072000046,SY16-17,,812,0.556545579,,Public,,,,,,,Aiken 01,0201,12,521,4044,112,SC,12,50,1005,9,Aiken County,Public
002,Aiken High,,,,,,,,,,,,1/1/2017,1,2017,1456,,751,58,,,,,,,,,,,,,6223,327.526315789,1597,84.052631579,SC@2@201,450072000046,SY16-17,,809,0.555631868,,Public,,,,,,,Aiken 01,0201,19,736,6042,181,SC,19,65,1588,9,Aiken County,Public
002,Aiken High,,,,,,,,,,,,2/1/2017,2,2017,1435,,752,62,,,,,,,,,,,,,6583,329.15,2002,100.1,SC@2@201,450072000046,SY16-17,,814,0.567247387,,Public,,,,,,,Aiken 01,0201,20,707,6359,224,SC,20,68,1986,16,Aiken County,Public
002,Aiken High,,,,,,,,,,,,3/1/2017,3,2017,1422,,746,62,,,,,,,,,,,,,7587,329.869565217,2217,96.391304348,SC@2@201,450072000046,SY16-17,,808,0.568213783,,Public,,,,,,,Aiken 01,0201,23,872,7313,274,SC,23,53,2188,29,Aiken County,Public
002,Aiken High,,,,,,,,,,,,4/1/2017,4,2017,1418,,747,62,,,,,,,,,,,,,4391,313.642857143,1358,97,SC@2@201,450072000046,SY16-17,,809,0.570521862,,Public,,,,,,,Aiken 01,0201,14,475,4252,139,SC,14,43,1330,28,Aiken County,Public
002,Aiken High,,,,,,,,,,,,5/1/2017,5,2017,1416,,749,61,,,,,,,,,,,,,5857,292.85,2192,109.6,SC@2@201,450072000046,SY16-17,,810,0.572033898,,Public,,,,,,,Aiken 01,0201,20,651,5655,202,SC,20,67,2160,32,Aiken County,Public
057,Aiken Middle,,,,,,,,,,,,8/1/2016,8,2016,522,,405,30,,,,,,,,,,,,,3627,279,1072,82.461538462,SC@57@201,450072000073,SY16-17,,435,0.833333333,,Public,,,,,,,Aiken 01,0201,13,333,3481,146,SC,13,47,1045,27,Aiken County,Public
057,Aiken Middle,,,,,,,,,,,,9/1/2016,9,2016,496,,383,35,,,,,,,,,,,,,5665,283.25,2117,105.85,SC@57@201,450072000073,SY16-17,,418,0.842741935,,Public,,,,,,,Aiken 01,0201,20,485,5338,327,SC,20,85,2029,88,Aiken County,Public
057,Aiken Middle,,,,,,,,,,,,10/1/2016,10,2016,497,,378,29,,,,,,,,,,,,,4547,267.470588235,1782,104.823529412,SC@57@201,450072000073,SY16-17,,407,0.818913481,,Public,,,,,,,Aiken 01,0201,17,459,4293,254,SC,17,83,1703,79,Aiken County,Public
057,Aiken Middle,,,,,,,,,,,,11/1/2016,11,2016,502,,387,31,,,,,,,,,,,,,5042,280.111111111,2133,118.5,SC@57@201,450072000073,SY16-17,,418,0.832669323,,Public,,,,,,,Aiken 01,0201,18,421,4739,303,SC,18,50,2018,115,Aiken County,Public
057,Aiken Middle,,,,,,,,,,,,12/1/2016,12,2016,501,,385,30,,,,,,,,,,,,,3248,270.666666667,1520,126.666666667,SC@57@201,450072000073,SY16-17,,415,0.828343313,,Public,,,,,,,Aiken 01,0201,12,279,3045,203,SC,12,26,1440,80,Aiken County,Public
057,Aiken Middle,,,,,,,,,,,,1/1/2017,1,2017,509,,393,31,,,,,,,,,,,,,5218,274.631578947,2211,116.368421053,SC@57@201,450072000073,SY16-17,,424,0.833005894,,Public,,,,,,,Aiken 01,0201,19,391,4892,326,SC,19,50,2106,105,Aiken County,Public
057,Aiken Middle,,,,,,,,,,,,2/1/2017,2,2017,505,,392,32,,,,,,,,,,,,,5307,265.35,2339,116.95,SC@57@201,450072000073,SY16-17,,424,0.839603960,,Public,,,,,,,Aiken 01,0201,20,391,4977,330,SC,20,38,2256,83,Aiken County,Public
057,Aiken Middle,,,,,,,,,,,,3/1/2017,3,2017,502,,399,32,,,,,,,,,,,,,6238,271.217391304,2660,115.652173913,SC@57@201,450072000073,SY16-17,,431,0.858565737,,Public,,,,,,,Aiken 01,0201,23,487,5852,386,SC,23,66,2566,94,Aiken County,Public
057,Aiken Middle,,,,,,,,,,,,4/1/2017,4,2017,504,,399,32,,,,,,,,,,,,,3762,268.714285714,1622,115.857142857,SC@57@201,450072000073,SY16-17,,431,0.855158730,,Public,,,,,,,Aiken 01,0201,14,311,3507,255,SC,14,57,1543,79,Aiken County,Public
057,Aiken Middle,,,,,,,,,,,,5/1/2017,5,2017,504,,401,32,,,,,,,,,,,,,5384,269.2,2716,135.8,SC@57@201,450072000073,SY16-17,,433,0.859126984,,Public,,,,,,,Aiken 01,0201,20,414,5021,363,SC,20,95,2586,130,Aiken County,Public
019,Belvedere Elementary,,,,,,,,,,,,8/1/2016,8,2016,636,,307,20,,,,,,,,,,,,,2295,176.538461538,1117,85.923076923,SC@19@201,450072000016,SY16-17,,327,0.514150943,,Public,,,,,,,Aiken 01,0201,13,613,2256,39,SC,13,267,1090,27,Aiken County,Public
019,Belvedere Elementary,,,,,,,,,,,,9/1/2016,9,2016,625,,301,33,,,,,,,,,,,,,4032,201.6,2304,115.2,SC@19@201,450072000016,SY16-17,,334,0.5344,,Public,,,,,,,Aiken 01,0201,20,958,3827,205,SC,20,279,2179,125,Aiken County,Public
019,Belvedere Elementary,,,,,,,,,,,,10/1/2016,10,2016,623,,304,30,,,,,,,,,,,,,3698,217.529411765,2025,119.117647059,SC@19@201,450072000016,SY16-17,,334,0.536115570,,Public,,,,,,,Aiken 01,0201,17,911,3458,240,SC,17,233,1896,129,Aiken County,Public
019,Belvedere Elementary,,,,,,,,,,,,11/1/2016,11,2016,627,,306,31,,,,,,,,,,,,,4005,222.5,2370,131.666666667,SC@19@201,450072000016,SY16-17,,337,0.537480064,,Public,,,,,,,Aiken 01,0201,18,882,3749,256,SC,18,220,2242,128,Aiken County,Public
019,Belvedere Elementary,,,,,,,,,,,,12/1/2016,12,2016,629,,311,31,,,,,,,,,,,,,2837,236.416666667,1588,132.333333333,SC@19@201,450072000016,SY16-17,,342,0.543720191,,Public,,,,,,,Aiken 01,0201,12,702,2638,199,SC,12,151,1491,97,Aiken County,Public
019,Belvedere Elementary,,,,,,,,,,,,1/1/2017,1,2017,632,,315,31,,,,,,,,,,,,,4354,229.157894737,2450,128.947368421,SC@19@201,450072000016,SY16-17,,346,0.547468354,,Public,,,,,,,Aiken 01,0201,19,855,4081,273,SC,19,203,2331,119,Aiken County,Public
019,Belvedere Elementary,,,,,,,,,,,,2/1/2017,2,2017,633,,316,31,,,,,,,,,,,,,4596,229.8,2649,132.45,SC@19@201,450072000016,SY16-17,,347,0.548183254,,Public,,,,,,,Aiken 01,0201,20,951,4290,306,SC,20,184,2522,127,Aiken County,Public
019,Belvedere Elementary,,,,,,,,,,,,3/1/2017,3,2017,634,,317,30,,,,,,,,,,,,,5305,230.652173913,2903,126.217391304,SC@19@201,450072000016,SY16-17,,347,0.547318612,,Public,,,,,,,Aiken 01,0201,23,1228,4964,341,SC,23,207,2814,89,Aiken County,Public
019,Belvedere Elementary,,,,,,,,,,,,4/1/2017,4,2017,632,,318,31,,,,,,,,,,,,,3320,237.142857143,1747,124.785714286,SC@19@201,450072000016,SY16-17,,349,0.552215190,,Public,,,,,,,Aiken 01,0201,14,755,3110,210,SC,14,120,1698,49,Aiken County,Public
019,Belvedere Elementary,,,,,,,,,,,,5/1/2017,5,2017,634,,318,31,,,,,,,,,,,,,4737,236.85,2827,141.35,SC@19@201,450072000016,SY16-17,,349,0.550473186,,Public,,,,,,,Aiken 01,0201,20,1092,4462,275,SC,20,217,2747,80,Aiken County,Public
025,Busbee-Corbett Elem/Mdl,,,,,,,,,,,,8/1/2016,8,2016,711,,468,41,,,,,,,,,,,,,4438,341.384615385,2443,187.923076923,SC@25@201,450072000021,SY16-17,,509,0.715893108,,Public,,,,,,,Aiken 01,0201,13,942,4245,193,SC,13,899,2261,182,Aiken County,Public
025,Busbee-Corbett Elem/Mdl,,,,,,,,,,,,9/1/2016,9,2016,711,,500,40,,,,,,,,,,,,,7544,377.2,4864,243.2,SC@25@201,450072000021,SY16-17,,540,0.759493671,,Public,,,,,,,Aiken 01,0201,20,1278,7189,355,SC,20,1271,4497,367,Aiken County,Public
025,Busbee-Corbett Elem/Mdl,,,,,,,,,,,,10/1/2016,10,2016,712,,499,33,,,,,,,,,,,,,6469,380.529411765,4227,248.647058824,SC@25@201,450072000021,SY16-17,,532,0.747191011,,Public,,,,,,,Aiken 01,0201,17,1277,6157,312,SC,17,1048,3929,298,Aiken County,Public
025,Busbee-Corbett Elem/Mdl,,,,,,,,,,,,11/1/2016,11,2016,716,,505,37,,,,,,,,,,,,,7306,405.888888889,4966,275.888888889,SC@25@201,450072000021,SY16-17,,542,0.756983240,,Public,,,,,,,Aiken 01,0201,18,947,6929,377,SC,18,958,4585,381,Aiken County,Public
025,Busbee-Corbett Elem/Mdl,,,,,,,,,,,,12/1/2016,12,2016,714,,503,37,,,,,,,,,,,,,5007,417.25,3328,277.333333333,SC@25@201,450072000021,SY16-17,,540,0.756302521,,Public,,,,,,,Aiken 01,0201,12,530,4705,302,SC,12,563,3035,293,Aiken County,Public
025,Busbee-Corbett Elem/Mdl,,,,,,,,,,,,1/1/2017,1,2017,715,,512,37,,,,,,,,,,,,,7684,404.421052632,5124,269.684210526,SC@25@201,450072000021,SY16-17,,549,0.767832168,,Public,,,,,,,Aiken 01,0201,19,691,7259,425,SC,19,821,4696,428,Aiken County,Public
025,Busbee-Corbett Elem/Mdl,,,,,,,,,,,,2/1/2017,2,2017,709,,510,37,,,,,,,,,,,,,7946,397.3,5514,275.7,SC@25@201,450072000021,SY16-17,,547,0.771509168,,Public,,,,,,,Aiken 01,0201,20,746,7497,449,SC,20,856,5064,450,Aiken County,Public
025,Busbee-Corbett Elem/Mdl,,,,,,,,,,,,3/1/2017,3,2017,718,,521,35,,,,,,,,,,,,,9166,398.521739130,6418,279.043478261,SC@25@201,450072000021,SY16-17,,556,0.774373259,,Public,,,,,,,Aiken 01,0201,23,882,8752,414,SC,23,966,5937,481,Aiken County,Public
025,Busbee-Corbett Elem/Mdl,,,,,,,,,,,,4/1/2017,4,2017,712,,521,34,,,,,,,,,,,,,5615,401.071428571,3835,273.928571429,SC@25@201,450072000021,SY16-17,,555,0.779494382,,Public,,,,,,,Aiken 01,0201,14,525,5345,270,SC,14,542,3533,302,Aiken County,Public
025,Busbee-Corbett Elem/Mdl,,,,,,,,,,,,5/1/2017,5,2017,708,,516,34,,,,,,,,,,,,,7824,391.2,6297,314.85,SC@25@201,450072000021,SY16-17,,550,0.776836158,,Public,,,,,,,Aiken 01,0201,20,687,7469,355,SC,20,926,5819,478,Aiken County,Public
021,Byrd Elementary,,,,,,,,,,,,8/1/2016,8,2016,846,,455,57,,,,,,,,,,,,,4130,317.692307692,1906,146.615384615,SC@21@201,450072000018,SY16-17,,512,0.605200946,,Public,,,,,,,Aiken 01,0201,13,1068,3839,291,SC,13,385,1809,97,Aiken County,Public
021,Byrd Elementary,,,,,,,,,,,,9/1/2016,9,2016,838,,464,70,,,,,,,,,,,,,7323,366.15,3605,180.25,SC@21@201,450072000018,SY16-17,,534,0.637231504,,Public,,,,,,,Aiken 01,0201,20,1576,6644,679,SC,20,475,3297,308,Aiken County,Public
021,Byrd Elementary,,,,,,,,,,,,10/1/2016,10,2016,845,,468,62,,,,,,,,,,,,,6752,397.176470588,2980,175.294117647,SC@21@201,450072000018,SY16-17,,530,0.627218935,,Public,,,,,,,Aiken 01,0201,17,1548,6102,650,SC,17,453,2667,313,Aiken County,Public
021,Byrd Elementary,,,,,,,,,,,,11/1/2016,11,2016,851,,476,61,,,,,,,,,,,,,7222,401.222222222,3405,189.166666667,SC@21@201,450072000018,SY16-17,,537,0.631022327,,Public,,,,,,,Aiken 01,0201,18,1436,6518,704,SC,18,446,3092,313,Aiken County,Public
021,Byrd Elementary,,,,,,,,,,,,12/1/2016,12,2016,848,,475,61,,,,,,,,,,,,,4843,403.583333333,2091,174.25,SC@21@201,450072000018,SY16-17,,536,0.632075472,,Public,,,,,,,Aiken 01,0201,12,1072,4338,505,SC,12,292,1905,186,Aiken County,Public
021,Byrd Elementary,,,,,,,,,,,,1/1/2017,1,2017,847,,476,62,,,,,,,,,,,,,7736,407.157894737,3378,177.789473684,SC@21@201,450072000018,SY16-17,,538,0.635182999,,Public,,,,,,,Aiken 01,0201,19,1605,6920,816,SC,19,383,3117,261,Aiken County,Public
021,Byrd Elementary,,,,,,,,,,,,2/1/2017,2,2017,844,,476,60,,,,,,,,,,,,,8016,400.8,3583,179.15,SC@21@201,450072000018,SY16-17,,536,0.635071090,,Public,,,,,,,Aiken 01,0201,20,1731,7203,813,SC,20,404,3304,279,Aiken County,Public
021,Byrd Elementary,,,,,,,,,,,,3/1/2017,3,2017,845,,477,60,,,,,,,,,,,,,9201,400.043478261,4167,181.173913043,SC@21@201,450072000018,SY16-17,,537,0.635502959,,Public,,,,,,,Aiken 01,0201,23,1911,8314,887,SC,23,462,3846,321,Aiken County,Public
021,Byrd Elementary,,,,,,,,,,,,4/1/2017,4,2017,849,,478,63,,,,,,,,,,,,,5729,409.214285714,2477,176.928571429,SC@21@201,450072000018,SY16-17,,541,0.637220259,,Public,,,,,,,Aiken 01,0201,14,1135,5173,556,SC,14,287,2281,196,Aiken County,Public
021,Byrd Elementary,,,,,,,,,,,,5/1/2017,5,2017,842,,480,59,,,,,,,,,,,,,8043,402.15,4319,215.95,SC@21@201,450072000018,SY16-17,,539,0.640142518,,Public,,,,,,,Aiken 01,0201,20,1591,7314,729,SC,20,395,4006,313,Aiken County,Public
056,Chukker Creek Elem,,,,,,,,,,,,8/1/2016,8,2016,808,,184,30,,,,,,,,,,,,,1477,113.615384615,677,52.076923077,SC@56@201,450072000045,SY16-17,,214,0.264851485,,Public,,,,,,,Aiken 01,0201,13,1112,1271,206,SC,13,103,658,19,Aiken County,Public
056,Chukker Creek Elem,,,,,,,,,,,,9/1/2016,9,2016,802,,188,34,,,,,,,,,,,,,2770,138.5,1225,61.25,SC@56@201,450072000045,SY16-17,,222,0.276807980,,Public,,,,,,,Aiken 01,0201,20,2012,2262,508,SC,20,135,1123,102,Aiken County,Public
056,Chukker Creek Elem,,,,,,,,,,,,10/1/2016,10,2016,802,,179,35,,,,,,,,,,,,,2385,140.294117647,996,58.588235294,SC@56@201,450072000045,SY16-17,,214,0.266832918,,Public,,,,,,,Aiken 01,0201,17,2080,1895,490,SC,17,104,896,100,Aiken County,Public
056,Chukker Creek Elem,,,,,,,,,,,,11/1/2016,11,2016,802,,180,35,,,,,,,,,,,,,2616,145.333333333,1111,61.722222222,SC@56@201,450072000045,SY16-17,,215,0.268079800,,Public,,,,,,,Aiken 01,0201,18,2057,2102,514,SC,18,110,1013,98,Aiken County,Public
056,Chukker Creek Elem,,,,,,,,,,,,12/1/2016,12,2016,800,,179,33,,,,,,,,,,,,,1743,145.25,718,59.833333333,SC@56@201,450072000045,SY16-17,,212,0.265,,Public,,,,,,,Aiken 01,0201,12,1432,1410,333,SC,12,76,659,59,Aiken County,Public
056,Chukker Creek Elem,,,,,,,,,,,,1/1/2017,1,2017,809,,189,33,,,,,,,,,,,,,2915,153.421052632,1213,63.842105263,SC@56@201,450072000045,SY16-17,,222,0.274412855,,Public,,,,,,,Aiken 01,0201,19,2082,2391,524,SC,19,79,1130,83,Aiken County,Public
056,Chukker Creek Elem,,,,,,,,,,,,2/1/2017,2,2017,809,,189,32,,,,,,,,,,,,,3120,156,1290,64.5,SC@56@201,450072000045,SY16-17,,221,0.273176761,,Public,,,,,,,Aiken 01,0201,20,2171,2593,527,SC,20,101,1204,86,Aiken County,Public
056,Chukker Creek Elem,,,,,,,,,,,,3/1/2017,3,2017,810,,190,32,,,,,,,,,,,,,3616,157.217391304,1352,58.782608696,SC@56@201,450072000045,SY16-17,,222,0.274074074,,Public,,,,,,,Aiken 01,0201,23,2647,2995,621,SC,23,161,1277,75,Aiken County,Public
056,Chukker Creek Elem,,,,,,,,,,,,4/1/2017,4,2017,803,,185,31,,,,,,,,,,,,,2175,155.357142857,842,60.142857143,SC@56@201,450072000045,SY16-17,,216,0.268991283,,Public,,,,,,,Aiken 01,0201,14,1522,1799,376,SC,14,75,788,54,Aiken County,Public
056,Chukker Creek Elem,,,,,,,,,,,,5/1/2017,5,2017,801,,183,31,,,,,,,,,,,,,3067,153.35,1305,65.25,SC@56@201,450072000045,SY16-17,,214,0.267166042,,Public,,,,,,,Aiken 01,0201,20,2230,2522,545,SC,20,87,1228,77,Aiken County,Public
024,Clearwater Elementary,,,,,,,,,,,,8/1/2016,8,2016,485,,373,16,,,,,,,,,,,,,3633,279.461538462,1901,146.230769231,SC@24@201,450072000020,SY16-17,,389,0.802061856,,Public,,,,,,,Aiken 01,0201,13,589,3549,84,SC,13,483,1834,67,Aiken County,Public
024,Clearwater Elementary,,,,,,,,,,,,9/1/2016,9,2016,486,,384,20,,,,,,,,,,,,,6261,313.05,3556,177.8,SC@24@201,450072000020,SY16-17,,404,0.831275720,,Public,,,,,,,Aiken 01,0201,20,864,6025,236,SC,20,524,3390,166,Aiken County,Public
024,Clearwater Elementary,,,,,,,,,,,,10/1/2016,10,2016,489,,385,22,,,,,,,,,,,,,5505,323.823529412,3066,180.352941176,SC@24@201,450072000020,SY16-17,,407,0.832310838,,Public,,,,,,,Aiken 01,0201,17,655,5276,229,SC,17,368,2924,142,Aiken County,Public
024,Clearwater Elementary,,,,,,,,,,,,11/1/2016,11,2016,488,,386,22,,,,,,,,,,,,,5887,327.055555556,3303,183.5,SC@24@201,450072000020,SY16-17,,408,0.836065574,,Public,,,,,,,Aiken 01,0201,18,636,5627,260,SC,18,301,3152,151,Aiken County,Public
024,Clearwater Elementary,,,,,,,,,,,,12/1/2016,12,2016,479,,379,21,,,,,,,,,,,,,3829,319.083333333,1931,160.916666667,SC@24@201,450072000020,SY16-17,,400,0.835073069,,Public,,,,,,,Aiken 01,0201,12,441,3641,188,SC,12,210,1857,74,Aiken County,Public
024,Clearwater Elementary,,,,,,,,,,,,1/1/2017,1,2017,490,,388,22,,,,,,,,,,,,,6459,339.947368421,3225,169.736842105,SC@24@201,450072000020,SY16-17,,410,0.836734694,,Public,,,,,,,Aiken 01,0201,19,731,6134,325,SC,19,396,3100,125,Aiken County,Public
024,Clearwater Elementary,,,,,,,,,,,,2/1/2017,2,2017,490,,392,22,,,,,,,,,,,,,6578,328.9,3329,166.45,SC@24@201,450072000020,SY16-17,,414,0.844897959,,Public,,,,,,,Aiken 01,0201,20,639,6246,332,SC,20,337,3198,131,Aiken County,Public
024,Clearwater Elementary,,,,,,,,,,,,3/1/2017,3,2017,498,,399,22,,,,,,,,,,,,,7850,341.304347826,3910,170,SC@24@201,450072000020,SY16-17,,421,0.845381526,,Public,,,,,,,Aiken 01,0201,23,769,7492,358,SC,23,425,3747,163,Aiken County,Public
024,Clearwater Elementary,,,,,,,,,,,,4/1/2017,4,2017,502,,407,22,,,,,,,,,,,,,4894,349.571428571,2459,175.642857143,SC@24@201,450072000020,SY16-17,,429,0.854581673,,Public,,,,,,,Aiken 01,0201,14,417,4651,243,SC,14,248,2350,109,Aiken County,Public
024,Clearwater Elementary,,,,,,,,,,,,5/1/2017,5,2017,499,,404,22,,,,,,,,,,,,,6753,337.65,3978,198.9,SC@24@201,450072000020,SY16-17,,426,0.853707415,,Public,,,,,,,Aiken 01,0201,20,597,6430,323,SC,20,413,3792,186,Aiken County,Public
027,East Aiken Elementary,,,,,,,,,,,,8/1/2016,8,2016,639,,434,41,,,,,,,,,,,,,4081,313.923076923,2905,223.461538462,SC@27@201,450072000023,SY16-17,,475,0.743348983,,Public,,,,,,,Aiken 01,0201,13,568,3932,149,SC,13,857,2763,142,Aiken County,Public
027,East Aiken Elementary,,,,,,,,,,,,9/1/2016,9,2016,627,,436,43,,,,,,,,,,,,,6867,343.35,5050,252.5,SC@27@201,450072000023,SY16-17,,479,0.763955343,,Public,,,,,,,Aiken 01,0201,20,918,6581,286,SC,20,1104,4782,268,Aiken County,Public
027,East Aiken Elementary,,,,,,,,,,,,10/1/2016,10,2016,630,,442,40,,,,,,,,,,,,,5951,350.058823529,4328,254.588235294,SC@27@201,450072000023,SY16-17,,482,0.765079365,,Public,,,,,,,Aiken 01,0201,17,768,5662,289,SC,17,826,4113,215,Aiken County,Public
027,East Aiken Elementary,,,,,,,,,,,,11/1/2016,11,2016,630,,445,39,,,,,,,,,,,,,6390,355,4740,263.333333333,SC@27@201,450072000023,SY16-17,,484,0.768253968,,Public,,,,,,,Aiken 01,0201,18,833,6096,294,SC,18,916,4506,234,Aiken County,Public
