CEP (Y/N),Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,School Type-Standardized,School Level-Standardized,FR Enrollment Percentage,FR Enrollment,Target Area,School Year,Unique ID,FR Breakfast ADP,FR Breakfast Meals,FR Lunch ADP,FR Lunch Meals,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",Operating Days,Breakfast Meals-Free and Reduced,Lunch Meals-Free and Reduced,Enrollment-Free and Reduced,Enrollment-Paid,Claim Year,Claim Month,Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),School Level-Original,Street Address-Line 2,Street Address-Line 1,Zip Code,City,State-Physical,Enrollment-Total,Enrollment-Reduced,School Name,School ID,District Name,District ID,Claim Date,State-Reporting,NCES ID,Operating Days-Lunch Only,Enrollment-Free,Lunch Meals-Paid,Lunch Meals-Free,Lunch Meals-Reduced,Operating Days-Breakfast Only,Breakfast Meals-Paid,Breakfast Meals-Free,Breakfast Meals-Reduced,County,School Type-Original,ISP
Y,,,,,,,Public,,1,433,,SY18-19,SC@026@3805,146.272727273,3218,361.090909091,7944,,,,,,,,,,,,,,2019,5,,,,,,,,,,,433,0,Howard Middle,026,Orangeburg 05,3805,5/1/2019,SC,450321001291,22,433,0,7944,0,22,0,3218,0,Orangeburg County,Public,0.7537
Y,,,,,,,Public,,1,432,,SY18-19,SC@026@3805,99.6,498,224.6,1123,,,,,,,,,,,,,,2019,6,,,,,,,,,,,432,0,Howard Middle,026,Orangeburg 05,3805,6/1/2019,SC,450321001291,5,432,0,1123,0,5,0,498,0,Orangeburg County,Public,0.7537
Y,,,,,,,Public,,1,370,,SY18-19,SC@601@3805,63.1,631,192.6,1926,,,,,,,,,,,,,,2018,8,,,,,,,,,,,370,0,HS For Health Professions,601,Orangeburg 05,3805,8/1/2018,SC,450321001604,10,370,0,1926,0,10,0,631,0,Orangeburg County,Public,0.3011
Y,,,,,,,Public,,1,370,,SY18-19,SC@601@3805,78.4,1176,203.2,3048,,,,,,,,,,,,,,2018,9,,,,,,,,,,,370,0,HS For Health Professions,601,Orangeburg 05,3805,9/1/2018,SC,450321001604,15,370,0,3048,0,15,0,1176,0,Orangeburg County,Public,0.3011
Y,,,,,,,Public,,1,370,,SY18-19,SC@601@3805,79.818181818,1756,205.227272727,4515,,,,,,,,,,,,,,2018,10,,,,,,,,,,,370,0,HS For Health Professions,601,Orangeburg 05,3805,10/1/2018,SC,450321001604,22,370,0,4515,0,22,0,1756,0,Orangeburg County,Public,0.3011
Y,,,,,,,Public,,1,371,,SY18-19,SC@601@3805,81.555555556,1468,210.166666667,3783,,,,,,,,,,,,,,2018,11,,,,,,,,,,,371,0,HS For Health Professions,601,Orangeburg 05,3805,11/1/2018,SC,450321001604,18,371,0,3783,0,18,0,1468,0,Orangeburg County,Public,0.3011
Y,,,,,,,Public,,1,371,,SY18-19,SC@601@3805,84.733333333,1271,224.266666667,3364,,,,,,,,,,,,,,2018,12,,,,,,,,,,,371,0,HS For Health Professions,601,Orangeburg 05,3805,12/1/2018,SC,450321001604,15,371,0,3364,0,15,0,1271,0,Orangeburg County,Public,0.3011
Y,,,,,,,Public,,1,375,,SY18-19,SC@601@3805,77.117647059,1311,201.941176471,3433,,,,,,,,,,,,,,2019,1,,,,,,,,,,,375,0,HS For Health Professions,601,Orangeburg 05,3805,1/1/2019,SC,450321001604,17,375,0,3433,0,17,0,1311,0,Orangeburg County,Public,0.3011
Y,,,,,,,Public,,1,375,,SY18-19,SC@601@3805,77.052631579,1464,203.736842105,3871,,,,,,,,,,,,,,2019,2,,,,,,,,,,,375,0,HS For Health Professions,601,Orangeburg 05,3805,2/1/2019,SC,450321001604,19,375,0,3871,0,19,0,1464,0,Orangeburg County,Public,0.3011
Y,,,,,,,Public,,1,375,,SY18-19,SC@601@3805,79.65,1593,214.65,4293,,,,,,,,,,,,,,2019,3,,,,,,,,,,,375,0,HS For Health Professions,601,Orangeburg 05,3805,3/1/2019,SC,450321001604,20,375,0,4293,0,20,0,1593,0,Orangeburg County,Public,0.3011
Y,,,,,,,Public,,1,373,,SY18-19,SC@601@3805,80.8,1212,221.333333333,3320,,,,,,,,,,,,,,2019,4,,,,,,,,,,,373,0,HS For Health Professions,601,Orangeburg 05,3805,4/1/2019,SC,450321001604,15,373,0,3320,0,15,0,1212,0,Orangeburg County,Public,0.3011
Y,,,,,,,Public,,1,373,,SY18-19,SC@601@3805,77.681818182,1709,204.5,4499,,,,,,,,,,,,,,2019,5,,,,,,,,,,,373,0,HS For Health Professions,601,Orangeburg 05,3805,5/1/2019,SC,450321001604,22,373,0,4499,0,22,0,1709,0,Orangeburg County,Public,0.3011
Y,,,,,,,Public,,1,373,,SY18-19,SC@601@3805,62.4,312,128.6,643,,,,,,,,,,,,,,2019,6,,,,,,,,,,,373,0,HS For Health Professions,601,Orangeburg 05,3805,6/1/2019,SC,450321001604,5,373,0,643,0,5,0,312,0,Orangeburg County,Public,0.3011
Y,,,,,,,Public,,1,758,,SY18-19,SC@034@3805,557,5570,609.7,6097,,,,,,,,,,,,,,2018,8,,,,,,,,,,,758,0,Marshall Elementary,034,Orangeburg 05,3805,8/1/2018,SC,450321000864,10,758,0,6097,0,10,0,5570,0,Orangeburg County,Public,0.684
Y,,,,,,,Public,,1,749,,SY18-19,SC@034@3805,575.266666667,8629,607.066666667,9106,,,,,,,,,,,,,,2018,9,,,,,,,,,,,749,0,Marshall Elementary,034,Orangeburg 05,3805,9/1/2018,SC,450321000864,15,749,0,9106,0,15,0,8629,0,Orangeburg County,Public,0.684
Y,,,,,,,Public,,1,745,,SY18-19,SC@034@3805,559.681818182,12313,594.772727273,13085,,,,,,,,,,,,,,2018,10,,,,,,,,,,,745,0,Marshall Elementary,034,Orangeburg 05,3805,10/1/2018,SC,450321000864,22,745,0,13085,0,22,0,12313,0,Orangeburg County,Public,0.684
Y,,,,,,,Public,,1,745,,SY18-19,SC@034@3805,561.333333333,10104,588,10584,,,,,,,,,,,,,,2018,11,,,,,,,,,,,745,0,Marshall Elementary,034,Orangeburg 05,3805,11/1/2018,SC,450321000864,18,745,0,10584,0,18,0,10104,0,Orangeburg County,Public,0.684
Y,,,,,,,Public,,1,739,,SY18-19,SC@034@3805,554.266666667,8314,568.533333333,8528,,,,,,,,,,,,,,2018,12,,,,,,,,,,,739,0,Marshall Elementary,034,Orangeburg 05,3805,12/1/2018,SC,450321000864,15,739,0,8528,0,15,0,8314,0,Orangeburg County,Public,0.684
Y,,,,,,,Public,,1,739,,SY18-19,SC@034@3805,552.294117647,9389,578.705882353,9838,,,,,,,,,,,,,,2019,1,,,,,,,,,,,739,0,Marshall Elementary,034,Orangeburg 05,3805,1/1/2019,SC,450321000864,17,739,0,9838,0,17,0,9389,0,Orangeburg County,Public,0.684
Y,,,,,,,Public,,1,737,,SY18-19,SC@034@3805,544.421052632,10344,557.526315789,10593,,,,,,,,,,,,,,2019,2,,,,,,,,,,,737,0,Marshall Elementary,034,Orangeburg 05,3805,2/1/2019,SC,450321000864,19,737,0,10593,0,19,0,10344,0,Orangeburg County,Public,0.684
Y,,,,,,,Public,,1,742,,SY18-19,SC@034@3805,532.65,10653,562.4,11248,,,,,,,,,,,,,,2019,3,,,,,,,,,,,742,0,Marshall Elementary,034,Orangeburg 05,3805,3/1/2019,SC,450321000864,20,742,0,11248,0,20,0,10653,0,Orangeburg County,Public,0.684
Y,,,,,,,Public,,1,742,,SY18-19,SC@034@3805,538.266666667,8074,562,8430,,,,,,,,,,,,,,2019,4,,,,,,,,,,,742,0,Marshall Elementary,034,Orangeburg 05,3805,4/1/2019,SC,450321000864,15,742,0,8430,0,15,0,8074,0,Orangeburg County,Public,0.684
Y,,,,,,,Public,,1,741,,SY18-19,SC@034@3805,541.5,11913,557.5,12265,,,,,,,,,,,,,,2019,5,,,,,,,,,,,741,0,Marshall Elementary,034,Orangeburg 05,3805,5/1/2019,SC,450321000864,22,741,0,12265,0,22,0,11913,0,Orangeburg County,Public,0.684
Y,,,,,,,Public,,1,740,,SY18-19,SC@034@3805,411.6,2058,407.6,2038,,,,,,,,,,,,,,2019,6,,,,,,,,,,,740,0,Marshall Elementary,034,Orangeburg 05,3805,6/1/2019,SC,450321000864,5,740,0,2038,0,5,0,2058,0,Orangeburg County,Public,0.684
Y,,,,,,,Public,,1,312,,SY18-19,SC@035@3805,221.9,2219,267.9,2679,,,,,,,,,,,,,,2018,8,,,,,,,,,,,312,0,Mellichamp Elementary,035,Orangeburg 05,3805,8/1/2018,SC,450321000865,10,312,0,2679,0,10,0,2219,0,Orangeburg County,Public,0.8576
Y,,,,,,,Public,,1,307,,SY18-19,SC@035@3805,234.2,3513,257.133333333,3857,,,,,,,,,,,,,,2018,9,,,,,,,,,,,307,0,Mellichamp Elementary,035,Orangeburg 05,3805,9/1/2018,SC,450321000865,15,307,0,3857,0,15,0,3513,0,Orangeburg County,Public,0.8576
Y,,,,,,,Public,,1,310,,SY18-19,SC@035@3805,226.318181818,4979,261.136363636,5745,,,,,,,,,,,,,,2018,10,,,,,,,,,,,310,0,Mellichamp Elementary,035,Orangeburg 05,3805,10/1/2018,SC,450321000865,22,310,0,5745,0,22,0,4979,0,Orangeburg County,Public,0.8576
Y,,,,,,,Public,,1,311,,SY18-19,SC@035@3805,224.222222222,4036,260.166666667,4683,,,,,,,,,,,,,,2018,11,,,,,,,,,,,311,0,Mellichamp Elementary,035,Orangeburg 05,3805,11/1/2018,SC,450321000865,18,311,0,4683,0,18,0,4036,0,Orangeburg County,Public,0.8576
Y,,,,,,,Public,,1,311,,SY18-19,SC@035@3805,220.666666667,3310,256.4,3846,,,,,,,,,,,,,,2018,12,,,,,,,,,,,311,0,Mellichamp Elementary,035,Orangeburg 05,3805,12/1/2018,SC,450321000865,15,311,0,3846,0,15,0,3310,0,Orangeburg County,Public,0.8576
Y,,,,,,,Public,,1,321,,SY18-19,SC@035@3805,213.823529412,3635,266.058823529,4523,,,,,,,,,,,,,,2019,1,,,,,,,,,,,321,0,Mellichamp Elementary,035,Orangeburg 05,3805,1/1/2019,SC,450321000865,17,321,0,4523,0,17,0,3635,0,Orangeburg County,Public,0.8576
Y,,,,,,,Public,,1,321,,SY18-19,SC@035@3805,233.894736842,4444,270.105263158,5132,,,,,,,,,,,,,,2019,2,,,,,,,,,,,321,0,Mellichamp Elementary,035,Orangeburg 05,3805,2/1/2019,SC,450321000865,19,321,0,5132,0,19,0,4444,0,Orangeburg County,Public,0.8576
Y,,,,,,,Public,,1,322,,SY18-19,SC@035@3805,225.35,4507,261.55,5231,,,,,,,,,,,,,,2019,3,,,,,,,,,,,322,0,Mellichamp Elementary,035,Orangeburg 05,3805,3/1/2019,SC,450321000865,20,322,0,5231,0,20,0,4507,0,Orangeburg County,Public,0.8576
Y,,,,,,,Public,,1,313,,SY18-19,SC@035@3805,230.6,3459,269,4035,,,,,,,,,,,,,,2019,4,,,,,,,,,,,313,0,Mellichamp Elementary,035,Orangeburg 05,3805,4/1/2019,SC,450321000865,15,313,0,4035,0,15,0,3459,0,Orangeburg County,Public,0.8576
Y,,,,,,,Public,,1,316,,SY18-19,SC@035@3805,242.727272727,5340,267.090909091,5876,,,,,,,,,,,,,,2019,5,,,,,,,,,,,316,0,Mellichamp Elementary,035,Orangeburg 05,3805,5/1/2019,SC,450321000865,22,316,0,5876,0,22,0,5340,0,Orangeburg County,Public,0.8576
Y,,,,,,,Public,,1,316,,SY18-19,SC@035@3805,185,925,200.2,1001,,,,,,,,,,,,,,2019,6,,,,,,,,,,,316,0,Mellichamp Elementary,035,Orangeburg 05,3805,6/1/2019,SC,450321000865,5,316,0,1001,0,5,0,925,0,Orangeburg County,Public,0.8576
Y,,,,,,,Public,,1,261,,SY18-19,SC@042@3805,88.4,884,201.6,2016,,,,,,,,,,,,,,2018,8,,,,,,,,,,,261,0,North High School,042,Orangeburg 05,3805,8/1/2018,SC,450321000876,10,261,0,2016,0,10,0,884,0,Orangeburg County,Public,0.5141
Y,,,,,,,Public,,1,256,,SY18-19,SC@042@3805,97.733333333,1466,196.133333333,2942,,,,,,,,,,,,,,2018,9,,,,,,,,,,,256,0,North High School,042,Orangeburg 05,3805,9/1/2018,SC,450321000876,15,256,0,2942,0,15,0,1466,0,Orangeburg County,Public,0.5141
Y,,,,,,,Public,,1,254,,SY18-19,SC@042@3805,94,2068,189.227272727,4163,,,,,,,,,,,,,,2018,10,,,,,,,,,,,254,0,North High School,042,Orangeburg 05,3805,10/1/2018,SC,450321000876,22,254,0,4163,0,22,0,2068,0,Orangeburg County,Public,0.5141
Y,,,,,,,Public,,1,249,,SY18-19,SC@042@3805,95.611111111,1721,187.555555556,3376,,,,,,,,,,,,,,2018,11,,,,,,,,,,,249,0,North High School,042,Orangeburg 05,3805,11/1/2018,SC,450321000876,18,249,0,3376,0,18,0,1721,0,Orangeburg County,Public,0.5141
Y,,,,,,,Public,,1,249,,SY18-19,SC@042@3805,85.333333333,1280,181.333333333,2720,,,,,,,,,,,,,,2018,12,,,,,,,,,,,249,0,North High School,042,Orangeburg 05,3805,12/1/2018,SC,450321000876,15,249,0,2720,0,15,0,1280,0,Orangeburg County,Public,0.5141
Y,,,,,,,Public,,1,252,,SY18-19,SC@042@3805,89.470588235,1521,182,3094,,,,,,,,,,,,,,2019,1,,,,,,,,,,,252,0,North High School,042,Orangeburg 05,3805,1/1/2019,SC,450321000876,17,252,0,3094,0,17,0,1521,0,Orangeburg County,Public,0.5141
Y,,,,,,,Public,,1,250,,SY18-19,SC@042@3805,91.263157895,1734,173.210526316,3291,,,,,,,,,,,,,,2019,2,,,,,,,,,,,250,0,North High School,042,Orangeburg 05,3805,2/1/2019,SC,450321000876,19,250,0,3291,0,19,0,1734,0,Orangeburg County,Public,0.5141
Y,,,,,,,Public,,1,250,,SY18-19,SC@042@3805,84.2,1684,163.8,3276,,,,,,,,,,,,,,2019,3,,,,,,,,,,,250,0,North High School,042,Orangeburg 05,3805,3/1/2019,SC,450321000876,20,250,0,3276,0,20,0,1684,0,Orangeburg County,Public,0.5141
Y,,,,,,,Public,,1,248,,SY18-19,SC@042@3805,81.8,1227,168.6,2529,,,,,,,,,,,,,,2019,4,,,,,,,,,,,248,0,North High School,042,Orangeburg 05,3805,4/1/2019,SC,450321000876,15,248,0,2529,0,15,0,1227,0,Orangeburg County,Public,0.5141
Y,,,,,,,Public,,1,248,,SY18-19,SC@042@3805,87.863636364,1933,168.363636364,3704,,,,,,,,,,,,,,2019,5,,,,,,,,,,,248,0,North High School,042,Orangeburg 05,3805,5/1/2019,SC,450321000876,22,248,0,3704,0,22,0,1933,0,Orangeburg County,Public,0.5141
Y,,,,,,,Public,,1,348,,SY18-19,SC@042@3805,63.4,317,116.2,581,,,,,,,,,,,,,,2019,6,,,,,,,,,,,348,0,North High School,042,Orangeburg 05,3805,6/1/2019,SC,450321000876,5,348,0,581,0,5,0,317,0,Orangeburg County,Public,0.5141
Y,,,,,,,Public,,1,1020,,SY18-19,SC@028@3805,183.1,1831,503.8,5038,,,,,,,,,,,,,,2018,8,,,,,,,,,,,1020,0,Orangeburg-Wilkinson High,028,Orangeburg 05,3805,8/1/2018,SC,450321000873,10,1020,0,5038,0,10,0,1831,0,Orangeburg County,Public,0.5977
Y,,,,,,,Public,,1,1019,,SY18-19,SC@028@3805,216.8,3252,513.533333333,7703,,,,,,,,,,,,,,2018,9,,,,,,,,,,,1019,0,Orangeburg-Wilkinson High,028,Orangeburg 05,3805,9/1/2018,SC,450321000873,15,1019,0,7703,0,15,0,3252,0,Orangeburg County,Public,0.5977
Y,,,,,,,Public,,1,1029,,SY18-19,SC@028@3805,227.545454545,5006,527.454545455,11604,,,,,,,,,,,,,,2018,10,,,,,,,,,,,1029,0,Orangeburg-Wilkinson High,028,Orangeburg 05,3805,10/1/2018,SC,450321000873,22,1029,0,11604,0,22,0,5006,0,Orangeburg County,Public,0.5977
Y,,,,,,,Public,,1,1017,,SY18-19,SC@028@3805,241.611111111,4349,522.5,9405,,,,,,,,,,,,,,2018,11,,,,,,,,,,,1017,0,Orangeburg-Wilkinson High,028,Orangeburg 05,3805,11/1/2018,SC,450321000873,18,1017,0,9405,0,18,0,4349,0,Orangeburg County,Public,0.5977
Y,,,,,,,Public,,1,1015,,SY18-19,SC@028@3805,246.066666667,3691,515.066666667,7726,,,,,,,,,,,,,,2018,12,,,,,,,,,,,1015,0,Orangeburg-Wilkinson High,028,Orangeburg 05,3805,12/1/2018,SC,450321000873,15,1015,0,7726,0,15,0,3691,0,Orangeburg County,Public,0.5977
Y,,,,,,,Public,,1,1019,,SY18-19,SC@028@3805,248.117647059,4218,509,8653,,,,,,,,,,,,,,2019,1,,,,,,,,,,,1019,0,Orangeburg-Wilkinson High,028,Orangeburg 05,3805,1/1/2019,SC,450321000873,17,1019,0,8653,0,17,0,4218,0,Orangeburg County,Public,0.5977
Y,,,,,,,Public,,1,1014,,SY18-19,SC@028@3805,260.421052632,4948,518.052631579,9843,,,,,,,,,,,,,,2019,2,,,,,,,,,,,1014,0,Orangeburg-Wilkinson High,028,Orangeburg 05,3805,2/1/2019,SC,450321000873,19,1014,0,9843,0,19,0,4948,0,Orangeburg County,Public,0.5977
Y,,,,,,,Public,,1,1010,,SY18-19,SC@028@3805,237.25,4745,499.9,9998,,,,,,,,,,,,,,2019,3,,,,,,,,,,,1010,0,Orangeburg-Wilkinson High,028,Orangeburg 05,3805,3/1/2019,SC,450321000873,20,1010,0,9998,0,20,0,4745,0,Orangeburg County,Public,0.5977
Y,,,,,,,Public,,1,1006,,SY18-19,SC@028@3805,247.533333333,3713,486.2,7293,,,,,,,,,,,,,,2019,4,,,,,,,,,,,1006,0,Orangeburg-Wilkinson High,028,Orangeburg 05,3805,4/1/2019,SC,450321000873,15,1006,0,7293,0,15,0,3713,0,Orangeburg County,Public,0.5977
Y,,,,,,,Public,,1,999,,SY18-19,SC@028@3805,252.954545455,5565,485.045454545,10671,,,,,,,,,,,,,,2019,5,,,,,,,,,,,999,0,Orangeburg-Wilkinson High,028,Orangeburg 05,3805,5/1/2019,SC,450321000873,22,999,0,10671,0,22,0,5565,0,Orangeburg County,Public,0.5977
Y,,,,,,,Public,,1,999,,SY18-19,SC@028@3805,209.6,1048,330.2,1651,,,,,,,,,,,,,,2019,6,,,,,,,,,,,999,0,Orangeburg-Wilkinson High,028,Orangeburg 05,3805,6/1/2019,SC,450321000873,5,999,0,1651,0,5,0,1048,0,Orangeburg County,Public,0.5977
Y,,,,,,,Public,,1,277,,SY18-19,SC@038@3805,231.1,2311,256.7,2567,,,,,,,,,,,,,,2018,8,,,,,,,,,,,277,0,Rivelon Elementary,038,Orangeburg 05,3805,8/1/2018,SC,450321000867,10,277,0,2567,0,10,0,2311,0,Orangeburg County,Public,0.8388
Y,,,,,,,Public,,1,278,,SY18-19,SC@038@3805,242.066666667,3631,270.733333333,4061,,,,,,,,,,,,,,2018,9,,,,,,,,,,,278,0,Rivelon Elementary,038,Orangeburg 05,3805,9/1/2018,SC,450321000867,15,278,0,4061,0,15,0,3631,0,Orangeburg County,Public,0.8388
Y,,,,,,,Public,,1,277,,SY18-19,SC@038@3805,237.227272727,5219,267.136363636,5877,,,,,,,,,,,,,,2018,10,,,,,,,,,,,277,0,Rivelon Elementary,038,Orangeburg 05,3805,10/1/2018,SC,450321000867,22,277,0,5877,0,22,0,5219,0,Orangeburg County,Public,0.8388
Y,,,,,,,Public,,1,275,,SY18-19,SC@038@3805,240.555555556,4330,258.333333333,4650,,,,,,,,,,,,,,2018,11,,,,,,,,,,,275,0,Rivelon Elementary,038,Orangeburg 05,3805,11/1/2018,SC,450321000867,18,275,0,4650,0,18,0,4330,0,Orangeburg County,Public,0.8388
Y,,,,,,,Public,,1,276,,SY18-19,SC@038@3805,234.6,3519,266.466666667,3997,,,,,,,,,,,,,,2018,12,,,,,,,,,,,276,0,Rivelon Elementary,038,Orangeburg 05,3805,12/1/2018,SC,450321000867,15,276,0,3997,0,15,0,3519,0,Orangeburg County,Public,0.8388
Y,,,,,,,Public,,1,280,,SY18-19,SC@038@3805,237.411764706,4036,264.411764706,4495,,,,,,,,,,,,,,2019,1,,,,,,,,,,,280,0,Rivelon Elementary,038,Orangeburg 05,3805,1/1/2019,SC,450321000867,17,280,0,4495,0,17,0,4036,0,Orangeburg County,Public,0.8388
Y,,,,,,,Public,,1,276,,SY18-19,SC@038@3805,235.684210526,4478,267.052631579,5074,,,,,,,,,,,,,,2019,2,,,,,,,,,,,276,0,Rivelon Elementary,038,Orangeburg 05,3805,2/1/2019,SC,450321000867,19,276,0,5074,0,19,0,4478,0,Orangeburg County,Public,0.8388
Y,,,,,,,Public,,1,276,,SY18-19,SC@038@3805,230.7,4614,254.6,5092,,,,,,,,,,,,,,2019,3,,,,,,,,,,,276,0,Rivelon Elementary,038,Orangeburg 05,3805,3/1/2019,SC,450321000867,20,276,0,5092,0,20,0,4614,0,Orangeburg County,Public,0.8388
Y,,,,,,,Public,,1,272,,SY18-19,SC@038@3805,234.266666667,3514,267.466666667,4012,,,,,,,,,,,,,,2019,4,,,,,,,,,,,272,0,Rivelon Elementary,038,Orangeburg 05,3805,4/1/2019,SC,450321000867,15,272,0,4012,0,15,0,3514,0,Orangeburg County,Public,0.8388
Y,,,,,,,Public,,1,271,,SY18-19,SC@038@3805,232.045454545,5105,266.909090909,5872,,,,,,,,,,,,,,2019,5,,,,,,,,,,,271,0,Rivelon Elementary,038,Orangeburg 05,3805,5/1/2019,SC,450321000867,22,271,0,5872,0,22,0,5105,0,Orangeburg County,Public,0.8388
Y,,,,,,,Public,,1,269,,SY18-19,SC@038@3805,192.4,962,249.2,1246,,,,,,,,,,,,,,2019,6,,,,,,,,,,,269,0,Rivelon Elementary,038,Orangeburg 05,3805,6/1/2019,SC,450321000867,5,269,0,1246,0,5,0,962,0,Orangeburg County,Public,0.8388
Y,,,,,,,Public,,1,533,,SY18-19,SC@039@3805,254.9,2549,423.2,4232,,,,,,,,,,,,,,2018,8,,,,,,,,,,,533,0,Sheridan Elementary,039,Orangeburg 05,3805,8/1/2018,SC,450321000868,10,533,0,4232,0,10,0,2549,0,Orangeburg County,Public,0.6759
Y,,,,,,,Public,,1,516,,SY18-19,SC@039@3805,275.466666667,4132,428.2,6423,,,,,,,,,,,,,,2018,9,,,,,,,,,,,516,0,Sheridan Elementary,039,Orangeburg 05,3805,9/1/2018,SC,450321000868,15,516,0,6423,0,15,0,4132,0,Orangeburg County,Public,0.6759
Y,,,,,,,Public,,1,513,,SY18-19,SC@039@3805,264.863636364,5827,426.090909091,9374,,,,,,,,,,,,,,2018,10,,,,,,,,,,,513,0,Sheridan Elementary,039,Orangeburg 05,3805,10/1/2018,SC,450321000868,22,513,0,9374,0,22,0,5827,0,Orangeburg County,Public,0.6759
Y,,,,,,,Public,,1,515,,SY18-19,SC@039@3805,268.5,4833,434.444444444,7820,,,,,,,,,,,,,,2018,11,,,,,,,,,,,515,0,Sheridan Elementary,039,Orangeburg 05,3805,11/1/2018,SC,450321000868,18,515,0,7820,0,18,0,4833,0,Orangeburg County,Public,0.6759
Y,,,,,,,Public,,1,515,,SY18-19,SC@039@3805,255.533333333,3833,428.6,6429,,,,,,,,,,,,,,2018,12,,,,,,,,,,,515,0,Sheridan Elementary,039,Orangeburg 05,3805,12/1/2018,SC,450321000868,15,515,0,6429,0,15,0,3833,0,Orangeburg County,Public,0.6759
Y,,,,,,,Public,,1,516,,SY18-19,SC@039@3805,253.705882353,4313,436,7412,,,,,,,,,,,,,,2019,1,,,,,,,,,,,516,0,Sheridan Elementary,039,Orangeburg 05,3805,1/1/2019,SC,450321000868,17,516,0,7412,0,17,0,4313,0,Orangeburg County,Public,0.6759
Y,,,,,,,Public,,1,511,,SY18-19,SC@039@3805,248,4712,433.368421053,8234,,,,,,,,,,,,,,2019,2,,,,,,,,,,,511,0,Sheridan Elementary,039,Orangeburg 05,3805,2/1/2019,SC,450321000868,19,511,0,8234,0,19,0,4712,0,Orangeburg County,Public,0.6759
Y,,,,,,,Public,,1,517,,SY18-19,SC@039@3805,237.7,4754,417.15,8343,,,,,,,,,,,,,,2019,3,,,,,,,,,,,517,0,Sheridan Elementary,039,Orangeburg 05,3805,3/1/2019,SC,450321000868,20,517,0,8343,0,20,0,4754,0,Orangeburg County,Public,0.6759
Y,,,,,,,Public,,1,523,,SY18-19,SC@039@3805,247.933333333,3719,439.866666667,6598,,,,,,,,,,,,,,2019,4,,,,,,,,,,,523,0,Sheridan Elementary,039,Orangeburg 05,3805,4/1/2019,SC,450321000868,15,523,0,6598,0,15,0,3719,0,Orangeburg County,Public,0.6759
Y,,,,,,,Public,,1,520,,SY18-19,SC@039@3805,255.590909091,5623,429.863636364,9457,,,,,,,,,,,,,,2019,5,,,,,,,,,,,520,0,Sheridan Elementary,039,Orangeburg 05,3805,5/1/2019,SC,450321000868,22,520,0,9457,0,22,0,5623,0,Orangeburg County,Public,0.6759
Y,,,,,,,Public,,1,518,,SY18-19,SC@039@3805,182.4,912,347.4,1737,,,,,,,,,,,,,,2019,6,,,,,,,,,,,518,0,Sheridan Elementary,039,Orangeburg 05,3805,6/1/2019,SC,450321000868,5,518,0,1737,0,5,0,912,0,Orangeburg County,Public,0.6759
Y,,,,,,,Public,,1,491,,SY18-19,SC@040@3805,250.4,2504,407.5,4075,,,,,,,,,,,,,,2018,8,,,,,,,,,,,491,0,Whittaker Elementary,040,Orangeburg 05,3805,8/1/2018,SC,450321000869,10,491,0,4075,0,10,0,2504,0,Orangeburg County,Public,0.7682
Y,,,,,,,Public,,1,466,,SY18-19,SC@040@3805,260.333333333,3905,408.133333333,6122,,,,,,,,,,,,,,2018,9,,,,,,,,,,,466,0,Whittaker Elementary,040,Orangeburg 05,3805,9/1/2018,SC,450321000869,15,466,0,6122,0,15,0,3905,0,Orangeburg County,Public,0.7682
Y,,,,,,,Public,,1,472,,SY18-19,SC@040@3805,244.681818182,5383,412.772727273,9081,,,,,,,,,,,,,,2018,10,,,,,,,,,,,472,0,Whittaker Elementary,040,Orangeburg 05,3805,10/1/2018,SC,450321000869,22,472,0,9081,0,22,0,5383,0,Orangeburg County,Public,0.7682
Y,,,,,,,Public,,1,477,,SY18-19,SC@040@3805,236.444444444,4256,425.722222222,7663,,,,,,,,,,,,,,2018,11,,,,,,,,,,,477,0,Whittaker Elementary,040,Orangeburg 05,3805,11/1/2018,SC,450321000869,18,477,0,7663,0,18,0,4256,0,Orangeburg County,Public,0.7682
Y,,,,,,,Public,,1,466,,SY18-19,SC@040@3805,211.333333333,3170,415.133333333,6227,,,,,,,,,,,,,,2018,12,,,,,,,,,,,466,0,Whittaker Elementary,040,Orangeburg 05,3805,12/1/2018,SC,450321000869,15,466,0,6227,0,15,0,3170,0,Orangeburg County,Public,0.7682
Y,,,,,,,Public,,1,472,,SY18-19,SC@040@3805,206.764705882,3515,414.411764706,7045,,,,,,,,,,,,,,2019,1,,,,,,,,,,,472,0,Whittaker Elementary,040,Orangeburg 05,3805,1/1/2019,SC,450321000869,17,472,0,7045,0,17,0,3515,0,Orangeburg County,Public,0.7682
