BAB Implementation Date from Grants Data,Breakfast Delivery Model from Other Source-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Grants Data-Standardized,School Type-Standardized,School Level-Standardized,FR Enrollment Percentage,FR Enrollment,Target Area,School Year,Claim Date,Unique ID,FR Breakfast ADP,FR Breakfast Meals,FR Lunch ADP,FR Lunch Meals,State-Reporting,"BAB Implementation Date Other Source, Note Source Here",BAB Implementation Date from Other Source,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Campaign Tracking Data,"Breakfast Delivery Model from Other Source, Note Source Here",Breakfast Delivery Model from Other Source-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Campaign Tracking Data-Original,Operating Days,Breakfast Meals-Free and Reduced,Lunch Meals-Free and Reduced,Enrollment-Free and Reduced,Enrollment-Paid,Claim Year,Claim Month,Universal Free (Y/N),Provision 3 (Y/N),Provision 1 (Y/N),School Type-Original,Street Address-Line 2,Street Address-Line 1,Zip Code,City,County,CEP (Y/N),State-Physical,District ID,District Name,School ID,School Name,School Level-Original,Enrollment-Total,Enrollment-Free,Enrollment-Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Operating Days-Lunch Only,Operating Days-Breakfast Only,Provision 2 (Y/N),NCES ID
,,,,,,,Middle,0.471698113,50,,SY12-13,9/1/2012,MT@1671@04-0055,7.227272727,159,42.272727273,930,MT,,,,,,,,,,,,,,2012,9,,,,,,,,,,N,,0055,Townsend K-12 Schools,1671,Townsend 7-8,Middle,106,41,9,145,14,18,789,141,884,22,22,N,300498000935
,,,,,,,Middle,0.477876106,54,,SY11-12,5/1/2012,MT@1671@04-0055,5.421052632,103,37.789473684,718,MT,,,,,,,,,,,,,,2012,5,,,,,,,,,,N,,0055,Townsend K-12 Schools,1671,Townsend 7-8,Middle,113,44,10,98,5,43,601,117,831,19,19,N,300498000935
,,,,,,,Middle,0.495652174,57,,SY11-12,4/1/2012,MT@1671@04-0055,6.777777778,122,42.611111111,767,MT,,,,,,,,,,,,,,2012,4,,,,,,,,,,N,,0055,Townsend K-12 Schools,1671,Townsend 7-8,Middle,115,45,12,108,14,37,623,144,877,18,18,N,300498000935
,,,,,,,Middle,0.469565217,54,,SY11-12,3/1/2012,MT@1671@04-0055,7,147,43.333333333,910,MT,,,,,,,,,,,,,,2012,3,,,,,,,,,,N,,0055,Townsend K-12 Schools,1671,Townsend 7-8,Middle,115,43,11,129,18,71,727,183,1030,21,21,N,300498000935
,,,,,,,Middle,0.508771930,58,,SY11-12,2/1/2012,MT@1671@04-0055,7.65,153,43.25,865,MT,,,,,,,,,,,,,,2012,2,,,,,,,,,,N,,0055,Townsend K-12 Schools,1671,Townsend 7-8,Middle,114,46,12,132,21,117,687,178,990,20,20,N,300498000935
,,,,,,,Middle,0.5,57,,SY11-12,1/1/2012,MT@1671@04-0055,6.909090909,152,43.318181818,953,MT,,,,,,,,,,,,,,2012,1,,,,,,,,,,N,,0055,Townsend K-12 Schools,1671,Townsend 7-8,Middle,114,46,11,122,30,164,767,186,1080,22,22,N,300498000935
,,,,,,,Middle,0.459459459,51,,SY11-12,12/1/2011,MT@1671@04-0055,6.866666667,103,42.533333333,638,MT,,,,,,,,,,,,,,2011,12,,,,,,,,,,N,,0055,Townsend K-12 Schools,1671,Townsend 7-8,Middle,111,41,10,85,18,69,520,118,784,15,15,N,300498000935
,,,,,,,Middle,0.482142857,54,,SY11-12,11/1/2011,MT@1671@04-0055,6.45,129,42.8,856,MT,,,,,,,,,,,,,,2011,11,,,,,,,,,,N,,0055,Townsend K-12 Schools,1671,Townsend 7-8,Middle,112,43,11,94,35,51,698,158,1034,20,20,N,300498000935
,,,,,,,Middle,0.508771930,58,,SY11-12,10/1/2011,MT@1671@04-0055,7.277777778,131,45.666666667,822,MT,,,,,,,,,,,,,,2011,10,,,,,,,,,,N,,0055,Townsend K-12 Schools,1671,Townsend 7-8,Middle,114,47,11,99,32,25,671,151,939,18,18,N,300498000935
,,,,,,,Middle,0.517543860,59,,SY11-12,9/1/2011,MT@1671@04-0055,7.962962963,215,50.296296296,1358,MT,,,,,,,,,,,,,,2011,9,,,,,,,,,,N,,0055,Townsend K-12 Schools,1671,Townsend 7-8,Middle,114,45,14,143,72,56,1056,302,1306,27,27,N,300498000935
,,,,,,,Primary,0.642857143,18,,SY13-14,12/1/2013,MT@0717@27-0534,15.533333333,233,16.2,243,MT,,,,,,,,,,,,,,2013,12,,,,,,,,,,N,,0534,Trego Elementary,0717,Trego School,Elementary,28,14,4,190,43,93,193,50,125,15,15,N,
,,,,,,,Primary,0.642857143,18,,SY13-14,11/1/2013,MT@0717@27-0534,12.388888889,223,14.388888889,259,MT,,,,,,,,,,,,,,2013,11,,,,,,,,,,N,,0534,Trego Elementary,0717,Trego School,Elementary,28,14,4,182,41,105,202,57,149,18,18,N,
,,,,,,,Primary,0.615384615,16,,SY13-14,10/1/2013,MT@0717@27-0534,12.714285714,267,15.333333333,322,MT,,,,,,,,,,,,,,2013,10,,,,,,,,,,N,,0534,Trego Elementary,0717,Trego School,Elementary,26,12,4,212,55,123,249,73,192,21,21,N,
,,,,,,,Primary,0.615384615,16,,SY13-14,9/1/2013,MT@0717@27-0534,12.944444444,233,15.222222222,274,MT,,,,,,,,,,,,,,2013,9,,,,,,,,,,N,,0534,Trego Elementary,0717,Trego School,Elementary,26,12,4,186,47,120,212,62,175,18,18,N,
,,,,,,,Primary,0.702702703,26,,SY12-13,5/1/2013,MT@0717@27-0534,16.105263158,306,19.684210526,374,MT,,,,,,,,,,,,,,2013,5,,,,,,,,,,N,,0534,Trego Elementary,0717,Trego School,Elementary,37,22,4,277,29,55,318,56,131,19,19,N,
,,,,,,,Primary,0.702702703,26,,SY12-13,4/1/2013,MT@0717@27-0534,17.65,353,19.95,399,MT,,,,,,,,,,,,,,2013,4,,,,,,,,,,N,,0534,Trego Elementary,0717,Trego School,Elementary,37,22,4,336,17,43,342,57,132,20,20,N,
,,,,,,,Primary,0.702702703,26,,SY12-13,3/1/2013,MT@0717@27-0534,14.842105263,282,19.368421053,368,MT,,,,,,,,,,,,,,2013,3,,,,,,,,,,N,,0534,Trego Elementary,0717,Trego School,Elementary,37,22,4,260,22,40,314,54,110,19,19,N,
,,,,,,,Primary,0.702702703,26,,SY12-13,2/1/2013,MT@0717@27-0534,15.684210526,298,20.736842105,394,MT,,,,,,,,,,,,,,2013,2,,,,,,,,,,N,,0534,Trego Elementary,0717,Trego School,Elementary,37,22,4,271,27,38,337,57,116,19,19,N,
,,,,,,,Primary,0.702702703,26,,SY12-13,1/1/2013,MT@0717@27-0534,14.857142857,312,20.190476190,424,MT,,,,,,,,,,,,,,2013,1,,,,,,,,,,N,,0534,Trego Elementary,0717,Trego School,Elementary,37,22,4,290,22,30,370,54,140,21,21,N,
,,,,,,,Primary,0.702702703,26,,SY12-13,12/1/2012,MT@0717@27-0534,22.428571429,314,25.071428571,351,MT,,,,,,,,,,,,,,2012,12,,,,,,,,,,N,,0534,Trego Elementary,0717,Trego School,Elementary,37,22,4,261,53,35,295,56,75,14,14,N,
,,,,,,,Primary,0.702702703,26,,SY12-13,11/1/2012,MT@0717@27-0534,21.7,434,24.6,492,MT,,,,,,,,,,,,,,2012,11,,,,,,,,,,N,,0534,Trego Elementary,0717,Trego School,Elementary,37,22,4,363,71,47,415,77,116,20,20,N,
,,,,,,,Primary,0.702702703,26,,SY12-13,10/1/2012,MT@0717@27-0534,19.857142857,417,21.619047619,454,MT,,,,,,,,,,,,,,2012,10,,,,,,,,,,N,,0534,Trego Elementary,0717,Trego School,Elementary,37,22,4,351,66,83,371,83,160,21,21,N,
,,,,,,,Primary,0.793103448,23,,SY12-13,9/1/2012,MT@0717@27-0534,17.941176471,305,18.705882353,318,MT,,,,,,,,,,,,,,2012,9,,,,,,,,,,N,,0534,Trego Elementary,0717,Trego School,Elementary,29,19,4,247,58,51,253,65,98,17,17,N,
,,,,,,,Primary,0.727272727,16,,SY11-12,5/1/2012,MT@0717@27-0534,12.944444444,233,14.833333333,267,MT,,,,,,,,,,,,,,2012,5,,,,,,,,,,N,,0534,Trego Elementary,0717,Trego School,Elementary,22,13,3,198,35,95,213,54,106,18,18,N,
,,,,,,,Primary,0.590909091,13,,SY11-12,4/1/2012,MT@0717@27-0534,8.333333333,150,10.277777778,185,MT,,,,,,,,,,,,,,2012,4,,,,,,,,,,N,,0534,Trego Elementary,0717,Trego School,Elementary,22,10,3,132,18,125,135,50,155,18,18,N,
,,,,,,,Primary,0.5,9,,SY11-12,3/1/2012,MT@0717@27-0534,6.047619048,127,7.619047619,160,MT,,,,,,,,,,,,,,2012,3,,,,,,,,,,N,,0534,Trego Elementary,0717,Trego School,Elementary,18,6,3,106,21,142,104,56,172,21,21,N,
,,,,,,,Primary,0.5,9,,SY11-12,2/1/2012,MT@0717@27-0534,7.4,148,8.85,177,MT,,,,,,,,,,,,,,2012,2,,,,,,,,,,N,,0534,Trego Elementary,0717,Trego School,Elementary,18,6,3,109,39,141,118,59,172,20,20,N,
,,,,,,,Primary,0.5,9,,SY11-12,1/1/2012,MT@0717@27-0534,6.952380952,146,8,168,MT,,,,,,,,,,,,,,2012,1,,,,,,,,,,N,,0534,Trego Elementary,0717,Trego School,Elementary,18,6,3,105,41,137,105,63,169,21,21,N,
,,,,,,,Primary,0.526315789,10,,SY11-12,12/1/2011,MT@0717@27-0534,9.357142857,131,9.285714286,130,MT,,,,,,,,,,,,,,2011,12,,,,,,,,,,N,,0534,Trego Elementary,0717,Trego School,Elementary,19,7,3,89,42,106,88,42,121,14,14,N,
,,,,,,,Primary,0.45,9,,SY11-12,11/1/2011,MT@0717@27-0534,5.611111111,101,5.944444444,107,MT,,,,,,,,,,,,,,2011,11,,,,,,,,,,N,,0534,Trego Elementary,0717,Trego School,Elementary,20,6,3,51,50,165,55,52,173,18,18,N,
,,,,,,,Primary,0.521739130,12,,SY11-12,10/1/2011,MT@0717@27-0534,6.666666667,120,6.777777778,122,MT,,,,,,,,,,,,,,2011,10,,,,,,,,,,N,,0534,Trego Elementary,0717,Trego School,Elementary,23,9,3,67,53,159,70,52,173,18,18,N,
,,,,,,,Primary,0.653846154,17,,SY11-12,9/1/2011,MT@0717@27-0534,11.363636364,250,12.090909091,266,MT,,,,,,,,,,,,,,2011,9,,,,,,,,,,N,,0534,Trego Elementary,0717,Trego School,Elementary,26,14,3,187,63,163,203,63,192,22,22,N,
,,,,,,,Primary,0.107981221,23,,SY13-14,12/1/2013,MT@9366@56-9245,,0,16.066666667,241,MT,,,,,,,,,,,,,,2013,12,,,,,,,,,,N,,9245,Trinity Lutheran School,9366,Trinity Lutheran School,Elementary,213,17,6,0,0,0,180,61,1282,15,0,N,
,,,,,,,Primary,0.107981221,23,,SY13-14,11/1/2013,MT@9366@56-9245,,0,17.352941176,295,MT,,,,,,,,,,,,,,2013,11,,,,,,,,,,N,,9245,Trinity Lutheran School,9366,Trinity Lutheran School,Elementary,213,17,6,0,0,0,220,75,1459,17,0,N,
,,,,,,,Primary,0.154205607,33,,SY13-14,10/1/2013,MT@9366@56-9245,,0,17.85,357,MT,,,,,,,,,,,,,,2013,10,,,,,,,,,,N,,9245,Trinity Lutheran School,9366,Trinity Lutheran School,Elementary,214,17,16,0,0,0,254,103,1669,20,0,N,
,,,,,,,Primary,0.155660377,33,,SY13-14,9/1/2013,MT@9366@56-9245,,0,17.041666667,409,MT,,,,,,,,,,,,,,2013,9,,,,,,,,,,N,,9245,Trinity Lutheran School,9366,Trinity Lutheran School,Elementary,212,17,16,0,0,0,310,99,1867,24,0,N,
,,,,,,,Primary,0.113207547,24,,SY12-13,5/1/2013,MT@9366@56-9245,,0,15.909090909,350,MT,,,,,,,,,,,,,,2013,5,,,,,,,,,,N,,9245,Trinity Lutheran School,9366,Trinity Lutheran School,Elementary,212,17,7,0,0,0,247,103,1875,22,0,N,
,,,,,,,Primary,0.114832536,24,,SY12-13,4/1/2013,MT@9366@56-9245,,0,17.047619048,358,MT,,,,,,,,,,,,,,2013,4,,,,,,,,,,N,,9245,Trinity Lutheran School,9366,Trinity Lutheran School,Elementary,209,17,7,0,0,0,236,122,1900,21,0,N,
,,,,,,,Primary,0.109523810,23,,SY12-13,3/1/2013,MT@9366@56-9245,,0,16.666666667,300,MT,,,,,,,,,,,,,,2013,3,,,,,,,,,,N,,9245,Trinity Lutheran School,9366,Trinity Lutheran School,Elementary,210,17,6,0,0,0,203,97,1603,18,0,N,
,,,,,,,Primary,0.110047847,23,,SY12-13,2/1/2013,MT@9366@56-9245,,0,16.352941176,278,MT,,,,,,,,,,,,,,2013,2,,,,,,,,,,N,,9245,Trinity Lutheran School,9366,Trinity Lutheran School,Elementary,209,17,6,0,0,0,197,81,1577,17,0,N,
,,,,,,,Primary,0.110576923,23,,SY12-13,1/1/2013,MT@9366@56-9245,,0,16.619047619,349,MT,,,,,,,,,,,,,,2013,1,,,,,,,,,,N,,9245,Trinity Lutheran School,9366,Trinity Lutheran School,Elementary,208,17,6,0,0,0,242,107,1922,21,0,N,
,,,,,,,Primary,0.110576923,23,,SY12-13,12/1/2012,MT@9366@56-9245,,0,15.571428571,218,MT,,,,,,,,,,,,,,2012,12,,,,,,,,,,N,,9245,Trinity Lutheran School,9366,Trinity Lutheran School,Elementary,208,17,6,0,0,0,146,72,1251,14,0,N,
,,,,,,,Primary,0.111650485,23,,SY12-13,11/1/2012,MT@9366@56-9245,,0,17.368421053,330,MT,,,,,,,,,,,,,,2012,11,,,,,,,,,,N,,9245,Trinity Lutheran School,9366,Trinity Lutheran School,Elementary,206,17,6,0,0,0,227,103,1748,19,0,N,
,,,,,,,Primary,0.106280193,22,,SY12-13,10/1/2012,MT@9366@56-9245,,0,18.05,361,MT,,,,,,,,,,,,,,2012,10,,,,,,,,,,N,,9245,Trinity Lutheran School,9366,Trinity Lutheran School,Elementary,207,16,6,0,0,0,244,117,1901,20,0,N,
,,,,,,,Primary,0.110576923,23,,SY12-13,9/1/2012,MT@9366@56-9245,,0,17.481481481,472,MT,,,,,,,,,,,,,,2012,9,,,,,,,,,,N,,9245,Trinity Lutheran School,9366,Trinity Lutheran School,Elementary,208,17,6,0,0,0,332,140,2214,27,0,N,
,,,,,,,Primary,0.114678899,25,,SY11-12,5/1/2012,MT@9366@56-9245,,0,18.391304348,423,MT,,,,,,,,,,,,,,2012,5,,,,,,,,,,N,,9245,Trinity Lutheran School,9366,Trinity Lutheran School,Elementary,218,14,11,0,0,0,244,179,2170,23,0,N,
,,,,,,,Primary,0.114678899,25,,SY11-12,4/1/2012,MT@9366@56-9245,,0,18.705882353,318,MT,,,,,,,,,,,,,,2012,4,,,,,,,,,,N,,9245,Trinity Lutheran School,9366,Trinity Lutheran School,Elementary,218,14,11,0,0,0,174,144,1791,17,0,N,
,,,,,,,Primary,0.114678899,25,,SY11-12,3/1/2012,MT@9366@56-9245,,0,20.545454545,452,MT,,,,,,,,,,,,,,2012,3,,,,,,,,,,N,,9245,Trinity Lutheran School,9366,Trinity Lutheran School,Elementary,218,14,11,0,0,0,267,185,2150,22,0,N,
,,,,,,,Primary,0.122065728,26,,SY11-12,2/1/2012,MT@9366@56-9245,,0,21.111111111,380,MT,,,,,,,,,,,,,,2012,2,,,,,,,,,,N,,9245,Trinity Lutheran School,9366,Trinity Lutheran School,Elementary,213,15,11,0,0,0,224,156,1708,18,0,N,
,,,,,,,Primary,0.122065728,26,,SY11-12,1/1/2012,MT@9366@56-9245,,0,22.238095238,467,MT,,,,,,,,,,,,,,2012,1,,,,,,,,,,N,,9245,Trinity Lutheran School,9366,Trinity Lutheran School,Elementary,213,15,11,0,0,0,273,194,2124,21,0,N,
,,,,,,,Primary,0.117370892,25,,SY11-12,12/1/2011,MT@9366@56-9245,,0,21.928571429,307,MT,,,,,,,,,,,,,,2011,12,,,,,,,,,,N,,9245,Trinity Lutheran School,9366,Trinity Lutheran School,Elementary,213,14,11,0,0,0,167,140,1494,14,0,N,
,,,,,,,Primary,0.112676056,24,,SY11-12,11/1/2011,MT@9366@56-9245,,0,21.736842105,413,MT,,,,,,,,,,,,,,2011,11,,,,,,,,,,N,,9245,Trinity Lutheran School,9366,Trinity Lutheran School,Elementary,213,14,10,0,0,0,229,184,1933,19,0,N,
,,,,,,,Primary,0.117924528,25,,SY11-12,10/1/2011,MT@9366@56-9245,,0,20.736842105,394,MT,,,,,,,,,,,,,,2011,10,,,,,,,,,,N,,9245,Trinity Lutheran School,9366,Trinity Lutheran School,Elementary,212,14,11,0,0,0,233,161,1953,19,0,N,
,,,,,,,Primary,0.113207547,24,,SY11-12,9/1/2011,MT@9366@56-9245,,0,19.222222222,519,MT,,,,,,,,,,,,,,2011,9,,,,,,,,,,N,,9245,Trinity Lutheran School,9366,Trinity Lutheran School,Elementary,212,14,10,0,0,0,323,196,2645,27,0,N,
,,,,,,,Middle,0.8,8,,SY13-14,12/1/2013,MT@1820@45-0807,5.928571429,83,7.857142857,110,MT,,,,,,,,,,,,,,2013,12,,,,,,,,,,N,,0807,Trout Creek Elementary,1820,Trout Creek 7-8,Middle,10,7,1,69,14,19,97,13,26,14,14,Y,
,,,,,,,Middle,0.8,8,,SY13-14,11/1/2013,MT@1820@45-0807,6,108,7.611111111,137,MT,,,,,,,,,,,,,,2013,11,,,,,,,,,,N,,0807,Trout Creek Elementary,1820,Trout Creek 7-8,Middle,10,7,1,90,18,25,120,17,31,18,18,Y,
,,,,,,,Middle,0.777777778,7,,SY13-14,10/1/2013,MT@1820@45-0807,4.809523810,101,6.761904762,142,MT,,,,,,,,,,,,,,2013,10,,,,,,,,,,N,,0807,Trout Creek Elementary,1820,Trout Creek 7-8,Middle,9,6,1,84,17,24,125,17,33,21,21,Y,
,,,,,,,Middle,0.777777778,7,,SY13-14,9/1/2013,MT@1820@45-0807,5.086956522,117,7.173913043,165,MT,,,,,,,,,,,,,,2013,9,,,,,,,,,,N,,0807,Trout Creek Elementary,1820,Trout Creek 7-8,Middle,9,6,1,97,20,26,145,20,38,23,23,Y,
,,,,,,,Middle,0.818181818,9,,SY12-13,5/1/2013,MT@1820@45-0807,7.142857143,150,7.714285714,162,MT,,,,,,,,,,,,,,2013,5,,,,,,,,,,N,,0807,Trout Creek Elementary,1820,Trout Creek 7-8,Middle,11,8,1,124,26,34,142,20,37,21,21,Y,
,,,,,,,Middle,0.818181818,9,,SY12-13,4/1/2013,MT@1820@45-0807,6.75,135,7.1,142,MT,,,,,,,,,,,,,,2013,4,,,,,,,,,,N,,0807,Trout Creek Elementary,1820,Trout Creek 7-8,Middle,11,8,1,112,23,31,125,17,33,20,20,Y,
,,,,,,,Middle,0.818181818,9,,SY12-13,3/1/2013,MT@1820@45-0807,7.166666667,129,8.111111111,146,MT,,,,,,,,,,,,,,2013,3,,,,,,,,,,N,,0807,Trout Creek Elementary,1820,Trout Creek 7-8,Middle,11,8,1,107,22,30,128,18,33,18,18,Y,
,,,,,,,Middle,0.818181818,9,,SY12-13,2/1/2013,MT@1820@45-0807,7.555555556,136,8.111111111,146,MT,,,,,,,,,,,,,,2013,2,,,,,,,,,,N,,0807,Trout Creek Elementary,1820,Trout Creek 7-8,Middle,11,8,1,113,23,31,128,18,33,18,18,Y,
,,,,,,,Middle,0.818181818,9,,SY12-13,1/1/2013,MT@1820@45-0807,6.263157895,119,7.947368421,151,MT,,,,,,,,,,,,,,2013,1,,,,,,,,,,N,,0807,Trout Creek Elementary,1820,Trout Creek 7-8,Middle,11,8,1,99,20,28,133,18,35,19,19,Y,
,,,,,,,Middle,0.8,8,,SY12-13,12/1/2012,MT@1820@45-0807,6.692307692,87,7.5,90,MT,,,,,,,,,,,,,,2012,12,,,,,,,,,,N,,0807,Trout Creek Elementary,1820,Trout Creek 7-8,Middle,10,7,1,72,15,19,79,11,21,12,13,Y,
,,,,,,,Middle,0.8,8,,SY12-13,11/1/2012,MT@1820@45-0807,6.157894737,117,7.421052632,141,MT,,,,,,,,,,,,,,2012,11,,,,,,,,,,N,,0807,Trout Creek Elementary,1820,Trout Creek 7-8,Middle,10,7,1,97,20,26,124,17,33,19,19,Y,
,,,,,,,Middle,0.818181818,9,,SY12-13,10/1/2012,MT@1820@45-0807,6.428571429,135,7.571428571,159,MT,,,,,,,,,,,,,,2012,10,,,,,,,,,,N,,0807,Trout Creek Elementary,1820,Trout Creek 7-8,Middle,11,8,1,112,23,31,140,19,37,21,21,Y,
,,,,,,,Middle,0.818181818,9,,SY12-13,9/1/2012,MT@1820@45-0807,7.8,195,8.68,217,MT,,,,,,,,,,,,,,2012,9,,,,,,,,,,N,,0807,Trout Creek Elementary,1820,Trout Creek 7-8,Middle,11,8,1,162,33,44,191,26,50,25,25,Y,
,,,,,,,Middle,0.727272727,8,,SY11-12,5/1/2012,MT@1820@45-0807,5.227272727,115,6.681818182,147,MT,,,,,,,,,,,,,,2012,5,,,,,,,,,,N,,0807,Trout Creek Elementary,1820,Trout Creek 7-8,Middle,11,7,1,97,18,30,128,19,50,22,22,Y,
,,,,,,,Middle,0.727272727,8,,SY11-12,4/1/2012,MT@1820@45-0807,4.882352941,83,6.882352941,117,MT,,,,,,,,,,,,,,2012,4,,,,,,,,,,N,,0807,Trout Creek Elementary,1820,Trout Creek 7-8,Middle,11,7,1,69,14,30,102,15,33,17,17,Y,
,,,,,,,Middle,0.75,9,,SY11-12,3/1/2012,MT@1820@45-0807,5.1,102,7.85,157,MT,,,,,,,,,,,,,,2012,3,,,,,,,,,,N,,0807,Trout Creek Elementary,1820,Trout Creek 7-8,Middle,12,8,1,85,17,33,138,19,38,20,20,Y,
,,,,,,,Middle,0.727272727,8,,SY11-12,2/1/2012,MT@1820@45-0807,5.631578947,107,7.526315789,143,MT,,,,,,,,,,,,,,2012,2,,,,,,,,,,N,,0807,Trout Creek Elementary,1820,Trout Creek 7-8,Middle,11,7,1,93,14,19,126,17,44,19,19,Y,
,,,,,,,Middle,0.75,9,,SY11-12,1/1/2012,MT@1820@45-0807,5.052631579,96,8.210526316,156,MT,,,,,,,,,,,,,,2012,1,,,,,,,,,,N,,0807,Trout Creek Elementary,1820,Trout Creek 7-8,Middle,12,8,1,77,19,27,138,18,40,19,19,Y,
,,,,,,,Middle,0.8,8,,SY11-12,12/1/2011,MT@1820@45-0807,5,70,7.538461538,98,MT,,,,,,,,,,,,,,2011,12,,,,,,,,,,N,,0807,Trout Creek Elementary,1820,Trout Creek 7-8,Middle,10,7,1,57,13,12,85,13,14,13,14,Y,
,,,,,,,Middle,0.8,8,,SY11-12,11/1/2011,MT@1820@45-0807,4.684210526,89,7.157894737,136,MT,,,,,,,,,,,,,,2011,11,,,,,,,,,,N,,0807,Trout Creek Elementary,1820,Trout Creek 7-8,Middle,10,7,1,73,16,15,120,16,22,19,19,Y,
,,,,,,,Middle,0.818181818,9,,SY11-12,10/1/2011,MT@1820@45-0807,4.789473684,91,7.210526316,137,MT,,,,,,,,,,,,,,2011,10,,,,,,,,,,N,,0807,Trout Creek Elementary,1820,Trout Creek 7-8,Middle,11,8,1,76,15,12,121,16,22,19,19,Y,
,,,,,,,Middle,0.8,8,,SY11-12,9/1/2011,MT@1820@45-0807,4.84,121,7.76,194,MT,,,,,,,,,,,,,,2011,9,,,,,,,,,,N,,0807,Trout Creek Elementary,1820,Trout Creek 7-8,Middle,10,7,1,98,23,21,170,24,32,25,25,Y,
,,,,,,,Primary,0.783783784,29,,SY13-14,12/1/2013,MT@1050@45-0807,17.785714286,249,23.785714286,333,MT,,,,,,,,,,,,,,2013,12,,,,,,,,,,N,,0807,Trout Creek Elementary,1050,Trout Creek School,Elementary,37,26,3,221,28,72,298,35,98,14,14,Y,
,,,,,,,Primary,0.763157895,29,,SY13-14,11/1/2013,MT@1050@45-0807,19.611111111,353,26.333333333,474,MT,,,,,,,,,,,,,,2013,11,,,,,,,,,,N,,0807,Trout Creek Elementary,1050,Trout Creek School,Elementary,38,26,3,314,39,102,424,50,139,18,18,Y,
,,,,,,,Primary,0.775,31,,SY13-14,10/1/2013,MT@1050@45-0807,21.809523810,458,28.380952381,596,MT,,,,,,,,,,,,,,2013,10,,,,,,,,,,N,,0807,Trout Creek Elementary,1050,Trout Creek School,Elementary,40,28,3,407,51,132,533,63,175,21,21,Y,
,,,,,,,Primary,0.775,31,,SY13-14,9/1/2013,MT@1050@45-0807,22.304347826,513,27.956521739,643,MT,,,,,,,,,,,,,,2013,9,,,,,,,,,,N,,0807,Trout Creek Elementary,1050,Trout Creek School,Elementary,40,28,3,456,57,148,575,68,189,23,23,Y,
,,,,,,,Primary,0.78125,25,,SY12-13,5/1/2013,MT@1050@45-0807,15.047619048,316,20.761904762,436,MT,,,,,,,,,,,,,,2013,5,,,,,,,,,,N,,0807,Trout Creek Elementary,1050,Trout Creek School,Elementary,32,22,3,281,35,91,390,46,129,21,21,Y,
,,,,,,,Primary,0.764705882,26,,SY12-13,4/1/2013,MT@1050@45-0807,14.75,295,21.2,424,MT,,,,,,,,,,,,,,2013,4,,,,,,,,,,N,,0807,Trout Creek Elementary,1050,Trout Creek School,Elementary,34,23,3,262,33,84,379,45,124,20,20,Y,
,,,,,,,Primary,0.771428571,27,,SY12-13,3/1/2013,MT@1050@45-0807,15.833333333,285,22.222222222,400,MT,,,,,,,,,,,,,,2013,3,,,,,,,,,,N,,0807,Trout Creek Elementary,1050,Trout Creek School,Elementary,35,24,3,253,32,82,358,42,118,18,18,Y,
,,,,,,,Primary,0.787878788,26,,SY12-13,2/1/2013,MT@1050@45-0807,14.666666667,264,20.777777778,374,MT,,,,,,,,,,,,,,2013,2,,,,,,,,,,N,,0807,Trout Creek Elementary,1050,Trout Creek School,Elementary,33,23,3,235,29,77,334,40,109,18,18,Y,
,,,,,,,Primary,0.787878788,26,,SY12-13,1/1/2013,MT@1050@45-0807,15.736842105,299,21.368421053,406,MT,,,,,,,,,,,,,,2013,1,,,,,,,,,,N,,0807,Trout Creek Elementary,1050,Trout Creek School,Elementary,33,23,3,266,33,87,363,43,120,19,19,Y,
,,,,,,,Primary,0.764705882,26,,SY12-13,12/1/2012,MT@1050@45-0807,18.923076923,246,22.666666667,272,MT,,,,,,,,,,,,,,2012,12,,,,,,,,,,N,,0807,Trout Creek Elementary,1050,Trout Creek School,Elementary,34,23,3,219,27,72,243,29,79,12,13,Y,
,,,,,,,Primary,0.787878788,26,,SY12-13,11/1/2012,MT@1050@45-0807,16.894736842,321,22.263157895,423,MT,,,,,,,,,,,,,,2012,11,,,,,,,,,,N,,0807,Trout Creek Elementary,1050,Trout Creek School,Elementary,33,23,3,285,36,92,378,45,124,19,19,Y,
,,,,,,,Primary,0.771428571,27,,SY12-13,10/1/2012,MT@1050@45-0807,18.380952381,386,23.666666667,497,MT,,,,,,,,,,,,,,2012,10,,,,,,,,,,N,,0807,Trout Creek Elementary,1050,Trout Creek School,Elementary,35,24,3,343,43,111,444,53,145,21,21,Y,
,,,,,,,Primary,0.777777778,28,,SY12-13,9/1/2012,MT@1050@45-0807,20,500,24.48,612,MT,,,,,,,,,,,,,,2012,9,,,,,,,,,,N,,0807,Trout Creek Elementary,1050,Trout Creek School,Elementary,36,25,3,445,55,145,547,65,180,25,25,Y,
,,,,,,,Primary,0.769230769,30,,SY11-12,5/1/2012,MT@1050@45-0807,22.409090909,493,27.272727273,600,MT,,,,,,,,,,,,,,2012,5,,,,,,,,,,N,,0807,Trout Creek Elementary,1050,Trout Creek School,Elementary,39,27,3,432,61,120,536,64,163,22,22,Y,
