School Name,District ID,School ID,District Name,State-Physical,County,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data
Discovery Plus Academy,6357,4898,Discovery Plus Academy,,Graham,,85543,,,,Charter School,N,,,,,,,,,,,,,3324,2145,4432,,947,137,227,,167,167,167,,Cafeteria,,,,,,,AZ,5469,32.748502994,1084,6.491017964,AZ@4898@6357,040014101657,SY16-17,,,0.42,,Charter,,,,Cafeteria,,
Girls Leadership Academy of Arizona,4300,5466,"Florence Crittenton Services of Arizona, Inc.",,Maricopa,,85013,,,,Charter School,N,,,,,,,,,,,,,14917,1065,2044,,7122,510,824,,167,167,167,,Cafeteria,,,,,,,AZ,15982,95.700598802,7632,45.700598802,AZ@5466@4300,040014401717,SY16-17,,,0.87,,Charter,,,,Cafeteria,,
Ha:san Preparatory & Leadership School,6369,5872,Ha:san Educational Services,,Pima,,85719,,,,Charter School,Y,,N,N,,,,,,,,,,8613,0,0,,2377,0,0,,167,167,167,,Cafeteria,,,,,,,AZ,8613,51.574850299,2377,14.233532934,AZ@5872@6369,040014701787,SY16-17,,,0.98,,Charter,,,,Cafeteria,,
Kaizen Education Foundation dba El Dorado High School,4342,78899,Kaizen Education Foundation dba El Dorado High School,,Maricopa,,85225,,,,Charter School,N,,,,,,,,,,,,,5804,339,1584,,3807,386,2511,,167,167,167,,Cafeteria,,,,,,,AZ,6143,36.784431138,4193,25.107784431,AZ@78899@4342,040014901897,SY16-17,,,0.62,,Charter,,,,Cafeteria,,
Glenview College Preparatory High School,4342,92246,Kaizen Education Foundation dba El Dorado High School,,Maricopa,,85019,,,,Charter School,N,,,,,,,,,,,,,23212,1883,3166,,6350,602,530,,167,167,167,,Cafeteria,,,,,,,AZ,25095,150.269461078,6952,41.628742515,AZ@92246@4342,040014903386,SY16-17,,,0.84,,Charter,,,,Cafeteria,,
Mexicayotl Charter School,4463,5972,"Mexicayotl Academy, Inc.",,Santa Cruz,,85621,,,,Charter School,N,,,,,,,,,,,,,27114,1636,617,,11999,735,23,,167,167,167,,Cafeteria,,,,,,,AZ,28750,172.155688623,12734,76.251497006,AZ@5972@4463,040015001793,SY16-17,,,0.96,,Charter,,,,Cafeteria,,
Mexicayotl Academy,4463,92176,"Mexicayotl Academy, Inc.",,Pima,,85705,,,,Charter School,N,,,,,,,,,,,,,7410,1783,2121,,3001,299,470,,167,167,167,,Cafeteria,,,,,,,AZ,9193,55.047904192,3300,19.760479042,AZ@92176@4463,040015003403,SY16-17,,,0.72,,Charter,,,,Cafeteria,,
New Horizon School for the Performing Arts,4366,5554,New Horizon School for the Performing Arts,,Maricopa,,85204,,,,Charter School,N,,,,,,,,,,,,,25434,538,178,,12726,63,55,,167,167,167,,,,,,,,,AZ,25972,155.520958084,12789,76.580838323,AZ@5554@4366,040015101747,SY16-17,,,0.98,,Charter,,,,,,
Arizona Academy of Science and Technology,6378,10755,"Arizona Academy of Science And Technology, Inc.",,Maricopa,,85004,,,,Charter School,N,,,,,,,,,,,,,4462,564,161,,3437,482,133,,167,167,167,,Cafeteria,,,,,,,AZ,5026,30.095808383,3919,23.467065868,AZ@10755@6378,040016401726,SY16-17,,,0.92,,Charter,,,,Cafeteria,,
"Dobson Academy, The - A Ball Charter School",79204,10729,Ball Charter Schools (Dobson),,Maricopa,,85224,,,,Charter School,N,,,,,,,,,,,,,17436,5144,13115,,4994,1698,1806,,167,167,167,,Cafeteria,,,,,,,AZ,22580,135.209580838,6692,40.071856287,AZ@10729@79204,040018401713,SY16-17,,,0.34,,Charter,,,,Cafeteria,,
SABIS International,4340,5515,"Phoenix Education Management, LLC,",,Maricopa,,85040,,,,Charter School,N,,Y,N,,,,,,,,,,91760,9541,14389,,25548,2231,3656,,167,167,167,,Cafeteria,,,,,,,AZ,101301,606.592814371,27779,166.341317365,AZ@5515@4340,040018502147,SY16-17,,,0.89,,Charter,,,,Cafeteria,,
Champion Schools,78783,78820,"Fit Kids, Inc. dba Champion Schools",,Maricopa,,85042,,,,Charter School,N,,Y,N,,,,,,,,,,70916,6647,5795,,62576,6784,5286,,167,167,167,,BIC,,,,,,,AZ,77563,464.449101796,69360,415.329341317,AZ@78820@78783,040019101909,SY16-17,,,0.93,,Charter,,,,BIC,,
Champion Chandler,78783,92501,"Fit Kids, Inc. dba Champion Schools",,Maricopa,,85225,,,,Charter School,N,,,,,,,,,,,,,46577,4647,7950,,45019,4993,7345,,167,167,167,,BIC,,,,,,,AZ,51224,306.730538922,50012,299.473053892,AZ@92501@78783,040019103434,SY16-17,,,0.76,,Charter,,,,BIC,,
Park View Middle School,10970,78816,"Park View School, Inc.",,Yavapai,,86314,,,,Charter School,,,,,,,,,,,,,,4262,1107,1744,,,,,,167,167,167,,,,,,,,,AZ,5369,32.149700599,,,AZ@78816@10970,040020901973,SY16-17,,,0.52,,Charter,,,,,,
Canyon View Prep Academy,10970,92234,"Park View School, Inc.",,Yavapai,,86314,,,,Charter School,,,,,,,,,,,,,,5590,1388,1332,,,,,,167,167,167,,,,,,,,,AZ,6978,41.784431138,,,AZ@92234@10970,040020903364,SY16-17,,,0.62,,Charter,,,,,,
Benson Primary School,79226,4793,Benson Unified School District,,Cochise,,85602,,,,Regular School,N,,,,,,,,,,,,,31132,3887,11397,,8968,921,1228,,167,167,167,,Cafeteria BIC,,,,,,,AZ,35019,209.694610778,9889,59.215568862,AZ@4793@79226,040021200060,SY16-17,,,0.55,,Public,,,,Other,,
Benson High School,79226,4799,Benson Unified School District,,Cochise,,85602,,,,Regular School,N,,,,,,,,,,,,,12615,2403,6093,,3041,177,92,,167,167,167,,Cafeteria,,,,,,,AZ,15018,89.928143713,3218,19.269461078,AZ@4799@79226,040021200061,SY16-17,,,0.41,,Public,,,,Cafeteria,,
Benson Middle School,79226,4794,Benson Unified School District,,Cochise,,85602,,,,Regular School,N,,,,,,,,,,,,,18316,2081,6057,,4918,244,372,,167,167,167,,Cafeteria,,,,,,,AZ,20397,122.137724551,5162,30.910179641,AZ@4794@79226,040021201120,SY16-17,,,0.49,,Public,,,,Cafeteria,,
San Pedro Valley High School,79226,85879,Benson Unified School District,,Cochise,,85602,,,,Charter School,N,,,,,,,,,,,,,958,24,419,,3,0,0,,167,167,167,,Cafeteria,,,,,,,AZ,982,5.880239521,3,0.017964072,AZ@85879@79226,040021202444,SY16-17,,,0.64,,Charter,,,,Cafeteria,,
STAR Charter School,79086,79090,"Painted Desert Demonstration Projects, Inc.",,Coconino,,86004,,,,Charter School,N,,,,,,,,,,,,,11957,2024,6509,,5713,1216,3494,,167,167,167,,Cafeteria,,,,,,,AZ,13981,83.718562874,6929,41.491017964,AZ@79090@79086,040021302100,SY16-17,,,0.67,,Charter,,,,Cafeteria,,
Burke Basic School,79215,78788,American Basic Schools LLC,,Maricopa,,85210,,,,Charter School,Y,,N,N,,,,,,,,,,87279,0,27178,,96514,0,30053,,167,167,167,,BIC,,,,,,,AZ,87279,522.628742515,96514,577.928143713,AZ@78788@79215,040021801913,SY16-17,,,0.76,,Charter,,,,BIC,,
Kaizen Education Foundation dba South Pointe Elementary School,79233,78851,Kaizen Education Foundation dba South Pointe Elementary School,,Maricopa,,85040,,,,Charter School,Y,,N,N,,,,,,,,,,43767,0,0,,43971,0,0,,167,167,167,,BIC,,,,,,,AZ,43767,262.077844311,43971,263.299401198,AZ@78851@79233,040022101921,SY16-17,,,0.98,,Charter,,,,BIC,,
Sonoran Science Academy - Tucson,79049,79127,Daisy Education Corporation dba Sonoran Science Academy,,Pima,,85741,,,,Charter School,,,,,,,,,,,,,,23974,4802,10778,,,,,,167,167,167,,,,,,,,,AZ,28776,172.311377246,,,AZ@79127@79049,040022302199,SY16-17,,,0.33,,Charter,,,,,,
South Pointe Junior High School,78965,79178,Kaizen Education Foundation dba South Pointe Junior High School,,Maricopa,,85042,,,,Charter School,N,,Y,N,,,,,,,,,,16268,1366,3431,,6227,484,1181,,167,167,167,,Cafeteria,,,,,,,AZ,17634,105.592814371,6711,40.185628743,AZ@79178@78965,040022702017,SY16-17,,,0.87,,Charter,,,,Cafeteria,,
Milestones Charter School,79207,78843,Milestones Charter School,,Maricopa,,85032,,,,Charter School,,,,,,,,,,,,,,8245,535,3164,,,,,,167,167,167,,,,,,,,,AZ,8780,52.574850299,,,AZ@78843@79207,040022901918,SY16-17,,,0.16,,Charter,,,,,,
Imagine Cortez Park Elementary,79024,79509,Pathfinder Charter School Foundation,,Maricopa,,85051,,,,Charter School,N,,Y,N,,,,,,,,,,84678,3770,4828,,79460,3426,5629,,167,167,167,,BIC,,,,,,,AZ,88448,529.628742515,82886,496.323353293,AZ@79509@79024,040023002171,SY16-17,,,0.93,,Charter,,,,BIC,,
Avalon Elementary,79214,81173,"Excalibur Charter Schools, Inc.",,Pinal,,85120,,,,Charter School,N,,,,,,,,,,,,,38664,4031,3113,,36977,4106,4457,,167,167,167,,BIC,,,,,,,AZ,42695,255.658682635,41083,246.005988024,AZ@81173@79214,040023503157,SY16-17,,,0.89,,Charter,,,,BIC,,
Paramount Academy,79205,78977,Paramount Education Studies Inc,,Maricopa,,85345,,,,Charter School,,,,,,,,,,,,,,17944,3872,8601,,,,,,167,167,167,,,,,,,,,AZ,21816,130.634730539,,,AZ@78977@79205,040023701925,SY16-17,,,0.58,,Charter,,,,,,
Arts Academy at Estrella Mountain,6235,87413,P.L.C. Charter Schools,,Maricopa,,85353,,,,Charter School,N,,Y,N,,,,,,,,,,108539,20639,29514,,76066,15425,16819,,167,167,167,,BIC,,,,,,,AZ,129178,773.520958084,91491,547.850299401,AZ@87413@6235,040023902533,SY16-17,,,0.83,,Charter,,,,BIC,,
Paradise Education Center,5180,10820,"Paragon Management, Inc.",,Maricopa,,85374,,,,Charter School,,,,,,,,,,,,,,15502,7565,31882,,,,,,167,167,167,,,,,,,,,AZ,23067,138.125748503,,,AZ@10820@5180,040024102029,SY16-17,,,0.16,,Charter,,,,,,
Paradise Honors High School,5180,89828,"Paragon Management, Inc.",,Maricopa,,85388,,,,Charter School,,,,,,,,,,,,,,5646,3097,13247,,,,,,167,167,167,,,,,,,,,AZ,8743,52.353293413,,,AZ@89828@5180,040024102957,SY16-17,,,0.16,,Charter,,,,,,
Skyline Prep High School,79084,79092,"Skyline Schools, Inc.",,Maricopa,,85042,,,,Charter School,N,,Y,N,,,,,,,,,,8354,1480,2634,,9693,2097,2534,,167,167,167,,BIC,,,,,,,AZ,9834,58.886227545,11790,70.598802395,AZ@79092@79084,040024302030,SY16-17,,,0.77,,Charter,,,,BIC,,
Sequoia Secondary School,6446,10849,"Edkey, Inc. - Sequoia Charter School",,Maricopa,,85034,,,,Charter School,N,,,,,,,,,,,,,3936,26,1228,,4015,25,1236,,167,167,167,,Cafeteria,,,,,,,AZ,3962,23.724550898,4040,24.191616766,AZ@10849@6446,040024401855,SY16-17,,,0.44,,Charter,,,,Cafeteria,,
Sequoia Elementary School,6446,79697,"Edkey, Inc. - Sequoia Charter School",,Maricopa,,85204,,,,Charter School,N,,,,,,,,,,,,,127762,3197,4655,,34343,547,1036,,167,167,167,,Cafeteria,,,,,,,AZ,130959,784.185628743,34890,208.922155689,AZ@79697@6446,040024402153,SY16-17,,,0.84,,Charter,,,,Cafeteria,,
Telesis Preparatory Academy,79218,78857,"Telesis Center for Learning, Inc.",,Mohave,,86403,,,,Charter School,N,,,,,,,,,,,,,3965,677,754,,291,6,8,,167,167,167,,Cafeteria,,,,,,,AZ,4642,27.796407186,297,1.778443114,AZ@78857@79218,040024801923,SY16-17,,,0.47,,Charter,,,,Cafeteria,,
Telesis Preparatory,79218,80980,"Telesis Center for Learning, Inc.",,Mohave,,86403,,,,Charter School,N,,,,,,,,,,,,,18350,2507,4688,,4199,353,453,,167,167,167,,Cafeteria,,,,,,,AZ,20857,124.892215569,4552,27.257485030,AZ@80980@79218,040024803089,SY16-17,,,0.56,,Charter,,,,Cafeteria,,
Southern Arizona Community High School,79000,79028,"Southern Arizona Community Academy, Inc.",,Pima,,85716,,,,Charter School,N,,Y,N,,,,,,,,,,9715,716,866,,8513,716,214,,167,167,167,,Cafeteria,,,,,,,AZ,10431,62.461077844,9229,55.263473054,AZ@79028@79000,040025402074,SY16-17,,,0.82,,Charter,,,,Cafeteria,,
Tucson Country Day School,79073,79103,"Tucson Country Day School, Inc.",,Pima,,85715,,,,Charter School,,,,,,,,,,,,,,16008,5650,25662,,,,,,167,167,167,,,,,,,,,AZ,21658,129.688622754,,,AZ@79103@79073,040025502075,SY16-17,,,0.21,,Charter,,,,,,
Southgate Academy,79085,79091,"Southgate Academy, Inc.",,Pima,,85706,,,,Charter School,Y,,N,N,,,,,,,,,,89037,0,8283,,79097,0,7358,,167,167,167,,Cafeteria,,,,,,,AZ,89037,533.155688623,79097,473.634730539,AZ@79091@79085,040025902080,SY16-17,,,0.92,,Charter,,,,Cafeteria,,
Desert View Academy,79064,79112,Juniper Tree Academy,,Yuma,,85364,,,,Charter School,,,,,,,,,,,,,,24969,10029,14799,,,,,,167,167,167,,,,,,,,,AZ,34998,209.568862275,,,AZ@79112@79064,040026802092,SY16-17,,,0.49,,Charter,,,,,,
RCB Medical Arts Academy,79053,79123,AIBT Non-Profit Charter High School - Phoenix,,Maricopa,,85019,,,,Charter School,N,,,,,,,,,,,,,21002,641,76,,12583,0,0,,167,167,167,,BIC,,,,,,,AZ,21643,129.598802395,12583,75.347305389,AZ@79123@79053,040027402020,SY16-17,,,0.99,,Charter,,,,BIC,,
Imagine West Gilbert Elementary,79497,79508,"West Gilbert Charter Elementary School, Inc.",,Maricopa,,85295,,,,Charter School,,,,,,,,,,,,,,12899,1503,15703,,,,,,167,167,167,,,,,,,,,AZ,14402,86.239520958,,,AZ@79508@79497,040027902170,SY16-17,,,0.35,,Charter,,,,,,
Mohave Accelerated Learning Center,79498,79510,Mohave Accelerated Learning Center,,Mohave,,86442,,,,Charter School,N,,,,,,,,,,,,,29309,6048,7400,,6888,559,633,,167,167,167,,Cafeteria,,,,,,,AZ,35357,211.718562874,7447,44.592814371,AZ@79510@79498,040028002186,SY16-17,,,0.68,,Charter,,,,Cafeteria,,
Harvest Preparatory Academy,79501,79513,"Harvest Power Community Development Group, Inc.",,Yuma,,85364,,,,Charter School,N,,,,,,,,,,,,,99622,14420,29306,,47937,6240,11380,,167,167,167,,Cafeteria BIC GNG,,,,,,,AZ,114042,682.886227545,54177,324.413173653,AZ@79513@79501,040028202232,SY16-17,,,0.74,,Charter,,,,Other,,
"Harvest Preparatory Academy, San Luis AZ",79501,90277,"Harvest Power Community Development Group, Inc.",,Yuma,,85349,,,,Charter School,N,,,,,,,,,,,,,69415,10476,13671,,23158,3154,4720,,167,167,167,,Cafeteria BIC GNG,,,,,,,AZ,79891,478.389221557,26312,157.556886228,AZ@90277@79501,040028202993,SY16-17,,,0.88,,Charter,,,,Other,,
"Harvest Preparatory Academy, Goodyear",79501,92523,"Harvest Power Community Development Group, Inc.",,Maricopa,,85338,,,,Charter School,N,,,,,,,,,,,,,22002,3272,8787,,9730,1611,3492,,167,167,167,,Cafeteria,,,,,,,AZ,25274,151.341317365,11341,67.910179641,AZ@92523@79501,040028203457,SY16-17,,,0.76,,Charter,,,,Cafeteria,,
Omega Alpha Academy School,79503,79505,Omega Alpha Academy,,Cochise,,85607,,,,Charter School,N,,,,,,,,,,,,,47803,2483,2423,,23834,774,1355,,167,167,167,,Cafeteria,,,,,,,AZ,50286,301.113772455,24608,147.353293413,AZ@79505@79503,040028402095,SY16-17,,,0.85,,Charter,,,,Cafeteria,,
Premier Charter High School,79569,79570,Premier Charter High School,,Maricopa,,85033,,,,Charter School,N,,,,,,,,,,,,,19512,488,974,,4975,67,382,,167,167,167,,Cafeteria,,,,,,,AZ,20000,119.760479042,5042,30.191616766,AZ@79570@79569,040028802176,SY16-17,,,0.95,,Charter,,,,Cafeteria,,
Pan-American Charter School,79578,79579,Pan-American Elementary Charter,,Maricopa,,85017,,,,Charter School,N,,Y,N,,,,,,,,,,81904,5448,8528,,24104,1733,2379,,167,167,167,,Cafeteria,,,,,,,AZ,87352,523.065868263,25837,154.712574850,AZ@79579@79578,040029002177,SY16-17,,,0.97,,Charter,,,,Cafeteria,,
Mt Tipton Elementary School,79598,5580,Kingman Unified School District,,Mohave,,86441,,,,Regular School,N,,,,,,,,,,,,,14319,1414,507,,11088,1265,504,,167,167,167,,Cafeteria,,,,,,,AZ,15733,94.209580838,12353,73.970059880,AZ@5580@79598,040029500149,SY16-17,,,0.87,,Public,,,,Cafeteria,,
Kingman Middle School,79598,5575,Kingman Unified School District,,Mohave,,86401,,,,Regular School,N,,,,,,,,,,,,,51719,4605,6100,,18155,841,1455,,167,167,167,,Cafeteria,,,,,,,AZ,56324,337.269461078,18996,113.748502994,AZ@5575@79598,040029500326,SY16-17,,,0.77,,Public,,,,Cafeteria,,
La Senita Elementary,79598,5572,Kingman Unified School District,,Mohave,,86409,,,,Regular School,N,,,,,,,,,,,,,10218,968,981,,8969,1279,2982,,167,167,167,,Cafeteria,,,,,,,AZ,11186,66.982035928,10248,61.365269461,AZ@5572@79598,040029500327,SY16-17,,,0.72,,Public,,,,Cafeteria,,
Manzanita Elementary,79598,5573,Kingman Unified School District,,Mohave,,86401,,,,Regular School,N,,,,,,,,,,,,,43514,7781,12602,,12533,1330,2061,,167,167,167,,Cafeteria,,,,,,,AZ,51295,307.155688623,13863,83.011976048,AZ@5573@79598,040029500328,SY16-17,,,0.59,,Public,,,,Cafeteria,,
Kingman High School,79598,5595,Kingman Unified School District,,Mohave,,86409,,,,Regular School,N,,,,,,,,,,,,,45267,7615,10506,,20912,3131,3012,,167,167,167,,Cafeteria,,,,,,,AZ,52882,316.658682635,24043,143.970059880,AZ@5595@79598,040029500881,SY16-17,,,0.62,,Public,,,,Cafeteria,,
Hualapai Elementary,79598,5571,Kingman Unified School District,,Mohave,,86401,,,,Regular School,N,,,,,,,,,,,,,40456,4542,12951,,14172,1181,2853,,167,167,167,,Cafeteria,,,,,,,AZ,44998,269.449101796,15353,91.934131737,AZ@5571@79598,040029501126,SY16-17,,,0.51,,Public,,,,Cafeteria,,
Cerbat Elementary,79598,5576,Kingman Unified School District,,Mohave,,86409,,,,Regular School,N,,,,,,,,,,,,,58999,4355,4645,,18683,1197,953,,167,167,167,,Cafeteria,,,,,,,AZ,63354,379.365269461,19880,119.041916168,AZ@5576@79598,040029501495,SY16-17,,,0.8,,Public,,,,Cafeteria,,
Black Mountain Elementary School,79598,5577,Kingman Unified School District,,Mohave,,86413,,,,Regular School,N,,,,,,,,,,,,,46001,5659,5104,,12250,1130,640,,167,167,167,,Cafeteria,,,,,,,AZ,51660,309.341317365,13380,80.119760479,AZ@5577@79598,040029501544,SY16-17,,,0.81,,Public,,,,Cafeteria,,
White Cliffs Middle School,79598,88409,Kingman Unified School District,,Mohave,,86401,,,,Regular School,N,,,,,,,,,,,,,24726,3762,8188,,11032,1289,2016,,167,167,167,,Cafeteria,,,,,,,AZ,28488,170.586826347,12321,73.778443114,AZ@88409@79598,040029502661,SY16-17,,,0.53,,Public,,,,Cafeteria,,
Desert Willow Elementary School,79598,90667,Kingman Unified School District,,Mohave,,86401,,,,Regular School,N,,,,,,,,,,,,,38681,3901,4558,,14904,1394,1574,,167,167,167,,Cafeteria,,,,,,,AZ,42582,254.982035928,16298,97.592814371,AZ@90667@79598,040029503234,SY16-17,,,0.78,,Public,,,,Cafeteria,,
Lee Williams High School,79598,91772,Kingman Unified School District,,Mohave,,86401,,,,Regular School,N,,,,,,,,,,,,,31142,6142,16116,,14064,1880,2950,,167,167,167,,Cafeteria,,,,,,,AZ,37284,223.257485030,15944,95.473053892,AZ@91772@79598,040029503325,SY16-17,,,0.45,,Public,,,,Cafeteria,,
Arizona Preparatory Academy,79701,79702,"North Star Charter School, Inc.",,Maricopa,,85037,,,,Charter School,N,,,,,,,,,,,,,3456,21,2275,,3273,21,1087,,167,167,167,,BIC,,,,,,,AZ,3477,20.820359281,3294,19.724550898,AZ@79702@79701,040030302181,SY16-17,,,0.57,,Charter,,,,BIC,,
Calibre Academy Surprise,79055,80463,Calibre Academy,,Maricopa,,85379,,,,Charter School,,,,,,,,,,,,,,23662,8590,11260,,,,,,167,167,167,,,,,,,,,AZ,32252,193.125748503,,,AZ@80463@79055,040031002370,SY16-17,,,0.41,,Charter,,,,,,
Southside Community School,79426,79432,Aprender Tucson,,Pima,,85713,,,,Charter School,N,,,,,,,,,,,,,36077,2818,3596,,4493,292,698,,167,167,167,,Cafeteria,,,,,,,AZ,38895,232.904191617,4785,28.652694611,AZ@79432@79426,040031802203,SY16-17,,,0.89,,Charter,,,,Cafeteria,,
Acorn Montessori Charter School,79437,79438,Acorn Montessori Charter School,,Yavapai,,86314,,,,Charter School,N,,,,,,,,,,,,,25239,5323,6111,,14092,3359,5511,,167,167,167,,BIC,,,,,,,AZ,30562,183.005988024,17451,104.497005988,AZ@79438@79437,040032002227,SY16-17,,,0.68,,Charter,,,,BIC,,
"Acorn Montessori Charter School, Inc. - West",79437,88180,Acorn Montessori Charter School,,Yavapai,,86314,,,,Charter School,N,,,,,,,,,,,,,11844,1355,2146,,7471,1191,3003,,167,167,167,,BIC,,,,,,,AZ,13199,79.035928144,8662,51.868263473,AZ@88180@79437,040032002576,SY16-17,,,0.67,,Charter,,,,BIC,,
Arizona Charter Academy,79453,79454,Success School,,Maricopa,,85374,,,,Charter School,N,,,,,,,,,,,,,71999,11145,12442,,16764,1578,907,,167,167,167,,Cafeteria,,,,,,,AZ,83144,497.868263473,18342,109.832335329,AZ@79454@79453,040032602162,SY16-17,,,0.71,,Charter,,,,Cafeteria,,
Crown Point High School,79475,79476,James Sandoval Preparatory High School,,Maricopa,,85033,,,,Charter School,N,,,,,,,,,,,,,11948,1315,75,,8280,29,45,,167,167,167,,Cafeteria BIC,,,,,,,AZ,13263,79.419161677,8309,49.754491018,AZ@79476@79475,040033202165,SY16-17,,,0.95,,Charter,,,,Other,,
Destiny School,6258,10807,"Destiny School, Inc.",,Gila,,85501,,,,Charter School,N,,,,,,,,,,,,,16951,3148,3490,,6107,968,964,,167,167,167,,Cafeteria,,,,,,,AZ,20099,120.353293413,7075,42.365269461,AZ@10807@6258,040033901939,SY16-17,,,0.7,,Charter,,,,Cafeteria,,
Noah Webster Schools- Mesa,10760,10800,Noah Webster Schools - Mesa,,Maricopa,,85209,,,,Charter School,N,,,,,,,,,,,,,48358,12453,28109,,18868,3538,6951,,167,167,167,,Cafeteria,,,,,,,AZ,60811,364.137724551,22406,134.167664671,AZ@10800@10760,040034001940,SY16-17,,,0.37,,Charter,,,,Cafeteria,,
Children Reaching for the Sky Preparatory,79500,79512,"Griffin Foundation, Inc. The",,Pima,,85711,,,,Charter School,Y,,N,N,,,,,,,,,,20214,0,5160,,7880,0,2013,,167,167,167,,Cafeteria,,,,,,,AZ,20214,121.041916168,7880,47.185628743,AZ@79512@79500,040034302246,SY16-17,,,0.8,,Charter,,,,Cafeteria,,
Future Investment Middle School,79500,90470,"Griffin Foundation, Inc. The",,Pima,,85711,,,,Charter School,Y,,N,N,,,,,,,,,,6761,0,585,,3072,0,266,,167,167,167,,Cafeteria,,,,,,,AZ,6761,40.485029940,3072,18.395209581,AZ@90470@79500,040034303003,SY16-17,,,0.92,,Charter,,,,Cafeteria,,
The Peak School,79866,79884,"PEAK School Inc., The",,Coconino,,86004,,,,Charter School,,,,,,,,,,,,,,17243,2596,853,,,,,,167,167,167,,,,,,,,,AZ,19839,118.796407186,,,AZ@79884@79866,040035002286,SY16-17,,,0.82,,Charter,,,,,,
Vista Grove Preparatory Academy Middle School,79871,79177,Kaizen Education Foundation dba Vista Grove Preparatory Academy Middle School,,Maricopa,,85213,,,,Charter School,Y,,N,N,,,,,,,,,,9876,0,0,,2938,0,0,,167,167,167,,Cafeteria,,,,,,,AZ,9876,59.137724551,2938,17.592814371,AZ@79177@79871,040035102148,SY16-17,,,0.95,,Charter,,,,Cafeteria,,
Estrella High School,79873,78900,American Charter Schools Foundation d.b.a. Estrella High School,,Maricopa,,85323,,,,Charter School,N,,,,,,,,,,,,,14561,853,2619,,4709,216,482,,167,167,167,,Cafeteria,,,,,,,AZ,15414,92.299401198,4925,29.491017964,AZ@78900@79873,040035201898,SY16-17,,,0.66,,Charter,,,,Cafeteria,,
Peoria Accelerated High School,79875,78817,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,,Maricopa,,85345,,,,Charter School,N,,,,,,,,,,,,,28788,2574,4481,,4556,609,916,,167,167,167,,Cafeteria,,,,,,,AZ,31362,187.796407186,5165,30.928143713,AZ@78817@79875,040035301896,SY16-17,,,0.73,,Charter,,,,Cafeteria,,
Sun Valley High School,79877,6347,American Charter Schools Foundation d.b.a. Sun Valley High School,,Maricopa,,85204,,,,Charter School,N,,Y,N,,,,,,,,,,27179,3194,3968,,23690,3083,2157,,167,167,167,,,,,,,,,AZ,30373,181.874251497,26773,160.317365269,AZ@6347@79877,040035401733,SY16-17,,,0.78,,Charter,,,,,,
West Phoenix High School,79879,6348,American Charter Schools Foundation d.b.a. West Phoenix High School,,Maricopa,,85019,,,,Charter School,Y,,N,N,,,,,,,,,,46391,0,2015,,5252,0,228,,167,167,167,,Cafeteria,,,,,,,AZ,46391,277.790419162,5252,31.449101796,AZ@6348@79879,040035501734,SY16-17,,,0.96,,Charter,,,,Cafeteria,,
Nosotros Academy,79881,79899,"Nosotros, Inc",,Pima,,85745,,,,Charter School,N,,,,,,,,,,,,,27377,143,16,,22887,1,1,,167,167,167,,BIC GNG,,,,,,,AZ,27520,164.790419162,22888,137.053892216,AZ@79899@79881,040035602287,SY16-17,,,0.96,,Charter,,,,Other,,
Apache Trail High School,79883,6346,American Charter Schools Foundation d.b.a. Apache Trail High School,,Pinal,,85120,,,,Charter School,Y,,N,N,,,,,,,,,,12300,0,4026,,10924,0,3573,,167,167,167,,Cafeteria,,,,,,,AZ,12300,73.652694611,10924,65.413173653,AZ@6346@79883,040035701732,SY16-17,,,0.77,,Charter,,,,Cafeteria,,
La Paloma Academy,79947,79950,Arizona Community Development Corporation,,Pima,,85712,,,,Charter School,N,,,,,,,,,,,,,52432,6711,10004,,58113,7179,24475,,167,167,167,,BIC,,,,,,,AZ,59143,354.149700599,65292,390.970059880,AZ@79950@79947,040036102299,SY16-17,,,0.77,,Charter,,,,BIC,,
