Unique ID,School Name,District ID,School ID,District Name,State-Physical,County,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data
KY@1002@10210,McLean County High School,10210,1002,McLean County,,MCLEAN COUNTY,CALHOUN,42327-9728,1859 STATE ROUTE 136 E,,High,,N,,N,,,5/1/2018,5,2018,474,,223,30,,1794,190,761,,1424,135,419,,,15,15,,,,,,,,,KY,1984,132.266666667,1559,103.933333333,210402001026,SY17-18,,253,0.533755274,High,,,,,,,
KY@1002@10210,McLean County High School,10210,1002,McLean County,,MCLEAN COUNTY,CALHOUN,42327-9728,1859 STATE ROUTE 136 E,,High,,N,,N,,,4/1/2018,4,2018,475,,223,30,,2118,202,1019,,1679,108,506,,,16,16,,,,,,,,,KY,2320,145,1787,111.6875,210402001026,SY17-18,,253,0.532631579,High,,,,,,,
KY@1002@10210,McLean County High School,10210,1002,McLean County,,MCLEAN COUNTY,CALHOUN,42327-9728,1859 STATE ROUTE 136 E,,High,,N,,N,,,3/1/2018,3,2018,479,,223,30,,3011,316,1478,,2022,141,644,,,21,21,,,,,,,,,KY,3327,158.428571429,2163,103,210402001026,SY17-18,,253,0.528183716,High,,,,,,,
KY@1002@10210,McLean County High School,10210,1002,McLean County,,MCLEAN COUNTY,CALHOUN,42327-9728,1859 STATE ROUTE 136 E,,High,,N,,N,,,2/1/2018,2,2018,478,,217,30,,2564,281,1297,,1723,144,463,,,19,19,,,,,,,,,KY,2845,149.736842105,1867,98.263157895,210402001026,SY17-18,,247,0.516736402,High,,,,,,,
KY@1002@10210,McLean County High School,10210,1002,McLean County,,MCLEAN COUNTY,CALHOUN,42327-9728,1859 STATE ROUTE 136 E,,High,,N,,N,,,1/1/2018,1,2018,480,,222,32,,1779,177,892,,1033,62,271,,,13,13,,,,,,,,,KY,1956,150.461538462,1095,84.230769231,210402001026,SY17-18,,254,0.529166667,High,,,,,,,
KY@1002@10210,McLean County High School,10210,1002,McLean County,,MCLEAN COUNTY,CALHOUN,42327-9728,1859 STATE ROUTE 136 E,,High,,N,,N,,,12/1/2017,12,2017,481,,218,31,,1829,168,892,,1131,71,250,,,13,13,,,,,,,,,KY,1997,153.615384615,1202,92.461538462,210402001026,SY17-18,,249,0.517671518,High,,,,,,,
KY@1002@10210,McLean County High School,10210,1002,McLean County,,MCLEAN COUNTY,CALHOUN,42327-9728,1859 STATE ROUTE 136 E,,High,,N,,N,,,11/1/2017,11,2017,479,,217,31,,2557,263,1399,,1389,86,288,,,19,19,,,,,,,,,KY,2820,148.421052632,1475,77.631578947,210402001026,SY17-18,,248,0.517745303,High,,,,,,,
KY@1002@10210,McLean County High School,10210,1002,McLean County,,MCLEAN COUNTY,CALHOUN,42327-9728,1859 STATE ROUTE 136 E,,High,,N,,N,,,10/1/2017,10,2017,509,,224,31,,2234,220,1310,,1142,53,168,,,16,16,,,,,,,,,KY,2454,153.375,1195,74.6875,210402001026,SY17-18,,255,0.500982318,High,,,,,,,
KY@1002@10210,McLean County High School,10210,1002,McLean County,,MCLEAN COUNTY,CALHOUN,42327-9728,1859 STATE ROUTE 136 E,,High,,N,,N,,,9/1/2017,9,2017,513,,221,31,,2627,254,1374,,1349,69,224,,,20,20,,,,,,,,,KY,2881,144.05,1418,70.9,210402001026,SY17-18,,252,0.491228070,High,,,,,,,
KY@1002@10210,McLean County High School,10210,1002,McLean County,,MCLEAN COUNTY,CALHOUN,42327-9728,1859 STATE ROUTE 136 E,,High,,N,,N,,,8/1/2017,8,2017,514,,222,28,,2252,251,1198,,884,50,114,,,16,16,,,,,,,,,KY,2503,156.4375,934,58.375,210402001026,SY17-18,,250,0.486381323,High,,,,,,,
KY@1003@10210,McLean County Middle School,10210,1003,McLean County,,MCLEAN COUNTY,CALHOUN,42327-9728,1901 STATE ROUTE 136 E,,Middle,,N,,N,,,5/1/2018,5,2018,339,,191,15,,1993,162,1031,,1047,56,176,,,15,15,,,,,,,,,KY,2155,143.666666667,1103,73.533333333,210402001140,SY17-18,,206,0.607669617,Middle,,,,,,,
KY@1003@10210,McLean County Middle School,10210,1003,McLean County,,MCLEAN COUNTY,CALHOUN,42327-9728,1901 STATE ROUTE 136 E,,Middle,,N,,N,,,4/1/2018,4,2018,339,,190,15,,2266,183,1296,,1257,75,204,,,16,16,,,,,,,,,KY,2449,153.0625,1332,83.25,210402001140,SY17-18,,205,0.604719764,Middle,,,,,,,
KY@1003@10210,McLean County Middle School,10210,1003,McLean County,,MCLEAN COUNTY,CALHOUN,42327-9728,1901 STATE ROUTE 136 E,,Middle,,N,,N,,,3/1/2018,3,2018,340,,189,15,,2974,245,1697,,1531,91,264,,,21,21,,,,,,,,,KY,3219,153.285714286,1622,77.238095238,210402001140,SY17-18,,204,0.6,Middle,,,,,,,
KY@1003@10210,McLean County Middle School,10210,1003,McLean County,,MCLEAN COUNTY,CALHOUN,42327-9728,1901 STATE ROUTE 136 E,,Middle,,N,,N,,,2/1/2018,2,2018,341,,187,16,,2677,223,1483,,1296,89,236,,,19,19,,,,,,,,,KY,2900,152.631578947,1385,72.894736842,210402001140,SY17-18,,203,0.595307918,Middle,,,,,,,
KY@1003@10210,McLean County Middle School,10210,1003,McLean County,,MCLEAN COUNTY,CALHOUN,42327-9728,1901 STATE ROUTE 136 E,,Middle,,N,,N,,,1/1/2018,1,2018,339,,184,17,,1758,160,1050,,798,61,160,,,13,13,,,,,,,,,KY,1918,147.538461538,859,66.076923077,210402001140,SY17-18,,201,0.592920354,Middle,,,,,,,
KY@1003@10210,McLean County Middle School,10210,1003,McLean County,,MCLEAN COUNTY,CALHOUN,42327-9728,1901 STATE ROUTE 136 E,,Middle,,N,,N,,,12/1/2017,12,2017,341,,179,17,,1714,170,1055,,881,79,171,,,13,13,,,,,,,,,KY,1884,144.923076923,960,73.846153846,210402001140,SY17-18,,196,0.574780059,Middle,,,,,,,
KY@1003@10210,McLean County Middle School,10210,1003,McLean County,,MCLEAN COUNTY,CALHOUN,42327-9728,1901 STATE ROUTE 136 E,,Middle,,N,,N,,,11/1/2017,11,2017,341,,176,17,,2532,258,1573,,1342,126,229,,,19,19,,,,,,,,,KY,2790,146.842105263,1468,77.263157895,210402001140,SY17-18,,193,0.565982405,Middle,,,,,,,
KY@1003@10210,McLean County Middle School,10210,1003,McLean County,,MCLEAN COUNTY,CALHOUN,42327-9728,1901 STATE ROUTE 136 E,,Middle,,N,,N,,,10/1/2017,10,2017,350,,182,17,,2164,240,1272,,1118,119,200,,,16,16,,,,,,,,,KY,2404,150.25,1237,77.3125,210402001140,SY17-18,,199,0.568571429,Middle,,,,,,,
KY@1003@10210,McLean County Middle School,10210,1003,McLean County,,MCLEAN COUNTY,CALHOUN,42327-9728,1901 STATE ROUTE 136 E,,Middle,,N,,N,,,9/1/2017,9,2017,342,,180,18,,2754,302,1464,,1479,144,249,,,20,20,,,,,,,,,KY,3056,152.8,1623,81.15,210402001140,SY17-18,,198,0.578947368,Middle,,,,,,,
KY@1003@10210,McLean County Middle School,10210,1003,McLean County,,MCLEAN COUNTY,CALHOUN,42327-9728,1901 STATE ROUTE 136 E,,Middle,,N,,N,,,8/1/2017,8,2017,343,,176,18,,2311,247,1127,,988,101,171,,,16,16,,,,,,,,,KY,2558,159.875,1089,68.0625,210402001140,SY17-18,,194,0.565597668,Middle,,,,,,,
KY@1004@10090,Brandenburg Primary School,10090,1004,Meade County,,MEADE COUNTY,BRANDENBURG,40108-1709,750 BROADWAY ST,,Primary,,Y,,N,,,5/1/2018,5,2018,805,,599,0,,7533,0,2595,,5286,0,1821,,,18,18,,,,,,,,,KY,7533,418.5,5286,293.666666667,210405001034,SY17-18,,599,0.743779621,Primary,,,,,,,
KY@1004@10090,Brandenburg Primary School,10090,1004,Meade County,,MEADE COUNTY,BRANDENBURG,40108-1709,750 BROADWAY ST,,Primary,,Y,,N,,,4/1/2018,4,2018,802,,597,0,,6820,0,2349,,4709,0,1622,,,15,15,,,,,,,,,KY,6820,454.666666667,4709,313.933333333,210405001034,SY17-18,,597,0.743810666,Primary,,,,,,,
KY@1004@10090,Brandenburg Primary School,10090,1004,Meade County,,MEADE COUNTY,BRANDENBURG,40108-1709,750 BROADWAY ST,,Primary,,Y,,N,,,3/1/2018,3,2018,808,,601,0,,8947,0,3082,,6459,0,2225,,,20,20,,,,,,,,,KY,8947,447.35,6459,322.95,210405001034,SY17-18,,601,0.743785851,Primary,,,,,,,
KY@1004@10090,Brandenburg Primary School,10090,1004,Meade County,,MEADE COUNTY,BRANDENBURG,40108-1709,750 BROADWAY ST,,Primary,,Y,,N,,,2/1/2018,2,2018,809,,602,0,,7896,0,2720,,5285,0,1821,,,18,18,,,,,,,,,KY,7896,438.666666667,5285,293.611111111,210405001034,SY17-18,,602,0.743782969,Primary,,,,,,,
KY@1004@10090,Brandenburg Primary School,10090,1004,Meade County,,MEADE COUNTY,BRANDENBURG,40108-1709,750 BROADWAY ST,,Primary,,Y,,N,,,1/1/2018,1,2018,806,,600,0,,6308,0,2173,,4278,0,1474,,,14,14,,,,,,,,,KY,6308,450.571428571,4278,305.571428571,210405001034,SY17-18,,600,0.743780215,Primary,,,,,,,
KY@1004@10090,Brandenburg Primary School,10090,1004,Meade County,,MEADE COUNTY,BRANDENBURG,40108-1709,750 BROADWAY ST,,Primary,,Y,,N,,,12/1/2017,12,2017,805,,599,0,,4932,0,1699,,3293,0,1134,,,11,11,,,,,,,,,KY,4932,448.363636364,3293,299.363636364,210405001034,SY17-18,,599,0.743779219,Primary,,,,,,,
KY@1004@10090,Brandenburg Primary School,10090,1004,Meade County,,MEADE COUNTY,BRANDENBURG,40108-1709,750 BROADWAY ST,,Primary,,Y,,N,,,11/1/2017,11,2017,802,,597,0,,8084,0,2784,,5745,0,1979,,,18,18,,,,,,,,,KY,8084,449.111111111,5745,319.166666667,210405001034,SY17-18,,597,0.743835112,Primary,,,,,,,
KY@1004@10090,Brandenburg Primary School,10090,1004,Meade County,,MEADE COUNTY,BRANDENBURG,40108-1709,750 BROADWAY ST,,Primary,,Y,,N,,,10/1/2017,10,2017,804,,598,0,,7651,0,2635,,5344,0,1841,,,17,17,,,,,,,,,KY,7651,450.058823529,5344,314.352941176,210405001034,SY17-18,,598,0.743826560,Primary,,,,,,,
KY@1004@10090,Brandenburg Primary School,10090,1004,Meade County,,MEADE COUNTY,BRANDENBURG,40108-1709,750 BROADWAY ST,,Primary,,Y,,N,,,9/1/2017,9,2017,796,,592,0,,8492,0,2925,,6213,0,2140,,,19,19,,,,,,,,,KY,8492,446.947368421,6213,327,210405001034,SY17-18,,592,0.743803101,Primary,,,,,,,
KY@1004@10090,Brandenburg Primary School,10090,1004,Meade County,,MEADE COUNTY,BRANDENBURG,40108-1709,750 BROADWAY ST,,Primary,,Y,,N,,,8/1/2017,8,2017,793,,590,0,,7197,0,2479,,5375,0,1851,,,17,17,,,,,,,,,KY,7197,423.352941176,5375,316.176470588,210405001034,SY17-18,,590,0.743799091,Primary,,,,,,,
KY@1000@10090,David T Wilson Elementary,10090,1000,Meade County,,MEADE COUNTY,BRANDENBURG,40108-1719,1075 OLD EKRON RD,,Primary,,Y,,N,,,5/1/2018,5,2018,479,,356,0,,5131,0,1767,,3627,0,1249,,,18,18,,,,,,,,,KY,5131,285.055555556,3627,201.5,210405001644,SY17-18,,356,0.743838794,Primary,,,,,,,
KY@1000@10090,David T Wilson Elementary,10090,1000,Meade County,,MEADE COUNTY,BRANDENBURG,40108-1719,1075 OLD EKRON RD,,Primary,,Y,,N,,,4/1/2018,4,2018,480,,357,0,,4496,0,1548,,2994,0,1031,,,15,15,,,,,,,,,KY,4496,299.733333333,2994,199.6,210405001644,SY17-18,,357,0.743878226,Primary,,,,,,,
KY@1000@10090,David T Wilson Elementary,10090,1000,Meade County,,MEADE COUNTY,BRANDENBURG,40108-1719,1075 OLD EKRON RD,,Primary,,Y,,N,,,3/1/2018,3,2018,476,,354,0,,5984,0,2061,,4034,0,1389,,,20,20,,,,,,,,,KY,5984,299.2,4034,201.7,210405001644,SY17-18,,354,0.743816035,Primary,,,,,,,
KY@1000@10090,David T Wilson Elementary,10090,1000,Meade County,,MEADE COUNTY,BRANDENBURG,40108-1719,1075 OLD EKRON RD,,Primary,,Y,,N,,,2/1/2018,2,2018,479,,356,0,,5262,0,1812,,3330,0,1147,,,18,18,,,,,,,,,KY,5262,292.333333333,3330,185,210405001644,SY17-18,,356,0.743850721,Primary,,,,,,,
KY@1000@10090,David T Wilson Elementary,10090,1000,Meade County,,MEADE COUNTY,BRANDENBURG,40108-1719,1075 OLD EKRON RD,,Primary,,Y,,N,,,1/1/2018,1,2018,479,,356,0,,4112,0,1417,,2791,0,962,,,14,14,,,,,,,,,KY,4112,293.714285714,2791,199.357142857,210405001644,SY17-18,,356,0.743714957,Primary,,,,,,,
KY@1000@10090,David T Wilson Elementary,10090,1000,Meade County,,MEADE COUNTY,BRANDENBURG,40108-1719,1075 OLD EKRON RD,,Primary,,Y,,N,,,12/1/2017,12,2017,476,,354,0,,3265,0,1125,,2293,0,790,,,11,11,,,,,,,,,KY,3265,296.818181818,2293,208.454545455,210405001644,SY17-18,,354,0.743735763,Primary,,,,,,,
KY@1000@10090,David T Wilson Elementary,10090,1000,Meade County,,MEADE COUNTY,BRANDENBURG,40108-1719,1075 OLD EKRON RD,,Primary,,Y,,N,,,11/1/2017,11,2017,474,,353,0,,5196,0,1790,,3559,0,1226,,,18,18,,,,,,,,,KY,5196,288.666666667,3559,197.722222222,210405001644,SY17-18,,353,0.743773261,Primary,,,,,,,
KY@1000@10090,David T Wilson Elementary,10090,1000,Meade County,,MEADE COUNTY,BRANDENBURG,40108-1719,1075 OLD EKRON RD,,Primary,,Y,,N,,,10/1/2017,10,2017,470,,350,0,,4967,0,1711,,3500,0,1205,,,17,17,,,,,,,,,KY,4967,292.176470588,3500,205.882352941,210405001644,SY17-18,,350,0.743785565,Primary,,,,,,,
KY@1000@10090,David T Wilson Elementary,10090,1000,Meade County,,MEADE COUNTY,BRANDENBURG,40108-1719,1075 OLD EKRON RD,,Primary,,Y,,N,,,9/1/2017,9,2017,471,,350,0,,5671,0,1953,,3974,0,1369,,,19,19,,,,,,,,,KY,5671,298.473684211,3974,209.157894737,210405001644,SY17-18,,350,0.743835257,Primary,,,,,,,
KY@1000@10090,David T Wilson Elementary,10090,1000,Meade County,,MEADE COUNTY,BRANDENBURG,40108-1719,1075 OLD EKRON RD,,Primary,,Y,,N,,,8/1/2017,8,2017,471,,350,0,,5015,0,1728,,3354,0,1155,,,17,17,,,,,,,,,KY,5015,295,3354,197.294117647,210405001644,SY17-18,,350,0.743734243,Primary,,,,,,,
KY@1005@10090,Ekron Elementary School,10090,1005,Meade County,,MEADE COUNTY,EKRON,40117-8504,2500 HAYSVILLE RD,,Primary,,Y,,N,,,5/1/2018,5,2018,344,,256,0,,4282,0,1475,,4150,0,1430,,,18,18,,,,,,,,,KY,4282,237.888888889,4150,230.555555556,210405001032,SY17-18,,256,0.743790168,Primary,,,,,,,
KY@1005@10090,Ekron Elementary School,10090,1005,Meade County,,MEADE COUNTY,EKRON,40117-8504,2500 HAYSVILLE RD,,Primary,,Y,,N,,,4/1/2018,4,2018,345,,257,0,,3569,0,1230,,3366,0,1160,,,15,15,,,,,,,,,KY,3569,237.933333333,3366,224.4,210405001032,SY17-18,,257,0.743696603,Primary,,,,,,,
KY@1005@10090,Ekron Elementary School,10090,1005,Meade County,,MEADE COUNTY,EKRON,40117-8504,2500 HAYSVILLE RD,,Primary,,Y,,N,,,3/1/2018,3,2018,349,,260,0,,4861,0,1674,,4690,0,1615,,,20,20,,,,,,,,,KY,4861,243.05,4690,234.5,210405001032,SY17-18,,260,0.743840857,Primary,,,,,,,
KY@1005@10090,Ekron Elementary School,10090,1005,Meade County,,MEADE COUNTY,EKRON,40117-8504,2500 HAYSVILLE RD,,Primary,,Y,,N,,,2/1/2018,2,2018,352,,262,0,,4235,0,1459,,4086,0,1407,,,18,18,,,,,,,,,KY,4235,235.277777778,4086,227,210405001032,SY17-18,,262,0.743765367,Primary,,,,,,,
KY@1005@10090,Ekron Elementary School,10090,1005,Meade County,,MEADE COUNTY,EKRON,40117-8504,2500 HAYSVILLE RD,,Primary,,Y,,N,,,1/1/2018,1,2018,352,,262,0,,3369,0,1161,,3249,0,1119,,,14,14,,,,,,,,,KY,3369,240.642857143,3249,232.071428571,210405001032,SY17-18,,262,0.743708609,Primary,,,,,,,
KY@1005@10090,Ekron Elementary School,10090,1005,Meade County,,MEADE COUNTY,EKRON,40117-8504,2500 HAYSVILLE RD,,Primary,,Y,,N,,,12/1/2017,12,2017,358,,266,0,,2690,0,927,,2591,0,893,,,11,11,,,,,,,,,KY,2690,244.545454545,2591,235.545454545,210405001032,SY17-18,,266,0.743710257,Primary,,,,,,,
KY@1005@10090,Ekron Elementary School,10090,1005,Meade County,,MEADE COUNTY,EKRON,40117-8504,2500 HAYSVILLE RD,,Primary,,Y,,N,,,11/1/2017,11,2017,355,,264,0,,4348,0,1498,,4223,0,1455,,,18,18,,,,,,,,,KY,4348,241.555555556,4223,234.611111111,210405001032,SY17-18,,264,0.743756415,Primary,,,,,,,
KY@1005@10090,Ekron Elementary School,10090,1005,Meade County,,MEADE COUNTY,EKRON,40117-8504,2500 HAYSVILLE RD,,Primary,,Y,,N,,,10/1/2017,10,2017,350,,260,0,,4123,0,1420,,4015,0,1383,,,17,17,,,,,,,,,KY,4123,242.529411765,4015,236.176470588,210405001032,SY17-18,,260,0.743821036,Primary,,,,,,,
KY@1005@10090,Ekron Elementary School,10090,1005,Meade County,,MEADE COUNTY,EKRON,40117-8504,2500 HAYSVILLE RD,,Primary,,Y,,N,,,9/1/2017,9,2017,358,,266,0,,4727,0,1628,,4619,0,1591,,,19,19,,,,,,,,,KY,4727,248.789473684,4619,243.105263158,210405001032,SY17-18,,266,0.743823761,Primary,,,,,,,
KY@1005@10090,Ekron Elementary School,10090,1005,Meade County,,MEADE COUNTY,EKRON,40117-8504,2500 HAYSVILLE RD,,Primary,,Y,,N,,,8/1/2017,8,2017,357,,266,0,,4272,0,1471,,4174,0,1438,,,17,17,,,,,,,,,KY,4272,251.294117647,4174,245.529411765,210405001032,SY17-18,,266,0.743862093,Primary,,,,,,,
KY@1002@10090,Flaherty Elementary School,10090,1002,Meade County,,MEADE COUNTY,EKRON,40117-8805,2615 FLAHERTY RD,,Primary,,Y,,N,,,5/1/2018,5,2018,328,,244,0,,3914,0,1348,,3321,0,1144,,,18,18,,,,,,,,,KY,3914,217.444444444,3321,184.5,210405001033,SY17-18,,244,0.743823641,Primary,,,,,,,
KY@1002@10090,Flaherty Elementary School,10090,1002,Meade County,,MEADE COUNTY,EKRON,40117-8805,2615 FLAHERTY RD,,Primary,,Y,,N,,,4/1/2018,4,2018,331,,246,0,,3284,0,1131,,2747,0,946,,,15,15,,,,,,,,,KY,3284,218.933333333,2747,183.133333333,210405001033,SY17-18,,246,0.743827860,Primary,,,,,,,
KY@1002@10090,Flaherty Elementary School,10090,1002,Meade County,,MEADE COUNTY,EKRON,40117-8805,2615 FLAHERTY RD,,Primary,,Y,,N,,,3/1/2018,3,2018,331,,246,0,,4395,0,1514,,3747,0,1291,,,20,20,,,,,,,,,KY,4395,219.75,3747,187.35,210405001033,SY17-18,,246,0.743780674,Primary,,,,,,,
KY@1002@10090,Flaherty Elementary School,10090,1002,Meade County,,MEADE COUNTY,EKRON,40117-8805,2615 FLAHERTY RD,,Primary,,Y,,N,,,2/1/2018,2,2018,331,,246,0,,3917,0,1349,,3319,0,1143,,,18,18,,,,,,,,,KY,3917,217.611111111,3319,184.388888889,210405001033,SY17-18,,246,0.743828333,Primary,,,,,,,
KY@1002@10090,Flaherty Elementary School,10090,1002,Meade County,,MEADE COUNTY,EKRON,40117-8805,2615 FLAHERTY RD,,Primary,,Y,,N,,,1/1/2018,1,2018,339,,252,0,,3140,0,1082,,2673,0,921,,,14,14,,,,,,,,,KY,3140,224.285714286,2673,190.928571429,210405001033,SY17-18,,252,0.743723354,Primary,,,,,,,
KY@1002@10090,Flaherty Elementary School,10090,1002,Meade County,,MEADE COUNTY,EKRON,40117-8805,2615 FLAHERTY RD,,Primary,,Y,,N,,,12/1/2017,12,2017,341,,254,0,,2494,0,859,,2140,0,737,,,11,11,,,,,,,,,KY,2494,226.727272727,2140,194.545454545,210405001033,SY17-18,,254,0.743811512,Primary,,,,,,,
KY@1002@10090,Flaherty Elementary School,10090,1002,Meade County,,MEADE COUNTY,EKRON,40117-8805,2615 FLAHERTY RD,,Primary,,Y,,N,,,11/1/2017,11,2017,338,,251,0,,4105,0,1414,,3500,0,1206,,,18,18,,,,,,,,,KY,4105,228.055555556,3500,194.444444444,210405001033,SY17-18,,251,0.743794166,Primary,,,,,,,
KY@1002@10090,Flaherty Elementary School,10090,1002,Meade County,,MEADE COUNTY,EKRON,40117-8805,2615 FLAHERTY RD,,Primary,,Y,,N,,,10/1/2017,10,2017,338,,251,0,,3863,0,1331,,3262,0,1123,,,17,17,,,,,,,,,KY,3863,227.235294118,3262,191.882352941,210405001033,SY17-18,,251,0.743742780,Primary,,,,,,,
KY@1002@10090,Flaherty Elementary School,10090,1002,Meade County,,MEADE COUNTY,EKRON,40117-8805,2615 FLAHERTY RD,,Primary,,Y,,N,,,9/1/2017,9,2017,329,,245,0,,4233,0,1458,,3553,0,1224,,,19,19,,,,,,,,,KY,4233,222.789473684,3553,187,210405001033,SY17-18,,245,0.743806009,Primary,,,,,,,
KY@1002@10090,Flaherty Elementary School,10090,1002,Meade County,,MEADE COUNTY,EKRON,40117-8805,2615 FLAHERTY RD,,Primary,,Y,,N,,,8/1/2017,8,2017,329,,245,0,,3773,0,1300,,3147,0,1084,,,17,17,,,,,,,,,KY,3773,221.941176471,3147,185.117647059,210405001033,SY17-18,,245,0.743741376,Primary,,,,,,,
KY@1006@10090,Flaherty Primary School,10090,1006,Meade County,,MEADE COUNTY,EKRON,40117-8805,2635 FLAHERTY RD,,Primary,,Y,,N,,,5/1/2018,5,2018,410,,305,0,,5160,0,1778,,4966,0,1710,,,18,18,,,,,,,,,KY,5160,286.666666667,4966,275.888888889,210405002295,SY17-18,,305,0.743730182,Primary,,,,,,,
KY@1006@10090,Flaherty Primary School,10090,1006,Meade County,,MEADE COUNTY,EKRON,40117-8805,2635 FLAHERTY RD,,Primary,,Y,,N,,,4/1/2018,4,2018,412,,306,0,,4361,0,1502,,4161,0,1433,,,15,15,,,,,,,,,KY,4361,290.733333333,4161,277.4,210405002295,SY17-18,,306,0.743817158,Primary,,,,,,,
KY@1006@10090,Flaherty Primary School,10090,1006,Meade County,,MEADE COUNTY,EKRON,40117-8805,2635 FLAHERTY RD,,Primary,,Y,,N,,,3/1/2018,3,2018,418,,311,0,,5873,0,2023,,5657,0,1948,,,20,20,,,,,,,,,KY,5873,293.65,5657,282.85,210405002295,SY17-18,,311,0.743794326,Primary,,,,,,,
KY@1006@10090,Flaherty Primary School,10090,1006,Meade County,,MEADE COUNTY,EKRON,40117-8805,2635 FLAHERTY RD,,Primary,,Y,,N,,,2/1/2018,2,2018,418,,311,0,,5134,0,1769,,4957,0,1708,,,18,18,,,,,,,,,KY,5134,285.222222222,4957,275.388888889,210405002295,SY17-18,,311,0.743734608,Primary,,,,,,,
KY@1006@10090,Flaherty Primary School,10090,1006,Meade County,,MEADE COUNTY,EKRON,40117-8805,2635 FLAHERTY RD,,Primary,,Y,,N,,,1/1/2018,1,2018,418,,311,0,,4070,0,1402,,3915,0,1348,,,14,14,,,,,,,,,KY,4070,290.714285714,3915,279.642857143,210405002295,SY17-18,,311,0.743786550,Primary,,,,,,,
KY@1006@10090,Flaherty Primary School,10090,1006,Meade County,,MEADE COUNTY,EKRON,40117-8805,2635 FLAHERTY RD,,Primary,,Y,,N,,,12/1/2017,12,2017,416,,309,0,,3196,0,1101,,3076,0,1060,,,11,11,,,,,,,,,KY,3196,290.545454545,3076,279.636363636,210405002295,SY17-18,,309,0.743774727,Primary,,,,,,,
KY@1006@10090,Flaherty Primary School,10090,1006,Meade County,,MEADE COUNTY,EKRON,40117-8805,2635 FLAHERTY RD,,Primary,,Y,,N,,,11/1/2017,11,2017,418,,311,0,,5257,0,1811,,5070,0,1746,,,18,18,,,,,,,,,KY,5257,292.055555556,5070,281.666666667,210405002295,SY17-18,,311,0.743774759,Primary,,,,,,,
KY@1006@10090,Flaherty Primary School,10090,1006,Meade County,,MEADE COUNTY,EKRON,40117-8805,2635 FLAHERTY RD,,Primary,,Y,,N,,,10/1/2017,10,2017,412,,306,0,,4971,0,1712,,4818,0,1660,,,17,17,,,,,,,,,KY,4971,292.411764706,4818,283.411764706,210405002295,SY17-18,,306,0.743827622,Primary,,,,,,,
KY@1006@10090,Flaherty Primary School,10090,1006,Meade County,,MEADE COUNTY,EKRON,40117-8805,2635 FLAHERTY RD,,Primary,,Y,,N,,,9/1/2017,9,2017,405,,301,0,,5523,0,1902,,5412,0,1864,,,19,19,,,,,,,,,KY,5523,290.684210526,5412,284.842105263,210405002295,SY17-18,,301,0.743838384,Primary,,,,,,,
KY@1006@10090,Flaherty Primary School,10090,1006,Meade County,,MEADE COUNTY,EKRON,40117-8805,2635 FLAHERTY RD,,Primary,,Y,,N,,,8/1/2017,8,2017,407,,303,0,,4914,0,1692,,4823,0,1661,,,17,17,,,,,,,,,KY,4914,289.058823529,4823,283.705882353,210405002295,SY17-18,,303,0.743869210,Primary,,,,,,,
KY@1011@10090,Meade County High School,10090,1011,Meade County,,MEADE COUNTY,BRANDENBURG,40108-1122,938 OLD STATE RD,,High,,N,,N,,,5/1/2018,5,2018,1555,,691,76,,9043,968,7804,,6202,520,2988,,,18,18,,,,,,,,,KY,10011,556.166666667,6722,373.444444444,210405001035,SY17-18,,767,0.493247588,High,,,,,,,
KY@1011@10090,Meade County High School,10090,1011,Meade County,,MEADE COUNTY,BRANDENBURG,40108-1122,938 OLD STATE RD,,High,,N,,N,,,4/1/2018,4,2018,1562,,684,80,,7917,865,7146,,5435,490,2929,,,15,15,,,,,,,,,KY,8782,585.466666667,5925,395,210405001035,SY17-18,,764,0.489116517,High,,,,,,,
