School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,ISP,NCES ID,State-Physical,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Month,Claim Year,Enrollment-Paid,Enrollment-Free and Reduced,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,District ID,District Name,School ID,School Name,Claim Date,Enrollment-Free,Enrollment-Reduced,Enrollment-Total,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Street Address-Line 1,Street Address-Line 2,City,Zip Code,County
SY18-19,,384,0.822620141,Middle,,,,,,,,,210007000009,,Middle,,Y,,N,,,5,2019,,,,3554,0,767,,,17,17,,,,,,,,,KY,5375,316.176470588,3554,209.058823529,KY@1002@10001,10001,Allen County Board of Education,1002,James E Bazzell Middle School,5/1/2019,384,0,467,5375,0,1159,201 NEW GALLATIN RD,,SCOTTSVILLE,42164-8836,ALLEN COUNTY
SY18-19,,384,0.822635408,Middle,,,,,,,,,210007000009,,Middle,,Y,,N,,,4,2019,,,,2673,0,576,,,16,16,,,,,,,,,KY,5088,318,2673,167.0625,KY@1002@10001,10001,Allen County Board of Education,1002,James E Bazzell Middle School,4/1/2019,384,0,467,5088,0,1097,201 NEW GALLATIN RD,,SCOTTSVILLE,42164-8836,ALLEN COUNTY
SY18-19,,386,0.822634508,Middle,,,,,,,,,210007000009,,Middle,,Y,,N,,,3,2019,,,,3633,0,784,,,21,21,,,,,,,,,KY,6651,316.714285714,3633,173,KY@1002@10001,10001,Allen County Board of Education,1002,James E Bazzell Middle School,3/1/2019,386,0,469,6651,0,1434,201 NEW GALLATIN RD,,SCOTTSVILLE,42164-8836,ALLEN COUNTY
SY18-19,,389,0.822656887,Middle,,,,,,,,,210007000009,,Middle,,Y,,N,,,2,2019,,,,2507,0,541,,,16,16,,,,,,,,,KY,5047,315.4375,2507,156.6875,KY@1002@10001,10001,Allen County Board of Education,1002,James E Bazzell Middle School,2/1/2019,389,0,473,5047,0,1088,201 NEW GALLATIN RD,,SCOTTSVILLE,42164-8836,ALLEN COUNTY
SY18-19,,392,0.822587052,Middle,,,,,,,,,210007000009,,Middle,,Y,,N,,,1,2019,,,,3008,0,649,,,20,20,,,,,,,,,KY,6213,310.65,3008,150.4,KY@1002@10001,10001,Allen County Board of Education,1002,James E Bazzell Middle School,1/1/2019,392,0,476,6213,0,1340,201 NEW GALLATIN RD,,SCOTTSVILLE,42164-8836,ALLEN COUNTY
SY18-19,,388,0.822671443,Middle,,,,,,,,,210007000009,,Middle,,Y,,N,,,12,2018,,,,1488,0,321,,,10,10,,,,,,,,,KY,3215,321.5,1488,148.8,KY@1002@10001,10001,Allen County Board of Education,1002,James E Bazzell Middle School,12/1/2018,388,0,472,3215,0,693,201 NEW GALLATIN RD,,SCOTTSVILLE,42164-8836,ALLEN COUNTY
SY18-19,,387,0.822617681,Middle,,,,,,,,,210007000009,,Middle,,Y,,N,,,11,2018,,,,2896,0,625,,,18,18,,,,,,,,,KY,5732,318.444444444,2896,160.888888889,KY@1002@10001,10001,Allen County Board of Education,1002,James E Bazzell Middle School,11/1/2018,387,0,471,5732,0,1236,201 NEW GALLATIN RD,,SCOTTSVILLE,42164-8836,ALLEN COUNTY
SY18-19,,388,0.822671327,Middle,,,,,,,,,210007000009,,Middle,,Y,,N,,,10,2018,,,,2703,0,583,,,17,17,,,,,,,,,KY,5414,318.470588235,2703,159,KY@1002@10001,10001,Allen County Board of Education,1002,James E Bazzell Middle School,10/1/2018,388,0,472,5414,0,1167,201 NEW GALLATIN RD,,SCOTTSVILLE,42164-8836,ALLEN COUNTY
SY18-19,,391,0.822668340,Middle,,,,,,,,,210007000009,,Middle,,Y,,N,,,9,2018,,,,3202,0,691,,,18,18,,,,,,,,,KY,5901,327.833333333,3202,177.888888889,KY@1002@10001,10001,Allen County Board of Education,1002,James E Bazzell Middle School,9/1/2018,391,0,475,5901,0,1272,201 NEW GALLATIN RD,,SCOTTSVILLE,42164-8836,ALLEN COUNTY
SY18-19,,390,0.822648292,Middle,,,,,,,,,210007000009,,Middle,,Y,,N,,,8,2018,,,,1959,0,422,,,17,17,,,,,,,,,KY,5492,323.058823529,1959,115.235294118,KY@1002@10001,10001,Allen County Board of Education,1002,James E Bazzell Middle School,8/1/2018,390,0,474,5492,0,1184,201 NEW GALLATIN RD,,SCOTTSVILLE,42164-8836,ALLEN COUNTY
SY18-19,,26,0.069518717,Other,,,,,,,,,210009000014,,Other,,N,,N,,,5,2019,,,,0,0,0,,,0,18.5,,,,,,,,,KY,364,19.675675676,0,,KY@1000@10058,10058,Anchorage Board of Education,1000,Anchorage Independent Public School,5/1/2019,26,0,374,364,0,3498,11400 RIDGE RD,,ANCHORAGE,40223-2444,JEFFERSON COUNTY
SY18-19,,25,0.067024129,Other,,,,,,,,,210009000014,,Other,,N,,N,,,4,2019,,,,0,0,0,,,0,18.5,,,,,,,,,KY,322,17.405405405,0,,KY@1000@10058,10058,Anchorage Board of Education,1000,Anchorage Independent Public School,4/1/2019,25,0,373,322,0,2990,11400 RIDGE RD,,ANCHORAGE,40223-2444,JEFFERSON COUNTY
SY18-19,,25,0.067024129,Other,,,,,,,,,210009000014,,Other,,N,,N,,,3,2019,,,,0,0,0,,,0,18.5,,,,,,,,,KY,394,21.297297297,0,,KY@1000@10058,10058,Anchorage Board of Education,1000,Anchorage Independent Public School,3/1/2019,25,0,373,394,0,3805,11400 RIDGE RD,,ANCHORAGE,40223-2444,JEFFERSON COUNTY
SY18-19,,26,0.069705094,Other,,,,,,,,,210009000014,,Other,,N,,N,,,2,2019,,,,0,0,0,,,0,18.5,,,,,,,,,KY,293,15.837837838,0,,KY@1000@10058,10058,Anchorage Board of Education,1000,Anchorage Independent Public School,2/1/2019,26,0,373,293,0,2740,11400 RIDGE RD,,ANCHORAGE,40223-2444,JEFFERSON COUNTY
SY18-19,,27,0.072,Other,,,,,,,,,210009000014,,Other,,N,,N,,,1,2019,,,,0,0,0,,,0,18.5,,,,,,,,,KY,339,18.324324324,0,,KY@1000@10058,10058,Anchorage Board of Education,1000,Anchorage Independent Public School,1/1/2019,27,0,375,339,0,3404,11400 RIDGE RD,,ANCHORAGE,40223-2444,JEFFERSON COUNTY
SY18-19,,23,0.061827957,Other,,,,,,,,,210009000014,,Other,,N,,N,,,12,2018,,,,0,0,0,,,0,18.5,,,,,,,,,KY,197,10.648648649,0,,KY@1000@10058,10058,Anchorage Board of Education,1000,Anchorage Independent Public School,12/1/2018,23,0,372,197,0,2354,11400 RIDGE RD,,ANCHORAGE,40223-2444,JEFFERSON COUNTY
SY18-19,,23,0.061827957,Other,,,,,,,,,210009000014,,Other,,N,,N,,,11,2018,,,,0,0,0,,,0,18.5,,,,,,,,,KY,250,13.513513514,0,,KY@1000@10058,10058,Anchorage Board of Education,1000,Anchorage Independent Public School,11/1/2018,23,0,372,250,0,3297,11400 RIDGE RD,,ANCHORAGE,40223-2444,JEFFERSON COUNTY
SY18-19,,20,0.053763441,Other,,,,,,,,,210009000014,,Other,,N,,N,,,10,2018,,,,0,0,0,,,0,18.5,,,,,,,,,KY,219,11.837837838,0,,KY@1000@10058,10058,Anchorage Board of Education,1000,Anchorage Independent Public School,10/1/2018,20,0,372,219,0,2986,11400 RIDGE RD,,ANCHORAGE,40223-2444,JEFFERSON COUNTY
SY18-19,,18,0.048517520,Other,,,,,,,,,210009000014,,Other,,N,,N,,,9,2018,,,,0,0,0,,,0,18.5,,,,,,,,,KY,146,7.891891892,0,,KY@1000@10058,10058,Anchorage Board of Education,1000,Anchorage Independent Public School,9/1/2018,18,0,371,146,0,3383,11400 RIDGE RD,,ANCHORAGE,40223-2444,JEFFERSON COUNTY
SY18-19,,9,0.024324324,Other,,,,,,,,,210009000014,,Other,,N,,N,,,8,2018,,,,0,0,0,,,0,18.5,,,,,,,,,KY,91,4.918918919,0,,KY@1000@10058,10058,Anchorage Board of Education,1000,Anchorage Independent Public School,8/1/2018,9,0,370,91,0,2030,11400 RIDGE RD,,ANCHORAGE,40223-2444,JEFFERSON COUNTY
SY18-19,,222,0.572164948,Primary,,,,,,,,,,,Primary,,N,,N,,,5,2019,,,,1270,123,490,,,16,16,,,,,,,,,KY,1558,97.375,1393,87.0625,KY@1006@10122,10122,Anderson County Board of Education,1006,Anderson County Early Childhood Center,5/1/2019,204,18,388,1458,100,739,1154 BYPASS NORTH,,LAWRENCEBURG,40342-1195,ANDERSON CO.
SY18-19,,225,0.581395349,Primary,,,,,,,,,,,Primary,,N,,N,,,4,2019,,,,1410,108,582,,,17,17,,,,,,,,,KY,1866,109.764705882,1518,89.294117647,KY@1006@10122,10122,Anderson County Board of Education,1006,Anderson County Early Childhood Center,4/1/2019,207,18,387,1747,119,853,1154 BYPASS NORTH,,LAWRENCEBURG,40342-1195,ANDERSON CO.
SY18-19,,227,0.585051546,Primary,,,,,,,,,,,Primary,,N,,N,,,3,2019,,,,1668,127,708,,,20,20,,,,,,,,,KY,2116,105.8,1795,89.75,KY@1006@10122,10122,Anderson County Board of Education,1006,Anderson County Early Childhood Center,3/1/2019,210,17,388,2000,116,1074,1154 BYPASS NORTH,,LAWRENCEBURG,40342-1195,ANDERSON CO.
SY18-19,,218,0.569190601,Primary,,,,,,,,,,,Primary,,N,,N,,,2,2019,,,,1632,130,712,,,20,20,,,,,,,,,KY,2051,102.55,1762,88.1,KY@1006@10122,10122,Anderson County Board of Education,1006,Anderson County Early Childhood Center,2/1/2019,201,17,383,1915,136,1100,1154 BYPASS NORTH,,LAWRENCEBURG,40342-1195,ANDERSON CO.
SY18-19,,216,0.558139535,Primary,,,,,,,,,,,Primary,,N,,N,,,1,2019,,,,1357,109,582,,,17,17,,,,,,,,,KY,1762,103.647058824,1466,86.235294118,KY@1006@10122,10122,Anderson County Board of Education,1006,Anderson County Early Childhood Center,1/1/2019,199,17,387,1665,97,928,1154 BYPASS NORTH,,LAWRENCEBURG,40342-1195,ANDERSON CO.
SY18-19,,215,0.564304462,Primary,,,,,,,,,,,Primary,,N,,N,,,12,2018,,,,1107,91,492,,,13,13,,,,,,,,,KY,1462,112.461538462,1198,92.153846154,KY@1006@10122,10122,Anderson County Board of Education,1006,Anderson County Early Childhood Center,12/1/2018,199,16,381,1397,65,771,1154 BYPASS NORTH,,LAWRENCEBURG,40342-1195,ANDERSON CO.
SY18-19,,214,0.563157895,Primary,,,,,,,,,,,Primary,,N,,N,,,11,2018,,,,1540,123,741,,,18,18,,,,,,,,,KY,1963,109.055555556,1663,92.388888889,KY@1006@10122,10122,Anderson County Board of Education,1006,Anderson County Early Childhood Center,11/1/2018,198,16,380,1858,105,1037,1154 BYPASS NORTH,,LAWRENCEBURG,40342-1195,ANDERSON CO.
SY18-19,,213,0.594972067,Primary,,,,,,,,,,,Primary,,N,,N,,,10,2018,,,,1508,119,737,,,17,17,,,,,,,,,KY,1807,106.294117647,1627,95.705882353,KY@1006@10122,10122,Anderson County Board of Education,1006,Anderson County Early Childhood Center,10/1/2018,197,16,358,1690,117,925,1154 BYPASS NORTH,,LAWRENCEBURG,40342-1195,ANDERSON CO.
SY18-19,,208,0.550264550,Primary,,,,,,,,,,,Primary,,N,,N,,,9,2018,,,,1466,95,752,,,18,18,,,,,,,,,KY,1839,102.166666667,1561,86.722222222,KY@1006@10122,10122,Anderson County Board of Education,1006,Anderson County Early Childhood Center,9/1/2018,192,16,378,1711,128,1060,1154 BYPASS NORTH,,LAWRENCEBURG,40342-1195,ANDERSON CO.
SY18-19,,197,0.511688312,Primary,,,,,,,,,,,Primary,,N,,N,,,8,2018,,,,915,29,845,,,17,17,,,,,,,,,KY,1132,66.588235294,944,55.529411765,KY@1006@10122,10122,Anderson County Board of Education,1006,Anderson County Early Childhood Center,8/1/2018,182,15,385,1090,42,891,1154 BYPASS NORTH,,LAWRENCEBURG,40342-1195,ANDERSON CO.
SY18-19,,470,0.420393560,High,,,,,,,,,,,High,,N,,N,,,5,2019,,,,2080,212,991,,,16,16,,,,,,,,,KY,3916,244.75,2292,143.25,KY@1004@10122,10122,Anderson County Board of Education,1004,Anderson County High School/Phoenix Academy,5/1/2019,424,46,1118,3528,388,3351,1 BEARCAT DR,,LAWRENCEBURG,40342-1290,ANDERSON CO.
SY18-19,,470,0.419642857,High,,,,,,,,,,,High,,N,,N,,,4,2019,,,,2256,250,1038,,,17,17,,,,,,,,,KY,4289,252.294117647,2506,147.411764706,KY@1004@10122,10122,Anderson County Board of Education,1004,Anderson County High School/Phoenix Academy,4/1/2019,424,46,1120,3850,439,3689,1 BEARCAT DR,,LAWRENCEBURG,40342-1290,ANDERSON CO.
SY18-19,,471,0.421288014,High,,,,,,,,,,,High,,N,,N,,,3,2019,,,,2489,293,1184,,,20,20,,,,,,,,,KY,4891,244.55,2782,139.1,KY@1004@10122,10122,Anderson County Board of Education,1004,Anderson County High School/Phoenix Academy,3/1/2019,424,47,1118,4332,559,4416,1 BEARCAT DR,,LAWRENCEBURG,40342-1290,ANDERSON CO.
SY18-19,,455,0.408438061,High,,,,,,,,,,,High,,N,,N,,,2,2019,,,,2511,343,1103,,,20,20,,,,,,,,,KY,5094,254.7,2854,142.7,KY@1004@10122,10122,Anderson County Board of Education,1004,Anderson County High School/Phoenix Academy,2/1/2019,399,56,1114,4495,599,4705,1 BEARCAT DR,,LAWRENCEBURG,40342-1290,ANDERSON CO.
SY18-19,,451,0.404484305,High,,,,,,,,,,,High,,N,,N,,,1,2019,,,,2277,274,935,,,17,17,,,,,,,,,KY,4386,258,2551,150.058823529,KY@1004@10122,10122,Anderson County Board of Education,1004,Anderson County High School/Phoenix Academy,1/1/2019,396,55,1115,3872,514,4039,1 BEARCAT DR,,LAWRENCEBURG,40342-1290,ANDERSON CO.
SY18-19,,448,0.402515723,High,,,,,,,,,,,High,,N,,N,,,12,2018,,,,1769,214,739,,,13,13,,,,,,,,,KY,3333,256.384615385,1983,152.538461538,KY@1004@10122,10122,Anderson County Board of Education,1004,Anderson County High School/Phoenix Academy,12/1/2018,392,56,1113,2951,382,3134,1 BEARCAT DR,,LAWRENCEBURG,40342-1290,ANDERSON CO.
SY18-19,,439,0.394075404,High,,,,,,,,,,,High,,N,,N,,,11,2018,,,,2273,286,993,,,18,18,,,,,,,,,KY,4705,261.388888889,2559,142.166666667,KY@1004@10122,10122,Anderson County Board of Education,1004,Anderson County High School/Phoenix Academy,11/1/2018,385,54,1114,4148,557,4509,1 BEARCAT DR,,LAWRENCEBURG,40342-1290,ANDERSON CO.
SY18-19,,425,0.383920506,High,,,,,,,,,,,High,,N,,N,,,10,2018,,,,2095,227,1057,,,17,17,,,,,,,,,KY,4400,258.823529412,2322,136.588235294,KY@1004@10122,10122,Anderson County Board of Education,1004,Anderson County High School/Phoenix Academy,10/1/2018,378,47,1107,3933,467,4529,1 BEARCAT DR,,LAWRENCEBURG,40342-1290,ANDERSON CO.
SY18-19,,419,0.380909091,High,,,,,,,,,,,High,,N,,N,,,9,2018,,,,2286,258,1144,,,18,18,,,,,,,,,KY,5011,278.388888889,2544,141.333333333,KY@1004@10122,10122,Anderson County Board of Education,1004,Anderson County High School/Phoenix Academy,9/1/2018,377,42,1100,4462,549,4730,1 BEARCAT DR,,LAWRENCEBURG,40342-1290,ANDERSON CO.
SY18-19,,463,0.421675774,High,,,,,,,,,,,High,,N,,N,,,8,2018,,,,1802,172,783,,,17,17,,,,,,,,,KY,4526,266.235294118,1974,116.117647059,KY@1004@10122,10122,Anderson County Board of Education,1004,Anderson County High School/Phoenix Academy,8/1/2018,406,57,1098,4032,494,4184,1 BEARCAT DR,,LAWRENCEBURG,40342-1290,ANDERSON CO.
SY18-19,,421,0.483352468,Middle,,,,,,,,,210012000017,,Middle,,N,,N,,,5,2019,,,,1820,192,274,,,16,16,,,,,,,,,KY,4931,308.1875,2012,125.75,KY@1001@10122,10122,Anderson County Board of Education,1001,Anderson County Middle School,5/1/2019,368,53,871,4302,629,2952,1 MUSTANG TRL,,LAWRENCEBURG,40342-1576,ANDERSON CO.
SY18-19,,423,0.485648680,Middle,,,,,,,,,210012000017,,Middle,,N,,N,,,4,2019,,,,1765,174,238,,,17,17,,,,,,,,,KY,5302,311.882352941,1939,114.058823529,KY@1001@10122,10122,Anderson County Board of Education,1001,Anderson County Middle School,4/1/2019,370,53,871,4599,703,3181,1 MUSTANG TRL,,LAWRENCEBURG,40342-1576,ANDERSON CO.
SY18-19,,426,0.486301370,Middle,,,,,,,,,210012000017,,Middle,,N,,N,,,3,2019,,,,2132,198,375,,,20,20,,,,,,,,,KY,6137,306.85,2330,116.5,KY@1001@10122,10122,Anderson County Board of Education,1001,Anderson County Middle School,3/1/2019,374,52,876,5305,832,3752,1 MUSTANG TRL,,LAWRENCEBURG,40342-1576,ANDERSON CO.
SY18-19,,420,0.477272727,Middle,,,,,,,,,210012000017,,Middle,,N,,N,,,2,2019,,,,1982,215,398,,,20,20,,,,,,,,,KY,6212,310.6,2197,109.85,KY@1001@10122,10122,Anderson County Board of Education,1001,Anderson County Middle School,2/1/2019,358,62,880,5316,896,3791,1 MUSTANG TRL,,LAWRENCEBURG,40342-1576,ANDERSON CO.
SY18-19,,417,0.476571429,Middle,,,,,,,,,210012000017,,Middle,,N,,N,,,1,2019,,,,1689,176,326,,,17,17,,,,,,,,,KY,5353,314.882352941,1865,109.705882353,KY@1001@10122,10122,Anderson County Board of Education,1001,Anderson County Middle School,1/1/2019,355,62,875,4564,789,3112,1 MUSTANG TRL,,LAWRENCEBURG,40342-1576,ANDERSON CO.
SY18-19,,416,0.474885845,Middle,,,,,,,,,210012000017,,Middle,,N,,N,,,12,2018,,,,1305,122,249,,,13,13,,,,,,,,,KY,3942,303.230769231,1427,109.769230769,KY@1001@10122,10122,Anderson County Board of Education,1001,Anderson County Middle School,12/1/2018,354,62,876,3381,561,2385,1 MUSTANG TRL,,LAWRENCEBURG,40342-1576,ANDERSON CO.
SY18-19,,411,0.470790378,Middle,,,,,,,,,210012000017,,Middle,,N,,N,,,11,2018,,,,1791,172,355,,,18,18,,,,,,,,,KY,5621,312.277777778,1963,109.055555556,KY@1001@10122,10122,Anderson County Board of Education,1001,Anderson County Middle School,11/1/2018,351,60,873,4815,806,3444,1 MUSTANG TRL,,LAWRENCEBURG,40342-1576,ANDERSON CO.
SY18-19,,412,0.467650397,Middle,,,,,,,,,210012000017,,Middle,,N,,N,,,10,2018,,,,1698,144,423,,,17,17,,,,,,,,,KY,5212,306.588235294,1842,108.352941176,KY@1001@10122,10122,Anderson County Board of Education,1001,Anderson County Middle School,10/1/2018,353,59,881,4488,724,3338,1 MUSTANG TRL,,LAWRENCEBURG,40342-1576,ANDERSON CO.
SY18-19,,408,0.456886898,Middle,,,,,,,,,210012000017,,Middle,,N,,N,,,9,2018,,,,2027,185,382,,,18,18,,,,,,,,,KY,6069,337.166666667,2212,122.888888889,KY@1001@10122,10122,Anderson County Board of Education,1001,Anderson County Middle School,9/1/2018,351,57,893,5260,809,3222,1 MUSTANG TRL,,LAWRENCEBURG,40342-1576,ANDERSON CO.
SY18-19,,454,0.506131550,Middle,,,,,,,,,210012000017,,Middle,,N,,N,,,8,2018,,,,1786,142,341,,,17,17,,,,,,,,,KY,5613,330.176470588,1928,113.411764706,KY@1001@10122,10122,Anderson County Board of Education,1001,Anderson County Middle School,8/1/2018,389,65,897,4979,634,2877,1 MUSTANG TRL,,LAWRENCEBURG,40342-1576,ANDERSON CO.
SY18-19,,191,0.455847255,Primary,,,,,,,,,210012000021,,Primary,,N,,N,,,5,2019,,,,1373,59,669,,,16,16,,,,,,,,,KY,2258,141.125,1432,89.5,KY@1000@10122,10122,Anderson County Board of Education,1000,Emma B Ward Elementary School,5/1/2019,180,11,419,2112,146,1831,1150 BYPASS N,,LAWRENCEBURG,40342-9453,ANDERSON CO.
SY18-19,,189,0.451073986,Primary,,,,,,,,,210012000021,,Primary,,N,,N,,,4,2019,,,,1456,62,657,,,17,17,,,,,,,,,KY,2464,144.941176471,1518,89.294117647,KY@1000@10122,10122,Anderson County Board of Education,1000,Emma B Ward Elementary School,4/1/2019,178,11,419,2299,165,1932,1150 BYPASS N,,LAWRENCEBURG,40342-9453,ANDERSON CO.
SY18-19,,193,0.454117647,Primary,,,,,,,,,210012000021,,Primary,,N,,N,,,3,2019,,,,1776,75,801,,,20,20,,,,,,,,,KY,2876,143.8,1851,92.55,KY@1000@10122,10122,Anderson County Board of Education,1000,Emma B Ward Elementary School,3/1/2019,182,11,425,2670,206,2334,1150 BYPASS N,,LAWRENCEBURG,40342-9453,ANDERSON CO.
SY18-19,,186,0.439716312,Primary,,,,,,,,,210012000021,,Primary,,N,,N,,,2,2019,,,,1648,68,777,,,20,20,,,,,,,,,KY,2725,136.25,1716,85.8,KY@1000@10122,10122,Anderson County Board of Education,1000,Emma B Ward Elementary School,2/1/2019,174,12,423,2532,193,2292,1150 BYPASS N,,LAWRENCEBURG,40342-9453,ANDERSON CO.
SY18-19,,188,0.443396226,Primary,,,,,,,,,210012000021,,Primary,,N,,N,,,1,2019,,,,1488,53,687,,,17,17,,,,,,,,,KY,2461,144.764705882,1541,90.647058824,KY@1000@10122,10122,Anderson County Board of Education,1000,Emma B Ward Elementary School,1/1/2019,176,12,424,2294,167,1975,1150 BYPASS N,,LAWRENCEBURG,40342-9453,ANDERSON CO.
SY18-19,,191,0.445221445,Primary,,,,,,,,,210012000021,,Primary,,N,,N,,,12,2018,,,,1143,35,518,,,13,13,,,,,,,,,KY,1918,147.538461538,1178,90.615384615,KY@1000@10122,10122,Anderson County Board of Education,1000,Emma B Ward Elementary School,12/1/2018,180,11,429,1807,111,1533,1150 BYPASS N,,LAWRENCEBURG,40342-9453,ANDERSON CO.
SY18-19,,187,0.435897436,Primary,,,,,,,,,210012000021,,Primary,,N,,N,,,11,2018,,,,1559,43,906,,,18,18,,,,,,,,,KY,2569,142.722222222,1602,89,KY@1000@10122,10122,Anderson County Board of Education,1000,Emma B Ward Elementary School,11/1/2018,176,11,429,2431,138,2143,1150 BYPASS N,,LAWRENCEBURG,40342-9453,ANDERSON CO.
SY18-19,,186,0.434579439,Primary,,,,,,,,,210012000021,,Primary,,N,,N,,,10,2018,,,,1441,55,800,,,17,17,,,,,,,,,KY,2315,136.176470588,1496,88,KY@1000@10122,10122,Anderson County Board of Education,1000,Emma B Ward Elementary School,10/1/2018,174,12,428,2173,142,1925,1150 BYPASS N,,LAWRENCEBURG,40342-9453,ANDERSON CO.
SY18-19,,183,0.432624113,Primary,,,,,,,,,210012000021,,Primary,,N,,N,,,9,2018,,,,1641,55,813,,,18,18,,,,,,,,,KY,2517,139.833333333,1696,94.222222222,KY@1000@10122,10122,Anderson County Board of Education,1000,Emma B Ward Elementary School,9/1/2018,171,12,423,2338,179,1803,1150 BYPASS N,,LAWRENCEBURG,40342-9453,ANDERSON CO.
SY18-19,,201,0.474056604,Primary,,,,,,,,,210012000021,,Primary,,N,,N,,,8,2018,,,,1430,44,702,,,17,17,,,,,,,,,KY,2324,136.705882353,1474,86.705882353,KY@1000@10122,10122,Anderson County Board of Education,1000,Emma B Ward Elementary School,8/1/2018,186,15,424,2176,148,1506,1150 BYPASS N,,LAWRENCEBURG,40342-9453,ANDERSON CO.
SY18-19,,242,0.454887218,Primary,,,,,,,,,210012001955,,Primary,,N,,N,,,5,2019,,,,1551,130,667,,,16,16,,,,,,,,,KY,2823,176.4375,1681,105.0625,KY@1005@10122,10122,Anderson County Board of Education,1005,Robert B Turner Elementary School,5/1/2019,215,27,532,2561,262,2252,1411 FOX CREEK RD,,LAWRENCEBURG,40342-9742,ANDERSON CO.
SY18-19,,244,0.456928839,Primary,,,,,,,,,210012001955,,Primary,,N,,N,,,4,2019,,,,1601,151,685,,,17,17,,,,,,,,,KY,3246,190.941176471,1752,103.058823529,KY@1005@10122,10122,Anderson County Board of Education,1005,Robert B Turner Elementary School,4/1/2019,217,27,534,2946,300,2556,1411 FOX CREEK RD,,LAWRENCEBURG,40342-9742,ANDERSON CO.
SY18-19,,243,0.457627119,Primary,,,,,,,,,210012001955,,Primary,,N,,N,,,3,2019,,,,1762,192,781,,,20,20,,,,,,,,,KY,3731,186.55,1954,97.7,KY@1005@10122,10122,Anderson County Board of Education,1005,Robert B Turner Elementary School,3/1/2019,216,27,531,3357,374,2990,1411 FOX CREEK RD,,LAWRENCEBURG,40342-9742,ANDERSON CO.
SY18-19,,243,0.451672862,Primary,,,,,,,,,210012001955,,Primary,,N,,N,,,2,2019,,,,1684,181,761,,,20,20,,,,,,,,,KY,3653,182.65,1865,93.25,KY@1005@10122,10122,Anderson County Board of Education,1005,Robert B Turner Elementary School,2/1/2019,215,28,538,3302,351,2997,1411 FOX CREEK RD,,LAWRENCEBURG,40342-9742,ANDERSON CO.
SY18-19,,238,0.444859813,Primary,,,,,,,,,210012001955,,Primary,,N,,N,,,1,2019,,,,1409,174,680,,,17,17,,,,,,,,,KY,3086,181.529411765,1583,93.117647059,KY@1005@10122,10122,Anderson County Board of Education,1005,Robert B Turner Elementary School,1/1/2019,210,28,535,2789,297,2546,1411 FOX CREEK RD,,LAWRENCEBURG,40342-9742,ANDERSON CO.
SY18-19,,235,0.441729323,Primary,,,,,,,,,210012001955,,Primary,,N,,N,,,12,2018,,,,1063,112,553,,,13,13,,,,,,,,,KY,2270,174.615384615,1175,90.384615385,KY@1005@10122,10122,Anderson County Board of Education,1005,Robert B Turner Elementary School,12/1/2018,207,28,532,2058,212,1939,1411 FOX CREEK RD,,LAWRENCEBURG,40342-9742,ANDERSON CO.
SY18-19,,228,0.435946463,Primary,,,,,,,,,210012001955,,Primary,,N,,N,,,11,2018,,,,1477,136,808,,,18,18,,,,,,,,,KY,3195,177.5,1613,89.611111111,KY@1005@10122,10122,Anderson County Board of Education,1005,Robert B Turner Elementary School,11/1/2018,202,26,523,2914,281,2880,1411 FOX CREEK RD,,LAWRENCEBURG,40342-9742,ANDERSON CO.
SY18-19,,230,0.438095238,Primary,,,,,,,,,210012001955,,Primary,,N,,N,,,10,2018,,,,1367,149,786,,,17,17,,,,,,,,,KY,2972,174.823529412,1516,89.176470588,KY@1005@10122,10122,Anderson County Board of Education,1005,Robert B Turner Elementary School,10/1/2018,202,28,525,2678,294,2506,1411 FOX CREEK RD,,LAWRENCEBURG,40342-9742,ANDERSON CO.
