School Name,District ID,School ID,District Name,State-Physical,County,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data
Morgan County High School,10095,1010,Morgan County,KY,MORGAN COUNTY,WEST LIBERTY,41472-2155,150 ROAD TO SUCCESS,,,,Y,,,,,1/1/2017,1,2017,606,,590,0,,7830,0,209,,3341,0,89,,,18,18,,,,,,,,,KY,7830,435,3341,185.611111111,KY@1010@10095,210429001068,SY16-17,,590,0.974001742,,,,,,,,
Wrigley Elementary Sch,10095,1000,Morgan County,KY,MORGAN COUNTY,WEST LIBERTY,41472-2052,7490 HWY 7,,,,Y,,,,,2/1/2017,2,2017,289,,281,0,,4567,0,122,,3186,0,85,,,20,20,,,,,,,,,KY,4567,228.35,3186,159.3,KY@1000@10095,,SY16-17,,281,0.973981659,,,,,,,,
Morgan Central Elementary School,10095,1003,Morgan County,KY,MORGAN COUNTY,WEST LIBERTY,41472,3201 HIGHWAY 460 WEST,,,,Y,,,,,2/1/2017,2,2017,3480,,3390,0,,5631,0,150,,3353,0,89,,,20,20,,,,,,,,,KY,5631,281.55,3353,167.65,KY@1003@10095,210429002194,SY16-17,,3390,0.974052932,,,,,,,,
Ezel Elementary School,10095,1005,Morgan County,KY,MORGAN COUNTY,EZEL,41425,31 Walnut St,,,,Y,,,,,2/1/2017,2,2017,145,,141,0,,2585,0,69,,2462,0,66,,,20,20,,,,,,,,,KY,2585,129.25,2462,123.1,KY@1005@10095,210429001066,SY16-17,,141,0.974001507,,,,,,,,
Morgan County Middle School,10095,1006,Morgan County,KY,MORGAN COUNTY,WEST LIBERTY,41472-2159,380 ROAD TO SUCCESS,,,,Y,,,,,2/1/2017,2,2017,471,,459,0,,7039,0,188,,4141,0,111,,,20,20,,,,,,,,,KY,7039,351.95,4141,207.05,KY@1006@10095,210429001067,SY16-17,,459,0.973986440,,,,,,,,
East Valley Elementary School,10095,1007,Morgan County,KY,MORGAN COUNTY,WEST LIBERTY,41472-7403,7585 HIGHWAY 172,,,,Y,,,,,2/1/2017,2,2017,153,,149,0,,2481,0,66,,2073,0,55,,,20,20,,,,,,,,,KY,2481,124.05,2073,103.65,KY@1007@10095,210429001549,SY16-17,,149,0.974087161,,,,,,,,
Morgan County High School,10095,1010,Morgan County,KY,MORGAN COUNTY,WEST LIBERTY,41472-2155,150 ROAD TO SUCCESS,,,,Y,,,,,2/1/2017,2,2017,610,,594,0,,8789,0,235,,3799,0,101,,,20,20,,,,,,,,,KY,8789,439.45,3799,189.95,KY@1010@10095,210429001068,SY16-17,,594,0.973958333,,,,,,,,
Wrigley Elementary Sch,10095,1000,Morgan County,KY,MORGAN COUNTY,WEST LIBERTY,41472-2052,7490 HWY 7,,,,Y,,,,,3/1/2017,3,2017,290,,282,0,,4364,0,116,,3116,0,83,,,19,19,,,,,,,,,KY,4364,229.684210526,3116,164,KY@1000@10095,,SY16-17,,282,0.974107143,,,,,,,,
Morgan Central Elementary School,10095,1003,Morgan County,KY,MORGAN COUNTY,WEST LIBERTY,41472,3201 HIGHWAY 460 WEST,,,,Y,,,,,3/1/2017,3,2017,338,,329,0,,3256,0,87,,5446,0,145,,,19,19,,,,,,,,,KY,3256,171.368421053,5446,286.631578947,KY@1003@10095,210429002194,SY16-17,,329,0.973975471,,,,,,,,
Ezel Elementary School,10095,1005,Morgan County,KY,MORGAN COUNTY,EZEL,41425,31 Walnut St,,,,Y,,,,,3/1/2017,3,2017,146,,142,0,,2480,0,66,,2366,0,63,,,19,19,,,,,,,,,KY,2480,130.526315789,2366,124.526315789,KY@1005@10095,210429001066,SY16-17,,142,0.974076984,,,,,,,,
Morgan County Middle School,10095,1006,Morgan County,KY,MORGAN COUNTY,WEST LIBERTY,41472-2159,380 ROAD TO SUCCESS,,,,Y,,,,,3/1/2017,3,2017,469,,457,0,,6580,0,176,,3898,0,104,,,19,19,,,,,,,,,KY,6580,346.315789474,3898,205.157894737,KY@1006@10095,210429001067,SY16-17,,457,0.973949082,,,,,,,,
East Valley Elementary School,10095,1007,Morgan County,KY,MORGAN COUNTY,WEST LIBERTY,41472-7403,7585 HIGHWAY 172,,,,Y,,,,,3/1/2017,3,2017,152,,148,0,,2457,0,66,,2025,0,54,,,19,19,,,,,,,,,KY,2457,129.315789474,2025,106.578947368,KY@1007@10095,210429001549,SY16-17,,148,0.973840666,,,,,,,,
Morgan County High School,10095,1010,Morgan County,KY,MORGAN COUNTY,WEST LIBERTY,41472-2155,150 ROAD TO SUCCESS,,,,Y,,,,,3/1/2017,3,2017,593,,578,0,,8433,0,225,,3684,0,98,,,19,19,,,,,,,,,KY,8433,443.842105263,3684,193.894736842,KY@1010@10095,210429001068,SY16-17,,578,0.974012474,,,,,,,,
Wrigley Elementary Sch,10095,1000,Morgan County,KY,MORGAN COUNTY,WEST LIBERTY,41472-2052,7490 HWY 7,,,,Y,,,,,4/1/2017,4,2017,291,,283,0,,4218,0,113,,3008,0,80,,,18,18,,,,,,,,,KY,4218,234.333333333,3008,167.111111111,KY@1000@10095,,SY16-17,,283,0.973909028,,,,,,,,
Morgan Central Elementary School,10095,1003,Morgan County,KY,MORGAN COUNTY,WEST LIBERTY,41472,3201 HIGHWAY 460 WEST,,,,Y,,,,,4/1/2017,4,2017,338,,329,0,,5049,0,135,,3166,0,84,,,18,18,,,,,,,,,KY,5049,280.5,3166,175.888888889,KY@1003@10095,210429002194,SY16-17,,329,0.973958333,,,,,,,,
Ezel Elementary School,10095,1005,Morgan County,KY,MORGAN COUNTY,EZEL,41425,31 Walnut St,,,,Y,,,,,4/1/2017,4,2017,143,,139,0,,2350,0,63,,2211,0,59,,,18,18,,,,,,,,,KY,2350,130.555555556,2211,122.833333333,KY@1005@10095,210429001066,SY16-17,,139,0.973891421,,,,,,,,
Morgan County Middle School,10095,1006,Morgan County,KY,MORGAN COUNTY,WEST LIBERTY,41472-2159,380 ROAD TO SUCCESS,,,,Y,,,,,4/1/2017,4,2017,467,,455,0,,6513,0,174,,3952,0,105,,,18,18,,,,,,,,,KY,6513,361.833333333,3952,219.555555556,KY@1006@10095,210429001067,SY16-17,,455,0.973979363,,,,,,,,
East Valley Elementary School,10095,1007,Morgan County,KY,MORGAN COUNTY,WEST LIBERTY,41472-7403,7585 HIGHWAY 172,,,,Y,,,,,4/1/2017,4,2017,152,,148,0,,2346,0,63,,1430,0,38,,,18,18,,,,,,,,,KY,2346,130.333333333,1430,79.444444444,KY@1007@10095,210429001549,SY16-17,,148,0.973848070,,,,,,,,
Morgan County High School,10095,1010,Morgan County,KY,MORGAN COUNTY,WEST LIBERTY,41472-2155,150 ROAD TO SUCCESS,,,,Y,,,,,4/1/2017,4,2017,587,,572,0,,7948,0,212,,3740,0,100,,,18,18,,,,,,,,,KY,7948,441.555555556,3740,207.777777778,KY@1010@10095,210429001068,SY16-17,,572,0.974019608,,,,,,,,
Longest Elementary,10216,1000,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345-1776,1020 N MAIN ST,,,,Y,,,,,8/1/2016,8,2016,429,,361,0,,5429,0,1019,,2425,0,455,,,20,20,,,,,,,,,KY,5429,271.45,2425,121.25,KY@1000@10216,210008101080,SY16-17,,361,0.841966501,,,,,,,,
Muhlenberg South Middle School,10216,1001,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345,200 PRITCHETT DR,,,,Y,,,,,8/1/2016,8,2016,485,,408,0,,6678,0,1253,,2163,0,406,,,20,20,,,,,,,,,KY,6678,333.9,2163,108.15,KY@1001@10216,210008101517,SY16-17,,408,0.842012357,,,,,,,,
Muhlenberg North Middle,10216,1003,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345-1776,1000 N MAIN ST,,,,Y,,,,,8/1/2016,8,2016,630,,530,0,,7860,0,1475,,3090,0,580,,,20,20,,,,,,,,,KY,7860,393,3090,154.5,KY@1003@10216,210008101081,SY16-17,,530,0.841992501,,,,,,,,
Central City Elementary,10216,1004,Muhlenberg County,KY,MUHLENBERG COUNTY,CENTRAL CITY,42330-2178,1501 N 2ND ST,,,,Y,,,,,8/1/2016,8,2016,429,,361,0,,5155,0,967,,2999,0,563,,,20,20,,,,,,,,,KY,5155,257.75,2999,149.95,KY@1004@10216,210008101514,SY16-17,,361,0.842045083,,,,,,,,
Muhlenberg South Elementary,10216,1005,Muhlenberg County,KY,MUHLENBERG COUNTY,BEECHMONT,42323,2005 US HWY 431 SOUTH,,,,Y,,,,,8/1/2016,8,2016,515,,434,0,,7250,0,1360,,4219,0,792,,,20,20,,,,,,,,,KY,7250,362.5,4219,210.95,KY@1005@10216,210008101967,SY16-17,,434,0.842044135,,,,,,,,
Muhlenberg County High School - West,10216,1009,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345,501 ROBERT DRAPERWAY,,,,Y,,,,,8/1/2016,8,2016,671,,565,0,,9358,0,1756,,2905,0,545,,,20,20,,,,,,,,,KY,9358,467.9,2905,145.25,KY@1009@10216,,SY16-17,,565,0.842001080,,,,,,,,
Bremen Elementary School,10216,1013,Muhlenberg County,KY,MUHLENBERG COUNTY,BREMEN,42325-2032,5000 MAIN ST,,,,Y,,,,,8/1/2016,8,2016,401,,338,0,,5030,0,944,,2895,0,543,,,20,20,,,,,,,,,KY,5030,251.5,2895,144.75,KY@1013@10216,210008101072,SY16-17,,338,0.841981922,,,,,,,,
Greenville Elementary School,10216,1017,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345-1527,201 E MAIN CROSS ST,,,,Y,,,,,8/1/2016,8,2016,574,,483,0,,6712,0,1260,,3952,0,741,,,20,20,,,,,,,,,KY,6712,335.6,3952,197.6,KY@1017@10216,210008101516,SY16-17,,483,0.841946814,,,,,,,,
Muhlenberg County High School - East,10216,1018,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345,2900 STATE RT 176,,,,Y,,,,,8/1/2016,8,2016,782,,658,0,,9424,0,1768,,2605,0,489,,,20,20,,,,,,,,,KY,9424,471.2,2605,130.25,KY@1018@10216,,SY16-17,,658,0.842030021,,,,,,,,
Longest Elementary,10216,1000,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345-1776,1020 N MAIN ST,,,,Y,,,,,9/1/2016,9,2016,434,,365,0,,5982,0,1123,,2613,0,490,,,21,21,,,,,,,,,KY,5982,284.857142857,2613,124.428571429,KY@1000@10216,210008101080,SY16-17,,365,0.841942294,,,,,,,,
Muhlenberg South Middle School,10216,1001,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345,200 PRITCHETT DR,,,,Y,,,,,9/1/2016,9,2016,491,,413,0,,6988,0,1311,,2726,0,511,,,21,21,,,,,,,,,KY,6988,332.761904762,2726,129.809523810,KY@1001@10216,210008101517,SY16-17,,413,0.842029160,,,,,,,,
Muhlenberg North Middle,10216,1003,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345-1776,1000 N MAIN ST,,,,Y,,,,,9/1/2016,9,2016,629,,530,0,,8349,0,1567,,3379,0,634,,,21,21,,,,,,,,,KY,8349,397.571428571,3379,160.904761905,KY@1003@10216,210008101081,SY16-17,,530,0.841972570,,,,,,,,
Central City Elementary,10216,1004,Muhlenberg County,KY,MUHLENBERG COUNTY,CENTRAL CITY,42330-2178,1501 N 2ND ST,,,,Y,,,,,9/1/2016,9,2016,426,,359,0,,5868,0,1101,,3280,0,615,,,21,21,,,,,,,,,KY,5868,279.428571429,3280,156.190476190,KY@1004@10216,210008101514,SY16-17,,359,0.842014636,,,,,,,,
Muhlenberg South Elementary,10216,1005,Muhlenberg County,KY,MUHLENBERG COUNTY,BEECHMONT,42323,2005 US HWY 431 SOUTH,,,,Y,,,,,9/1/2016,9,2016,517,,435,0,,7739,0,1452,,4241,0,796,,,21,21,,,,,,,,,KY,7739,368.523809524,4241,201.952380952,KY@1005@10216,210008101967,SY16-17,,435,0.842019367,,,,,,,,
Muhlenberg County High School - West,10216,1009,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345,501 ROBERT DRAPERWAY,,,,Y,,,,,9/1/2016,9,2016,669,,563,0,,9569,0,1796,,3136,0,589,,,21,21,,,,,,,,,KY,9569,455.666666667,3136,149.333333333,KY@1009@10216,,SY16-17,,563,0.841970963,,,,,,,,
Bremen Elementary School,10216,1013,Muhlenberg County,KY,MUHLENBERG COUNTY,BREMEN,42325-2032,5000 MAIN ST,,,,Y,,,,,9/1/2016,9,2016,407,,343,0,,5598,0,1051,,2956,0,555,,,21,21,,,,,,,,,KY,5598,266.571428571,2956,140.761904762,KY@1013@10216,210008101072,SY16-17,,343,0.841931117,,,,,,,,
Greenville Elementary School,10216,1017,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345-1527,201 E MAIN CROSS ST,,,,Y,,,,,9/1/2016,9,2016,573,,482,0,,7331,0,1376,,4267,0,801,,,21,21,,,,,,,,,KY,7331,349.095238095,4267,203.190476190,KY@1017@10216,210008101516,SY16-17,,482,0.841966234,,,,,,,,
Muhlenberg County High School - East,10216,1018,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345,2900 STATE RT 176,,,,Y,,,,,9/1/2016,9,2016,759,,639,0,,10069,0,1890,,3115,0,584,,,21,21,,,,,,,,,KY,10069,479.476190476,3115,148.333333333,KY@1018@10216,,SY16-17,,639,0.841960030,,,,,,,,
Longest Elementary,10216,1000,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345-1776,1020 N MAIN ST,,,,Y,,,,,10/1/2016,10,2016,432,,364,0,,3955,0,742,,1713,0,321,,,14,14,,,,,,,,,KY,3955,282.5,1713,122.357142857,KY@1000@10216,210008101080,SY16-17,,364,0.842026826,,,,,,,,
Muhlenberg South Middle School,10216,1001,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345,200 PRITCHETT DR,,,,Y,,,,,10/1/2016,10,2016,469,,395,0,,4616,0,866,,1757,0,330,,,14,14,,,,,,,,,KY,4616,329.714285714,1757,125.5,KY@1001@10216,210008101517,SY16-17,,395,0.842028457,,,,,,,,
Muhlenberg North Middle,10216,1003,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345-1776,1000 N MAIN ST,,,,Y,,,,,10/1/2016,10,2016,631,,531,0,,5461,0,1025,,2041,0,383,,,14,14,,,,,,,,,KY,5461,390.071428571,2041,145.785714286,KY@1003@10216,210008101081,SY16-17,,531,0.841967314,,,,,,,,
Central City Elementary,10216,1004,Muhlenberg County,KY,MUHLENBERG COUNTY,CENTRAL CITY,42330-2178,1501 N 2ND ST,,,,Y,,,,,10/1/2016,10,2016,430,,362,0,,4062,0,762,,2125,0,399,,,14,14,,,,,,,,,KY,4062,290.142857143,2125,151.785714286,KY@1004@10216,210008101514,SY16-17,,362,0.842039801,,,,,,,,
Muhlenberg South Elementary,10216,1005,Muhlenberg County,KY,MUHLENBERG COUNTY,BEECHMONT,42323,2005 US HWY 431 SOUTH,,,,Y,,,,,10/1/2016,10,2016,522,,440,0,,5338,0,1002,,2904,0,545,,,14,14,,,,,,,,,KY,5338,381.285714286,2904,207.428571429,KY@1005@10216,210008101967,SY16-17,,440,0.841955836,,,,,,,,
Muhlenberg County High School - West,10216,1009,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345,501 ROBERT DRAPERWAY,,,,Y,,,,,10/1/2016,10,2016,663,,558,0,,6159,0,1156,,2019,0,379,,,14,14,,,,,,,,,KY,6159,439.928571429,2019,144.214285714,KY@1009@10216,,SY16-17,,558,0.841968558,,,,,,,,
Bremen Elementary School,10216,1013,Muhlenberg County,KY,MUHLENBERG COUNTY,BREMEN,42325-2032,5000 MAIN ST,,,,Y,,,,,10/1/2016,10,2016,409,,344,0,,3837,0,720,,1962,0,368,,,14,14,,,,,,,,,KY,3837,274.071428571,1962,140.142857143,KY@1013@10216,210008101072,SY16-17,,344,0.842001317,,,,,,,,
Greenville Elementary School,10216,1017,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345-1527,201 E MAIN CROSS ST,,,,Y,,,,,10/1/2016,10,2016,566,,477,0,,4872,0,914,,2831,0,531,,,14,14,,,,,,,,,KY,4872,348,2831,202.214285714,KY@1017@10216,210008101516,SY16-17,,477,0.842032492,,,,,,,,
Muhlenberg County High School - East,10216,1018,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345,2900 STATE RT 176,,,,Y,,,,,10/1/2016,10,2016,746,,628,0,,6453,0,1211,,2203,0,413,,,14,14,,,,,,,,,KY,6453,460.928571429,2203,157.357142857,KY@1018@10216,,SY16-17,,628,0.841988518,,,,,,,,
Longest Elementary,10216,1000,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345-1776,1020 N MAIN ST,,,,Y,,,,,11/1/2016,11,2016,442,,372,0,,4857,0,911,,2344,0,440,,,17,17,,,,,,,,,KY,4857,285.705882353,2344,137.882352941,KY@1000@10216,210008101080,SY16-17,,372,0.842059639,,,,,,,,
Muhlenberg South Middle School,10216,1001,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345,200 PRITCHETT DR,,,,Y,,,,,11/1/2016,11,2016,7973,,6713,0,,5289,0,993,,2261,0,424,,,17,17,,,,,,,,,KY,5289,311.117647059,2261,133,KY@1001@10216,210008101517,SY16-17,,6713,0.841929322,,,,,,,,
Muhlenberg North Middle,10216,1003,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345-1776,1000 N MAIN ST,,,,Y,,,,,11/1/2016,11,2016,604,,509,0,,6581,0,1235,,2733,0,513,,,17,17,,,,,,,,,KY,6581,387.117647059,2733,160.764705882,KY@1003@10216,210008101081,SY16-17,,509,0.841990788,,,,,,,,
Central City Elementary,10216,1004,Muhlenberg County,KY,MUHLENBERG COUNTY,CENTRAL CITY,42330-2178,1501 N 2ND ST,,,,Y,,,,,11/1/2016,11,2016,430,,362,0,,4884,0,916,,2629,0,493,,,17,17,,,,,,,,,KY,4884,287.294117647,2629,154.647058824,KY@1004@10216,210008101514,SY16-17,,362,0.842068966,,,,,,,,
Muhlenberg South Elementary,10216,1005,Muhlenberg County,KY,MUHLENBERG COUNTY,BEECHMONT,42323,2005 US HWY 431 SOUTH,,,,Y,,,,,11/1/2016,11,2016,523,,440,0,,6398,0,1200,,3409,0,640,,,17,17,,,,,,,,,KY,6398,376.352941176,3409,200.529411765,KY@1005@10216,210008101967,SY16-17,,440,0.842063701,,,,,,,,
Muhlenberg County High School - West,10216,1009,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345,501 ROBERT DRAPERWAY,,,,Y,,,,,11/1/2016,11,2016,657,,553,0,,7308,0,1371,,2334,0,438,,,17,17,,,,,,,,,KY,7308,429.882352941,2334,137.294117647,KY@1009@10216,,SY16-17,,553,0.842032492,,,,,,,,
Bremen Elementary School,10216,1013,Muhlenberg County,KY,MUHLENBERG COUNTY,BREMEN,42325-2032,5000 MAIN ST,,,,Y,,,,,11/1/2016,11,2016,414,,349,0,,4695,0,881,,2503,0,470,,,17,17,,,,,,,,,KY,4695,276.176470588,2503,147.235294118,KY@1013@10216,210008101072,SY16-17,,349,0.842001435,,,,,,,,
Greenville Elementary School,10216,1017,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345-1527,201 E MAIN CROSS ST,,,,Y,,,,,11/1/2016,11,2016,569,,479,0,,5805,0,1089,,3512,0,659,,,17,17,,,,,,,,,KY,5805,341.470588235,3512,206.588235294,KY@1017@10216,210008101516,SY16-17,,479,0.842036554,,,,,,,,
Muhlenberg County High School - East,10216,1018,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345,2900 STATE RT 176,,,,Y,,,,,11/1/2016,11,2016,729,,614,0,,7836,0,1471,,2710,0,509,,,17,17,,,,,,,,,KY,7836,460.941176471,2710,159.411764706,KY@1018@10216,,SY16-17,,614,0.841946922,,,,,,,,
Longest Elementary,10216,1000,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345-1776,1020 N MAIN ST,,,,Y,,,,,12/1/2016,12,2016,442,,372,0,,3529,0,662,,1644,0,308,,,12,12,,,,,,,,,KY,3529,294.083333333,1644,137,KY@1000@10216,210008101080,SY16-17,,372,0.842042472,,,,,,,,
Muhlenberg South Middle School,10216,1001,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345,200 PRITCHETT DR,,,,Y,,,,,12/1/2016,12,2016,469,,395,0,,3770,0,707,,1448,0,272,,,12,12,,,,,,,,,KY,3770,314.166666667,1448,120.666666667,KY@1001@10216,210008101517,SY16-17,,395,0.842081751,,,,,,,,
Muhlenberg North Middle,10216,1003,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345-1776,1000 N MAIN ST,,,,Y,,,,,12/1/2016,12,2016,599,,504,0,,4669,0,876,,1921,0,361,,,12,12,,,,,,,,,KY,4669,389.083333333,1921,160.083333333,KY@1003@10216,210008101081,SY16-17,,504,0.842019838,,,,,,,,
Central City Elementary,10216,1004,Muhlenberg County,KY,MUHLENBERG COUNTY,CENTRAL CITY,42330-2178,1501 N 2ND ST,,,,Y,,,,,12/1/2016,12,2016,433,,365,0,,3364,0,631,,1780,0,334,,,12,12,,,,,,,,,KY,3364,280.333333333,1780,148.333333333,KY@1004@10216,210008101514,SY16-17,,365,0.842052566,,,,,,,,
Muhlenberg South Elementary,10216,1005,Muhlenberg County,KY,MUHLENBERG COUNTY,BEECHMONT,42323,2005 US HWY 431 SOUTH,,,,Y,,,,,12/1/2016,12,2016,520,,438,0,,4485,0,842,,2326,0,436,,,12,12,,,,,,,,,KY,4485,373.75,2326,193.833333333,KY@1005@10216,210008101967,SY16-17,,438,0.841937301,,,,,,,,
Muhlenberg County High School - West,10216,1009,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345,501 ROBERT DRAPERWAY,,,,Y,,,,,12/1/2016,12,2016,656,,552,0,,4907,0,921,,1644,0,308,,,12,12,,,,,,,,,KY,4907,408.916666667,1644,137,KY@1009@10216,,SY16-17,,552,0.841969801,,,,,,,,
Bremen Elementary School,10216,1013,Muhlenberg County,KY,MUHLENBERG COUNTY,BREMEN,42325-2032,5000 MAIN ST,,,,Y,,,,,12/1/2016,12,2016,419,,353,0,,3339,0,627,,1624,0,305,,,12,12,,,,,,,,,KY,3339,278.25,1624,135.333333333,KY@1013@10216,210008101072,SY16-17,,353,0.841906203,,,,,,,,
Greenville Elementary School,10216,1017,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345-1527,201 E MAIN CROSS ST,,,,Y,,,,,12/1/2016,12,2016,563,,474,0,,3984,0,748,,2472,0,464,,,12,12,,,,,,,,,KY,3984,332,2472,206,KY@1017@10216,210008101516,SY16-17,,474,0.841927303,,,,,,,,
Muhlenberg County High School - East,10216,1018,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345,2900 STATE RT 176,,,,Y,,,,,12/1/2016,12,2016,727,,612,0,,5556,0,1042,,1957,0,367,,,12,12,,,,,,,,,KY,5556,463,1957,163.083333333,KY@1018@10216,,SY16-17,,612,0.842073356,,,,,,,,
Longest Elementary,10216,1000,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345-1776,1020 N MAIN ST,,,,Y,,,,,1/1/2017,1,2017,437,,368,0,,5042,0,946,,2432,0,456,,,18,18,,,,,,,,,KY,5042,280.111111111,2432,135.111111111,KY@1000@10216,210008101080,SY16-17,,368,0.842017368,,,,,,,,
Muhlenberg South Middle School,10216,1001,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345,200 PRITCHETT DR,,,,Y,,,,,1/1/2017,1,2017,460,,387,0,,5617,0,1054,,2114,0,397,,,18,18,,,,,,,,,KY,5617,312.055555556,2114,117.444444444,KY@1001@10216,210008101517,SY16-17,,387,0.842002698,,,,,,,,
Muhlenberg North Middle,10216,1003,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345-1776,1000 N MAIN ST,,,,Y,,,,,1/1/2017,1,2017,600,,505,0,,6824,0,1280,,2764,0,519,,,18,18,,,,,,,,,KY,6824,379.111111111,2764,153.555555556,KY@1003@10216,210008101081,SY16-17,,505,0.842053307,,,,,,,,
Central City Elementary,10216,1004,Muhlenberg County,KY,MUHLENBERG COUNTY,CENTRAL CITY,42330-2178,1501 N 2ND ST,,,,Y,,,,,1/1/2017,1,2017,444,,374,0,,5291,0,993,,2701,0,507,,,18,18,,,,,,,,,KY,5291,293.944444444,2701,150.055555556,KY@1004@10216,210008101514,SY16-17,,374,0.841979631,,,,,,,,
Muhlenberg South Elementary,10216,1005,Muhlenberg County,KY,MUHLENBERG COUNTY,BEECHMONT,42323,2005 US HWY 431 SOUTH,,,,Y,,,,,1/1/2017,1,2017,519,,437,0,,6679,0,1253,,3383,0,635,,,18,18,,,,,,,,,KY,6679,371.055555556,3383,187.944444444,KY@1005@10216,210008101967,SY16-17,,437,0.842032274,,,,,,,,
Muhlenberg County High School - West,10216,1009,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345,501 ROBERT DRAPERWAY,,,,Y,,,,,1/1/2017,1,2017,657,,553,0,,7326,0,1375,,2321,0,435,,,18,18,,,,,,,,,KY,7326,407,2321,128.944444444,KY@1009@10216,,SY16-17,,553,0.841972187,,,,,,,,
Bremen Elementary School,10216,1013,Muhlenberg County,KY,MUHLENBERG COUNTY,BREMEN,42325-2032,5000 MAIN ST,,,,Y,,,,,1/1/2017,1,2017,426,,359,0,,5084,0,954,,2675,0,502,,,18,18,,,,,,,,,KY,5084,282.444444444,2675,148.611111111,KY@1013@10216,210008101072,SY16-17,,359,0.842000662,,,,,,,,
Greenville Elementary School,10216,1017,Muhlenberg County,KY,MUHLENBERG COUNTY,GREENVILLE,42345-1527,201 E MAIN CROSS ST,,,,Y,,,,,1/1/2017,1,2017,557,,469,0,,5780,0,1085,,3516,0,660,,,18,18,,,,,,,,,KY,5780,321.111111111,3516,195.333333333,KY@1017@10216,210008101516,SY16-17,,469,0.841951930,,,,,,,,
