Unique ID,School ID,District ID,School Name,District Name,State-Physical,County,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data
ME@1012@1011,1012,1011,Indian Township School,Indian Township,ME,Washington,Princeton,04668,13 School Drive Peter Dana Point Princeton,,PR-8,Public,,,Y,,,5/1/2018,5,2018,127,,102,14,,1531,27,425,,1531,27,425,,,21,21,,,,,,,,,ME,1558,74.190476190,1558,74.190476190,,SY17-18,,116,,Primary/Middle,Public,,,,,,
ME@230@229,230,229,Islesboro Central School,Islesboro Public Schools,ME,Waldo,Islesboro,04848,PO Box 118 Islesboro,,KG-12,Public,,,,,,5/1/2018,5,2018,91,,16,3,,244,61,1122,,,,,,,18,22,,,,,,,,,ME,305,13.863636364,,,230681000171,SY17-18,,19,,Other,Public,,,,,,
ME@236@235,236,235,Jefferson Village School,Jefferson Public Schools,ME,Lincoln,Jefferson,04348,48 Washington Road Jefferson,,KG-8,Public,,,,,,5/1/2018,5,2018,203,,78,15,,1283,169,1299,,645,64,192,,,22,22,,,,,,,,,ME,1452,66,709,32.227272727,230687000175,SY17-18,,93,,Primary/Middle,Public,,,,,,
ME@238@237,238,237,Jonesboro Elementary School,Jonesboro Public Schools,ME,Washington,Jonesboro,04648,57 School Road Jonesboro,,PR-8,Public,,,,,,5/1/2018,5,2018,60,,29,6,,471,136,182,,415,83,91,,,23,23,,,,,,,,,ME,607,26.391304348,498,21.652173913,230690000177,SY17-18,,35,,Primary/Middle,Public,,,,,,
ME@240@239,240,239,Jonesport Elementary School,Jonesport Public Schools,ME,Washington,Jonesport,04649,139 Snare Creek Lane Jonesport,,PR-8,Public,,,,,,5/1/2018,5,2018,131,,62,9,,841,109,572,,420,72,284,,,22,22,,,,,,,,,ME,950,43.181818182,492,22.363636364,230710000917,SY17-18,,71,,Primary/Middle,Public,,,,,,
ME@1163@1162,1163,1162,Graham Lake School,Kids Peace-New England,ME,Hancock,Ellsworth,04605,16 Kids Peace Way Ellsworth,,PK-12,Nonpublic,,,,,,5/1/2018,5,2018,50,,38,0,,785,0,376,,772,0,319,,,22,22,,,,,,,,,ME,785,35.681818182,772,35.090909091,,SY17-18,,38,,Other,Nonpublic,,,,,,
ME@243@242,243,242,Horace Mitchell Primary School,Kittery Public Schools,ME,York,Point,03905,7 School Lane Kittery Point,,KG-3,Public,,,,,,5/1/2018,5,2018,365,,78,16,,1312,247,3107,,680,102,1010,,,22,22,,,,,,,,,ME,1559,70.863636364,782,35.545454545,230714000183,SY17-18,,94,,Primary,Public,,,,,,
ME@246@242,246,242,Robert W Traip Academy,Kittery Public Schools,ME,York,Kittery,03904,12 Williams Avenue Kittery,,9-12,Public,,,,,,5/1/2018,5,2018,254,,60,24,,597,312,1880,,344,164,275,,,22,22,,,,,,,,,ME,909,41.318181818,508,23.090909091,230714000184,SY17-18,,84,,High,Public,,,,,,
ME@244@242,244,242,Shapleigh School,Kittery Public Schools,ME,York,Kittery,03904,43 Stevenson Road Kittery,,4-8,Public,,,,,,5/1/2018,5,2018,422,,96,35,,1303,421,3202,,718,252,814,,,22,22,,,,,,,,,ME,1724,78.363636364,970,44.090909091,230714000182,SY17-18,,131,,Primary/Middle,Public,,,,,,
ME@249@1665,249,1665,Lamoine Consolidated School,Lamoine Public Schools,ME,Hancock,Lamoine,04605,53 Lamoine Beach Road Lamoine,,KG-8,Public,,,,,,5/1/2018,5,2018,121,,32,10,,446,152,575,,237,109,109,,,22,22,,,,,,,,,ME,598,27.181818182,346,15.727272727,230725000186,SY17-18,,42,,Primary/Middle,Public,,,,,,
ME@1198@1197,1198,1197,Lee Academy,Lee Academy,ME,Penobscot,Lee,04455,26 Winn Road Lee,,9-12,Nonpublic,,,,,,5/1/2018,5,2018,213,,63,17,,594,135,1487,,385,46,527,,,22,22,,,,,,,,,ME,729,33.136363636,431,19.590909091,,SY17-18,,80,,High,Nonpublic,,,,,,
ME@251@250,251,250,Farwell Elementary School,Lewiston Public Schools,ME,Androscoggin,Lewiston,04240,84-110 Farwell Street Lewiston,,PR-6,Public,Y,,,,,5/1/2018,5,2018,433,,429,0,,8204,0,70,,4838,0,41,,,22,22,,,,,,,,,ME,8204,372.909090909,4838,219.909090909,230732000187,SY17-18,,429,0.991539763,Primary,Public,,,,,,
ME@258@250,258,250,Governor James B Longley Elem Sch,Lewiston Public Schools,ME,Androscoggin,Lewiston,04240,145 Birch Street Lewiston,,PR-6,Public,Y,,,,,5/1/2018,5,2018,397,,394,0,,7787,0,67,,7039,0,60,,,22,22,,,,,,,,,ME,7787,353.954545455,7039,319.954545455,230732000194,SY17-18,,394,0.991469315,Primary,Public,,,,,,
ME@255@250,255,250,Lewiston High School,Lewiston Public Schools,ME,Androscoggin,Lewiston,04240,156 East Avenue Lewiston,,9-12,Public,Y,,,,,5/1/2018,5,2018,1418,,1406,0,,17361,0,149,,6478,0,56,,,22,22,,,,,,,,,ME,17361,789.136363636,6478,294.454545455,230732000190,SY17-18,,1406,0.991490577,High,Public,,,,,,
ME@257@250,257,250,Lewiston Middle School,Lewiston Public Schools,ME,Androscoggin,Lewiston,04240,75 Central Avenue Lewiston,,7-8,Public,Y,,,,,5/1/2018,5,2018,772,,765,0,,12197,0,105,,5959,0,51,,,22,22,,,,,,,,,ME,12197,554.409090909,5959,270.863636364,230732000191,SY17-18,,765,0.991464802,Middle,Public,,,,,,
ME@252@250,252,250,Martel School,Lewiston Public Schools,ME,Androscoggin,Lewiston,04240,880 Lisbon Street Lewiston,,KG-6,Public,Y,,,,,5/1/2018,5,2018,298,,295,0,,5392,0,46,,1869,0,16,,,22,22,,,,,,,,,ME,5392,245.090909091,1869,84.954545455,230732000192,SY17-18,,295,0.991541008,Primary,Public,,,,,,
ME@254@250,254,250,Montello School,Lewiston Public Schools,ME,Androscoggin,Lewiston,04240,407 East Avenue Lewiston,,PR-6,Public,Y,,,,,5/1/2018,5,2018,713,,707,0,,13095,0,112,,10221,0,88,,,22,22,,,,,,,,,ME,13095,595.227272727,10221,464.590909091,230732000193,SY17-18,,707,0.991519649,Primary,Public,,,,,,
ME@260@250,260,250,Raymond A. Geiger Elementary School,Lewiston Public Schools,ME,Androscoggin,Lewiston,04240,601 College Street Lewiston,,PR-6,Public,Y,,,,,5/1/2018,5,2018,705,,699,0,,12425,0,107,,5903,0,51,,,22,22,,,,,,,,,ME,12425,564.772727273,5903,268.318181818,230732023113,SY17-18,,699,0.991461858,Primary,Public,,,,,,
ME@256@250,256,250,Thomas J McMahon Elementary Sch,Lewiston Public Schools,ME,Androscoggin,Lewiston,04240,151 North Temple Street Lewiston,,PR-6,Public,Y,,,,,5/1/2018,5,2018,683,,677,0,,10903,0,93,,8241,0,71,,,22,22,,,,,,,,,ME,10903,495.590909091,8241,374.590909091,230732000196,SY17-18,,677,0.991542379,Primary,Public,,,,,,
ME@1214@1213,1214,1213,Lincoln Academy,Lincoln Academy,ME,Lincoln,Newcastle,04553,81 Academy Hill Road Newcastle,,9-12,Nonpublic,,,,,,5/1/2018,5,2018,529,,126,23,,930,208,2109,,541,100,481,,,22,22,,,,,,,,,ME,1138,51.727272727,641,29.136363636,,SY17-18,,149,,High,Nonpublic,,,,,,
ME@1022@1021,1022,1021,No Penobscot Tech-Region 3,Lincoln-Region 3,ME,Penobscot,Lincoln,04457,35 West Broadway Lincoln,,9-12,Public,,,,,,5/1/2018,5,2018,174,,75,20,,543,124,302,,,,,,,18,21,,,,,,,,,ME,667,31.761904762,,,230910000233,SY17-18,,95,,High,Public,,,,,,
ME@265@264,265,264,Lincolnville Central School,Lincolnville Public Schools,ME,Waldo,Lincolnville,04849,523 Hope Road Lincolnville,,KG-8,Public,,,,,,5/1/2018,5,2018,219,,54,12,,1053,58,1768,,,,,,,18,22,,,,,,,,,ME,1111,50.5,,,230745000601,SY17-18,,66,,Primary/Middle,Public,,,,,,
ME@271@266,271,266,Lisbon Community School,Lisbon Public Schools,ME,Androscoggin,Lisbon,04250,33 Mill Street Lisbon,,PR-5,Public,,,,,,5/1/2018,5,2018,666,,248,51,,3983,833,2711,,2904,464,1047,,,22,22,,,,,,,,,ME,4816,218.909090909,3368,153.090909091,230753000583,SY17-18,,299,,Primary,Public,,,,,,
ME@270@266,270,266,Lisbon High School,Lisbon Public Schools,ME,Androscoggin,Falls,04252,2 Sugg Drive Lisbon Falls,,9-12,Public,,,,,,5/1/2018,5,2018,341,,103,34,,1246,438,1821,,421,68,207,,,22,22,,,,,,,,,ME,1684,76.545454545,489,22.227272727,230753000202,SY17-18,,137,,High,Public,,,,,,
ME@269@266,269,266,Philip W Sugg Middle School,Lisbon Public Schools,ME,Androscoggin,Falls,04252,4 Sugg Drive Lisbon Falls,,6-8,Public,,,,,,5/1/2018,5,2018,287,,115,37,,1673,453,1137,,903,295,281,,,22,22,,,,,,,,,ME,2126,96.636363636,1198,54.454545455,230753000204,SY17-18,,152,,Middle,Public,,,,,,
ME@388@387,388,387,Long Island Elementary School,Long Island Public Schools,ME,Cumberland,Island,04050,33 Fern Avenue Long Island,,KG-5,Public,,,,,,5/1/2018,5,2018,17,,2,0,,34,0,115,,,,,,,18,17,,,,,,,,,ME,34,2,,,230000900032,SY17-18,,2,,Primary,Public,,,,,,
ME@279@277,279,277,Machias Memorial High School,Machias Public Schools,ME,Washington,Machias,04654,1 Bulldog Lane Machias,,9-12,Public,,,,,,5/1/2018,5,2018,112,,54,16,,601,254,218,,517,260,190,,,22,22,,,,,,,,,ME,855,38.863636364,777,35.318181818,230771000209,SY17-18,,70,,High,Public,,,,,,
ME@278@277,278,277,Rose M Gaffney School,Machias Public Schools,ME,Washington,Machias,04654,15 Rose Gaffney Rd Machias,,PR-8,Public,,,,,,5/1/2018,5,2018,368,,208,34,,3363,479,1548,,1832,214,627,,,23,23,,,,,,,,,ME,3842,167.043478261,2046,88.956521739,230771000210,SY17-18,,242,,Primary/Middle,Public,,,,,,
ME@1000@1412,1000,1412,Fort O'Brien School,Machiasport Public Schools,ME,Washington,Machiasport,04655,PO Box 37 Machiasport,,PR-8,Public,,,,,,5/1/2018,5,2018,46,,34,6,,597,36,91,,256,2,13,,,22,22,,,,,,,,,ME,633,28.772727273,258,11.727272727,230006700561,SY17-18,,40,,Primary/Middle,Public,,,,,,
ME@284@282,284,282,Madawaska Elementary School,Madawaska Public Schools,ME,Aroostook,Madawaska,04756,353 Eleventh Avenue Madawaska,,PR-6,Public,,,,,,5/1/2018,5,2018,213,,95,16,,1641,300,1183,,837,78,227,,,22,22,,,,,,,,,ME,1941,88.227272727,915,41.590909091,230780000282,SY17-18,,111,,Primary,Public,,,,,,
ME@283@282,283,282,Madawaska Middle/High School,Madawaska Public Schools,ME,Aroostook,Madawaska,04756,135 Seventh Avenue Madawaska,,7-12,Public,,,,,,5/1/2018,5,2018,218,,93,12,,1348,160,1608,,679,86,308,,,22,22,,,,,,,,,ME,1508,68.545454545,765,34.772727273,230780000214,SY17-18,,105,,Middle/High,Public,,,,,,
ME@1502@1501,1502,1501,Maine Academy of Natural Sciences,Maine Academy of Natural Sciences,ME,Somerset,Hinckley,04944,PO Box 159 Hinckley,,9-12,Charter,,,,,,5/1/2018,5,2018,180,,84,21,,526,139,188,,523,180,214,,,20,20,,,,,,,,,ME,665,33.25,703,35.15,231480823134,SY17-18,,105,,High,Charter,,,,,,
ME@1224@1223,1224,1223,Maine Central Institute,Maine Central Institute,ME,Somerset,Pittsfield,04967,295 Main Street Pittsfield,,9-12,Nonpublic,,,,,,5/1/2018,5,2018,443,,105,21,,990,230,2229,,8,0,0,,,22,22,,,,,,,,,ME,1220,55.454545455,8,0.363636364,,SY17-18,,126,,High,Nonpublic,,,,,,
ME@295@294,295,294,Medway Middle School,Medway Public Schools,ME,Penobscot,Medway,04460,25 Middle School Drive Medway,,5-8,Public,,,,,,5/1/2018,5,2018,114,,53,17,,797,201,267,,475,144,77,,,21,21,,,,,,,,,ME,998,47.523809524,619,29.476190476,230816000220,SY17-18,,70,,Middle,Public,,,,,,
ME@297@296,297,296,Dr Lewis S Libby School,Milford Public Schools,ME,Penobscot,Milford,04461,13 School Street Milford,,PR-8,Public,,,,,,5/1/2018,5,2018,316,,150,32,,1750,225,1076,,765,149,302,,,21,21,,,,,,,,,ME,1975,94.047619048,914,43.523809524,230825000222,SY17-18,,182,,Primary/Middle,Public,,,,,,
ME@299@298,299,298,Granite Street School,Millinocket Public Schools,ME,Penobscot,Millinocket,04462,191 Granite Street Millinocket,,PR-5,Public,,,,,,5/1/2018,5,2018,229,,136,19,,2096,230,637,,1834,220,617,,,20,19,,,,,,,,,ME,2326,122.421052632,2054,102.7,230828000224,SY17-18,,155,,Primary,Public,,,,,,
ME@301@298,301,298,Stearns Jr-Sr High School,Millinocket Public Schools,ME,Penobscot,Millinocket,04462,199 State Street Millinocket,,6-12,Public,,,,,,5/1/2018,5,2018,280,,125,32,,1540,304,506,,1334,329,357,,,20,19,,,,,,,,,ME,1844,97.052631579,1663,83.15,230828000227,SY17-18,,157,,Middle/High,Public,,,,,,
ME@1059@1058,1059,1058,Jonesport-Beals High School,Moosabec CSD,ME,Washington,Jonesport,04649,180 Snare Creek Lane Jonesport,,9-12,Public,,,,,,5/1/2018,5,2018,78,,38,11,,615,143,385,,,,,,,18,22,,,,,,,,,ME,758,34.454545455,,,230840000920,SY17-18,,49,,High,Public,,,,,,
ME@312@311,312,311,Mt Desert Elementary School,Mount Desert Public Schools,ME,Hancock,Harbor,04662,PO Box 308 Northeast Harbor,,KG-8,Public,,,,,,5/1/2018,5,2018,183,,14,8,,241,126,2422,,131,98,1038,,,22,22,,,,,,,,,ME,367,16.681818182,229,10.409090909,230849000232,SY17-18,,22,,Primary/Middle,Public,,,,,,
ME@1328@1327,1328,1327,Mount Merici Academy,Mount Merici Academy,ME,Kennebec,Waterville,04901,18 Mount Merici Ave Waterville,,PR-8,Nonpublic,,,,,,5/1/2018,5,2018,196,,12,5,,182,73,1058,,,,,,,18,22,,,,,,,,,ME,255,11.590909091,,,,SY17-18,,17,,Primary/Middle,Nonpublic,,,,,,
ME@699@696,699,696,Fort Kent Community High School,MSAD 27,ME,Aroostook,Kent,04743,84 Pleasant Street Fort Kent,,9-12,Public,,,,,,5/1/2018,5,2018,259,,86,18,,1151,275,1294,,456,53,151,,,21,21,,,,,,,,,ME,1426,67.904761905,509,24.238095238,231110000405,SY17-18,,104,,High,Public,,,,,,
ME@698@696,698,696,Fort Kent Elementary School,MSAD 27,ME,Aroostook,Kent,04743,108 Pleasant Street Fort Kent,,PR-6,Public,,,,,,5/1/2018,5,2018,489,,177,35,,3028,723,3427,,1178,153,485,,,21,21,,,,,,,,,ME,3751,178.619047619,1331,63.380952381,231110000406,SY17-18,,212,,Primary,Public,,,,,,
ME@1636@696,1636,696,Valley Rivers Middle School,MSAD 27,ME,Aroostook,Kent,04743,84 Pleasant Street Fort Kent,,7-8,Public,,,,,,5/1/2018,5,2018,129,,45,9,,659,193,662,,264,73,124,,,21,21,,,,,,,,,ME,852,40.571428571,337,16.047619048,231110023137,SY17-18,,54,,Middle,Public,,,,,,
ME@799@798,799,798,Dexter Regional High School,MSAD 46,ME,Penobscot,Dexter,04930,12 Abbott Hill Rd Dexter,,9-12,Public,,,,,,5/1/2018,5,2018,449,,245,34,,2235,252,795,,1059,134,206,,,21,21,,,,,,,,,ME,2487,118.428571429,1193,56.809523810,231453000734,SY17-18,,279,,High,Public,,,,,,
ME@805@798,805,798,Ridge View Community School,MSAD 46,ME,Penobscot,Dexter,04930,175 Fern Road Dexter,,PR-8,Public,,,,,,5/1/2018,5,2018,624,,383,50,,5665,549,866,,3636,314,439,,,21,21,,,,,,,,,ME,6214,295.904761905,3950,188.095238095,231453023115,SY17-18,,433,,Primary/Middle,Public,,,,,,
ME@995@994,995,994,Swans Island Elementary School,MSAD 76,ME,Hancock,Island,04685,116 Rose Hill Road Swans Island,,KG-8,Public,,,,,,5/1/2018,5,2018,34,,11,6,,195,103,171,,77,55,30,,,22,22,,,,,,,,,ME,298,13.545454545,132,6,231191001056,SY17-18,,17,,Primary/Middle,Public,,,,,,
ME@1037@1036,1037,1036,Mt Desert Island High School,Mt Desert CSD,ME,Hancock,Desert,04660,PO Box 180 Mount Desert,,9-12,Public,,,,,,5/1/2018,5,2018,539,,79,21,,686,230,2529,,275,91,78,,,22,22,,,,,,,,,ME,916,41.636363636,366,16.636363636,230850000061,SY17-18,,100,,High,Public,,,,,,
ME@320@319,320,319,Nobleboro Central School,Nobleboro Public Schools,ME,Lincoln,Nobleboro,04555,194 Center Street Nobleboro,,KG-8,Public,,,,,,5/1/2018,5,2018,144,,53,23,,811,386,810,,474,250,267,,,22,22,,,,,,,,,ME,1197,54.409090909,724,32.909090909,230894000237,SY17-18,,76,,Primary/Middle,Public,,,,,,
ME@738@1735,738,1735,Edna Drinkwater School,Northport Public Schools,ME,Waldo,Northport,04849,56 Bayside Road Northport,,KG-8,Public,,,,,,5/1/2018,5,2018,121,,43,13,,692,259,483,,246,94,46,,,22,22,,,,,,,,,ME,951,43.227272727,340,15.454545455,231482400444,SY17-18,,56,,Primary/Middle,Public,,,,,,
ME@1265@1264,1265,1264,Opportunity Training Center,Opportunity Training Center,ME,Aroostook,Isle,04769,PO Box 1245 Presque Isle,,PK-12,Nonpublic,Y,,,,,5/1/2018,5,2018,34,,27,0,,414,0,110,,382,0,102,,,22,22,,,,,,,,,ME,414,18.818181818,382,17.363636364,,SY17-18,,27,0.790076336,Other,Nonpublic,,,,,,
ME@344@342,344,342,Center Drive School,Orrington Public Schools,ME,Penobscot,Orrington,04474,17 School Street Orrington,,PR-8,Public,,,,,,5/1/2018,5,2018,126,,83,37,,1095,311,1285,,470,127,220,,,22,22,,,,,,,,,ME,1406,63.909090909,597,27.136363636,230933000255,SY17-18,,120,,Primary/Middle,Public,,,,,,
ME@346@345,346,345,Beech Hill School,Otis Public Schools,ME,Hancock,Otis,04605,105 Otis Road Otis,,PR-8,Public,,,,,,5/1/2018,5,2018,99,,34,16,,504,171,414,,265,90,98,,,22,22,,,,,,,,,ME,675,30.681818182,355,16.136363636,230939000257,SY17-18,,50,,Primary/Middle,Public,,,,,,
ME@350@349,350,349,Pembroke Elementary School,Pembroke Public Schools,ME,Washington,Pembroke,04666,36 US Route 1 Pembroke,,PR-8,Public,,,,,,5/1/2018,5,2018,80,,47,8,,1064,152,340,,1044,166,213,,,22,22,,,,,,,,,ME,1216,55.272727273,1210,55,230956000259,SY17-18,,55,,Primary/Middle,Public,,,,,,
ME@352@351,352,351,Penobscot Elementary School,Penobscot Public Schools,ME,Hancock,Penobscot,04476,PO Box 60 Penobscot,,PR-8,Public,,,,,,5/1/2018,5,2018,72,,29,1,,360,21,469,,147,2,147,,,22,22,,,,,,,,,ME,381,17.318181818,149,6.772727273,230963000260,SY17-18,,30,,Primary/Middle,Public,,,,,,
ME@354@353,354,353,Perry Elementary School,Perry Public Schools,ME,Washington,Perry,04667,1587 U. S. Route 1 Perry,,PR-8,Public,,,,,,5/1/2018,5,2018,115,,53,6,,863,67,749,,813,75,519,,,22,22,,,,,,,,,ME,930,42.272727273,888,40.363636364,230965001006,SY17-18,,59,,Primary/Middle,Public,,,,,,
ME@1014@1013,1014,1013,Beatrice Rafferty School,Pleasant Point,ME,Washington,Point,04667,22 Bayview Drive Pleasant Point,,KG-8,Public,,,Y,,,5/1/2018,5,2018,140,,104,12,,2742,137,455,,2389,150,380,,,28,28,,,,,,,,,ME,2879,102.821428571,2539,90.678571429,,SY17-18,,116,,Primary/Middle,Public,,,,,,
ME@369@364,369,364,Amanda C Rowe School,Portland Public Schools,ME,Cumberland,Portland,04102,23 Orono RD Portland,,PR-5,Public,,,,,,5/1/2018,5,2018,407,,155,27,,2116,283,1018,,2336,343,2898,,,22,22,,,,,,,,,ME,2399,109.045454545,2679,121.772727273,,SY17-18,,182,,Primary,Public,,,,,,
ME@384@364,384,364,Casco Bay High School,Portland Public Schools,ME,Cumberland,Portland,04103,196 Allen Avenue Portland,,9-12,Public,,,,,,5/1/2018,5,2018,386,,131,25,,1378,288,420,,694,172,58,,,22,22,,,,,,,,,ME,1666,75.727272727,866,39.363636364,230993000603,SY17-18,,156,,High,Public,,,,,,
ME@379@364,379,364,Deering High School,Portland Public Schools,ME,Cumberland,Portland,04103,370 Stevens Avenue Portland,,9-12,Public,,,,,,5/1/2018,5,2018,928,,415,64,,4935,723,986,,4167,592,1319,,,22,22,,,,,,,,,ME,5658,257.181818182,4759,216.318181818,230993000269,SY17-18,,479,,High,Public,,,,,,
ME@385@364,385,364,East End Community School,Portland Public Schools,ME,Cumberland,Portland,04101,195 North ST Portland,,PR-5,Public,Y,,,,,5/1/2018,5,2018,421,,421,0,,8009,0,0,,7913,0,0,,,22,22,,,,,,,,,ME,8009,364.045454545,7913,359.681818182,230993000279,SY17-18,,421,1,Primary,Public,,,,,,
ME@373@364,373,364,Harrison Lyseth Elem School,Portland Public Schools,ME,Cumberland,Portland,04103,175 Auburn ST Portland,,PR-5,Public,,,,,,5/1/2018,5,2018,494,,149,23,,2745,418,1864,,1255,229,530,,,22,22,,,,,,,,,ME,3163,143.772727273,1484,67.454545455,230993000272,SY17-18,,172,,Primary,Public,,,,,,
ME@380@364,380,364,Howard C Reiche Community Sch,Portland Public Schools,ME,Cumberland,Portland,04102,166 Brackett ST Portland,,PR-5,Public,Y,,,,,5/1/2018,5,2018,438,,438,0,,6367,0,0,,5497,0,0,,,22,22,,,,,,,,,ME,6367,289.409090909,5497,249.863636364,230993000273,SY17-18,,438,1,Primary,Public,,,,,,
ME@375@364,375,364,King Middle School,Portland Public Schools,ME,Cumberland,Portland,04102,92 Deering AV Portland,,6-8,Public,,,,,,5/1/2018,5,2018,518,,270,29,,4570,558,1404,,1667,107,269,,,22,22,,,,,,,,,ME,5128,233.090909091,1774,80.636363636,230993000274,SY17-18,,299,,Middle,Public,,,,,,
ME@376@364,376,364,Lincoln Middle School,Portland Public Schools,ME,Cumberland,Portland,04103,522 Stevens AV Portland,,6-8,Public,,,,,,5/1/2018,5,2018,524,,188,19,,2484,388,1611,,1803,284,2500,,,22,22,,,,,,,,,ME,2872,130.545454545,2087,94.863636364,230993000275,SY17-18,,207,,Middle,Public,,,,,,
ME@370@364,370,364,Longfellow School-Portland,Portland Public Schools,ME,Cumberland,Portland,04103,432 Stevens AV Portland,,PR-5,Public,,,,,,5/1/2018,5,2018,347,,44,9,,656,177,1350,,200,76,87,,,22,22,,,,,,,,,ME,833,37.863636364,276,12.545454545,230993000277,SY17-18,,53,,Primary,Public,,,,,,
ME@377@364,377,364,Lyman Moore Middle School,Portland Public Schools,ME,Cumberland,Portland,04103,171 Auburn ST Portland,,6-8,Public,,,,,,5/1/2018,5,2018,446,,210,18,,3396,274,1163,,4402,401,2989,,,22,22,,,,,,,,,ME,3670,166.818181818,4803,218.318181818,230993000278,SY17-18,,228,,Middle,Public,,,,,,
ME@386@364,386,364,Ocean Avenue,Portland Public Schools,ME,Cumberland,Portland,04103,150 Ocean AV Portland,,PR-5,Public,,,,,,5/1/2018,5,2018,385,,148,11,,2871,238,1312,,1198,50,128,,,22,22,,,,,,,,,ME,3109,141.318181818,1248,56.727272727,230993023131,SY17-18,,159,,Primary,Public,,,,,,
ME@371@364,371,364,Peaks Island School,Portland Public Schools,ME,Cumberland,Island,04108,4 Church AV Peaks Island,,PR-5,Public,,,,,,5/1/2018,5,2018,36,,12,1,,176,0,208,,48,0,12,,,22,22,,,,,,,,,ME,176,8,48,2.181818182,230993000283,SY17-18,,13,,Primary,Public,,,,,,
ME@378@364,378,364,Portland High School,Portland Public Schools,ME,Cumberland,Portland,04101,284 Cumberland AV Portland,,9-12,Public,,,,,,5/1/2018,5,2018,761,,274,25,,3479,341,680,,3207,359,2385,,,22,22,,,,,,,,,ME,3820,173.636363636,3566,162.090909091,230993000284,SY17-18,,299,,High,Public,,,,,,
ME@372@364,372,364,Presumpscot School,Portland Public Schools,ME,Cumberland,Portland,04103,69 Presumpscot ST Portland,,PR-5,Public,Y,,,,,5/1/2018,5,2018,258,,258,0,,4200,0,0,,4665,0,0,,,22,22,,,,,,,,,ME,4200,190.909090909,4665,212.045454545,230993001007,SY17-18,,258,1,Primary,Public,,,,,,
ME@381@364,381,364,Riverton School,Portland Public Schools,ME,Cumberland,Portland,04103,1600 Forest AV Portland,,PR-5,Public,Y,,,,,5/1/2018,5,2018,447,,447,0,,7770,0,0,,5809,0,0,,,22,22,,,,,,,,,ME,7770,353.181818182,5809,264.045454545,230993000286,SY17-18,,447,1,Primary,Public,,,,,,
ME@390@389,390,389,Princeton Elementary School,Princeton Public Schools,ME,Washington,Princeton,04668,289 Main Street Princeton,,PR-8,Public,,,,,,5/1/2018,5,2018,137,,68,9,,1253,146,559,,936,39,376,,,22,22,,,,,,,,,ME,1399,63.590909091,975,44.318181818,230999001029,SY17-18,,77,,Primary/Middle,Public,,,,,,
ME@59@1438,59,1438,Bath Middle School,RSU 01 - LKRSU,ME,Sagadahoc,Bath,04530,6 Old Brunswick Road Bath,,6-8,Public,,,,,,5/1/2018,5,2018,353,,129,33,,2211,382,1884,,1928,297,1039,,,22,22,,,,,,,,,ME,2593,117.863636364,2225,101.136363636,231477200062,SY17-18,,162,,Middle,Public,,,,,,
ME@58@1438,58,1438,Dike-Newell School,RSU 01 - LKRSU,ME,Sagadahoc,Bath,04530,3 Wright Drive Bath,,PR-2,Public,,,,,,5/1/2018,5,2018,241,,124,23,,2076,284,939,,1212,61,292,,,22,22,,,,,,,,,ME,2360,107.272727273,1273,57.863636364,231477200069,SY17-18,,147,,Primary,Public,,,,,,
ME@57@1438,57,1438,Fisher-Mitchell School,RSU 01 - LKRSU,ME,Sagadahoc,Bath,04530,597 High Street Bath,,3-5,Public,,,,,,5/1/2018,5,2018,231,,104,28,,1576,267,715,,832,113,269,,,22,22,,,,,,,,,ME,1843,83.772727273,945,42.954545455,231477200067,SY17-18,,132,,Primary,Public,,,,,,
ME@60@1438,60,1438,Morse High School,RSU 01 - LKRSU,ME,Sagadahoc,Bath,04530,826 High Street Bath,,9-12,Public,,,,,,5/1/2018,5,2018,607,,192,51,,2108,390,2476,,829,195,246,,,22,22,,,,,,,,,ME,2498,113.545454545,1024,46.545454545,231477200068,SY17-18,,243,,High,Public,,,,,,
