BAB Implementation Date from Grants Data,Breakfast Delivery Model from Other Source-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Grants Data-Standardized,School Type-Standardized,School Level-Standardized,FR Enrollment Percentage,FR Enrollment,Target Area,School Year,District ID,District Name,School ID,School Name,Unique ID,FR Breakfast ADP,FR Breakfast Meals,FR Lunch ADP,FR Lunch Meals,State-Reporting,"BAB Implementation Date Other Source, Note Source Here",BAB Implementation Date from Other Source,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Campaign Tracking Data,"Breakfast Delivery Model from Other Source, Note Source Here",Breakfast Delivery Model from Other Source-Original,Breakfast Delivery Model from Campaign Tracking Data-Original,Operating Days,Breakfast Meals-Free and Reduced,Lunch Meals-Free and Reduced,Enrollment-Free and Reduced,Claim Year,Claim Month,Universal Free (Y/N),Provision 3 (Y/N),Provision 2 (Y/N),Provision 1 (Y/N),School Type-Original,Street Address-Line 2,School Level-Original,Breakfast Delivery Model from State Agency Tracking-Original,Street Address-Line 1,City,State-Physical,Zip Code,County,CEP (Y/N),Claim Date,Enrollment-Free,Enrollment-Reduced,Enrollment-Total,Enrollment-Paid,Operating Days-Lunch Only,Operating Days-Breakfast Only,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,NCES ID
,,Cafeteria,,,,,High,0.530303030,105,,SY17-18,35,WEBER SCHOOL DISTRICT,35-730,TWO RIVERS HIGH,UT@ 35-730@35,11.473684211,218,35.578947368,676,UT,,,,,,,,,,,,2017,11,,,,,,,High,Traditional,955 WEST 12TH ST,OGDEN,UT,84404,Weber,N,11/1/2017,96,9,198,93,19,19,612,64,554,199,19,213,490120000972
,,Cafeteria,,,,,High,0.530232558,114,,SY17-18,35,WEBER SCHOOL DISTRICT,35-730,TWO RIVERS HIGH,UT@ 35-730@35,12.8,192,41.428571429,580,UT,,,,,,,,,,,,2017,12,,,,,,,High,Traditional,955 WEST 12TH ST,OGDEN,UT,84404,Weber,N,12/1/2017,101,13,215,101,14,15,501,79,403,172,20,113,490120000972
,,Cafeteria,,,,,High,0.519480519,120,,SY17-18,35,WEBER SCHOOL DISTRICT,35-730,TWO RIVERS HIGH,UT@ 35-730@35,12.105263158,230,40.473684211,769,UT,,,,,,,,,,,,2018,1,,,,,,,High,Traditional,955 WEST 12TH ST,OGDEN,UT,84404,Weber,N,1/1/2018,105,15,231,111,19,19,680,89,507,214,16,121,490120000972
,,Cafeteria,,,,,High,0.502040816,123,,SY17-18,35,WEBER SCHOOL DISTRICT,35-730,TWO RIVERS HIGH,UT@ 35-730@35,11.944444444,215,39.294117647,668,UT,,,,,,,,,,,,2018,2,,,,,,,High,Traditional,955 WEST 12TH ST,OGDEN,UT,84404,Weber,N,2/1/2018,107,16,245,122,17,18,592,76,537,205,10,136,490120000972
,,Cafeteria,,,,,High,0.497925311,120,,SY17-18,35,WEBER SCHOOL DISTRICT,35-730,TWO RIVERS HIGH,UT@ 35-730@35,10.6,212,40,800,UT,,,,,,,,,,,,2018,3,,,,,,,High,Traditional,955 WEST 12TH ST,OGDEN,UT,84404,Weber,N,3/1/2018,103,17,241,121,20,20,733,67,612,210,2,192,490120000972
,,Cafeteria,,,,,High,0.493333333,111,,SY17-18,35,WEBER SCHOOL DISTRICT,35-730,TWO RIVERS HIGH,UT@ 35-730@35,12.25,196,37.8125,605,UT,,,,,,,,,,,,2018,4,,,,,,,High,Traditional,955 WEST 12TH ST,OGDEN,UT,84404,Weber,N,4/1/2018,97,14,225,114,16,16,564,41,408,191,5,111,490120000972
,,Cafeteria,,,,,High,0.480874317,88,,SY17-18,35,WEBER SCHOOL DISTRICT,35-730,TWO RIVERS HIGH,UT@ 35-730@35,9,162,31.588235294,537,UT,,,,,,,,,,,,2018,5,,,,,,,High,Traditional,955 WEST 12TH ST,OGDEN,UT,84404,Weber,N,5/1/2018,78,10,183,95,17,18,503,34,323,158,4,101,490120000972
,,Cafeteria,,,,,Primary,0.302023121,209,,SY17-18,35,WEBER SCHOOL DISTRICT,35-154,UINTAH ELEMENTARY,UT@ 35-154@35,45.875,367,143,1144,UT,,,,,,,,,,,,2017,8,,,,,,,Elementary,Traditional,6115 S 2250 E,OGDEN,UT,84403,Weber,N,8/1/2017,144,65,692,483,8,8,777,367,1816,282,85,146,490120000640
,,Cafeteria,,,,,Primary,0.294207317,193,,SY17-18,35,WEBER SCHOOL DISTRICT,35-154,UINTAH ELEMENTARY,UT@ 35-154@35,53.8,1076,141.25,2825,UT,,,,,,,,,,,,2017,9,,,,,,,Elementary,Traditional,6115 S 2250 E,OGDEN,UT,84403,Weber,N,9/1/2017,133,60,656,463,20,20,1889,936,4836,838,238,369,490120000640
,,Cafeteria,,,,,Primary,0.282962963,191,,SY17-18,35,WEBER SCHOOL DISTRICT,35-154,UINTAH ELEMENTARY,UT@ 35-154@35,54.842105263,1042,132.947368421,2526,UT,,,,,,,,,,,,2017,10,,,,,,,Elementary,Traditional,6115 S 2250 E,OGDEN,UT,84403,Weber,N,10/1/2017,131,60,675,484,19,19,1701,825,5525,828,214,505,490120000640
,,Cafeteria,,,,,Primary,0.271341463,178,,SY17-18,35,WEBER SCHOOL DISTRICT,35-154,UINTAH ELEMENTARY,UT@ 35-154@35,62.052631579,1179,136.736842105,2598,UT,,,,,,,,,,,,2017,11,,,,,,,Elementary,Traditional,6115 S 2250 E,OGDEN,UT,84403,Weber,N,11/1/2017,124,54,656,478,19,19,1752,846,5461,943,236,476,490120000640
,,Cafeteria,,,,,Primary,0.269470405,173,,SY17-18,35,WEBER SCHOOL DISTRICT,35-154,UINTAH ELEMENTARY,UT@ 35-154@35,63.266666667,949,143.866666667,2158,UT,,,,,,,,,,,,2017,12,,,,,,,Elementary,Traditional,6115 S 2250 E,OGDEN,UT,84403,Weber,N,12/1/2017,121,52,642,469,15,15,1505,653,4317,765,184,390,490120000640
,,Cafeteria,,,,,Primary,0.274691358,178,,SY17-18,35,WEBER SCHOOL DISTRICT,35-154,UINTAH ELEMENTARY,UT@ 35-154@35,63.263157895,1202,148,2812,UT,,,,,,,,,,,,2018,1,,,,,,,Elementary,Traditional,6115 S 2250 E,OGDEN,UT,84403,Weber,N,1/1/2018,124,54,648,470,19,19,1960,852,5376,928,274,503,490120000640
,,Cafeteria,,,,,Primary,0.279503106,180,,SY17-18,35,WEBER SCHOOL DISTRICT,35-154,UINTAH ELEMENTARY,UT@ 35-154@35,61.277777778,1103,148.388888889,2671,UT,,,,,,,,,,,,2018,2,,,,,,,Elementary,Traditional,6115 S 2250 E,OGDEN,UT,84403,Weber,N,2/1/2018,126,54,644,464,18,18,1834,837,4819,880,223,480,490120000640
,,Cafeteria,,,,,Primary,0.286377709,185,,SY17-18,35,WEBER SCHOOL DISTRICT,35-154,UINTAH ELEMENTARY,UT@ 35-154@35,67.285714286,1413,151.619047619,3184,UT,,,,,,,,,,,,2018,3,,,,,,,Elementary,Traditional,6115 S 2250 E,OGDEN,UT,84403,Weber,N,3/1/2018,130,55,646,461,21,21,2174,1010,5667,1053,360,479,490120000640
,,Cafeteria,,,,,Primary,0.285714286,184,,SY17-18,35,WEBER SCHOOL DISTRICT,35-154,UINTAH ELEMENTARY,UT@ 35-154@35,68.75,1100,154.8125,2477,UT,,,,,,,,,,,,2018,4,,,,,,,Elementary,Traditional,6115 S 2250 E,OGDEN,UT,84403,Weber,N,4/1/2018,129,55,644,460,16,16,1691,786,4517,805,295,396,490120000640
,,Cafeteria,,,,,Primary,0.283048212,182,,SY17-18,35,WEBER SCHOOL DISTRICT,35-154,UINTAH ELEMENTARY,UT@ 35-154@35,60.789473684,1155,151.789473684,2884,UT,,,,,,,,,,,,2018,5,,,,,,,Elementary,Traditional,6115 S 2250 E,OGDEN,UT,84403,Weber,N,5/1/2018,127,55,643,461,19,19,1942,942,5360,845,310,418,490120000640
,,GNG,,,,,Primary,0.134615385,70,,SY17-18,35,WEBER SCHOOL DISTRICT,35-156,VALLEY ELEMENTARY,UT@ 35-156@35,10.125,81,49.875,399,UT,,,,,,,,,,,,2017,8,,,,,,,Elementary,Grab-n-go,5821 E 1900 N,EDEN,UT,84310,Weber,N,8/1/2017,45,25,520,450,8,8,267,132,1691,65,16,79,490120000641
,,GNG,,,,,Primary,0.145038168,76,,SY17-18,35,WEBER SCHOOL DISTRICT,35-156,VALLEY ELEMENTARY,UT@ 35-156@35,13.3,266,52.7,1054,UT,,,,,,,,,,,,2017,9,,,,,,,Elementary,Grab-n-go,5821 E 1900 N,EDEN,UT,84310,Weber,N,9/1/2017,47,29,524,448,20,20,700,354,4506,213,53,298,490120000641
,,GNG,,,,,Primary,0.148007590,78,,SY17-18,35,WEBER SCHOOL DISTRICT,35-156,VALLEY ELEMENTARY,UT@ 35-156@35,11.263157895,214,51,969,UT,,,,,,,,,,,,2017,10,,,,,,,Elementary,Grab-n-go,5821 E 1900 N,EDEN,UT,84310,Weber,N,10/1/2017,49,29,527,449,19,19,677,292,4559,185,29,301,490120000641
,,GNG,,,,,Primary,0.126923077,66,,SY17-18,35,WEBER SCHOOL DISTRICT,35-156,VALLEY ELEMENTARY,UT@ 35-156@35,12.736842105,242,52.611111111,947,UT,,,,,,,,,,,,2017,11,,,,,,,Elementary,Grab-n-go,5821 E 1900 N,EDEN,UT,84310,Weber,N,11/1/2017,46,20,520,454,18,19,666,281,4456,207,35,306,490120000641
,,GNG,,,,,Primary,0.128846154,67,,SY17-18,35,WEBER SCHOOL DISTRICT,35-156,VALLEY ELEMENTARY,UT@ 35-156@35,13.066666667,196,52.066666667,781,UT,,,,,,,,,,,,2017,12,,,,,,,Elementary,Grab-n-go,5821 E 1900 N,EDEN,UT,84310,Weber,N,12/1/2017,47,20,520,453,15,15,556,225,3803,169,27,313,490120000641
,,GNG,,,,,Primary,0.134357006,70,,SY17-18,35,WEBER SCHOOL DISTRICT,35-156,VALLEY ELEMENTARY,UT@ 35-156@35,13.473684211,256,54.578947368,1037,UT,,,,,,,,,,,,2018,1,,,,,,,Elementary,Grab-n-go,5821 E 1900 N,EDEN,UT,84310,Weber,N,1/1/2018,49,21,521,451,19,19,723,314,4777,218,38,392,490120000641
,,GNG,,,,,Primary,0.134874759,70,,SY17-18,35,WEBER SCHOOL DISTRICT,35-156,VALLEY ELEMENTARY,UT@ 35-156@35,13.222222222,238,53.277777778,959,UT,,,,,,,,,,,,2018,2,,,,,,,Elementary,Grab-n-go,5821 E 1900 N,EDEN,UT,84310,Weber,N,2/1/2018,49,21,519,449,18,18,669,290,4394,202,36,424,490120000641
,,GNG,,,,,Primary,0.134724858,71,,SY17-18,35,WEBER SCHOOL DISTRICT,35-156,VALLEY ELEMENTARY,UT@ 35-156@35,15.523809524,326,55.761904762,1171,UT,,,,,,,,,,,,2018,3,,,,,,,Elementary,Grab-n-go,5821 E 1900 N,EDEN,UT,84310,Weber,N,3/1/2018,50,21,527,456,21,21,838,333,5353,276,50,493,490120000641
,,GNG,,,,,Primary,0.139047619,73,,SY17-18,35,WEBER SCHOOL DISTRICT,35-156,VALLEY ELEMENTARY,UT@ 35-156@35,13.25,212,53.4375,855,UT,,,,,,,,,,,,2018,4,,,,,,,Elementary,Grab-n-go,5821 E 1900 N,EDEN,UT,84310,Weber,N,4/1/2018,53,20,525,452,16,16,651,204,4054,175,37,384,490120000641
,,GNG,,,,,Primary,0.132437620,69,,SY17-18,35,WEBER SCHOOL DISTRICT,35-156,VALLEY ELEMENTARY,UT@ 35-156@35,14.888888889,268,53.315789474,1013,UT,,,,,,,,,,,,2018,5,,,,,,,Elementary,Grab-n-go,5821 E 1900 N,EDEN,UT,84310,Weber,N,5/1/2018,53,16,521,452,19,18,784,229,4763,225,43,328,490120000641
,,Cafeteria,,,,,Primary,0.520430108,242,,SY17-18,35,WEBER SCHOOL DISTRICT,35-158,VALLEY VIEW ELEMENTARY,UT@ 35-158@35,76.875,615,199.875,1599,UT,,,,,,,,,,,,2017,8,,,,,,,Elementary,Traditional,2465 W 4500 S,ROY,UT,84067,Weber,N,8/1/2017,167,75,465,223,8,8,1120,479,789,483,132,84,490120000642
,,Cafeteria,,,,,Primary,0.530701754,242,,SY17-18,35,WEBER SCHOOL DISTRICT,35-158,VALLEY VIEW ELEMENTARY,UT@ 35-158@35,85.5,1710,204.05,4081,UT,,,,,,,,,,,,2017,9,,,,,,,Elementary,Traditional,2465 W 4500 S,ROY,UT,84067,Weber,N,9/1/2017,163,79,456,214,20,20,2818,1263,2205,1302,408,283,490120000642
,,Cafeteria,,,,,Primary,0.508368201,243,,SY17-18,35,WEBER SCHOOL DISTRICT,35-158,VALLEY VIEW ELEMENTARY,UT@ 35-158@35,79.368421053,1508,193.842105263,3683,UT,,,,,,,,,,,,2017,10,,,,,,,Elementary,Traditional,2465 W 4500 S,ROY,UT,84067,Weber,N,10/1/2017,164,79,478,235,19,19,2535,1148,2504,1200,308,305,490120000642
,,Cafeteria,,,,,Primary,0.516198704,239,,SY17-18,35,WEBER SCHOOL DISTRICT,35-158,VALLEY VIEW ELEMENTARY,UT@ 35-158@35,79.631578947,1513,196.736842105,3738,UT,,,,,,,,,,,,2017,11,,,,,,,Elementary,Traditional,2465 W 4500 S,ROY,UT,84067,Weber,N,11/1/2017,159,80,463,224,19,19,2481,1257,2409,1166,347,297,490120000642
,,Cafeteria,,,,,Primary,0.525612472,236,,SY17-18,35,WEBER SCHOOL DISTRICT,35-158,VALLEY VIEW ELEMENTARY,UT@ 35-158@35,83.8,1257,199,2985,UT,,,,,,,,,,,,2017,12,,,,,,,Elementary,Traditional,2465 W 4500 S,ROY,UT,84067,Weber,N,12/1/2017,161,75,449,213,15,15,1963,1022,1875,957,300,214,490120000642
,,Cafeteria,,,,,Primary,0.529147982,236,,SY17-18,35,WEBER SCHOOL DISTRICT,35-158,VALLEY VIEW ELEMENTARY,UT@ 35-158@35,84.947368421,1614,194.578947368,3697,UT,,,,,,,,,,,,2018,1,,,,,,,Elementary,Traditional,2465 W 4500 S,ROY,UT,84067,Weber,N,1/1/2018,161,75,446,210,19,19,2436,1261,2339,1204,410,297,490120000642
,,Cafeteria,,,,,Primary,0.531531532,236,,SY17-18,35,WEBER SCHOOL DISTRICT,35-158,VALLEY VIEW ELEMENTARY,UT@ 35-158@35,83.444444444,1502,191,3438,UT,,,,,,,,,,,,2018,2,,,,,,,Elementary,Traditional,2465 W 4500 S,ROY,UT,84067,Weber,N,2/1/2018,159,77,444,208,18,18,2290,1148,2187,1080,422,255,490120000642
,,Cafeteria,,,,,Primary,0.538975501,242,,SY17-18,35,WEBER SCHOOL DISTRICT,35-158,VALLEY VIEW ELEMENTARY,UT@ 35-158@35,87.666666667,1841,201.380952381,4229,UT,,,,,,,,,,,,2018,3,,,,,,,Elementary,Traditional,2465 W 4500 S,ROY,UT,84067,Weber,N,3/1/2018,162,80,449,207,21,21,2771,1458,2567,1369,472,306,490120000642
,,Cafeteria,,,,,Primary,0.544843049,243,,SY17-18,35,WEBER SCHOOL DISTRICT,35-158,VALLEY VIEW ELEMENTARY,UT@ 35-158@35,84.875,1358,209.25,3348,UT,,,,,,,,,,,,2018,4,,,,,,,Elementary,Traditional,2465 W 4500 S,ROY,UT,84067,Weber,N,4/1/2018,163,80,446,203,16,16,2217,1131,2025,1042,316,215,490120000642
,,Cafeteria,,,,,Primary,0.543624161,243,,SY17-18,35,WEBER SCHOOL DISTRICT,35-158,VALLEY VIEW ELEMENTARY,UT@ 35-158@35,73.789473684,1402,201.052631579,3820,UT,,,,,,,,,,,,2018,5,,,,,,,Elementary,Traditional,2465 W 4500 S,ROY,UT,84067,Weber,N,5/1/2018,164,79,447,204,19,19,2534,1286,2298,1088,314,211,490120000642
,,Cafeteria,,,,,Middle/Jr,0.205175601,222,,SY17-18,35,WEBER SCHOOL DISTRICT,35-416,WAHLQUIST JR HIGH,UT@ 35-416@35,10.75,86,154.125,1233,UT,,,,,,,,,,,,2017,8,,,,,,,Middle/Jr,Traditional,2656 N 2400 W,FARR WEST,UT,84404,Weber,N,8/1/2017,154,68,1082,860,8,8,856,377,3932,69,17,31,490120000643
,,Cafeteria,,,,,Middle/Jr,0.201122544,215,,SY17-18,35,WEBER SCHOOL DISTRICT,35-416,WAHLQUIST JR HIGH,UT@ 35-416@35,18.35,367,159.7,3194,UT,,,,,,,,,,,,2017,9,,,,,,,Middle/Jr,Traditional,2656 N 2400 W,FARR WEST,UT,84404,Weber,N,9/1/2017,149,66,1069,854,20,20,2211,983,10355,299,68,177,490120000643
,,Cafeteria,,,,,Middle/Jr,0.187943262,212,,SY17-18,35,WEBER SCHOOL DISTRICT,35-416,WAHLQUIST JR HIGH,UT@ 35-416@35,17.368421053,330,133.684210526,2540,UT,,,,,,,,,,,,2017,10,,,,,,,Middle/Jr,Traditional,2656 N 2400 W,FARR WEST,UT,84404,Weber,N,10/1/2017,149,63,1128,916,19,19,1777,763,10377,278,52,220,490120000643
,,Cafeteria,,,,,Middle/Jr,0.161380597,173,,SY17-18,35,WEBER SCHOOL DISTRICT,35-416,WAHLQUIST JR HIGH,UT@ 35-416@35,16.473684211,313,131.157894737,2492,UT,,,,,,,,,,,,2017,11,,,,,,,Middle/Jr,Traditional,2656 N 2400 W,FARR WEST,UT,84404,Weber,N,11/1/2017,121,52,1072,899,19,19,1686,806,10313,258,55,250,490120000643
,,Cafeteria,,,,,Middle/Jr,0.164332400,176,,SY17-18,35,WEBER SCHOOL DISTRICT,35-416,WAHLQUIST JR HIGH,UT@ 35-416@35,18.266666667,274,130.266666667,1954,UT,,,,,,,,,,,,2017,12,,,,,,,Middle/Jr,Traditional,2656 N 2400 W,FARR WEST,UT,84404,Weber,N,12/1/2017,124,52,1071,895,15,15,1368,586,7417,233,41,180,490120000643
,,Cafeteria,,,,,Middle/Jr,0.173308619,187,,SY17-18,35,WEBER SCHOOL DISTRICT,35-416,WAHLQUIST JR HIGH,UT@ 35-416@35,18.315789474,348,135.157894737,2568,UT,,,,,,,,,,,,2018,1,,,,,,,Middle/Jr,Traditional,2656 N 2400 W,FARR WEST,UT,84404,Weber,N,1/1/2018,136,51,1079,892,19,19,1822,746,9592,310,38,280,490120000643
,,Cafeteria,,,,,Middle/Jr,0.176141659,189,,SY17-18,35,WEBER SCHOOL DISTRICT,35-416,WAHLQUIST JR HIGH,UT@ 35-416@35,23.388888889,421,137.5,2475,UT,,,,,,,,,,,,2018,2,,,,,,,Middle/Jr,Traditional,2656 N 2400 W,FARR WEST,UT,84404,Weber,N,2/1/2018,138,51,1073,884,18,18,1788,687,8815,373,48,269,490120000643
,,Cafeteria,,,,,Middle/Jr,0.179869525,193,,SY17-18,35,WEBER SCHOOL DISTRICT,35-416,WAHLQUIST JR HIGH,UT@ 35-416@35,23.809523810,500,136,2856,UT,,,,,,,,,,,,2018,3,,,,,,,Middle/Jr,Traditional,2656 N 2400 W,FARR WEST,UT,84404,Weber,N,3/1/2018,140,53,1073,880,21,21,2015,841,10174,430,70,299,490120000643
,,Cafeteria,,,,,Middle/Jr,0.181733458,195,,SY17-18,35,WEBER SCHOOL DISTRICT,35-416,WAHLQUIST JR HIGH,UT@ 35-416@35,23.125,370,141.3125,2261,UT,,,,,,,,,,,,2018,4,,,,,,,Middle/Jr,Traditional,2656 N 2400 W,FARR WEST,UT,84404,Weber,N,4/1/2018,142,53,1073,878,16,16,1606,655,8194,308,62,279,490120000643
,,Cafeteria,,,,,Middle/Jr,0.181818182,194,,SY17-18,35,WEBER SCHOOL DISTRICT,35-416,WAHLQUIST JR HIGH,UT@ 35-416@35,27.5,495,132.111111111,2378,UT,,,,,,,,,,,,2018,5,,,,,,,Middle/Jr,Traditional,2656 N 2400 W,FARR WEST,UT,84404,Weber,N,5/1/2018,142,52,1067,873,18,18,1671,707,8750,408,87,319,490120000643
,,Cafeteria,,,,,Primary,,0,,SY17-18,35,WEBER SCHOOL DISTRICT,35-160,WASHINGTON TERRACE ELEMENTARY,UT@ 35-160@35,,0,,0,UT,,,,,,,,,,,,2017,7,,,,,,,Elementary,Traditional,20 E 4600 S,OGDEN,UT,84405,Weber,N,7/1/2017,0,0,0,0,0,0,0,0,0,0,0,0,490120000644
,,Cafeteria,,,,,Primary,0.610567515,312,,SY17-18,35,WEBER SCHOOL DISTRICT,35-160,WASHINGTON TERRACE ELEMENTARY,UT@ 35-160@35,102.375,819,276.375,2211,UT,,,,,,,,,,,,2017,8,,,,,,,Elementary,Traditional,20 E 4600 S,OGDEN,UT,84405,Weber,N,8/1/2017,239,73,511,199,8,8,1736,475,964,687,132,91,490120000644
,,Cafeteria,,,,,Primary,0.620622568,319,,SY17-18,35,WEBER SCHOOL DISTRICT,35-160,WASHINGTON TERRACE ELEMENTARY,UT@ 35-160@35,114.8,2296,270.45,5409,UT,,,,,,,,,,,,2017,9,,,,,,,Elementary,Traditional,20 E 4600 S,OGDEN,UT,84405,Weber,N,9/1/2017,243,76,514,195,20,20,4242,1167,2519,1958,338,236,490120000644
