Unique ID,District Name,School ID,District ID,School Name,BAB Implementation Date from Grants Data,Breakfast Delivery Model from Other Source-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Grants Data-Standardized,School Type-Standardized,School Level-Standardized,FR Enrollment Percentage,FR Enrollment,Target Area,FR Breakfast ADP,FR Breakfast Meals,FR Lunch ADP,FR Lunch Meals,State-Reporting,"BAB Implementation Date Other Source, Note Source Here",BAB Implementation Date from Other Source,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Campaign Tracking Data,"Breakfast Delivery Model from Other Source, Note Source Here",Breakfast Delivery Model from Other Source-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Campaign Tracking Data-Original,Operating Days,Breakfast Meals-Free and Reduced,Lunch Meals-Free and Reduced,Enrollment-Free and Reduced,Enrollment-Paid,Claim Year,Claim Month,Claim Date,Universal Free (Y/N),School Type-Original,Street Address-Line 2,State-Physical,Enrollment-Reduced,Enrollment-Free,Enrollment-Total,School Year,School Level-Original,Street Address-Line 1,City,Zip Code,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Operating Days-Lunch Only,Operating Days-Breakfast Only,Breakfast Meals-Paid,Breakfast Meals-Free,Breakfast Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free,Lunch Meals-Reduced,NCES ID,County
GA@1310@660,Fulton County,1310,660,Ison Springs Elementary School,,,,,,,,Primary,0.758793970,453,,274.622857143,48059,427.188571429,74758,GA,,,,,,,,,,,,,,,,,,,,,41,412,597,SY16-17,Elementary,8261 Ison Rd,Sandy Springs,30350-3127,N,,N,,175,175,12770,43274,4785,14145,67956,6802,130228003842,Fulton County
GA@1315@660,Fulton County,1315,660,College Park Elementary,,,,,,,,Primary,1,828,,500.402366864,84568,766.615384615,129558,GA,,,,,,,,,,,,,,,,,,,,,0,828,828,SY16-17,Elementary,2075 Princeton Ave,College Park,30337-2411,Y,N,N,N,169,169,0,84568,0,0,129558,0,130228004201,Fulton County
GA@1316@660,Fulton County,1316,660,Vickery Mill Elementary,,,,,,,,Primary,0.789272031,412,,176.128491620,31527,369.960893855,66223,GA,,,,,,,,,,,,,,,,,,,,,30,382,522,SY16-17,Elementary,1201 Alpharetta St,Roswell,30075-3701,N,,N,,179,179,2665,29259,2268,8943,61461,4762,,Fulton County
GA@1317@660,Fulton County,1317,660,Wolf Creek Elementary,,,,,,,,Primary,0.599710983,415,,252.530726257,45203,357.005586592,63904,GA,,,,,,,,,,,,,,,,,,,,,69,346,692,SY16-17,Elementary,4440 Derrick Rd,College Park,30349-0000,N,,N,,179,179,16281,37634,7569,25505,53283,10621,,Fulton County
GA@2058@660,Fulton County,2058,660,Bethune Elementary School,,,,,,,,Primary,1,713,,505.735294118,85975,643.658823529,109422,GA,,,,,,,,,,,,,,,,,,,,,0,713,713,SY16-17,Elementary,5925 Old Carriage Dr,College Park,30349-4257,Y,N,N,N,170,170,0,85975,0,0,109422,0,130228001006,Fulton County
GA@2070@660,Fulton County,2070,660,Campbell Elementary School,,,,,,,,Primary,1,829,,408.631284916,73145,720.944134078,129049,GA,,,,,,,,,,,,,,,,,,,,,0,829,829,SY16-17,Elementary,91 Elder St,Fairburn,30213-1147,Y,N,N,N,179,179,0,73145,0,0,129049,0,130228000998,Fulton County
GA@2550@660,Fulton County,2550,660,Brookview Elementary School,,,,,,,,Primary,1,472,,379.810650888,64188,453.680473373,76672,GA,,,,,,,,,,,,,,,,,,,,,0,472,472,SY16-17,Elementary,3250 Hammarskjold Dr,East Point,30344-6318,Y,N,N,N,169,169,0,64188,0,0,76672,0,130228000997,Fulton County
GA@3056@660,Fulton County,3056,660,Heards Ferry Elementary School,,,,,,,,Primary,0.063609467,43,,24.762711864,4383,36.536723164,6467,GA,,,,,,,,,,,,,,,,,,,,,2,41,676,SY16-17,Elementary,6151 Powers Ferry Rd,Atlanta,30339-2924,N,,N,,177,177,5260,4096,287,46180,6005,462,130228002001,Fulton County
GA@3058@660,Fulton County,3058,660,Lee Elementary School,,,,,,,,Primary,1,449,,313.011363636,55090,410.1875,72193,GA,,,,,,,,,,,,,,,,,,,,,0,449,449,SY16-17,Elementary,4600 Scarborough Rd,College Park,30349-1704,Y,N,N,N,176,176,0,55090,0,0,72193,0,130228000991,Fulton County
GA@3064@660,Fulton County,3064,660,Parklane Elementary School,,,,,,,,Primary,1,525,,342.379888268,61286,487.100558659,87191,GA,,,,,,,,,,,,,,,,,,,,,0,525,525,SY16-17,Elementary,2809 Blount St,East Point,30344-3732,Y,N,N,N,179,179,0,61286,0,0,87191,0,130228000988,Fulton County
GA@3066@660,Fulton County,3066,660,Riverwood International Charter School,,,,,,,,High,0.396250808,613,,145.949720670,26125,354.821229050,63513,GA,,,,,,,,,,,,,,,,,,,,,46,567,1547,SY16-17,High,5900 Raider Dr,Atlanta,30328-4706,N,,N,,179,179,5693,25213,912,21408,59858,3655,130228000987,Fulton County
GA@4056@660,Fulton County,4056,660,High Point Elementary School,,,,,,,,Primary,0.491923642,335,,204.011363636,35906,307.227272727,54072,GA,,,,,,,,,,,,,,,,,,,,,26,309,681,SY16-17,Elementary,520 Greenland Rd,Atlanta,30342-2046,N,,N,,176,176,13399,34135,1771,28887,50717,3355,130228001026,Fulton County
GA@4060@660,Fulton County,4060,660,Mimosa Elementary School,,,,,,,,Primary,0.932826362,736,,489.726256983,87661,663.078212291,118691,GA,,,,,,,,,,,,,,,,,,,,,50,686,789,SY16-17,Elementary,1550 Warsaw Rd,Roswell,30076-1532,N,,N,,179,179,5156,81919,5742,6280,111004,7687,130228001025,Fulton County
GA@4062@660,Fulton County,4062,660,North Springs High School,,,,,,,,High,0.455104551,740,,244.542857143,42795,461.72,80801,GA,,,,,,,,,,,,,,,,,,,,,117,623,1626,SY16-17,High,7447 Roswell Rd,Atlanta,30328-1026,N,,N,,175,175,7360,38296,4499,30975,69493,11308,130228001024,Fulton County
GA@4069@660,Fulton County,4069,660,E. C. West Elementary School,,,,,,,,Primary,0.753604194,575,,438.022346369,78406,500.653631285,89617,GA,,,,,,,,,,,,,,,,,,,,,51,524,763,SY16-17,Elementary,7040 Rivertown Rd,Fairburn,30213-2764,N,,N,,179,179,20998,71733,6673,17735,82572,7045,130228001043,Fulton County
GA@5052@660,Fulton County,5052,660,Conley Hills Elementary School,,,,,,,,Primary,1,615,,395.854748603,70858,585.737430168,104847,GA,,,,,,,,,,,,,,,,,,,,,0,615,615,SY16-17,Elementary,2580 Delowe Dr,East Point,30344-2345,Y,N,N,N,179,179,0,70858,0,0,104847,0,130228000217,Fulton County
GA@5060@660,Fulton County,5060,660,Asa Hilliard Elementary School,,,,,,,,Primary,1,651,,434.775147929,73477,597.437869822,100967,GA,,,,,,,,,,,,,,,,,,,,,0,651,651,SY16-17,Elementary,3353 Mount Olive Rd,East Point,30344-5613,N,,N,,169,169,0,73477,0,0,100967,0,130228001036,Fulton County
GA@5069@660,Fulton County,5069,660,Westlake High School,,,,,,,,High,0.545621275,1190,,239.710227273,42189,628.539772727,110623,GA,,,,,,,,,,,,,,,,,,,,,158,1032,2181,SY16-17,High,2400 Union Rd Atlanta,Atlanta,30331-8023,N,,N,,176,176,8225,37380,4809,35932,95806,14817,130228001031,Fulton County
GA@0103@661,Gilmer County,0103,661,Mountain View Elementary,,,,,,,,Primary,0.719565217,331,,176.640449438,31442,280.488764045,49927,GA,,,,,,,,,,,,,,,,,,,,,31,300,460,SY16-17,Elementary,350 Calvin Jackson Dr,Ellijay,30540-5589,N,,N,,178,178,3155,29789,1653,10178,45491,4436,130234002565,Gilmer County
GA@0107@661,Gilmer County,0107,661,Clear Creek Middle School,,,,,,,,Middle,0.646496815,406,,133.522471910,23767,311.404494382,55430,GA,,,,,,,,,,,,,,,,,,,,,48,358,628,SY16-17,Middle,346 Clear Creek School Dr,Ellijay,30536-7759,N,,N,,178,178,2484,21936,1831,13056,50175,5255,130234003371,Gilmer County
GA@0112@661,Gilmer County,0112,661,Gilmer Middle school,,,,,,,,Other,0.728896104,449,,231.303370787,41172,472.561797753,84116,GA,,,,,,,,,,,,,,,,,,,,,55,394,616,SY16-17,PreK 12 / Other,1860 S Main St,Ellijay,30540-5407,N,,N,,178,178,4401,38142,3030,13366,77112,7004,130234002038,Gilmer County
GA@0113@661,Gilmer County,0113,661,Ellijay Primary School,,,,,,,,Primary,0.774271845,319,,236.617977528,42118,326.460674157,58110,GA,,,,,,,,,,,,,,,,,,,,,24,295,412,SY16-17,Elementary,196 McCutchen St,Ellijay,30540-3393,N,,N,,178,178,8151,38842,3276,10627,53952,4158,130234004093,Gilmer County
GA@0196@661,Gilmer County,0196,661,Gilmer  High School,,,,,,,,High,0.553208773,681,,182.331460674,32455,448.219101124,79783,GA,,,,,,,,,,,,,,,,,,,,,107,574,1231,SY16-17,High,408 Bobcat Trl,Ellijay,30540-5406,N,,N,,178,178,3380,30321,2134,30853,68344,11439,130234001053,Gilmer County
GA@0212@661,Gilmer County,0212,661,Ellijay Elementary School,,,,,,,,Primary,0.726047904,485,,239.337078652,42602,409.174157303,72833,GA,,,,,,,,,,,,,,,,,,,,,51,434,668,SY16-17,Elementary,32 McCutchen St,Ellijay,30540-3302,N,,N,,178,178,5800,39553,3049,12148,66781,6052,130234001054,Gilmer County
GA@0196@662,Glascock County,0196,662,Glascock County Middle/High School,,,,,,,,Other,0.603260870,333,,112.899441341,20209,268.379888268,48040,GA,,,,,,,,,,,,,,,,,,,,,51,282,552,SY16-17,PreK 12 / Other,1230 Panther Way,Gibson,30810-4238,N,,N,,179,179,2867,19056,1153,16243,42611,5429,130237001055,Glascock County
GA@0106@663,Glynn County,0106,663,Sterling Elementary School,,,,,,,,Primary,0.729064039,592,,495.069767442,85152,531.401162791,91401,GA,,,,,,,,,,,,,,,,,,,,,57,535,812,SY16-17,Elementary,200 McKenzie Ln,Brunswick,31523-3714,N,N,Y,N,172,172,33444,75190,9962,21143,83925,7476,130240003372,Glynn County
GA@0112@663,Glynn County,0112,663,Glynn Middle,,,,,,,,Middle,0.505660377,402,,240.767441860,41412,347.860465116,59832,GA,,,,,,,,,,,,,,,,,,,,,34,368,795,SY16-17,Middle,635 Lanier Blvd,Brunswick,31520-8106,N,N,Y,N,172,172,16269,36569,4843,30357,55078,4754,130240001064,Glynn County
GA@0114@663,Glynn County,0114,663,Jane Macon Middle,,,,,,,,Middle,0.688781665,571,,429.668604651,73903,490.860465116,84428,GA,,,,,,,,,,,,,,,,,,,,,68,503,829,SY16-17,Middle,201 McKenzie Dr,Brunswick,31523-3712,N,N,Y,N,172,172,29027,65258,8645,26150,75091,9337,130240001058,Glynn County
GA@0116@663,Glynn County,0116,663,Risley Middle School,,,,,,,,Middle,0.583458647,388,,297.488372093,51168,340.168604651,58509,GA,,,,,,,,,,,,,,,,,,,,,48,340,665,SY16-17,Middle,707 Southport Pkwy,Brunswick,31523,N,N,Y,N,172,172,20098,45182,5986,30768,51376,7133,130240004076,Glynn County
GA@0178@663,Glynn County,0178,663,Glyndale Elementary School,,,,,,,,Primary,0.820241692,543,,300.593023256,51702,513.470930233,88317,GA,,,,,,,,,,,,,,,,,,,,,45,498,662,SY16-17,Elementary,1785 Old Jesup Rd,Brunswick,31525-1180,N,N,Y,N,172,172,20306,45653,6049,14646,81960,6357,130240001056,Glynn County
GA@0190@663,Glynn County,0190,663,Golden Isles Elementary School,,,,,,,,Primary,0.680575540,473,,377.767441860,64976,427.110465116,73463,GA,,,,,,,,,,,,,,,,,,,,,60,413,695,SY16-17,Elementary,1350 Cate Rd,Brunswick,31525-8416,N,N,Y,N,172,172,25523,57375,7601,22507,65050,8413,130240002080,Glynn County
GA@0195@663,Glynn County,0195,663,Oglethorpe Point Elementary School,,,,,,,,Primary,0.279279279,155,,139.331395349,23965,133.895348837,23030,GA,,,,,,,,,,,,,,,,,,,,,9,146,555,SY16-17,Elementary,6200 Frederica Rd,Saint Simons Island,31522-9796,N,N,Y,N,172,172,9412,21161,2804,35884,21496,1534,130240000950,Glynn County
GA@0198@663,Glynn County,0198,663,Satilla Marsh Elementary School,,,,,,,,Primary,0.426684280,323,,247.843023256,42629,291.215116279,50089,GA,,,,,,,,,,,,,,,,,,,,,71,252,757,SY16-17,Elementary,360 S Port Pkwy,Brunswick,31523-8200,N,N,Y,N,172,172,16743,37642,4987,46888,40181,9908,130240002191,Glynn County
GA@0199@663,Glynn County,0199,663,Needwood Middle School,,,,,,,,Middle,0.696696697,464,,294.191860465,50601,458.261627907,78821,GA,,,,,,,,,,,,,,,,,,,,,62,402,666,SY16-17,Middle,669 Harry Driggers Blvd,Brunswick,31525-9233,N,N,Y,N,172,172,19877,44682,5919,23716,70254,8567,130240002266,Glynn County
GA@0298@663,Glynn County,0298,663,Greer Elementary School,,,,,,,,Primary,0.496206373,327,,251.459302326,43251,307.988372093,52974,GA,,,,,,,,,,,,,,,,,,,,,55,272,659,SY16-17,Elementary,695 Harry Driggers Blvd,Brunswick,31525-9233,N,N,Y,N,172,172,16986,38190,5061,31611,44040,8934,130240002192,Glynn County
GA@1052@663,Glynn County,1052,663,Altama Elementary School,,,,,,,,Primary,0.944341373,509,,229.011627907,39390,466.546511628,80246,GA,,,,,,,,,,,,,,,,,,,,,27,482,539,SY16-17,Elementary,5505 Altama Ave,Brunswick,31525-2206,N,N,Y,N,172,172,15470,34782,4608,3754,76269,3977,130240001061,Glynn County
GA@1056@663,Glynn County,1056,663,St. Simons Elementary School,,,,,,,,Primary,0.524253731,281,,173.651162791,29868,239.726744186,41233,GA,,,,,,,,,,,,,,,,,,,,,24,257,536,SY16-17,Elementary,805 Ocean Blvd,Saint Simons Island,31522-5021,N,N,Y,N,172,172,11734,26375,3493,24976,37866,3367,130240001059,Glynn County
GA@3552@663,Glynn County,3552,663,Brunswick High School,,,,,,,,High,0.596131968,1048,,515.889534884,88733,731.145348837,125757,GA,,,,,,,,,,,,,,,,,,,,,152,896,1758,SY16-17,High,3885 Altama Ave,Brunswick,31520-3634,N,N,Y,N,172,172,34856,78354,10379,46740,109297,16460,130240001068,Glynn County
GA@4052@663,Glynn County,4052,663,Burroughs-Molette Elementary School,,,,,,,,Primary,0.967880086,452,,462.337209302,79522,626.779069767,107806,GA,,,,,,,,,,,,,,,,,,,,,1,451,467,SY16-17,Elementary,1900 Lee St,Brunswick,31520-6340,N,N,Y,N,172,172,31233,70219,9303,5903,105272,2534,130240001067,Glynn County
GA@4752@663,Glynn County,4752,663,Glynn Academy,,,,,,,,High,0.433298319,825,,559.273255814,96195,663.253968254,125355,GA,,,,,,,,,,,,,,,,,,,,,109,716,1904,SY16-17,High,1001 Mansfield St,Brunswick,31520-7349,N,N,Y,N,189,172,19637,90346,5849,38347,115240,10115,130240001065,Glynn County
GA@5052@663,Glynn County,5052,663,Goodyear Elementary School,,,,,,,,Primary,0.954022989,498,,329.587209302,56689,500.604651163,86104,GA,,,,,,,,,,,,,,,,,,,,,21,477,522,SY16-17,Elementary,3000 Roxboro Rd,Brunswick,31520-4351,N,N,Y,N,172,172,22265,50058,6631,4324,83106,2998,130240001063,Glynn County
GA@0106@664,Gordon County,0106,664,Sonoraville High School,,,,,,,,High,0.503571429,564,,112.629213483,20048,316.601123596,56355,GA,,,,,,,,,,,,,,,,,,,,,103,461,1120,SY16-17,High,7340 Fairmount Hwy SE,Calhoun,30701-4023,N,,N,,178,178,5573,17700,2348,36933,47719,8636,130243003374,Gordon County
GA@0110@664,Gordon County,0110,664,Sonoraville Elementary,,,,,,,,Primary,0.551282051,344,,182.314606742,32452,304.859550562,54265,GA,,,,,,,,,,,,,,,,,,,,,48,296,624,SY16-17,Elementary,7320 Fairmount Hwy SE,Calhoun,30701-4023,N,,N,,178,178,12362,28666,3786,24641,47513,6752,130243003877,Gordon County
GA@0115@664,Gordon County,0115,664,Red Bud Middle School,,,,,,,,Middle,0.563197026,303,,116.106741573,20667,251.022471910,44682,GA,,,,,,,,,,,,,,,,,,,,,63,240,538,SY16-17,Middle,430 Floyd Rd NE,Calhoun,30701,N,,N,,178,178,4914,17284,3383,20430,35764,8918,130243004118,Gordon County
GA@0176@664,Gordon County,0176,664,Tolbert Elementary School,,,,,,,,Primary,0.773359841,389,,248.028089888,44149,370.151685393,65887,GA,,,,,,,,,,,,,,,,,,,,,49,340,503,SY16-17,Elementary,1435 Hall Memorial Rd Resaca,Resaca,30735-6239,N,,N,,178,178,5656,38892,5257,12111,57896,7991,130243001077,Gordon County
GA@0190@664,Gordon County,0190,664,Red Bud Elementary School,,,,,,,,Primary,0.649541284,354,,196.449438202,34968,322.707865169,57442,GA,,,,,,,,,,,,,,,,,,,,,61,293,545,SY16-17,Elementary,4151 Red Bud Rd NE,Calhoun,30701-9631,N,,N,,178,178,9533,29685,5283,18312,47686,9756,130243002081,Gordon County
GA@0192@664,Gordon County,0192,664,Sonoraville Middle School,,,,,,,,Middle,0.535460993,151,,98.061797753,17455,178.853932584,31836,GA,,,,,,,,,,,,,,,,,,,,,21,130,282,SY16-17,Middle,7300 Fairmount Hwy SE,Calhoun,30701-4023,N,,N,,178,178,4231,15884,1571,15694,27284,4552,130243002174,Gordon County
GA@0274@664,Gordon County,0274,664,Swain Elementary School,,,,,,,,Primary,0.709382151,310,,195.207865169,34747,294.404494382,52404,GA,,,,,,,,,,,,,,,,,,,,,53,257,437,SY16-17,Elementary,2505 Rome Rd Plainville,Plainville,30733-9736,N,,N,,178,178,5874,30687,4060,11376,45910,6494,130243001075,Gordon County
GA@0286@664,Gordon County,0286,664,Gordon Central High School,,,,,,,,High,0.624434389,552,,216.820224719,38594,592.117977528,105397,GA,,,,,,,,,,,,,,,,,,,,,77,475,884,SY16-17,High,335 Warrior Path NE,Calhoun,30701-9266,N,,N,,178,178,4376,35158,3436,18051,98176,7221,130243001959,Gordon County
GA@0292@664,Gordon County,0292,664,Ashworth Middle School,,,,,,,,Middle,0.718241042,441,,153.331460674,27293,373.870786517,66549,GA,,,,,,,,,,,,,,,,,,,,,52,389,614,SY16-17,Middle,333 Newtown Rd NE,Calhoun,30701-9227,N,,N,,178,178,3216,25457,1836,16164,59334,7215,130243002175,Gordon County
GA@1050@664,Gordon County,1050,664,Belwood Elementary School,,,,,,,,Primary,0.697399527,295,,188.415730337,33538,301.466292135,53661,GA,,,,,,,,,,,,,,,,,,,,,47,248,423,SY16-17,Elementary,590 Belwood Rd SE,Calhoun,30701-3901,N,,N,,178,178,9288,29899,3639,13851,45816,7845,130243001072,Gordon County
GA@2050@664,Gordon County,2050,664,Fairmount Elementary School,,,,,,,,Primary,0.761061947,258,,158.078651685,28138,253.359550562,45098,GA,,,,,,,,,,,,,,,,,,,,,38,220,339,SY16-17,Elementary,130 Peachtree St,Fairmount,30139-3017,N,,N,,178,178,3999,23940,4198,10898,38243,6855,130243001071,Gordon County
GA@0174@665,Grady County,0174,665,Washington Middle School,,,,,,,,Middle,0.906765941,600,,210.005586592,37591,538.173184358,96333,GA,,,,,,,,,,,,,,,,,,,,,0,600,665,SY16-17,Middle,1277 Booker Hill Blvd Cairo,Cairo,39828-2899,Y,N,N,N,179,179,3816,37591,0,9905,96333,0,130246001084,Grady County
GA@0185@665,Grady County,0185,665,Eastside Elementary School,,,,,,,,Primary,0.901994157,559,,365,65335,553.648044693,99103,GA,,,,,,,,,,,,,,,,,,,,,0,559,620,SY16-17,Elementary,1201 20th St NE,Cairo,39828-3720,Y,N,N,N,179,179,7097,65335,0,10768,99103,0,130246001936,Grady County
GA@1050@665,Grady County,1050,665,Cairo High School,,,,,,,,High,0.902091388,1070,,212.463687151,38031,611.340782123,109430,GA,,,,,,,,,,,,,,,,,,,,,0,1070,1186,SY16-17,High,455 5th St SE,Cairo,39828-2317,Y,N,N,N,179,179,4128,38031,0,11877,109430,0,130246001083,Grady County
GA@1054@665,Grady County,1054,665,Whigham Elementary School,,,,,,,,Primary,0.901977401,450,,171,30609,303.245810056,54281,GA,,,,,,,,,,,,,,,,,,,,,0,450,499,SY16-17,Elementary,211 W Broad Ave,Whigham,39897-3222,Y,N,N,N,179,179,3324,30609,0,5899,54281,0,130246001082,Grady County
GA@1550@665,Grady County,1550,665,Northside Elementary School,,,,,,,,Primary,0.902036182,315,,269.435754190,48229,332.871508380,59584,GA,,,,,,,,,,,,,,,,,,,,,0,315,349,SY16-17,Elementary,985 1st St Cairo,Cairo,39828-1972,Y,N,N,N,179,179,5238,48229,0,6471,59584,0,130246001081,Grady County
GA@2050@665,Grady County,2050,665,Southside Elementary School,,,,,,,,Primary,0.901984324,504,,317.458100559,56825,507.882681564,90911,GA,,,,,,,,,,,,,,,,,,,,,0,504,559,SY16-17,Elementary,491 3rd St SE,Cairo,39828-2762,Y,N,N,N,179,179,6174,56825,0,9879,90911,0,130246001080,Grady County
GA@3050@665,Grady County,3050,665,Shiver Elementary School,,,,,,,,Primary,0.902006107,474,,243.022346369,43501,414.212290503,74144,GA,,,,,,,,,,,,,,,,,,,,,0,474,526,SY16-17,Elementary,1847 Ga Highway 93 N,Pelham,31779-4439,Y,N,N,N,179,179,4728,43501,0,8055,74144,0,130246001079,Grady County
GA@0101@666,Greene County,0101,666,Anita White Carson Middle School,,,,,,,,Middle,0.986696453,282,,256.681564246,45946,384.927374302,68902,GA,,,,,,,,,,,,,,,,,,,,,0,282,293,SY16-17,Middle,1010 S Main St,Greensboro,30642-1216,Y,N,N,N,179,179,629,45946,0,929,68902,0,130249002383,Greene County
GA@0109@666,Greene County,0109,666,LAKE OCONEE CHARTER,,,,,,,,Other,0.986030126,760,,264.480446927,47342,589.502793296,105521,GA,,,,,,,,,,,,,,,,,,,,,0,760,778,SY16-17,PreK 12 / Other,1021 Titan Cir,Greensboro,30642-6047,Y,N,N,N,179,179,671,47342,0,1495,105521,0,130249003570,Greene County
GA@0201@666,Greene County,0201,666,Union Point Elementary,,,,,,,,Primary,0.986004047,339,,238.134078212,42626,329.418994413,58966,GA,,,,,,,,,,,,,,,,,,,,,0,339,355,SY16-17,Elementary,1401 Highway 77 N,Union Point,30669-1109,Y,N,N,N,179,179,605,42626,0,837,58966,0,130249002384,Greene County
GA@0301@666,Greene County,0301,666,Greensboro Elementary,,,,,,,,Primary,0.987375053,428,,374.083798883,66961,455.268156425,81493,GA,,,,,,,,,,,,,,,,,,,,,0,428,447,SY16-17,Elementary,1441 Martin Luther King Jr Dr,Greensboro,30642-2834,Y,N,N,N,179,179,888,66961,0,1042,81493,0,130249002385,Greene County
GA@0401@666,Greene County,0401,666,Greene County High School,,,,,,,,High,0.985974437,426,,250.145251397,44776,340.888268156,61019,GA,,,,,,,,,,,,,,,,,,,,,0,426,448,SY16-17,High,1002 S Main St,Greensboro,30642-1216,Y,N,N,N,179,179,636,44776,0,868,61019,0,130249002386,Greene County
GA@0100@667,Gwinnett County,0100,667,Rock Springs Elementary School,,,,,,,,Primary,0.483091787,400,,173.705555556,31267,347.094444444,62477,GA,,,,,,,,,,,,,,,,,,,,,98,302,828,SY16-17,Elementary,888 Rock Springs Rd,Lawrenceville,30043-2191,N,,N,,180,180,10424,25574,5693,42173,48096,14381,130255002322,Gwinnett County
GA@0101@667,Gwinnett County,0101,667,Grayson High School,,,,,,,,High,0.366598080,1069,,356.522222222,64174,741.586206897,129036,GA,,,,,,,,,,,,,,,,,,,,,231,838,2916,SY16-17,High,50 Hope Hollow Rd,Loganville,30052-7897,N,,N,,174,180,56338,52426,11748,123731,104530,24506,130255002387,Gwinnett County
GA@0103@667,Gwinnett County,0103,667,Norcross High School,,,,,,,,High,0.665177398,2531,,829.561111111,149321,1849.931034483,321888,GA,,,,,,,,,,,,,,,,,,,,,289,2242,3805,SY16-17,High,5300 Spalding Dr,Norcross,30092-2605,N,,N,,174,180,9572,138780,10541,67312,289823,32065,130255001132,Gwinnett County
GA@0105@667,Gwinnett County,0105,667,Mill Creek High School,,,,,,,,High,0.194732642,732,,306.383333333,55149,498.229885057,86692,GA,,,,,,,,,,,,,,,,,,,,,154,578,3759,SY16-17,High,4400 Braselton Hwy,Hoschton,30548-1621,N,,N,,174,180,111162,44390,10759,182530,68771,17921,130255003376,Gwinnett County
GA@0108@667,Gwinnett County,0108,667,Trickum Middle School,,,,,,,,Middle,0.481031128,989,,425.675392670,81304,833.560209424,159210,GA,,,,,,,,,,,,,,,,,,,,,167,822,2056,SY16-17,Middle,130 Killian Hill Rd Lilburn,Lilburn,30047-3905,N,,N,,191,191,23723,71662,9642,102974,134115,25095,130255001115,Gwinnett County
GA@0109@667,Gwinnett County,0109,667,Benefield Elementary School,,,,,,,,Primary,0.789431545,986,,533.372222222,96007,892.527777778,160655,GA,,,,,,,,,,,,,,,,,,,,,145,841,1249,SY16-17,Elementary,1221 Old Norcross Rd,Lawrenceville,30046-4327,N,,N,,180,180,14796,84370,11637,30679,138424,22231,130255003813,Gwinnett County
GA@0173@667,Gwinnett County,0173,667,Centerville Elementary School,,,,,,,,Primary,0.791176471,538,,373.511111111,67232,511.294444444,92033,GA,,,,,,,,,,,,,,,,,,,,,54,484,680,SY16-17,Elementary,3115 Scenic Hwy S,Snellville,30039-4640,N,,N,,180,180,7427,61141,6091,16127,82619,9414,130255001116,Gwinnett County
GA@0176@667,Gwinnett County,0176,667,Parkview High School,,,,,,,,High,0.428284182,1278,,565.894444444,101861,1049.057471264,182536,GA,,,,,,,,,,,,,,,,,,,,,236,1042,2984,SY16-17,High,998 Cole Rd Lilburn,Lilburn,30047-5422,N,,N,,174,180,75231,83120,18741,151387,150309,32227,130255001114,Gwinnett County
GA@0180@667,Gwinnett County,0180,667,Head Elementary School,,,,,,,,Primary,0.340277778,196,,105.761111111,19037,172.761111111,31097,GA,,,,,,,,,,,,,,,,,,,,,46,150,576,SY16-17,Elementary,1801 Hewatt Rd Lilburn,Lilburn,30047-2515,N,,N,,180,180,9455,15262,3775,40459,23993,7104,130255001909,Gwinnett County
GA@0182@667,Gwinnett County,0182,667,Brookwood High School,,,,,,,,High,0.280696745,983,,444.127777778,79943,750.103448276,130518,GA,,,,,,,,,,,,,,,,,,,,,234,749,3502,SY16-17,High,1255 Dogwood Rd,Snellville,30078-2249,N,,N,,174,180,106152,62048,17895,189709,99634,30884,130255001906,Gwinnett County
GA@0184@667,Gwinnett County,0184,667,Berkeley Lake Elementary School,,,,,,,,Primary,0.594652406,556,,338.461111111,60923,511.25,92025,GA,,,,,,,,,,,,,,,,,,,,,62,494,935,SY16-17,Elementary,4300 S Berkeley Lake Rd Berkeley Lake,Lake,30096-3055,N,,N,,180,180,13925,55265,5658,38453,82070,9955,130255001931,Gwinnett County
GA@0185@667,Gwinnett County,0185,667,Shiloh High School,,,,,,,,High,0.649647156,1565,,725.083333333,130515,1088.149425287,189338,GA,,,,,,,,,,,,,,,,,,,,,299,1266,2409,SY16-17,High,4210 Shiloh Rd,Snellville,30039-6147,N,,N,,174,180,49892,108285,22230,57001,157475,31863,130255001937,Gwinnett County
