Claim Year,Claim Month,Street Address-Line 1,Zip Code,Operating Days-Lunch Only,Claim Date,County,ISP,School Level-Original,State-Physical,City,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free,Enrollment-Total,Enrollment-Free,Operating Days,School Name,School ID,District ID,District Name,CEP (Y/N),Lunch Meals-Reduced,Lunch Meals-Free,Lunch Meals-Paid,School Type-Original,Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Enrollment-Free and Reduced,Lunch Meals-Free and Reduced,Breakfast Meals-Free and Reduced,Operating Days-Breakfast Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,Street Address-Line 2,NCES ID,Enrollment-Reduced,Enrollment-Paid
2018,10,,,18,10/1/2018,,,,,,0,694,3763,515,435,18,Mayfield Elementary,0030,00061,Cleveland City,Y,0,6428,7613,,,,,,,,,18,,,,,,,,,TN,6428,357.111111111,3763,209.055555556,TN@0030@00061,SY18-19,,435,0.457802151,,,,,,,,,,,,
2018,10,,,17,10/1/2018,,,,,,0,930,2740,426,318,17,Central Elementary,0005,00560,Macon County,Y,0,4672,6258,,,,,,,,,17,,,,,,,,,TN,4672,274.823529412,2740,161.176470588,TN@0005@00560,SY18-19,,318,0.427447392,,,,,,,,,,,,
2018,10,,,16,10/1/2018,,,,,,0,1006,3721,464,365,16,East Lincoln Elementary,0020,00162,Tullahoma City,Y,0,5333,6775,,,,,,,,,16,,,,,,,,,TN,5333,333.3125,3721,232.5625,TN@0020@00162,SY18-19,,365,0.440452593,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,190,353,663,132,64,18,Short Mountain,0030,00080,Cannon County,,183,1033,1769,,,,,,,,,18,,,,,,,,,TN,1216,67.555555556,853,47.388888889,TN@0030@00080,SY18-19,,64,0.484848485,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,0,0,1042,86,86,18,"Memphis Business Academy, Hickory Hill E",8340,00792,Shelby County Schools,Y,0,1380,1380,,,,,,,,,18,,,,,,,,,TN,1380,76.666666667,1042,57.888888889,TN@8340@00792,SY18-19,,86,0.5,,,,,,,,,,,,
2018,10,,,19,10/1/2018,,,,,,400,972,5471,714,448,19,Union City Elementary,0010,00661,Union City,,598,7174,9848,,,,,,,,,19,,,,,,,,,TN,7772,409.052631579,5871,309,TN@0010@00661,SY18-19,,448,0.627450980,,,,,,,,,,,,
2018,10,,,20,10/1/2018,,,,,,224,412,819,542,133,20,Fairview Middle,0033,00940,Williamson County,,579,2099,5864,,,,,,,,,20,,,,,,,,,TN,2678,133.9,1043,52.15,TN@0033@00940,SY18-19,,133,0.245387454,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,0,448,4013,719,647,18,West Hills Elementary,0310,00470,Knox County,Y,0,8764,9743,,,,,,,,,18,,,,,,,,,TN,8764,486.888888889,4013,222.944444444,TN@0310@00470,SY18-19,,647,0.473550548,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,0,0,2752,294,294,18,Woodstock Middle,0185,00792,Shelby County Schools,Y,0,4592,4592,,,,,,,,,18,,,,,,,,,TN,4592,255.111111111,2752,152.888888889,TN@0185@00792,SY18-19,,294,0.5,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,163,272,1206,424,226,18,Chuckey Doak Middle School,0025,00300,Greene County,,530,3299,5624,,,,,,,,,18,,,,,,,,,TN,3829,212.722222222,1369,76.055555556,TN@0025@00300,SY18-19,,226,0.533018868,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,271,508,1073,334,134,18,Waynesboro Middle,0045,00910,Wayne County,,412,1717,3159,,,,,,,,,18,,,,,,,,,TN,2129,118.277777778,1344,74.666666667,TN@0045@00910,SY18-19,,134,0.401197605,,,,,,,,,,,,
2018,10,,,17,10/1/2018,,,,,,0,672,9245,829,773,17,A. Z. Kelley Elementary,0001,00190,Davidson County,Y,0,10255,11001,,,,,,,,,17,,,,,,,,,TN,10255,603.235294118,9245,543.823529412,TN@0001@00190,SY18-19,,773,0.482452014,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,180,318,1110,574,224,18,T. A. Dugger JHS,0025,00101,Elizabethton City,,713,3097,5784,,,,,,,,,18,,,,,,,,,TN,3810,211.666666667,1290,71.666666667,TN@0025@00101,SY18-19,,224,0.390243902,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,124,622,711,1075,130,18,Farragut Intermediate,0072,00470,Knox County,,360,1653,7664,,,,,,,,,18,,,,,,,,,TN,2013,111.833333333,835,46.388888889,TN@0072@00470,SY18-19,,130,0.120930233,,,,,,,,,,,,
2018,10,,,17,10/1/2018,,,,,,0,0,2854,445,445,17,Orchard Knob Middle,0200,00330,Hamilton County,Y,0,6259,6259,,,,,,,,,17,,,,,,,,,TN,6259,368.176470588,2854,167.882352941,TN@0200@00330,SY18-19,,445,0.5,,,,,,,,,,,,
2018,10,,,17,10/1/2018,,,,,,349,1168,909,1259,255,17,Martin Luther King Magnet High,0456,00190,Davidson County,,779,2303,4735,,,,,,,,,17,,,,,,,,,TN,3082,181.294117647,1258,74,TN@0456@00190,SY18-19,,255,0.202541700,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,0,0,3795,328,328,18,Brown Elem,0010,00600,Maury County,Y,0,4907,4907,,,,,,,,,18,,,,,,,,,TN,4907,272.611111111,3795,210.833333333,TN@0010@00600,SY18-19,,328,0.5,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,176,310,575,178,71,18,Oliver Springs Middle,0060,00730,Roane County,,292,1059,2364,,,,,,,,,18,,,,,,,,,TN,1351,75.055555556,751,41.722222222,TN@0060@00730,SY18-19,,71,0.398876404,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,350,634,2346,746,296,18,Amherst Elementary School,0002,00470,Knox County,,622,4375,8265,,,,,,,,,18,,,,,,,,,TN,4997,277.611111111,2696,149.777777778,TN@0002@00470,SY18-19,,296,0.396782842,,,,,,,,,,,,
2018,10,,,17,10/1/2018,,,,,,0,618,8495,594,554,17,Henry Maxwell Elem.,0318,00190,Davidson County,Y,0,8131,8722,,,,,,,,,17,,,,,,,,,TN,8131,478.294117647,8495,499.705882353,TN@0318@00190,SY18-19,,554,0.482466030,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,149,476,489,159,57,18,Bradford High School,0005,00274,Bradford SSD,,223,785,1790,,,,,,,,,18,,,,,,,,,TN,1008,56,638,35.444444444,TN@0005@00274,SY18-19,,57,0.358490566,,,,,,,,,,,,
2018,10,,,17,10/1/2018,,,,,,290,274,1896,422,264,17,Lewisburg Middle,0041,00590,Marshall County,,709,3642,5549,,,,,,,,,17,,,,,,,,,TN,4351,255.941176471,2186,128.588235294,TN@0041@00590,SY18-19,,264,0.625592417,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,0,0,2336,460,460,18,Manassas High School,2480,00792,Shelby County Schools,Y,0,4948,4948,,,,,,,,,18,,,,,,,,,TN,4948,274.888888889,2336,129.777777778,TN@2480@00792,SY18-19,,460,0.5,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,128,787,1106,715,151,18,South Gibson County High School,0037,00275,Gibson County SSD,,354,2114,7263,,,,,,,,,18,,,,,,,,,TN,2468,137.111111111,1234,68.555555556,TN@0037@00275,SY18-19,,151,0.211188811,,,,,,,,,,,,
2018,10,,,17,10/1/2018,,,,,,0,319,4388,349,325,17,Bellshire Elementary,0045,00190,Davidson County,Y,0,5022,5387,,,,,,,,,17,,,,,,,,,TN,5022,295.411764706,4388,258.117647059,TN@0045@00190,SY18-19,,325,0.482467096,,,,,,,,,,,,
2018,10,,,17,10/1/2018,,,,,,0,11,151,48,45,17,The Academy at Old Cockrill,0614,00190,Davidson County,Y,0,268,288,,,,,,,,,17,,,,,,,,,TN,268,15.764705882,151,8.882352941,TN@0614@00190,SY18-19,,45,0.482014388,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,198,569,894,523,141,18,Ball Camp Primary,0010,00470,Knox County,,273,1800,4491,,,,,,,,,18,,,,,,,,,TN,2073,115.166666667,1092,60.666666667,TN@0010@00470,SY18-19,,141,0.269598470,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,669,1188,1677,511,200,18,Stewart County Middle School,0010,00810,Stewart County,,1196,3065,6662,,,,,,,,,18,,,,,,,,,TN,4261,236.722222222,2346,130.333333333,TN@0010@00810,SY18-19,,200,0.391389432,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,467,611,2029,336,191,18,Copper Basin High School,0015,00700,Polk County,,616,3078,4374,,,,,,,,,18,,,,,,,,,TN,3694,205.222222222,2496,138.666666667,TN@0015@00700,SY18-19,,191,0.568452381,,,,,,,,,,,,
2018,10,,,17,10/1/2018,,,,,,0,0,3041,488,488,17,Brown Middle,0035,00330,Hamilton County,Y,0,7158,7158,,,,,,,,,17,,,,,,,,,TN,7158,421.058823529,3041,178.882352941,TN@0035@00330,SY18-19,,488,0.5,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,118,984,1742,292,156,18,Union Heights Elementary,0030,00320,Hamblen County,,170,2438,3979,,,,,,,,,18,,,,,,,,,TN,2608,144.888888889,1860,103.333333333,TN@0030@00320,SY18-19,,156,0.534246575,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,231,272,1186,720,308,18,Loudon High,0040,00530,Loudon County,,724,3710,7276,,,,,,,,,18,,,,,,,,,TN,4434,246.333333333,1417,78.722222222,TN@0040@00530,SY18-19,,308,0.427777778,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,43,390,597,127,55,18,East Side,0020,00080,Cannon County,,98,839,1697,,,,,,,,,18,,,,,,,,,TN,937,52.055555556,640,35.555555556,TN@0020@00080,SY18-19,,55,0.433070866,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,0,0,841,72,72,18,Arrow Academy of Excellence,8150,00792,Shelby County Schools,Y,0,983,983,,,,,,,,,18,,,,,,,,,TN,983,54.611111111,841,46.722222222,TN@8150@00792,SY18-19,,72,0.5,,,,,,,,,,,,
2018,10,,,13,10/1/2018,,,,,,237,906,1137,436,173,13,Alcoa Intermediate School,0012,00051,Alcoa City,,373,1802,3517,,,,,,,,,13,,,,,,,,,TN,2175,167.307692308,1374,105.692307692,TN@0012@00051,SY18-19,,173,0.396788991,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,0,0,6646,660,544,18,Freedom Preparatory Academy,8234,00792,Shelby County Schools,,0,9164,9247,,,,,,,,,18,,,,,,,,,TN,9164,509.111111111,6646,369.222222222,TN@8234@00792,SY18-19,,544,0.824242424,,,,,,,,,,,,
2018,10,,,17,10/1/2018,,,,,,151,504,1517,211,132,17,Hermitage Springs School,0020,00140,Clay County,,254,1937,2852,,,,,,,,,17,,,,,,,,,TN,2191,128.882352941,1668,98.117647059,TN@0020@00140,SY18-19,,132,0.625592417,,,,,,,,,,,,
2018,10,,,17,10/1/2018,,,,,,267,314,1449,304,176,17,Linden Elementary,0015,00680,Perry County,,368,2551,3606,,,,,,,,,17,,,,,,,,,TN,2919,171.705882353,1716,100.941176471,TN@0015@00680,SY18-19,,176,0.578947368,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,0,520,4650,497,447,18,Inskip Elementary,0138,00470,Knox County,Y,0,7276,8089,,,,,,,,,18,,,,,,,,,TN,7276,404.222222222,4650,258.333333333,TN@0138@00470,SY18-19,,447,0.473543768,,,,,,,,,,,,
2018,10,,,17,10/1/2018,,,,,,389,1211,947,317,111,17,Gordonsville Elementary,0030,00800,Smith County,,615,1596,4334,,,,,,,,,17,,,,,,,,,TN,2211,130.058823529,1336,78.588235294,TN@0030@00800,SY18-19,,111,0.350157729,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,348,520,1838,965,417,18,Sequoyah High School,0037,00620,Monroe County,,1304,4830,9993,,,,,,,,,18,,,,,,,,,TN,6134,340.777777778,2186,121.444444444,TN@0037@00620,SY18-19,,417,0.432124352,,,,,,,,,,,,
2018,10,,,17,10/1/2018,,,,,,0,0,3221,496,496,17,Soddy Elementary,0230,00330,Hamilton County,Y,0,5355,5355,,,,,,,,,17,,,,,,,,,TN,5355,315,3221,189.470588235,TN@0230@00330,SY18-19,,496,0.5,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,0,71,4610,503,495,18,Jacksboro Middle School,0065,00070,Campbell County,Y,0,7795,7915,,,,,,,,,18,,,,,,,,,TN,7795,433.055555556,4610,256.111111111,TN@0065@00070,SY18-19,,495,0.496180777,,,,,,,,,,,,
2018,10,,,17,10/1/2018,,,,,,788,1484,2388,489,213,17,Leoma Elementary,0050,00500,Lawrence County,,1096,2892,6420,,,,,,,,,17,,,,,,,,,TN,3988,234.588235294,3176,186.823529412,TN@0050@00500,SY18-19,,213,0.435582822,,,,,,,,,,,,
2018,10,,,17,10/1/2018,,,,,,0,382,5256,447,417,17,Amqui Elementary,0010,00190,Davidson County,Y,0,6251,6706,,,,,,,,,17,,,,,,,,,TN,6251,367.705882353,5256,309.176470588,TN@0010@00190,SY18-19,,417,0.482441923,,,,,,,,,,,,
2018,10,,,17,10/1/2018,,,,,,264,1000,1173,534,135,17,Chapel Hill Elementary,0007,00590,Marshall County,,562,1699,4897,,,,,,,,,17,,,,,,,,,TN,2261,133,1437,84.529411765,TN@0007@00590,SY18-19,,135,0.252808989,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,533,1409,3337,373,230,18,Tellico Plains Elementary,0045,00620,Monroe County,,592,3476,5078,,,,,,,,,18,,,,,,,,,TN,4068,226,3870,215,TN@0045@00620,SY18-19,,230,0.616621984,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,0,1580,4068,502,362,18,Community Montessori,0086,00570,Jackson-Madison County,Y,0,4699,6524,,,,,,,,,18,,,,,,,,,TN,4699,261.055555556,4068,226,TN@0086@00570,SY18-19,,362,0.418693754,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,200,181,978,363,107,18,Poplar Grove 5-8,0040,00941,Franklin SSD,,422,1532,3270,,,,,,,,,18,,,,,,,,,TN,1954,108.555555556,1178,65.444444444,TN@0040@00941,SY18-19,,107,0.294765840,,,,,,,,,,,,
2018,10,,,21,10/1/2018,,,,,,438,345,2735,452,265,21,Jefferson Elementary,0015,00450,Jefferson County,,770,4201,6250,,,,,,,,,21,,,,,,,,,TN,4971,236.714285714,3173,151.095238095,TN@0015@00450,SY18-19,,265,0.586283186,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,633,1404,4248,1136,650,18,New Providence Middle,0065,00630,Montgomery County,,1721,9886,14937,,,,,,,,,18,,,,,,,,,TN,11607,644.833333333,4881,271.166666667,TN@0065@00630,SY18-19,,650,0.572183099,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,0,1408,5943,492,398,18,Woodland Park Elementary,0060,00930,White County,Y,0,6154,7612,,,,,,,,,18,,,,,,,,,TN,6154,341.888888889,5943,330.166666667,TN@0060@00930,SY18-19,,398,0.447043440,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,0,720,2905,496,397,18,Mountain City Elementary,0025,00460,Johnson County,Y,0,6469,8073,,,,,,,,,18,,,,,,,,,TN,6469,359.388888889,2905,161.388888889,TN@0025@00460,SY18-19,,397,0.444849402,,,,,,,,,,,,
2018,10,,,17,10/1/2018,,,,,,151,141,2579,692,357,17,Dyersburg High School,0015,00231,Dyersburg City,,552,4204,6631,,,,,,,,,17,,,,,,,,,TN,4756,279.764705882,2730,160.588235294,TN@0015@00231,SY18-19,,357,0.515895954,,,,,,,,,,,,
2018,10,,,17,10/1/2018,,,,,,287,426,1346,320,143,17,Montvale Elementary,0094,00050,Blount County,,372,1872,3399,,,,,,,,,17,,,,,,,,,TN,2244,132,1633,96.058823529,TN@0094@00050,SY18-19,,143,0.446875,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,196,1259,1231,958,174,18,Rossview Elementary,0105,00630,Montgomery County,,563,2506,8406,,,,,,,,,18,,,,,,,,,TN,3069,170.5,1427,79.277777778,TN@0105@00630,SY18-19,,174,0.181628392,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,0,0,6560,538,538,18,Coleman,8050,0C010,Aspire,Y,0,9146,9146,,,,,,,,,18,,,,,,,,,TN,9146,508.111111111,6560,364.444444444,TN@8050@0C010,SY18-19,,538,0.5,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,346,868,1248,759,198,18,Halls Elementary,0110,00470,Knox County,,569,2538,6585,,,,,,,,,18,,,,,,,,,TN,3107,172.611111111,1594,88.555555556,TN@0110@00470,SY18-19,,198,0.260869565,,,,,,,,,,,,
2018,10,,,17,10/1/2018,,,,,,0,561,7710,1706,1590,17,Cane Ridge High,0077,00190,Davidson County,Y,0,18055,19368,,,,,,,,,17,,,,,,,,,TN,18055,1062.058823529,7710,453.529411765,TN@0077@00190,SY18-19,,1590,0.482457312,,,,,,,,,,,,
2018,10,,,13,10/1/2018,,,,,,495,2814,1903,720,235,13,Upperman High School,0090,00710,Putnam County,,528,2046,4962,,,,,,,,,13,,,,,,,,,TN,2574,198,2398,184.461538462,TN@0090@00710,SY18-19,,235,0.326388889,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,0,0,3182,321,321,18,Balmoral Ridgeway Elementary,2610,00792,Shelby County Schools,Y,0,5006,5006,,,,,,,,,18,,,,,,,,,TN,5006,278.111111111,3182,176.777777778,TN@2610@00792,SY18-19,,321,0.5,,,,,,,,,,,,
2018,10,,,17,10/1/2018,,,,,,163,604,314,405,115,17,Stanford Montessori,0615,00190,Davidson County,,454,1316,2921,,,,,,,,,17,,,,,,,,,TN,1770,104.117647059,477,28.058823529,TN@0615@00190,SY18-19,,115,0.283950617,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,79,175,907,829,236,18,Sullivan South High School,0183,00820,Sullivan County,,517,2572,5108,,,,,,,,,18,,,,,,,,,TN,3089,171.611111111,986,54.777777778,TN@0183@00820,SY18-19,,236,0.284680338,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,0,3384,8714,874,630,18,South Side High,0105,00570,Jackson-Madison County,Y,0,8431,11705,,,,,,,,,18,,,,,,,,,TN,8431,468.388888889,8714,484.111111111,TN@0105@00570,SY18-19,,630,0.418702821,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,215,304,1523,318,169,18,Vonore Middle School,0058,00620,Monroe County,,396,2278,3658,,,,,,,,,18,,,,,,,,,TN,2674,148.555555556,1738,96.555555556,TN@0058@00620,SY18-19,,169,0.531446541,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,0,1022,2324,334,232,18,Ingleside Elementary,0020,00541,Athens City,Y,0,3429,4936,,,,,,,,,18,,,,,,,,,TN,3429,190.5,2324,129.111111111,TN@0020@00541,SY18-19,,232,0.409922295,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,274,781,3745,478,300,18,Fayetteville Middle School,0007,00521,Fayetteville City,,394,4560,5868,,,,,,,,,18,,,,,,,,,TN,4954,275.222222222,4019,223.277777778,TN@0007@00521,SY18-19,,300,0.627615063,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,0,0,2890,605,605,18,Wooddale High School,2815,00792,Shelby County Schools,Y,0,5723,5723,,,,,,,,,18,,,,,,,,,TN,5723,317.944444444,2890,160.555555556,TN@2815@00792,SY18-19,,605,0.5,,,,,,,,,,,,
2018,10,,,17,10/1/2018,,,,,,0,1256,3175,712,510,17,Giles County High School,0045,00280,Giles County,Y,0,6543,9131,,,,,,,,,17,,,,,,,,,TN,6543,384.882352941,3175,186.764705882,TN@0045@00280,SY18-19,,510,0.417442899,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,552,968,3440,682,357,18,Drummonds Elementary,0020,00840,Tipton County,,876,4638,7025,,,,,,,,,18,,,,,,,,,TN,5514,306.333333333,3992,221.777777778,TN@0020@00840,SY18-19,,357,0.523460411,,,,,,,,,,,,
2018,10,,,17,10/1/2018,,,,,,0,0,3943,411,411,17,Henry L. Barger Elementary,0097,00330,Hamilton County,Y,0,6338,6338,,,,,,,,,17,,,,,,,,,TN,6338,372.823529412,3943,231.941176471,TN@0097@00330,SY18-19,,411,0.5,,,,,,,,,,,,
2018,10,,,17,10/1/2018,,,,,,104,515,391,210,44,17,Sewanee Elementary,0090,00260,Franklin County,,192,599,2020,,,,,,,,,17,,,,,,,,,TN,791,46.529411765,495,29.117647059,TN@0090@00260,SY18-19,,44,0.209523810,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,260,370,3033,1186,410,18,Lenoir City High,0005,00531,Lenoir City,,559,4281,6743,,,,,,,,,18,,,,,,,,,TN,4840,268.888888889,3293,182.944444444,TN@0005@00531,SY18-19,,410,0.345699831,,,,,,,,,,,,
2018,10,,,17,10/1/2018,,,,,,0,0,1990,306,306,17,Luttrell Elementary,0035,00870,Union County,Y,0,4229,4229,,,,,,,,,17,,,,,,,,,TN,4229,248.764705882,1990,117.058823529,TN@0035@00870,SY18-19,,306,0.5,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,0,59,239,32,26,18,Shady Valley Elementary,0035,00460,Johnson County,Y,0,437,545,,,,,,,,,18,,,,,,,,,TN,437,24.277777778,239,13.277777778,TN@0035@00460,SY18-19,,26,0.445010183,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,0,453,4058,1064,957,18,South Doyle High School,0065,00470,Knox County,Y,0,12167,13526,,,,,,,,,18,,,,,,,,,TN,12167,675.944444444,4058,225.444444444,TN@0065@00470,SY18-19,,957,0.473553108,,,,,,,,,,,,
2018,10,,,17,10/1/2018,,,,,,0,186,2562,336,313,17,Chadwell Elementary,0105,00190,Davidson County,Y,0,4376,4694,,,,,,,,,17,,,,,,,,,TN,4376,257.411764706,2562,150.705882353,TN@0105@00190,SY18-19,,313,0.482469680,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,190,126,1535,289,190,18,North Middle School,0210,00820,Sullivan County,,333,2842,3976,,,,,,,,,18,,,,,,,,,TN,3175,176.388888889,1725,95.833333333,TN@0210@00820,SY18-19,,190,0.657439446,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,0,1664,4284,369,266,18,Lincoln Elementary,0056,00570,Jackson-Madison County,Y,0,4413,6127,,,,,,,,,18,,,,,,,,,TN,4413,245.166666667,4284,238,TN@0056@00570,SY18-19,,266,0.418690702,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,0,0,2705,663,663,18,Havenview Middle School,2325,00792,Shelby County Schools,Y,0,8541,8541,,,,,,,,,18,,,,,,,,,TN,8541,474.5,2705,150.277777778,TN@2325@00792,SY18-19,,663,0.5,,,,,,,,,,,,
2018,10,,,23,10/1/2018,,,,,,431,2286,2822,428,233,23,Cane Creek Elementary,0030,00710,Putnam County,,437,2948,5333,,,,,,,,,23,,,,,,,,,TN,3385,147.173913043,3253,141.434782609,TN@0030@00710,SY18-19,,233,0.544392523,,,,,,,,,,,,
2018,10,,,20,10/1/2018,,,,,,127,1403,348,603,42,20,College Grove Elementary,0020,00940,Williamson County,,192,622,5539,,,,,,,,,20,,,,,,,,,TN,814,40.7,475,23.75,TN@0020@00940,SY18-19,,42,0.069651741,,,,,,,,,,,,
2018,10,,,17,10/1/2018,,,,,,0,2147,6157,605,449,17,Trousdale County Elementary,0005,00850,Trousdale County,Y,0,6229,8402,,,,,,,,,17,,,,,,,,,TN,6229,366.411764706,6157,362.176470588,TN@0005@00850,SY18-19,,449,0.425739867,,,,,,,,,,,,
2018,10,,,17,10/1/2018,,,,,,0,267,3678,257,240,17,Robert E. Lillard Elementary,0420,00190,Davidson County,Y,0,3668,3935,,,,,,,,,17,,,,,,,,,TN,3668,215.764705882,3678,216.352941176,TN@0420@00190,SY18-19,,240,0.482441142,,,,,,,,,,,,
2018,10,,,17,10/1/2018,,,,,,0,884,3655,447,360,17,Tazewell - New Tazewell Elementary,0117,00130,Claiborne County,Y,0,5538,6877,,,,,,,,,17,,,,,,,,,TN,5538,325.764705882,3655,215,TN@0117@00130,SY18-19,,360,0.446073298,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,274,874,2333,1185,387,18,Oakland Middle,0017,00750,Rutherford County,,678,5154,10139,,,,,,,,,18,,,,,,,,,TN,5832,324,2607,144.833333333,TN@0017@00750,SY18-19,,387,0.326582278,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,0,1140,6065,479,403,18,Oakdale School,0055,00650,Morgan County,Y,0,6215,7383,,,,,,,,,18,,,,,,,,,TN,6215,345.277777778,6065,336.944444444,TN@0055@00650,SY18-19,,403,0.457052508,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,458,1604,2302,338,173,18,South Fulton Elementary,0045,00660,Obion County,,510,2573,4315,,,,,,,,,18,,,,,,,,,TN,3083,171.277777778,2760,153.333333333,TN@0045@00660,SY18-19,,173,0.511834320,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,179,398,601,208,74,18,Corryton Elementary,0055,00470,Knox County,,386,876,2194,,,,,,,,,18,,,,,,,,,TN,1262,70.111111111,780,43.333333333,TN@0055@00470,SY18-19,,74,0.355769231,,,,,,,,,,,,
2018,10,,,17,10/1/2018,,,,,,0,348,4780,786,733,17,McMurray Middle,0480,00190,Davidson County,Y,0,9954,10678,,,,,,,,,17,,,,,,,,,TN,9954,585.529411765,4780,281.176470588,TN@0480@00190,SY18-19,,733,0.482454440,,,,,,,,,,,,
2018,10,,,17,10/1/2018,,,,,,0,328,4512,1164,1085,17,Glencliff Comprehensive High School,0245,00190,Davidson County,Y,0,10425,11183,,,,,,,,,17,,,,,,,,,TN,10425,613.235294118,4512,265.411764706,TN@0245@00190,SY18-19,,1085,0.482460200,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,631,3279,3212,537,232,18,Hillcrest Elementary,0012,00660,Obion County,,627,3498,6764,,,,,,,,,18,,,,,,,,,TN,4125,229.166666667,3843,213.5,TN@0012@00660,SY18-19,,232,0.432029795,,,,,,,,,,,,
2018,10,,,31,10/1/2018,,,,,,0,0,145,6,6,31,Sullivan House,0012,0R300,"Frontier Health, Inc.",,0,141,141,,,,,,,,,31,,,,,,,,,TN,141,4.548387097,145,4.677419355,TN@0012@0R300,SY18-19,,6,1,,,,,,,,,,,,
2018,10,,,18,10/1/2018,,,,,,0,0,9541,752,752,18,Ridgeway Middle School,2612,00792,Shelby County Schools,Y,0,11342,11342,,,,,,,,,18,,,,,,,,,TN,11342,630.111111111,9541,530.055555556,TN@2612@00792,SY18-19,,752,0.5,,,,,,,,,,,,
