Enrollment-Paid,Provision 2 (Y/N),BAB Implementation Date from Grants Data,Breakfast Delivery Model from Other Source-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Grants Data-Standardized,School Type-Standardized,School Type-Original,School Level-Standardized,FR Enrollment Percentage,Enrollment-Reduced,Enrollment-Free,FR Enrollment,Target Area,Unique ID,FR Breakfast ADP,FR Breakfast Meals,FR Lunch ADP,FR Lunch Meals,"BAB Implementation Date Other Source, Note Source Here",BAB Implementation Date from Other Source,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Campaign Tracking Data,"Breakfast Delivery Model from Other Source, Note Source Here",Breakfast Delivery Model from Other Source-Original,Breakfast Delivery Model from Campaign Tracking Data-Original,Operating Days,Breakfast Meals-Free and Reduced,Lunch Meals-Free and Reduced,Claim Date,Universal Free (Y/N),Provision 3 (Y/N),Provision 1 (Y/N),School Level-Original,Street Address-Line 2,Street Address-Line 1,Zip Code,City,State-Physical,Claim Year,School Year,State-Reporting,Enrollment-Free and Reduced,ISP,District ID,District Name,School ID,School Name,County,Claim Month,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from State Agency Tracking-Original,Enrollment-Total,CEP (Y/N),NCES ID
,,,,Cafeteria,,,,,,,,,,81.28,,NE@0001@010003,35.222222222,634,70.555555556,1270,,,,,,,,,634,1270,2/1/2018,,,,,,,,,,2018,SY17-18,NE,81.28,,010003,Kenesaw Public School,0001,Kenesaw Public School,Adams,2,470,164,226,890,380,2660,18,18,TRADITIONAL,254,,
,,,,Cafeteria,,,,,,,,,,81.28,,NE@0001@010003,32.052631579,609,66.105263158,1256,,,,,,,,,609,1256,3/1/2018,,,,,,,,,,2018,SY17-18,NE,81.28,,010003,Kenesaw Public School,0001,Kenesaw Public School,Adams,3,432,177,181,869,387,2482,19,19,TRADITIONAL,254,,
,,,,Cafeteria,,,,,,,,,,80.64,,NE@0001@010003,38,684,76.105263158,1446,,,,,,,,,684,1446,4/1/2018,,,,,,,,,,2018,SY17-18,NE,80.64,,010003,Kenesaw Public School,0001,Kenesaw Public School,Adams,4,469,215,223,1041,405,1848,18,19,TRADITIONAL,252,,
,,,,Cafeteria,,,,,,,,,,80.64,,NE@0001@010003,35.916666667,431,65.363636364,719,,,,,,,,,431,719,5/1/2018,,,,,,,,,,2018,SY17-18,NE,80.64,,010003,Kenesaw Public School,0001,Kenesaw Public School,Adams,5,293,138,94,508,211,1361,12,11,TRADITIONAL,252,,
,,,,Cafeteria,,,,,,,,,,78.74,,NE@0001@010003,36.631578947,696,68.55,1371,,,,,,,,,696,1371,9/1/2017,,,,,,,,,,2017,SY17-18,NE,78.74,,010003,Kenesaw Public School,0001,Kenesaw Public School,Adams,9,522,174,261,944,427,2891,19,20,TRADITIONAL,254,,
,,,,Cafeteria,,,,,,,,,,78.74,,NE@0001@010003,35.523809524,746,68.952380952,1448,,,,,,,,,746,1448,10/1/2017,,,,,,,,,,2017,SY17-18,NE,78.74,,010003,Kenesaw Public School,0001,Kenesaw Public School,Adams,10,547,199,328,1002,446,3064,21,21,TRADITIONAL,254,,
,,,,Cafeteria,,,,,,,,,,79.36,,NE@0001@010003,38.473684211,731,69.684210526,1324,,,,,,,,,731,1324,11/1/2017,,,,,,,,,,2017,SY17-18,NE,79.36,,010003,Kenesaw Public School,0001,Kenesaw Public School,Adams,11,553,178,336,945,379,2815,19,19,TRADITIONAL,256,,
,,,,Cafeteria,,,,,,,,,,79.36,,NE@0001@010003,33.5,469,65.142857143,912,,,,,,,,,469,912,12/1/2017,,,,,,,,,,2017,SY17-18,NE,79.36,,010003,Kenesaw Public School,0001,Kenesaw Public School,Adams,12,346,123,187,655,257,1954,14,14,TRADITIONAL,256,,
,,,,Cafeteria,,,,,,,,,,302.4,,NE@0001@010018,231.277777778,4163,256.055555556,4609,,,,,,,,,4163,4609,1/1/2018,,,,,,,,,,2018,SY17-18,NE,302.4,,010018,Hastings Public Schools,0001,Lincoln Elementary,Adams,1,3749,414,386,3998,611,297,18,18,TRADITIONAL,336,,
,,,,Cafeteria,,,,,,,,,,300.6,,NE@0001@010018,234.333333333,4218,255.611111111,4601,,,,,,,,,4218,4601,2/1/2018,,,,,,,,,,2018,SY17-18,NE,300.6,,010018,Hastings Public Schools,0001,Lincoln Elementary,Adams,2,3811,407,389,3960,641,304,18,18,TRADITIONAL,334,,
,,,,Cafeteria,,,,,,,,,,299.7,,NE@0001@010018,234.388888889,4219,256.5,4617,,,,,,,,,4219,4617,3/1/2018,,,,,,,,,,2018,SY17-18,NE,299.7,,010018,Hastings Public Schools,0001,Lincoln Elementary,Adams,3,3817,402,397,3981,636,306,18,18,TRADITIONAL,333,,
,,,,Cafeteria,,,,,,,,,,304.85,,NE@0001@010018,234.4,4688,255.05,5101,,,,,,,,,4688,5101,4/1/2018,,,,,,,,,,2018,SY17-18,NE,304.85,,010018,Hastings Public Schools,0001,Lincoln Elementary,Adams,4,4232,456,477,4397,704,336,20,20,TRADITIONAL,335,,
,,,,Cafeteria,,,,,,,,,,304.85,,NE@0001@010018,232.583333333,2791,251.75,3021,,,,,,,,,2791,3021,5/1/2018,,,,,,,,,,2018,SY17-18,NE,304.85,,010018,Hastings Public Schools,0001,Lincoln Elementary,Adams,5,2519,272,290,2590,431,209,12,12,TRADITIONAL,335,,
,,,,Cafeteria,,,,,,,,,,307.58,,NE@0001@010018,233.894736842,4444,260.947368421,4958,,,,,,,,,4444,4958,9/1/2017,,,,,,,,,,2017,SY17-18,NE,307.58,,010018,Hastings Public Schools,0001,Lincoln Elementary,Adams,9,3968,476,472,4198,760,277,19,19,TRADITIONAL,338,,
,,,,Cafeteria,,,,,,,,,,299.7,,NE@0001@010018,237.894736842,4520,253.210526316,4811,,,,,,,,,4520,4811,10/1/2017,,,,,,,,,,2017,SY17-18,NE,299.7,,010018,Hastings Public Schools,0001,Lincoln Elementary,Adams,10,3997,523,480,4049,762,310,19,19,TRADITIONAL,333,,
,,,,Cafeteria,,,,,,,,,,297,,NE@0001@010018,231.631578947,4401,255.578947368,4856,,,,,,,,,4401,4856,11/1/2017,,,,,,,,,,2017,SY17-18,NE,297,,010018,Hastings Public Schools,0001,Lincoln Elementary,Adams,11,3924,477,420,4101,755,341,19,19,TRADITIONAL,330,,
,,,,Cafeteria,,,,,,,,,,298.8,,NE@0001@010018,226.9375,3631,249.75,3996,,,,,,,,,3631,3996,12/1/2017,,,,,,,,,,2017,SY17-18,NE,298.8,,010018,Hastings Public Schools,0001,Lincoln Elementary,Adams,12,3239,392,335,3404,592,282,16,16,TRADITIONAL,332,,
,,,,Cafeteria,,,,,,,,,,249.6,,NE@0002@010018,114.833333333,2067,186.166666667,3351,,,,,,,,,2067,3351,1/1/2018,,,,,,,,,,2018,SY17-18,NE,249.6,,010018,Hastings Public Schools,0002,Alcott Elementary,Adams,1,1740,327,183,2885,466,681,18,18,TRADITIONAL,312,,
,,,,Cafeteria,,,,,,,,,,249.6,,NE@0002@010018,118.944444444,2141,191.222222222,3442,,,,,,,,,2141,3442,2/1/2018,,,,,,,,,,2018,SY17-18,NE,249.6,,010018,Hastings Public Schools,0002,Alcott Elementary,Adams,2,1793,348,172,2951,491,691,18,18,TRADITIONAL,312,,
,,,,Cafeteria,,,,,,,,,,252.8,,NE@0002@010018,115.888888889,2086,189.333333333,3408,,,,,,,,,2086,3408,3/1/2018,,,,,,,,,,2018,SY17-18,NE,252.8,,010018,Hastings Public Schools,0002,Alcott Elementary,Adams,3,1759,327,171,2924,484,667,18,18,TRADITIONAL,316,,
,,,,Cafeteria,,,,,,,,,,251.2,,NE@0002@010018,119.9,2398,189.8,3796,,,,,,,,,2398,3796,4/1/2018,,,,,,,,,,2018,SY17-18,NE,251.2,,010018,Hastings Public Schools,0002,Alcott Elementary,Adams,4,2013,385,220,3231,565,764,20,20,TRADITIONAL,314,,
,,,,Cafeteria,,,,,,,,,,250.4,,NE@0002@010018,117.083333333,1405,188.916666667,2267,,,,,,,,,1405,2267,5/1/2018,,,,,,,,,,2018,SY17-18,NE,250.4,,010018,Hastings Public Schools,0002,Alcott Elementary,Adams,5,1169,236,142,1923,344,486,12,12,TRADITIONAL,313,,
,,,,Cafeteria,,,,,,,,,,256,,NE@0002@010018,125.526315789,2385,199.210526316,3785,,,,,,,,,2385,3785,9/1/2017,,,,,,,,,,2017,SY17-18,NE,256,,010018,Hastings Public Schools,0002,Alcott Elementary,Adams,9,1985,400,175,3190,595,637,19,19,TRADITIONAL,320,,
,,,,Cafeteria,,,,,,,,,,252.01,,NE@0002@010018,119.789473684,2276,190,3610,,,,,,,,,2276,3610,10/1/2017,,,,,,,,,,2017,SY17-18,NE,252.01,,010018,Hastings Public Schools,0002,Alcott Elementary,Adams,10,1878,398,215,3066,544,715,19,19,TRADITIONAL,319,,
,,,,Cafeteria,,,,,,,,,,248.8,,NE@0002@010018,124.210526316,2360,193.421052632,3675,,,,,,,,,2360,3675,11/1/2017,,,,,,,,,,2017,SY17-18,NE,248.8,,010018,Hastings Public Schools,0002,Alcott Elementary,Adams,11,1974,386,185,3125,550,731,19,19,TRADITIONAL,311,,
,,,,Cafeteria,,,,,,,,,,245.6,,NE@0002@010018,121.1875,1939,190.8125,3053,,,,,,,,,1939,3053,12/1/2017,,,,,,,,,,2017,SY17-18,NE,245.6,,010018,Hastings Public Schools,0002,Alcott Elementary,Adams,12,1657,282,163,2626,427,632,16,16,TRADITIONAL,307,,
,,,,Cafeteria,,,,,,,,,,218.35,,NE@0003@010018,87.944444444,1583,178.888888889,3220,,,,,,,,,1583,3220,1/1/2018,,,,,,,,,,2018,SY17-18,NE,218.35,,010018,Hastings Public Schools,0003,Longfellow Elementary,Adams,1,1337,246,205,2672,548,1896,18,18,TRADITIONAL,397,,
,,,,Cafeteria,,,,,,,,,,219.52,,NE@0003@010018,87,1566,177.611111111,3197,,,,,,,,,1566,3197,2/1/2018,,,,,,,,,,2018,SY17-18,NE,219.52,,010018,Hastings Public Schools,0003,Longfellow Elementary,Adams,2,1343,223,143,2635,562,1818,18,18,TRADITIONAL,392,,
,,,,Cafeteria,,,,,,,,,,220.08,,NE@0003@010018,87.611111111,1577,186.277777778,3353,,,,,,,,,1577,3353,3/1/2018,,,,,,,,,,2018,SY17-18,NE,220.08,,010018,Hastings Public Schools,0003,Longfellow Elementary,Adams,3,1324,253,163,2746,607,1884,18,18,TRADITIONAL,393,,
,,,,Cafeteria,,,,,,,,,,220.08,,NE@0003@010018,97.1,1942,189.9,3798,,,,,,,,,1942,3798,4/1/2018,,,,,,,,,,2018,SY17-18,NE,220.08,,010018,Hastings Public Schools,0003,Longfellow Elementary,Adams,4,1649,293,191,3137,661,2071,20,20,TRADITIONAL,393,,
,,,,Cafeteria,,,,,,,,,,217.84,,NE@0003@010018,84.333333333,1012,163.583333333,1963,,,,,,,,,1012,1963,5/1/2018,,,,,,,,,,2018,SY17-18,NE,217.84,,010018,Hastings Public Schools,0003,Longfellow Elementary,Adams,5,862,150,74,1611,352,1049,12,12,TRADITIONAL,389,,
,,,,Cafeteria,,,,,,,,,,230.85,,NE@0003@010018,88.947368421,1690,190.947368421,3628,,,,,,,,,1690,3628,9/1/2017,,,,,,,,,,2017,SY17-18,NE,230.85,,010018,Hastings Public Schools,0003,Longfellow Elementary,Adams,9,1413,277,176,2982,646,1915,19,19,TRADITIONAL,405,,
,,,,Cafeteria,,,,,,,,,,219.78,,NE@0003@010018,92.210526316,1752,180.368421053,3427,,,,,,,,,1752,3427,10/1/2017,,,,,,,,,,2017,SY17-18,NE,219.78,,010018,Hastings Public Schools,0003,Longfellow Elementary,Adams,10,1491,261,252,2834,593,2125,19,19,TRADITIONAL,407,,
,,,,Cafeteria,,,,,,,,,,217.08,,NE@0003@010018,92.210526316,1752,180.789473684,3435,,,,,,,,,1752,3435,11/1/2017,,,,,,,,,,2017,SY17-18,NE,217.08,,010018,Hastings Public Schools,0003,Longfellow Elementary,Adams,11,1493,259,248,2891,544,2155,19,19,TRADITIONAL,402,,
,,,,Cafeteria,,,,,,,,,,214.92,,NE@0003@010018,88.125,1410,180.375,2886,,,,,,,,,1410,2886,12/1/2017,,,,,,,,,,2017,SY17-18,NE,214.92,,010018,Hastings Public Schools,0003,Longfellow Elementary,Adams,12,1213,197,224,2425,461,1882,16,16,TRADITIONAL,398,,
,,,,Cafeteria,,,,,,,,,,270.84,,NE@0005@010018,89.722222222,1615,191.777777778,3452,,,,,,,,,1615,3452,1/1/2018,,,,,,,,,,2018,SY17-18,NE,270.84,,010018,Hastings Public Schools,0005,Watson Elementary,Adams,1,1453,162,304,2807,645,1830,18,18,TRADITIONAL,444,,
,,,,Cafeteria,,,,,,,,,,263.14,,NE@0005@010018,87.277777778,1571,187.722222222,3379,,,,,,,,,1571,3379,2/1/2018,,,,,,,,,,2018,SY17-18,NE,263.14,,010018,Hastings Public Schools,0005,Watson Elementary,Adams,2,1394,177,285,2741,638,1833,18,18,TRADITIONAL,446,,
,,,,Cafeteria,,,,,,,,,,262.55,,NE@0005@010018,87.333333333,1572,186.277777778,3353,,,,,,,,,1572,3353,3/1/2018,,,,,,,,,,2018,SY17-18,NE,262.55,,010018,Hastings Public Schools,0005,Watson Elementary,Adams,3,1384,188,313,2733,620,1890,18,18,TRADITIONAL,445,,
,,,,Cafeteria,,,,,,,,,,259.84,,NE@0005@010018,90.25,1805,191.4,3828,,,,,,,,,1805,3828,4/1/2018,,,,,,,,,,2018,SY17-18,NE,259.84,,010018,Hastings Public Schools,0005,Watson Elementary,Adams,4,1610,195,311,3103,725,2125,20,20,TRADITIONAL,448,,
,,,,Cafeteria,,,,,,,,,,262.74,,NE@0005@010018,90.416666667,1085,175.75,2109,,,,,,,,,1085,2109,5/1/2018,,,,,,,,,,2018,SY17-18,NE,262.74,,010018,Hastings Public Schools,0005,Watson Elementary,Adams,5,968,117,185,1709,400,1208,12,12,TRADITIONAL,453,,
,,,,Cafeteria,,,,,,,,,,245.84,,NE@0005@010018,94.736842105,1800,198.842105263,3778,,,,,,,,,1800,3778,9/1/2017,,,,,,,,,,2017,SY17-18,NE,245.84,,010018,Hastings Public Schools,0005,Watson Elementary,Adams,9,1614,186,300,3160,618,1914,19,19,TRADITIONAL,439,,
,,,,Cafeteria,,,,,,,,,,259.92,,NE@0005@010018,90.631578947,1722,191.736842105,3643,,,,,,,,,1722,3643,10/1/2017,,,,,,,,,,2017,SY17-18,NE,259.92,,010018,Hastings Public Schools,0005,Watson Elementary,Adams,10,1572,150,325,3025,618,1979,19,19,TRADITIONAL,456,,
,,,,Cafeteria,,,,,,,,,,261,,NE@0005@010018,92,1748,197,3743,,,,,,,,,1748,3743,11/1/2017,,,,,,,,,,2017,SY17-18,NE,261,,010018,Hastings Public Schools,0005,Watson Elementary,Adams,11,1576,172,295,3074,669,1985,19,19,TRADITIONAL,435,,
,,,,Cafeteria,,,,,,,,,,262.8,,NE@0005@010018,92.25,1476,199.1875,3187,,,,,,,,,1476,3187,12/1/2017,,,,,,,,,,2017,SY17-18,NE,262.8,,010018,Hastings Public Schools,0005,Watson Elementary,Adams,12,1308,168,283,2587,600,1661,16,16,TRADITIONAL,438,,
,,,,Cafeteria,,,,,,,,,,169.28,,NE@0006@010018,69.444444444,1250,138.055555556,2485,,,,,,,,,1250,2485,1/1/2018,,,,,,,,,,2018,SY17-18,NE,169.28,,010018,Hastings Public Schools,0006,Hawthorne Elementary,Adams,1,1099,151,369,1966,519,1967,18,18,TRADITIONAL,368,,
,,,,Cafeteria,,,,,,,,,,170.2,,NE@0006@010018,68.777777778,1238,136.833333333,2463,,,,,,,,,1238,2463,2/1/2018,,,,,,,,,,2018,SY17-18,NE,170.2,,010018,Hastings Public Schools,0006,Hawthorne Elementary,Adams,2,1111,127,373,1955,508,1993,18,18,TRADITIONAL,370,,
,,,,Cafeteria,,,,,,,,,,170.2,,NE@0006@010018,71.555555556,1288,137.444444444,2474,,,,,,,,,1288,2474,3/1/2018,,,,,,,,,,2018,SY17-18,NE,170.2,,010018,Hastings Public Schools,0006,Hawthorne Elementary,Adams,3,1144,144,408,1977,497,1963,18,18,TRADITIONAL,370,,
,,,,Cafeteria,,,,,,,,,,170.66,,NE@0006@010018,77.2,1544,137.65,2753,,,,,,,,,1544,2753,4/1/2018,,,,,,,,,,2018,SY17-18,NE,170.66,,010018,Hastings Public Schools,0006,Hawthorne Elementary,Adams,4,1336,208,435,2203,550,2201,20,20,TRADITIONAL,371,,
,,,,Cafeteria,,,,,,,,,,170.2,,NE@0006@010018,72.25,867,132.583333333,1591,,,,,,,,,867,1591,5/1/2018,,,,,,,,,,2018,SY17-18,NE,170.2,,010018,Hastings Public Schools,0006,Hawthorne Elementary,Adams,5,764,103,244,1275,316,1330,12,12,TRADITIONAL,370,,
,,,,Cafeteria,,,,,,,,,,205.8,,NE@0006@010018,80.368421053,1527,144.157894737,2739,,,,,,,,,1527,2739,9/1/2017,,,,,,,,,,2017,SY17-18,NE,205.8,,010018,Hastings Public Schools,0006,Hawthorne Elementary,Adams,9,1348,179,424,2215,524,1887,19,19,TRADITIONAL,420,,
,,,,Cafeteria,,,,,,,,,,172.04,,NE@0006@010018,76.368421053,1451,142,2698,,,,,,,,,1451,2698,10/1/2017,,,,,,,,,,2017,SY17-18,NE,172.04,,010018,Hastings Public Schools,0006,Hawthorne Elementary,Adams,10,1310,141,464,2145,553,2088,19,19,TRADITIONAL,374,,
,,,,Cafeteria,,,,,,,,,,172.04,,NE@0006@010018,74.736842105,1420,143.421052632,2725,,,,,,,,,1420,2725,11/1/2017,,,,,,,,,,2017,SY17-18,NE,172.04,,010018,Hastings Public Schools,0006,Hawthorne Elementary,Adams,11,1283,137,468,2144,581,2212,19,19,TRADITIONAL,374,,
,,,,Cafeteria,,,,,,,,,,169.74,,NE@0006@010018,72.6875,1163,140.5625,2249,,,,,,,,,1163,2249,12/1/2017,,,,,,,,,,2017,SY17-18,NE,169.74,,010018,Hastings Public Schools,0006,Hawthorne Elementary,Adams,12,1005,158,339,1757,492,1846,16,16,TRADITIONAL,369,,
,,,,Cafeteria,,,,,,,,,,598.4,,NE@0007@010018,100.666666667,1812,348.611111111,6275,,,,,,,,,1812,6275,1/1/2018,,,,,,,,,,2018,SY17-18,NE,598.4,,010018,Hastings Public Schools,0007,High School,Adams,1,1512,300,163,4843,1432,3038,18,18,TRADITIONAL,1088,,
,,,,Cafeteria,,,,,,,,,,594,,NE@0007@010018,104.333333333,1878,344.666666667,6204,,,,,,,,,1878,6204,2/1/2018,,,,,,,,,,2018,SY17-18,NE,594,,010018,Hastings Public Schools,0007,High School,Adams,2,1580,298,145,4819,1385,2860,18,18,TRADITIONAL,1080,,
,,,,Cafeteria,,,,,,,,,,589.6,,NE@0007@010018,101.666666667,1830,322.055555556,5797,,,,,,,,,1830,5797,3/1/2018,,,,,,,,,,2018,SY17-18,NE,589.6,,010018,Hastings Public Schools,0007,High School,Adams,3,1549,281,115,4470,1327,2711,18,18,TRADITIONAL,1072,,
,,,,Cafeteria,,,,,,,,,,569.7,,NE@0007@010018,112.65,2253,320.55,6411,,,,,,,,,2253,6411,4/1/2018,,,,,,,,,,2018,SY17-18,NE,569.7,,010018,Hastings Public Schools,0007,High School,Adams,4,1923,330,138,4939,1472,2929,20,20,TRADITIONAL,1055,,
,,,,Cafeteria,,,,,,,,,,562.68,,NE@0007@010018,121.25,1455,351,4212,,,,,,,,,1455,4212,5/1/2018,,,,,,,,,,2018,SY17-18,NE,562.68,,010018,Hastings Public Schools,0007,High School,Adams,5,1272,183,70,3296,916,1837,12,12,TRADITIONAL,1042,,
,,,,Cafeteria,,,,,,,,,,648.44,,NE@0007@010018,97.052631579,1844,378.421052632,7190,,,,,,,,,1844,7190,9/1/2017,,,,,,,,,,2017,SY17-18,NE,648.44,,010018,Hastings Public Schools,0007,High School,Adams,9,1550,294,119,5550,1640,3276,19,19,TRADITIONAL,1118,,
,,,,Cafeteria,,,,,,,,,,604.8,,NE@0007@010018,98.684210526,1875,339.526315789,6451,,,,,,,,,1875,6451,10/1/2017,,,,,,,,,,2017,SY17-18,NE,604.8,,010018,Hastings Public Schools,0007,High School,Adams,10,1610,265,198,5068,1383,3265,19,19,TRADITIONAL,1120,,
,,,,Cafeteria,,,,,,,,,,592.92,,NE@0007@010018,108.526315789,2062,357.473684211,6792,,,,,,,,,2062,6792,11/1/2017,,,,,,,,,,2017,SY17-18,NE,592.92,,010018,Hastings Public Schools,0007,High School,Adams,11,1730,332,181,5329,1463,3363,19,19,TRADITIONAL,1098,,
,,,,Cafeteria,,,,,,,,,,592.38,,NE@0007@010018,108.875,1742,356.3125,5701,,,,,,,,,1742,5701,12/1/2017,,,,,,,,,,2017,SY17-18,NE,592.38,,010018,Hastings Public Schools,0007,High School,Adams,12,1447,295,163,4425,1276,2718,16,16,TRADITIONAL,1097,,
,,,,Cafeteria,,,,,,,,,,531.2,,NE@0008@010018,148,2664,429.111111111,7724,,,,,,,,,2664,7724,1/1/2018,,,,,,,,,,2018,SY17-18,NE,531.2,,010018,Hastings Public Schools,0008,Middle School,Adams,1,2231,433,305,6140,1584,3396,18,18,TRADITIONAL,830,,
,,,,Cafeteria,,,,,,,,,,528.64,,NE@0008@010018,153.444444444,2762,428.5,7713,,,,,,,,,2762,7713,2/1/2018,,,,,,,,,,2018,SY17-18,NE,528.64,,010018,Hastings Public Schools,0008,Middle School,Adams,2,2318,444,280,6197,1516,3167,18,18,TRADITIONAL,826,,
,,,,Cafeteria,,,,,,,,,,525.44,,NE@0008@010018,158.388888889,2851,427.722222222,7699,,,,,,,,,2851,7699,3/1/2018,,,,,,,,,,2018,SY17-18,NE,525.44,,010018,Hastings Public Schools,0008,Middle School,Adams,3,2431,420,335,6173,1526,3210,18,18,TRADITIONAL,821,,
,,,,Cafeteria,,,,,,,,,,525.44,,NE@0008@010018,163.45,3269,427.35,8547,,,,,,,,,3269,8547,4/1/2018,,,,,,,,,,2018,SY17-18,NE,525.44,,010018,Hastings Public Schools,0008,Middle School,Adams,4,2798,471,401,6842,1705,3542,20,20,TRADITIONAL,821,,
,,,,Cafeteria,,,,,,,,,,519.68,,NE@0008@010018,151.083333333,1813,432.916666667,5195,,,,,,,,,1813,5195,5/1/2018,,,,,,,,,,2018,SY17-18,NE,519.68,,010018,Hastings Public Schools,0008,Middle School,Adams,5,1547,266,189,4138,1057,2134,12,12,TRADITIONAL,812,,
,,,,Cafeteria,,,,,,,,,,564.3,,NE@0008@010018,127.368421053,2420,471.315789474,8955,,,,,,,,,2420,8955,9/1/2017,,,,,,,,,,2017,SY17-18,NE,564.3,,010018,Hastings Public Schools,0008,Middle School,Adams,9,2026,394,182,7047,1908,3655,19,19,TRADITIONAL,855,,
,,,,Cafeteria,,,,,,,,,,529.2,,NE@0008@010018,132.368421053,2515,442.263157895,8403,,,,,,,,,2515,8403,10/1/2017,,,,,,,,,,2017,SY17-18,NE,529.2,,010018,Hastings Public Schools,0008,Middle School,Adams,10,2140,375,261,6730,1673,3875,19,19,TRADITIONAL,840,,
,,,,Cafeteria,,,,,,,,,,524.16,,NE@0008@010018,144.684210526,2749,443.368421053,8424,,,,,,,,,2749,8424,11/1/2017,,,,,,,,,,2017,SY17-18,NE,524.16,,010018,Hastings Public Schools,0008,Middle School,Adams,11,2293,456,296,6619,1805,3873,19,19,TRADITIONAL,832,,
,,,,Cafeteria,,,,,,,,,,524.16,,NE@0008@010018,153.9375,2463,433.5,6936,,,,,,,,,2463,6936,12/1/2017,,,,,,,,,,2017,SY17-18,NE,524.16,,010018,Hastings Public Schools,0008,Middle School,Adams,12,2039,424,300,5452,1484,3139,16,16,TRADITIONAL,832,,
,,,,,,,,,,,,,,,,NE@0012@010018,,,,,,,,,,,,,,,1/1/2018,,,,,,,,,,2018,SY17-18,NE,,,010018,Hastings Public Schools,0012,Hastings Learning Center,Adams,1,,,,,,,18.5,18.5,,,,
,,,,,,,,,,,,,,,,NE@0012@010018,,,,,,,,,,,,,,,2/1/2018,,,,,,,,,,2018,SY17-18,NE,,,010018,Hastings Public Schools,0012,Hastings Learning Center,Adams,2,,,,,,,18.5,18.5,,,,
,,,,,,,,,,,,,,,,NE@0012@010018,,,,,,,,,,,,,,,3/1/2018,,,,,,,,,,2018,SY17-18,NE,,,010018,Hastings Public Schools,0012,Hastings Learning Center,Adams,3,,,,,,,18.5,18.5,,,,
,,,,,,,,,,,,,,,,NE@0012@010018,,,,,,,,,,,,,,,4/1/2018,,,,,,,,,,2018,SY17-18,NE,,,010018,Hastings Public Schools,0012,Hastings Learning Center,Adams,4,,,,,,,18.5,18.5,,,,
,,,,,,,,,,,,,,,,NE@0012@010018,,,,,,,,,,,,,,,5/1/2018,,,,,,,,,,2018,SY17-18,NE,,,010018,Hastings Public Schools,0012,Hastings Learning Center,Adams,5,,,,,,,18.5,18.5,,,,
,,,,,,,,,,,,,,,,NE@0012@010018,,,,,,,,,,,,,,,9/1/2017,,,,,,,,,,2017,SY17-18,NE,,,010018,Hastings Public Schools,0012,Hastings Learning Center,Adams,9,,,,,,,18.5,18.5,,,,
,,,,,,,,,,,,,,,,NE@0012@010018,,,,,,,,,,,,,,,10/1/2017,,,,,,,,,,2017,SY17-18,NE,,,010018,Hastings Public Schools,0012,Hastings Learning Center,Adams,10,,,,,,,18.5,18.5,,,,
,,,,,,,,,,,,,,,,NE@0012@010018,,,,,,,,,,,,,,,11/1/2017,,,,,,,,,,2017,SY17-18,NE,,,010018,Hastings Public Schools,0012,Hastings Learning Center,Adams,11,,,,,,,18.5,18.5,,,,
,,,,,,,,,,,,,,,,NE@0012@010018,,,,,,,,,,,,,,,12/1/2017,,,,,,,,,,2017,SY17-18,NE,,,010018,Hastings Public Schools,0012,Hastings Learning Center,Adams,12,,,,,,,18.5,18.5,,,,
,,,,,,,,,,,,,,,,NE@0013@010018,,,,,,,,,,,,,,,1/1/2018,,,,,,,,,,2018,SY17-18,NE,,,010018,Hastings Public Schools,0013,Preschool,Adams,1,,,,,,,18.5,18.5,,,,
,,,,,,,,,,,,,,,,NE@0013@010018,,,,,,,,,,,,,,,2/1/2018,,,,,,,,,,2018,SY17-18,NE,,,010018,Hastings Public Schools,0013,Preschool,Adams,2,,,,,,,18.5,18.5,,,,
,,,,,,,,,,,,,,,,NE@0013@010018,,,,,,,,,,,,,,,3/1/2018,,,,,,,,,,2018,SY17-18,NE,,,010018,Hastings Public Schools,0013,Preschool,Adams,3,,,,,,,18.5,18.5,,,,
,,,,,,,,,,,,,,,,NE@0013@010018,,,,,,,,,,,,,,,4/1/2018,,,,,,,,,,2018,SY17-18,NE,,,010018,Hastings Public Schools,0013,Preschool,Adams,4,,,,,,,18.5,18.5,,,,
,,,,,,,,,,,,,,,,NE@0013@010018,,,,,,,,,,,,,,,5/1/2018,,,,,,,,,,2018,SY17-18,NE,,,010018,Hastings Public Schools,0013,Preschool,Adams,5,,,,,,,18.5,18.5,,,,
,,,,,,,,,,,,,,,,NE@0013@010018,,,,,,,,,,,,,,,9/1/2017,,,,,,,,,,2017,SY17-18,NE,,,010018,Hastings Public Schools,0013,Preschool,Adams,9,,,,,,,18.5,18.5,,,,
,,,,,,,,,,,,,,,,NE@0013@010018,,,,,,,,,,,,,,,10/1/2017,,,,,,,,,,2017,SY17-18,NE,,,010018,Hastings Public Schools,0013,Preschool,Adams,10,,,,,,,18.5,18.5,,,,
