Claim Year,Claim Month,NCES ID,ISP,Breakfast Delivery Model from State Agency Tracking-Original,Enrollment-Total,CEP (Y/N),Enrollment-Free and Reduced,Operating Days-Lunch Only,Operating Days-Breakfast Only,School Name,School ID,District ID,State-Reporting,School Year,Claim Date,District Name,Enrollment-Paid,Provision 2 (Y/N),BAB Implementation Date from Grants Data,Breakfast Delivery Model from Other Source-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Grants Data-Standardized,School Type-Standardized,School Type-Original,School Level-Standardized,FR Enrollment Percentage,Enrollment-Reduced,Enrollment-Free,FR Enrollment,Target Area,Unique ID,FR Breakfast ADP,FR Breakfast Meals,FR Lunch ADP,FR Lunch Meals,"BAB Implementation Date Other Source, Note Source Here",BAB Implementation Date from Other Source,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Campaign Tracking Data,"Breakfast Delivery Model from Other Source, Note Source Here",Breakfast Delivery Model from Other Source-Original,Breakfast Delivery Model from Campaign Tracking Data-Original,Operating Days,Breakfast Meals-Free and Reduced,Lunch Meals-Free and Reduced,Universal Free (Y/N),Provision 3 (Y/N),Provision 1 (Y/N),School Level-Original,Street Address-Line 2,State-Physical,Street Address-Line 1,City,Zip Code,County,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid
2018,1,,,,,,,18.5,18.5,,,0079,NH,SY17-18,1/1/2018,Gilmanton SAU Office,,,,,,,,,,,,,,,,,NH@000@0079,7.351351351,136,39.621621622,733,,,,,,,,18.5,,,,,,,,,1386 NH Rte 140,Gilmanton Iron Works,3837,Belknap,547,186,2251,106,30,227
2017,12,,,,,,,18.5,18.5,,,0103,NH,SY17-18,12/1/2017,Hill SAU Office,,,,,,,,,,,,,,,,,NH@000@0103,9.351351351,173,14.054054054,260,,,,,,,,18.5,,,,,,,,,32 Crescent St.,Hill,3243,Merrimack,247,13,343,173,0,151
2017,12,,,,,,,18.5,18.5,,,0066,NH,SY17-18,12/1/2017,Hopkinton SAU Office,,,,,,,,,,,,,,,,,NH@000@0066,34.540540541,639,43.297297297,801,,,,,,,,18.5,,,,,,,,,204 Maple Street,Contoocook,3229,Merrimack,664,137,3653,576,63,977
2018,5,,,,,,,18.5,18.5,,,0020,NH,SY17-18,5/1/2018,Gorham SAU Office,,,,,,,,,,,,,,,,,NH@000@0020,108.756756757,2012,144.162162162,2667,,,,,,,,18.5,,,,,,,,,123 Main Street,Gorham,3581,Coos,2221,446,3443,1799,213,667
2017,9,,,,,,,18.5,18.5,,,0083,NH,SY17-18,9/1/2017,Fremont SAU Office,,,,,,,,,,,,,,,,,NH@000@0083,12.162162162,225,34.594594595,640,,,,,,,,18.5,,,,,,,,,432 Main Street,Fremont,3044,Rockingham,392,248,2277,166,59,354
2018,5,,,,,,,18.5,18.5,,,0056,NH,SY17-18,5/1/2018,Somersworth SAU Office,,,,,,,,,,,,,,,,,NH@000@0056,375.405405405,6945,670.594594595,12406,,,,,,,,18.5,,,,,,,,,51 West High Street,Somersworth,3878,Strafford,10506,1900,7787,6108,837,1612
2018,6,,,,,,,18.5,18.5,,,0009,NH,SY17-18,6/1/2018,Conway SAU Office,,,,,,,,,,,,,,,,,NH@000@0009,133.621621622,2472,332.324324324,6148,,,,,,,,18.5,,,,,,,,,176A Main Street,Conway,3860,Carroll,5069,1079,3513,2073,399,594
2018,5,,,,,,,18.5,18.5,,,0036,NH,SY17-18,5/1/2018,White Mountains Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0036,171.783783784,3178,400,7400,,,,,,,,18.5,,,,,,,,,14 King Square,Whitefield,3598,Coos,5602,1798,5339,2529,649,1125
2017,10,,,,,,,18.5,18.5,,,0005,NH,SY17-18,10/1/2017,Oyster River SAU Office,,,,,,,,,,,,,,,,,NH@000@0005,25.783783784,477,92.216216216,1706,,,,,,,,18.5,,,,,,,,,36 Coe Drive,Durham,3824,Strafford,1273,433,10642,364,113,1091
2017,8,,,,,,,18.5,18.5,,,0054,NH,SY17-18,8/1/2017,Rochester SAU Office,,,,,,,,,,,,,,,,,NH@000@0054,42.972972973,795,108.378378378,2005,,,,,,,,18.5,,,,,,,,,150 Wakefield Street   Suite 8,Rochester,3867,Strafford,1759,246,1717,670,125,799
2017,12,,,,,,,18.5,18.5,,,0301,NH,SY17-18,12/1/2017,Prospect Mountain JMA,,,,,,,,,,,,,,,,,NH@000@0301,32.432432432,600,57.081081081,1056,,,,,,,,18.5,,,,,,,,,242 Suncook Valley Road,Alton,3809,Belknap,832,224,2675,521,79,781
2018,2,,,,,,,18.5,18.5,,,0081,NH,SY17-18,2/1/2018,Hudson SAU Office,,,,,,,,,,,,,,,,,NH@000@0081,112.972972973,2090,323.351351351,5982,,,,,,,,18.5,,,,,,,,,20 Library Street,Hudson,3051,Hillsborough,4384,1598,19352,1549,541,3180
2017,10,,,,,,,18.5,18.5,,,0012,NH,SY17-18,10/1/2017,Londonderry SAU Office,,,,,,,,,,,,,,,,,NH@000@0012,3.081081081,57,246.594594595,4562,,,,,,,,18.5,,,,,,,,,6A Kitty Hawk Landing,Londonderry,3053,Rockingham,3937,625,21227,53,4,110
2018,5,,,,,,,18.5,18.5,,,0094,NH,SY17-18,5/1/2018,Winchester SAU Office,,,,,,,,,,,,,,,,,NH@000@0094,177.351351351,3281,288.432432432,5336,,,,,,,,18.5,,,,,,,,,85 Parker St.,Winchester,3470,Cheshire,5336,0,1733,3281,0,1065
2018,4,,,,,,,18.5,18.5,,,0017,NH,SY17-18,4/1/2018,Sanborn Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0017,33.945945946,628,129.837837838,2402,,,,,,,,18.5,,,,,,,,,17 Danville Road,Kingston,3848,Rockingham,2024,378,7874,565,63,571
2017,12,,,,,,,18.5,18.5,,,0051,NH,SY17-18,12/1/2017,Pittsfield SAU Office,,,,,,,,,,,,,,,,,NH@000@0051,85.891891892,1589,161.837837838,2994,,,,,,,,18.5,,,,,,,,,23 Oneida Street  Unit 1,Pittsfield,3263,Merrimack,2573,421,1576,1449,140,397
2017,8,,,,,,,18.5,18.5,,,0079,NH,SY17-18,8/1/2017,Gilmanton SAU Office,,,,,,,,,,,,,,,,,NH@000@0079,0.594594595,11,3.459459459,64,,,,,,,,18.5,,,,,,,,,1386 NH Rte 140,Gilmanton Iron Works,3837,Belknap,49,15,147,10,1,15
2018,4,,,,,,,18.5,18.5,,,0052,NH,SY17-18,4/1/2018,Portsmouth SAU Office,,,,,,,,,,,,,,,,,NH@000@0052,153.189189189,2834,241.729729730,4472,,,,,,,,18.5,,,,,,,,,"1 Junkins Ave, 4th Floor",Portsmouth,3801,Rockingham,3916,556,8469,2533,301,2050
2017,10,,,,,,,18.5,18.5,,,0027,NH,SY17-18,10/1/2017,Litchfield SAU Office,,,,,,,,,,,,,,,,,NH@000@0027,9.135135135,169,83.621621622,1547,,,,,,,,18.5,,,,,,,,,1 Highlander Court,Litchfield,3052,Hillsborough,1339,208,6564,142,27,103
2018,3,,,,,,,18.5,18.5,,,0586,NH,SY17-18,3/1/2018,Pike School,,,,,,,,,,,,,,,,,NH@000@0586,102.378378378,1894,104.540540541,1934,,,,,,,,18.5,,,,,,,,,231 NH Rt 10,Orford,3264,Grafton,1934,0,49,1894,0,0
2018,5,,,,,,,18.5,18.5,,,0024,NH,SY17-18,5/1/2018,Henniker SAU Office,,,,,,,,,,,,,,,,,NH@000@0024,137.189189189,2538,344.270270270,6369,,,,,,,,18.5,,,,,,,,,258 Western Ave,Henniker,3281,Hillsborough,5384,985,14251,2232,306,2246
2017,9,,,,,,,18.5,18.5,,,0029,NH,SY17-18,9/1/2017,Keene SAU Office,,,,,,,,,,,,,,,,,NH@000@0029,663.891891892,12282,1069.567567568,19787,,,,,,,,18.5,,,,,,,,,193 Maple Street,Keene,3431,Cheshire,16500,3287,12564,10466,1816,4338
2017,12,,,,,,,18.5,18.5,,,0093,NH,SY17-18,12/1/2017,Monadnock Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0093,176.486486486,3265,306.432432432,5669,,,,,,,,18.5,,,,,,,,,600 Old Homestead Highway,Swanzey,3446,Cheshire,4752,917,6293,2863,402,1728
2017,9,,,,,,,18.5,18.5,,,0052,NH,SY17-18,9/1/2017,Portsmouth SAU Office,,,,,,,,,,,,,,,,,NH@000@0052,153.189189189,2834,296.594594595,5487,,,,,,,,18.5,,,,,,,,,"1 Junkins Ave, 4th Floor",Portsmouth,3801,Rockingham,4862,625,9502,2608,226,1474
2017,12,,,,,,,18.5,18.5,,,0077,NH,SY17-18,12/1/2017,Monroe SAU Office,,,,,,,,,,,,,,,,,NH@000@0077,8.162162162,151,14.270270270,264,,,,,,,,18.5,,,,,,,,,PO Box 130,Monroe,3771,Grafton,168,96,636,80,71,66
2017,8,,,,,,,18.5,18.5,,,0003,NH,SY17-18,8/1/2017,Berlin SAU Office,,,,,,,,,,,,,,,,,NH@000@0003,12.810810811,237,48.486486486,897,,,,,,,,18.5,,,,,,,,,183 Hillside Ave,Berlin,3570,Coos,821,76,419,227,10,20
2018,5,,,,,,,18.5,18.5,,,0030,NH,SY17-18,5/1/2018,Laconia SAU Office,,,,,,,,,,,,,,,,,NH@000@0030,567.621621622,10501,957.027027027,17705,,,,,,,,18.5,,,,,,,,,39 Harvard Street,Laconia,3246,Belknap,15508,2197,6666,9501,1000,1594
2017,11,,,,,,,18.5,18.5,,,0031,NH,SY17-18,11/1/2017,Newmarket SAU Office,,,,,,,,,,,,,,,,,NH@000@0031,78.918918919,1460,133.189189189,2464,,,,,,,,18.5,,,,,,,,,186A Main St,Newmarket,3857,Rockingham,2133,331,4557,1354,106,1148
2017,11,,,,,,,18.5,18.5,,,0047,NH,SY17-18,11/1/2017,Jaffrey-Rindge SAU Office,,,,,,,,,,,,,,,,,NH@000@0047,92,1702,265.459459459,4911,,,,,,,,18.5,,,,,,,,,"81 Fitzgerald Drive, Unit 2",Jaffrey,3452,Cheshire,3695,1216,6439,1413,289,588
2018,5,,,,,,,18.5,18.5,,,0593,NH,SY17-18,5/1/2018,Webster House,,,,,,,,,,,,,,,,,NH@000@0593,23.729729730,439,7.729729730,143,,,,,,,,18.5,,,,,,,,,135 Webster Street,Manchester,3104,Hillsborough,143,0,0,439,0,0
2017,11,,,,,,,18.5,18.5,,,0506,NH,SY17-18,11/1/2017,Pine Haven Boys School,,,,,,,,,,,,,,,,,NH@000@0506,29.297297297,542,29.081081081,538,,,,,,,,18.5,,,,,,,,,PO Box 162,Allenstown,3275,Merrimack,538,0,0,542,0,0
2018,5,,,,,,,18.5,18.5,,,0046,NH,SY17-18,5/1/2018,Merrimack Valley SAU Office,,,,,,,,,,,,,,,,,NH@000@0046,287.837837838,5325,627.351351351,11606,,,,,,,,18.5,,,,,,,,,105 Community Drive,Penacook,3216,Merrimack,9466,2140,16054,4578,747,2538
2017,8,,,,,,,18.5,18.5,,,0093,NH,SY17-18,8/1/2017,Monadnock Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0093,53.729729730,994,139.027027027,2572,,,,,,,,18.5,,,,,,,,,600 Old Homestead Highway,Swanzey,3446,Cheshire,2179,393,2558,917,77,460
2017,12,,,,,,,18.5,18.5,,,0074,NH,SY17-18,12/1/2017,Barrington SAU Office,,,,,,,,,,,,,,,,,NH@000@0074,17.405405405,322,68.648648649,1270,,,,,,,,18.5,,,,,,,,,572 Calef HWY,Barrington,3825,Strafford,1069,201,3488,297,25,188
2017,11,,,,,,,18.5,18.5,,,0030,NH,SY17-18,11/1/2017,Laconia SAU Office,,,,,,,,,,,,,,,,,NH@000@0030,425.945945946,7880,723.135135135,13378,,,,,,,,18.5,,,,,,,,,39 Harvard Street,Laconia,3246,Belknap,11772,1606,6364,7081,799,1614
2017,12,,,,,,,18.5,18.5,,,0007,NH,SY17-18,12/1/2017,Colebrook SAU Office,,,,,,,,,,,,,,,,,NH@000@0007,79.459459459,1470,125.135135135,2315,,,,,,,,18.5,,,,,,,,,21 Academy St.,Colebrook,3576,Coos,1909,406,2121,1249,221,861
2018,1,,,,,,,18.5,18.5,,,0043,NH,SY17-18,1/1/2018,Newport SAU Office,,,,,,,,,,,,,,,,,NH@000@0043,114.810810811,2124,297.027027027,5495,,,,,,,,18.5,,,,,,,,,86 N. Main Street,Newport,3773,Sullivan,4595,900,2310,1774,350,431
2018,4,,,,,,,18.5,18.5,,,0301,NH,SY17-18,4/1/2018,Prospect Mountain JMA,,,,,,,,,,,,,,,,,NH@000@0301,35.189189189,651,60.918918919,1127,,,,,,,,18.5,,,,,,,,,242 Suncook Valley Road,Alton,3809,Belknap,906,221,2642,558,93,798
2017,11,,,,,,,18.5,18.5,,,0057,NH,SY17-18,11/1/2017,Salem SAU Office,,,,,,,,,,,,,,,,,NH@000@0057,154.054054054,2850,278.918918919,5160,,,,,,,,18.5,,,,,,,,,38 Geremonty Drive,Salem,3079,Rockingham,4066,1094,16259,2523,327,2190
2017,12,,,,,,,18.5,18.5,,,0084,NH,SY17-18,12/1/2017,Littleton SAU Office,,,,,,,,,,,,,,,,,NH@000@0084,130.324324324,2411,195.891891892,3624,,,,,,,,18.5,,,,,,,,,65 Maple Street,Littleton,3561,Grafton,3147,477,1850,2027,384,621
2018,1,,,,,,,18.5,18.5,,,0009,NH,SY17-18,1/1/2018,Conway SAU Office,,,,,,,,,,,,,,,,,NH@000@0009,145.567567568,2693,432.378378378,7999,,,,,,,,18.5,,,,,,,,,176A Main Street,Conway,3860,Carroll,6411,1588,4792,2243,450,724
2017,12,,,,,,,18.5,18.5,,,0079,NH,SY17-18,12/1/2017,Gilmanton SAU Office,,,,,,,,,,,,,,,,,NH@000@0079,9.297297297,172,32.648648649,604,,,,,,,,18.5,,,,,,,,,1386 NH Rte 140,Gilmanton Iron Works,3837,Belknap,477,127,1743,138,34,215
2018,2,,,,,,,18.5,18.5,,,0037,NH,SY17-18,2/1/2018,Manchester SAU Office,,,,,,,,,,,,,,,,,NH@000@0037,1809.189189189,33470,4651.297297297,86049,,,,,,,,18.5,,,,,,,,,195 McGregor Street Suite 201,Manchester,3102,Hillsborough,79943,6106,22510,31882,1588,3537
2017,12,,,,,,,18.5,18.5,,,0058,NH,SY17-18,12/1/2017,Northumberland SAU Office,,,,,,,,,,,,,,,,,NH@000@0058,87.297297297,1615,149.135135135,2759,,,,,,,,18.5,,,,,,,,,15 Preble Street,Groveton,3582,Coos,2405,354,1388,1459,156,587
2018,6,,,,,,,18.5,18.5,,,0028,NH,SY17-18,6/1/2018,Pelham SAU Office,,,,,,,,,,,,,,,,,NH@000@0028,25.837837838,478,97.783783784,1809,,,,,,,,18.5,,,,,,,,,59a Marsh Road,Pelham,3076,Hillsborough,1315,494,11504,391,87,1180
2017,11,,,,,,,18.5,18.5,,,0093,NH,SY17-18,11/1/2017,Monadnock Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0093,237.891891892,4401,418.648648649,7745,,,,,,,,18.5,,,,,,,,,600 Old Homestead Highway,Swanzey,3446,Cheshire,6455,1290,8800,3872,529,2462
2018,3,,,,,,,18.5,18.5,,,0004,NH,SY17-18,3/1/2018,Newfound Area SAU Office,,,,,,,,,,,,,,,,,NH@000@0004,121.621621622,2250,288.594594595,5339,,,,,,,,18.5,,,,,,,,,20 North Main Street,Bristol,3222,Grafton,4161,1178,5157,1761,489,707
2018,6,,,,,,,18.5,18.5,,,0053,NH,SY17-18,6/1/2018,Pembroke SAU Office,,,,,,,,,,,,,,,,,NH@000@0053,165.567567568,3063,316.162162162,5849,,,,,,,,18.5,,,,,,,,,267 Pembroke Street,Pembroke,3275,Merrimack,5020,829,8757,2763,300,1718
2017,10,,,,,,,18.5,18.5,,,0301,NH,SY17-18,10/1/2017,Prospect Mountain JMA,,,,,,,,,,,,,,,,,NH@000@0301,37.675675676,697,72.972972973,1350,,,,,,,,18.5,,,,,,,,,242 Suncook Valley Road,Alton,3809,Belknap,1065,285,3271,589,108,984
2018,5,,,,,,,18.5,18.5,,,0086,NH,SY17-18,5/1/2018,Barnstead SAU Office,,,,,,,,,,,,,,,,,NH@000@0086,103.459459459,1914,136.216216216,2520,,,,,,,,18.5,,,,,,,,,PO BOX 250,Barnstead,3225,Belknap,2052,468,2646,1672,242,1173
2017,8,,,,,,,18.5,18.5,,,0028,NH,SY17-18,8/1/2017,Pelham SAU Office,,,,,,,,,,,,,,,,,NH@000@0028,0.324324324,6,25.621621622,474,,,,,,,,18.5,,,,,,,,,59a Marsh Road,Pelham,3076,Hillsborough,353,121,2956,4,2,12
2017,10,,,,,,,18.5,18.5,,,0065,NH,SY17-18,10/1/2017,Kearsarge Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0065,101.945945946,1886,195.945945946,3625,,,,,,,,18.5,,,,,,,,,114 Cougar Court,New London,3257,Merrimack,3070,555,5879,1717,169,1494
2017,10,,,,,,,18.5,18.5,,,0089,NH,SY17-18,10/1/2017,Mason SAU Office,,,,,,,,,,,,,,,,,NH@000@0089,5.621621622,104,11.783783784,218,,,,,,,,18.5,,,,,,,,,13 Darling Hill Road,Mason,3048,Hillsborough,191,27,507,99,5,40
2018,1,,,,,,,18.5,18.5,,,0020,NH,SY17-18,1/1/2018,Gorham SAU Office,,,,,,,,,,,,,,,,,NH@000@0020,86.054054054,1592,123.027027027,2276,,,,,,,,18.5,,,,,,,,,123 Main Street,Gorham,3581,Coos,1959,317,3465,1458,134,481
2018,2,,,,,,,18.5,18.5,,,0018,NH,SY17-18,2/1/2018,Franklin SAU Office,,,,,,,,,,,,,,,,,NH@000@0018,151.027027027,2794,366.486486486,6780,,,,,,,,18.5,,,,,,,,,119 Central Street,Franklin,3235,Merrimack,6006,774,2616,2519,275,439
2018,2,,,,,,,18.5,18.5,,,0100,NH,SY17-18,2/1/2018,Cornish SAU Office,,,,,,,,,,,,,,,,,NH@000@0100,2.270270270,42,9.891891892,183,,,,,,,,18.5,,,,,,,,,PO BOX 358,Cornish,3745,Sullivan,159,24,334,37,5,63
2017,11,,,,,,,18.5,18.5,,,0050,NH,SY17-18,11/1/2017,Greenland SAU Office,,,,,,,,,,,,,,,,,NH@000@0050,,,40.918918919,757,,,,,,,,18.5,,,,,,,,,48 Post Rd,Greenland,3840,Rockingham,639,118,6291,,,
2018,6,,,,,,,18.5,18.5,,,0074,NH,SY17-18,6/1/2018,Barrington SAU Office,,,,,,,,,,,,,,,,,NH@000@0074,14.378378378,266,70.864864865,1311,,,,,,,,18.5,,,,,,,,,572 Calef HWY,Barrington,3825,Strafford,1120,191,3617,246,20,228
2018,3,,,,,,,18.5,18.5,,,0084,NH,SY17-18,3/1/2018,Littleton SAU Office,,,,,,,,,,,,,,,,,NH@000@0084,139.945945946,2589,221.351351351,4095,,,,,,,,18.5,,,,,,,,,65 Maple Street,Littleton,3561,Grafton,3529,566,1873,2218,371,538
2017,10,,,,,,,18.5,18.5,,,0054,NH,SY17-18,10/1/2017,Rochester SAU Office,,,,,,,,,,,,,,,,,NH@000@0054,561.297297297,10384,1390.810810811,25730,,,,,,,,18.5,,,,,,,,,150 Wakefield Street   Suite 8,Rochester,3867,Strafford,23259,2471,17254,9457,927,4565
2017,11,,,,,,,18.5,18.5,,,0090,NH,SY17-18,11/1/2017,Hampton SAU Office,,,,,,,,,,,,,,,,,NH@000@0090,78.270270270,1448,139.081081081,2573,,,,,,,,18.5,,,,,,,,,7 Scott Road,Hampton,3842,Rockingham,2257,316,6589,1301,147,1508
2017,9,,,,,,,18.5,18.5,,,0034,NH,SY17-18,9/1/2017,Hillsboro-Deering SAU Office,,,,,,,,,,,,,,,,,NH@000@0034,263.891891892,4882,377.567567568,6985,,,,,,,,18.5,,,,,,,,,PO Box 2190,Hillsboro,3244,Hillsborough,5509,1476,4566,4249,633,770
2017,11,,,,,,,18.5,18.5,,,0035,NH,SY17-18,11/1/2017,SAU #35 Office,,,,,,,,,,,,,,,,,NH@000@0035,105.783783784,1957,191.405405405,3541,,,,,,,,18.5,,,,,,,,,"260 Cottage Street, Suite C",Littleton,3574,Grafton,2871,670,3713,1622,335,946
2018,2,,,,,,,18.5,18.5,,,0031,NH,SY17-18,2/1/2018,Newmarket SAU Office,,,,,,,,,,,,,,,,,NH@000@0031,78.648648649,1455,119.945945946,2219,,,,,,,,18.5,,,,,,,,,186A Main St,Newmarket,3857,Rockingham,1945,274,4034,1372,83,1041
2017,10,,,,,,,18.5,18.5,,,0032,NH,SY17-18,10/1/2017,Plainfield SAU Office,,,,,,,,,,,,,,,,,NH@000@0032,,,8.918918919,165,,,,,,,,18.5,,,,,,,,,92 Bonner Road,Meriden,3745,Sullivan,147,18,826,,,
2018,6,,,,,,,18.5,18.5,,,0011,NH,SY17-18,6/1/2018,Dover SAU Office,,,,,,,,,,,,,,,,,NH@000@0011,234.702702703,4342,560.648648649,10372,,,,,,,,18.5,,,,,,,,,McConnell Center,Dover,3820,Strafford,8439,1933,14652,3821,521,1438
2017,10,,,,,,,18.5,18.5,,,0094,NH,SY17-18,10/1/2017,Winchester SAU Office,,,,,,,,,,,,,,,,,NH@000@0094,176.540540541,3266,271.405405405,5021,,,,,,,,18.5,,,,,,,,,85 Parker St.,Winchester,3470,Cheshire,5021,0,1630,3266,0,1061
2017,11,,,,,,,18.5,18.5,,,0084,NH,SY17-18,11/1/2017,Littleton SAU Office,,,,,,,,,,,,,,,,,NH@000@0084,150.810810811,2790,224.756756757,4158,,,,,,,,18.5,,,,,,,,,65 Maple Street,Littleton,3561,Grafton,3580,578,2114,2351,439,675
2017,8,,,,,,,18.5,18.5,,,0583,NH,SY17-18,8/1/2017,Nashua Childrens Home,,,,,,,,,,,,,,,,,NH@000@0583,55.783783784,1032,47.297297297,875,,,,,,,,18.5,,,,,,,,,125 Amherst Street,Nashua,3064,Hillsborough,875,0,12,1032,0,0
2017,9,,,,,,,18.5,18.5,,,0065,NH,SY17-18,9/1/2017,Kearsarge Regional SAU Office,,,,,,,,,,,,,,,,,NH@000@0065,141.351351351,2615,257.459459459,4763,,,,,,,,18.5,,,,,,,,,114 Cougar Court,New London,3257,Merrimack,4186,577,6017,2435,180,1294
2018,6,,,,,,,18.5,18.5,,,0082,NH,SY17-18,6/1/2018,Chester SAU Office,,,,,,,,,,,,,,,,,NH@000@0082,4.756756757,88,1.243243243,23,,,,,,,,18.5,,,,,,,,,22 Murphy Drive,Chester,3036,Rockingham,1,22,2810,87,1,16
2018,6,,,,,,,18.5,18.5,,,0044,NH,SY17-18,6/1/2018,Northwood SAU Office,,,,,,,,,,,,,,,,,NH@000@0044,41.027027027,759,101.945945946,1886,,,,,,,,18.5,,,,,,,,,23A Mountain Avenue,Northwood,3261,Rockingham,1546,340,6331,686,73,1122
2018,3,,,,,,,18.5,18.5,,,0024,NH,SY17-18,3/1/2018,Henniker SAU Office,,,,,,,,,,,,,,,,,NH@000@0024,107.405405405,1987,283.405405405,5243,,,,,,,,18.5,,,,,,,,,258 Western Ave,Henniker,3281,Hillsborough,4537,706,11466,1812,175,1895
2018,4,,,,,,,18.5,18.5,,,0068,NH,SY17-18,4/1/2018,Lincoln-Woodstock SAU Office,,,,,,,,,,,,,,,,,NH@000@0068,53.945945946,998,68.702702703,1271,,,,,,,,18.5,,,,,,,,,PO Box 846,Lincoln,3251,Grafton,1033,238,1084,901,97,258
2018,3,,,,,,,18.5,18.5,,,0032,NH,SY17-18,3/1/2018,Plainfield SAU Office,,,,,,,,,,,,,,,,,NH@000@0032,,,9.405405405,174,,,,,,,,18.5,,,,,,,,,92 Bonner Road,Meriden,3745,Sullivan,174,0,919,,,
2018,6,,,,,,,18.5,18.5,,,0077,NH,SY17-18,6/1/2018,Monroe SAU Office,,,,,,,,,,,,,,,,,NH@000@0077,3.621621622,67,7.783783784,144,,,,,,,,18.5,,,,,,,,,PO Box 130,Monroe,3771,Grafton,115,29,302,58,9,41
2017,12,,,,,,,18.5,18.5,,,0063,NH,SY17-18,12/1/2017,Wilton SAU Office,,,,,,,,,,,,,,,,,NH@000@0063,45.405405405,840,65.027027027,1203,,,,,,,,18.5,,,,,,,,,57 School Road,Wilton,3086,Hillsborough,977,226,1709,760,80,333
2018,3,,,,,,,18.5,18.5,,,0585,NH,SY17-18,3/1/2018,Orion House,,,,,,,,,,,,,,,,,NH@000@0585,34.540540541,639,24.972972973,462,,,,,,,,18.5,,,,,,,,,139 Elm St,Newport,3773,Sullivan,462,0,150,639,0,150
2018,3,,,,,,,18.5,18.5,,,0025,NH,SY17-18,3/1/2018,Bedford SAU Office,,,,,,,,,,,,,,,,,NH@000@0025,15.945945946,295,138.486486486,2562,,,,,,,,18.5,,,,,,,,,103 County Road,Bedford,3110,Hillsborough,2133,429,34091,248,47,939
2018,5,,,,,,,18.5,18.5,,,0092,NH,SY17-18,5/1/2018,Hinsdale SAU Office,,,,,,,,,,,,,,,,,NH@000@0092,104.918918919,1941,225.891891892,4179,,,,,,,,18.5,,,,,,,,,49 School Street,Hinsdale,3451,Cheshire,3587,592,2891,1641,300,748
2018,6,,,,,,,18.5,18.5,,,0037,NH,SY17-18,6/1/2018,Manchester SAU Office,,,,,,,,,,,,,,,,,NH@000@0037,1168.324324324,21614,2830.594594595,52366,,,,,,,,18.5,,,,,,,,,195 McGregor Street Suite 201,Manchester,3102,Hillsborough,48781,3585,12825,20533,1081,2138
2018,5,,,,,,,18.5,18.5,,,0085,NH,SY17-18,5/1/2018,Sunapee SAU Office,,,,,,,,,,,,,,,,,NH@000@0085,38.540540541,713,58.756756757,1087,,,,,,,,18.5,,,,,,,,,70 Lower Main Street,Sunapee,3782,Sullivan,1048,39,2507,712,1,592
2018,1,,,,,,,18.5,18.5,,,0058,NH,SY17-18,1/1/2018,Northumberland SAU Office,,,,,,,,,,,,,,,,,NH@000@0058,106.594594595,1972,178.486486486,3302,,,,,,,,18.5,,,,,,,,,15 Preble Street,Groveton,3582,Coos,2865,437,1643,1791,181,758
2018,6,,,,,,,18.5,18.5,,,0054,NH,SY17-18,6/1/2018,Rochester SAU Office,,,,,,,,,,,,,,,,,NH@000@0054,441.891891892,8175,959.675675676,17754,,,,,,,,18.5,,,,,,,,,150 Wakefield Street   Suite 8,Rochester,3867,Strafford,16211,1543,11260,7554,621,3570
2017,10,,,,,,,18.5,18.5,,,0015,NH,SY17-18,10/1/2017,Hooksett SAU Office,,,,,,,,,,,,,,,,,NH@000@0015,105.243243243,1947,304,5624,,,,,,,,18.5,,,,,,,,,90 Farmer Road,Hooksett,3032,Rockingham,4427,1197,16017,1668,279,1731
2017,9,,,,,,,18.5,18.5,,,0019,NH,SY17-18,9/1/2017,Goffstown SAU Office,,,,,,,,,,,,,,,,,NH@000@0019,76.648648649,1418,341.621621622,6320,,,,,,,,18.5,,,,,,,,,11 School Street,Goffstown,3045,Hillsborough,5004,1316,17606,1129,289,996
2017,9,,,,,,,18.5,18.5,,,0100,NH,SY17-18,9/1/2017,Cornish SAU Office,,,,,,,,,,,,,,,,,NH@000@0100,0.108108108,2,5.243243243,97,,,,,,,,18.5,,,,,,,,,PO BOX 358,Cornish,3745,Sullivan,85,12,119,2,0,2
2018,1,,,,,,,18.5,18.5,,,0025,NH,SY17-18,1/1/2018,Bedford SAU Office,,,,,,,,,,,,,,,,,NH@000@0025,11.837837838,219,144.432432432,2672,,,,,,,,18.5,,,,,,,,,103 County Road,Bedford,3110,Hillsborough,2239,433,35309,179,40,923
