Unique ID,School ID,District ID,County,School Name,District Name,State-Physical,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Month,Claim Year,Enrollment-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,School Level-Original,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Enrollment-Total,Claim Date,Operating Days-Lunch Only,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid
NV@010-601@010,010-601,010,Lyon,Fernley High School,LYON COUNTY SCHOOL DISTRICT,,,,,,,N,,N,,,5,2018,,,1799,228,344,,,22,,,,,,,,,NV,4378,199,2027,92.136363636,320030000176,SY17-18,,323,0.313896987,High,,,,,,,,9-12,246,77,323,1029,5/1/2018,22,3789,589,1081
NV@010-303@010,010-303,010,Lyon,Fernley Intermediate School,LYON COUNTY SCHOOL DISTRICT,,,,,,,N,,N,,,5,2018,,,3040,323,665,,,22,,,,,,,,,NV,4796,218,3363,152.863636364,320030000311,SY17-18,,263,0.404615385,Middle,,,,,,,,5-6,202,61,263,650,5/1/2018,22,4213,583,1429
NV@010-211@010,010-211,010,Lyon,Riverview Elementary School,LYON COUNTY SCHOOL DISTRICT,,,,,,,N,,N,,,5,2018,,,990,260,597,,,22,,,,,,,,,NV,3119,141.772727273,1250,56.818181818,320030000746,SY17-18,,178,0.378723404,Primary,,,,,,,,PK-6,144,34,178,470,5/1/2018,22,2530,589,1347
NV@010-205@010,010-205,010,Lyon,Silver Stage Elementary School,LYON COUNTY SCHOOL DISTRICT,,,,,,,Y,,N,,,5,2018,,,12115,0,2731,,,22,,,,,,,,,NV,9930,451.363636364,12115,550.681818182,320030000299,SY17-18,,330,0.816007889,Primary,,,,,,,,PK-4,,,330,405,5/1/2018,22,9930,0,2239
NV@010-605@010,010-605,010,Lyon,Silver Stage High School,LYON COUNTY SCHOOL DISTRICT,,,,,,,N,,N,,,5,2018,,,1156,131,88,,,22,,,,,,,,,NV,2258,102.636363636,1287,58.5,320030000555,SY17-18,,132,0.511627907,High,,,,,,,,9-12,11220,,132,258,5/1/2018,22,2052,206,318
NV@010-305@010,010-305,010,Lyon,Silverland Middle School,LYON COUNTY SCHOOL DISTRICT,,,,,,,N,,N,,,5,2018,,,1636,180,657,,,22,,,,,,,,,NV,3826,173.909090909,1816,82.545454545,320030000810,SY17-18,,203,0.341750842,Middle,,,,,,,,7-8,161,42,203,594,5/1/2018,22,3345,481,2114
NV@010-602@010,010-602,010,Lyon,Smith Valley Schools,LYON COUNTY SCHOOL DISTRICT,,,,,,,N,,N,,,5,2018,,,418,78,315,,,22,,,,,,,,,NV,703,31.954545455,496,22.545454545,320030000178,SY17-18,,41,0.201970443,Other,,,,,,,,PK-12,30,11,41,203,5/1/2018,22,604,99,806
NV@010-210@010,010-210,010,Lyon,Sutro Elementary School,LYON COUNTY SCHOOL DISTRICT,,,,,,,N,,N,,,5,2018,,,1341,318,467,,,22,,,,,,,,,NV,4067,184.863636364,1659,75.409090909,320030000450,SY17-18,,229,0.498910675,Primary,,,,,,,,PK-6,189,40,229,459,5/1/2018,22,3426,641,1182
NV@010-202@010,010-202,010,Lyon,Yerington Elementary School,LYON COUNTY SCHOOL DISTRICT,,,,,,,N,,N,,,5,2018,,,2334,343,396,,,22,,,,,,,,,NV,6030,274.090909091,2677,121.681818182,320030000179,SY17-18,,246,0.452205882,Primary,,,,,,,,PK-4,195,51,246,544,5/1/2018,22,5103,927,1553
NV@010-603@010,010-603,010,Lyon,Yerington High School,LYON COUNTY SCHOOL DISTRICT,,,,,,,N,,N,,,5,2018,,,748,92,150,,,22,,,,,,,,,NV,1053,47.863636364,840,38.181818182,320030000180,SY17-18,,83,0.217847769,High,,,,,,,,9-12,65,18,83,381,5/1/2018,22,920,133,264
NV@010-302@010,010-302,010,Lyon,Yerington Intermediate School,LYON COUNTY SCHOOL DISTRICT,,,,,,,N,,N,,,5,2018,,,1193,270,192,,,22,,,,,,,,,NV,3485,158.409090909,1463,66.5,320030000312,SY17-18,,150,0.365853659,Middle,,,,,,,,5-8,114,36,150,410,5/1/2018,22,2948,537,894
NV@SD348@GD395,SD348,GD395,,Mater Academy of Nevada - Bonanza,MATER ACADEMY OF NEVADA,,,,,,,,,,,,5,2018,,,8087,1699,637,,,21,,,,,,,,,NV,10586,504.095238095,9786,466,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,21,8704,1882,550
NV@SD349@GD395,SD349,GD395,,Mater Academy of Nevada - Mountain Vista,MATER ACADEMY OF NEVADA,,,,,,,,,,,,5,2018,,,10682,0,1018,,,21,,,,,,,,,NV,12642,602,10682,508.666666667,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,21,12642,0,1205
NV@SD350@GD396,SD350,GD396,,Mater Academy of Northern Nevada,Mater Academy of Northern Nevada,,,,,,,,,,,,5,2018,,,0,0,0,,,0,,,,,,,,,NV,2570,116.818181818,0,,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,22,1964,606,198
NV@011-201@011,011-201,011,Mineral,Hawthorne Elementary School,MINERAL COUNTY SCHOOL DISTRICT,,,,,,,N,,N,,,5,2018,,,661,26,228,,,18,,,,,,,,,NV,1825,101.388888889,687,38.166666667,320033000811,SY17-18,,173,0.525835866,Primary,,,,,,,,PK-6,142,31,173,329,5/1/2018,18,1610,215,639
NV@011-203@011,011-203,011,Mineral,Hawthorne JHS,MINERAL COUNTY SCHOOL DISTRICT,,,,,,,N,,N,,,5,2018,,,0,0,0,,,18,,,,,,,,,NV,388,21.555555556,0,0,320033000479,SY17-18,,40,0.579710145,Middle,,,,,,,,7-8,32,8,40,69,5/1/2018,18,380,8,171
NV@011-601@011,011-601,011,Mineral,Mineral County High School,MINERAL COUNTY SCHOOL DISTRICT,,,,,,,N,,N,,,5,2018,,,18,0,0,,,18,,,,,,,,,NV,57,3.166666667,18,1,320033000183,SY17-18,,48,0.384,High,,,,,,,,9-12,41,7,48,125,5/1/2018,18,57,0,13
NV@011-202@011,011-202,011,Mineral,Schurz Elementary School,MINERAL COUNTY SCHOOL DISTRICT,,,,,,,Y,,N,,,5,2018,,,962,0,0,,,22,,,,,,,,,NV,1015,46.136363636,962,43.727272727,320033000184,SY17-18,,51,1,Primary,,,,,,,,PK-6,,,51,51,5/1/2018,22,1015,0,0
NV@SD351@GD397,SD351,GD397,,Nevada Youth Training Center,NEVADA YOUTH TRAINING CENTER,,,,,,,,,,,,5,2018,,,1721,0,0,,,31,,,,,,,,,NV,1721,55.516129032,1721,55.516129032,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,31,1721,0,0
NV@SD352@GD398,SD352,GD398,,Northeastern Nevada Juvenile Center,NORTHEASTERN NV JUVENILE DETENTION CENTER,,,,,,,,,,,,5,2018,,,241,0,0,,,31,,,,,,,,,NV,233,7.516129032,241,7.774193548,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,31,233,0,0
NV@SD353@GD399,SD353,GD399,,Adolescent Treatment Center,NORTHERN NV CHILD & ADOLESCENT SVCS,,,,,,,,,,,,5,2018,,,342,0,0,,,30,,,,,,,,,NV,312,10.4,342,11.4,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,30,312,0,0
NV@SD354@GD399,SD354,GD399,,Family Learning Home I,NORTHERN NV CHILD & ADOLESCENT SVCS,,,,,,,,,,,,5,2018,,,63,0,0,,,30,,,,,,,,,NV,0,0,63,2.1,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,30,0,0,0
NV@SD355@GD399,SD355,GD399,,Family Learning Home II,NORTHERN NV CHILD & ADOLESCENT SVCS,,,,,,,,,,,,5,2018,,,80,0,0,,,30,,,,,,,,,NV,0,0,80,2.666666667,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,30,0,0,0
NV@SD356@GD399,SD356,GD399,,Family Learning Home IV,NORTHERN NV CHILD & ADOLESCENT SVCS,,,,,,,,,,,,5,2018,,,77,0,0,,,30,,,,,,,,,NV,0,0,77,2.566666667,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,30,0,0,0
NV@SD357@GD399,SD357,GD399,,Family Learning Home V-Former Palmer House,NORTHERN NV CHILD & ADOLESCENT SVCS,,,,,,,,,,,,5,2018,,,74,0,0,,,30,,,,,,,,,NV,5,0.166666667,74,2.466666667,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,30,5,0,0
NV@012-316@012,012-316,012,Nye,Amargosa Middle School,Nye County School District,,,,,,,Y,,N,,,5,2018,,,339,0,28,,,13,,,,,,,,,NV,550,42.307692308,339,26.076923077,320036000564,SY17-18,,52,0.922818792,Middle,,,,,,,,6-8,,,52,53,5/1/2018,13,550,0,46
NV@012-106@012,012-106,012,Nye,Amargosa Valley Elementary School,Nye County School District,,,,,,,Y,,N,,,5,2018,,,1210,0,99,,,13,,,,,,,,,NV,1105,85,1210,93.076923077,320036000185,SY17-18,,113,0.923913043,Primary,,,,,,,,PK-5,,,113,113,5/1/2018,13,1105,0,91
NV@012-201@012,012-201,012,Nye,Beatty Elementary School,Nye County School District,,,,,,,Y,,N,,,5,2018,,,378,0,31,,,13,,,,,,,,,NV,509,42.416666667,378,29.076923077,320036000186,SY17-18,,55,0.923774955,Primary,,,,,,,,PK-5,,,55,57,5/1/2018,12,509,0,42
NV@012-601@012,012-601,012,Nye,Beatty High School,Nye County School District,,,,,,,Y,,N,,,5,2018,,,914,0,75,,,13,,,,,,,,,NV,976,75.076923077,914,70.307692308,320036000187,SY17-18,,93,0.924242424,High,,,,,,,,9-12,,,93,116,5/1/2018,13,976,0,80
NV@012-311@012,012-311,012,Nye,Beatty Middle School,Nye County School District,,,,,,,Y,,N,,,5,2018,,,187,0,15,,,13,,,,,,,,,NV,231,21,187,14.384615385,320036000566,SY17-18,,27,0.924,Middle,,,,,,,,6-8,,,27,30,5/1/2018,11,231,0,19
NV@012-301@012,012-301,012,Nye,Clarke Middle School,Nye County School District,,,,,,,Y,,N,,,5,2018,,,5980,0,894,,,13,,,,,,,,,NV,7484,575.692307692,5980,460,320036000412,SY17-18,,847,0.870030226,Middle,,,,,,,,6-8,,,847,988,5/1/2018,13,7484,0,1118
NV@012-210@012,012-210,012,Nye,Floyd Elementary School,Nye County School District,,,,,,,Y,,N,,,5,2018,,,5182,0,774,,,13,,,,,,,,,NV,4361,335.461538462,5182,398.615384615,320036000752,SY17-18,,447,0.869938161,Primary,,,,,,,,PK-5,,,447,515,5/1/2018,13,4361,0,652
NV@012-105@012,012-105,012,Nye,Gabbs Elementary School (previously combined),Nye County School District,,,,,,,Y,,N,,,5,2018,,,78,0,3,,,10,,,,,,,,,NV,92,9.2,78,7.8,320036000189,SY17-18,,5,0.958333333,Primary,,,,,,,,PK-5,,,5,13,5/1/2018,10,92,0,4
NV@012-602@012,012-602,012,Nye,Gabbs High School,Nye County School District,,,,,,,Y,,N,,,5,2018,,,20,0,1,,,9,,,,,,,,,NV,26,2.888888889,20,2.222222222,320036000190,SY17-18,,4,0.962962963,High,,,,,,,,9-12,,,4,9,5/1/2018,9,26,0,1
NV@012-315@012,012-315,012,Nye,Gabbs Middle School,Nye County School District,,,,,,,Y,,N,,,5,2018,,,19,0,1,,,10,,,,,,,,,NV,28,2.8,19,1.9,320036000575,SY17-18,,0,0.965517241,Middle,,,,,,,,6-8,,,0,5,5/1/2018,10,28,0,1
NV@012-207@012,012-207,012,Nye,Hafen Elementary School,Nye County School District,,,,,,,Y,,N,,,5,2018,,,4084,0,610,,,13,,,,,,,,,NV,3278,252.153846154,4084,314.153846154,320036000543,SY17-18,,346,0.869957537,Primary,,,,,,,,PK-5,,,346,385,5/1/2018,13,3278,0,490
NV@012-108@012,012-108,012,Nye,Johnson Elementary School,Nye County School District,,,,,,,Y,,N,,,5,2018,,,5562,0,250,,,13,,,,,,,,,NV,4738,364.461538462,5562,427.846153846,320036000351,SY17-18,,506,0.956978388,Primary,,,,,,,,PK-5,,,506,506,5/1/2018,13,4738,0,213
NV@012-102@012,012-102,012,Nye,Manse Elementary School,Nye County School District,,,,,,,Y,,N,,,5,2018,,,5069,0,228,,,13,,,,,,,,,NV,4908,377.538461538,5069,389.923076923,320036000191,SY17-18,,464,0.957098284,Primary,,,,,,,,PK-5,,,464,517,5/1/2018,13,4908,0,220
NV@012-604@012,012-604,012,Nye,Pahrump Valley High School,Nye County School District,,,,,,,N,,N,,,5,2018,,,2097,154,202,,,13,,,,,,,,,NV,4546,349.692307692,2251,173.153846154,320036000192,SY17-18,,623,0.531116795,High,,,,,,,,9-12,554,69,623,1173,5/1/2018,13,4079,467,1120
NV@012-103@012,012-103,012,Nye,Round Mountain Elementary School,Nye County School District,,,,,,,N,,N,,,5,2018,,,68,5,161,,,10,,,,,,,,,NV,162,16.2,73,7.3,320036000193,SY17-18,,19,0.143939394,Primary,,,,,,,,PK-5,18,1,19,132,5/1/2018,10,144,18,627
NV@012-605@012,012-605,012,Nye,Round Mountain High School,Nye County School District,,,,,,,N,,N,,,5,2018,,,4,5,5,,,10,,,,,,,,,NV,30,3,9,0.9,320036000363,SY17-18,,9,0.142857143,High,,,,,,,,9-12,7,2,9,63,5/1/2018,10,22,8,112
NV@012-313@012,012-313,012,Nye,Round Mountain Middle School (previously Jr./Sr.High School),Nye County School District,,,,,,,N,,N,,,5,2018,,,46,0,21,,,10,,,,,,,,,NV,138,13.8,46,4.6,320036000611,SY17-18,,13,0.196969697,Middle,,,,,,,,6-8,13,0,13,66,5/1/2018,10,138,0,321
NV@012-202@012,012-202,012,Nye,Tonopah Elementary School,Nye County School District,,,,,,,N,,N,,,5,2018,,,255,102,63,,,13,,,,,,,,,NV,731,56.230769231,357,27.461538462,320036000194,SY17-18,,81,0.426315789,Primary,,,,,,,,PK-5,66,15,81,190,5/1/2018,13,543,188,632
NV@012-603@012,012-603,012,Nye,Tonopah High School,Nye County School District,,,,,,,N,,N,,,5,2018,,,112,40,76,,,13,,,,,,,,,NV,202,15.538461538,152,11.692307692,320036000195,SY17-18,,36,0.307692308,High,,,,,,,,9-12,30,6,36,117,5/1/2018,13,153,49,209
NV@012-312@012,012-312,012,Nye,Tonopah Middle School,Nye County School District,,,,,,,N,,N,,,5,2018,,,137,0,7,,,13,,,,,,,,,NV,382,29.384615385,137,10.538461538,320036000618,SY17-18,,38,0.426966292,Middle,,,,,,,,6-8,36,2,38,89,5/1/2018,13,363,19,263
NV@SD358@GD400,SD358,GD400,,Our Lady of the Snows,OUR LADY OF THE SNOWS SCHOOL,,,,,,,,,,,,5,2018,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,0,0,0,0
NV@014-101@014,014-101,014,Pershing,Imlay Elementary School,PERSHING COUNTY SCHOOL DISTRICT,,,,,,,Y,,N,,,5,2018,,,192,0,96,,,18,,,,,,,,,NV,151,8.388888889,192,10.666666667,320042000196,SY17-18,,9,0.668141593,Primary,,,,,,,,PK-5,,,9,14,5/1/2018,18,151,0,75
NV@014-201@014,014-201,014,Pershing,Lovelock Elementary School,PERSHING COUNTY SCHOOL DISTRICT,,,,,,,N,,N,,,5,2018,,,2459,342,978,,,18,,,,,,,,,NV,2905,161.388888889,2801,155.611111111,320042000197,SY17-18,,188,0.573170732,Primary,,,,,,,,PK-5,157,31,188,328,5/1/2018,18,2527,378,902
NV@014-301@014,014-301,014,Pershing,Pershing County Middle School,PERSHING COUNTY SCHOOL DISTRICT,,,,,,,N,,N,,,5,2018,,,559,110,195,,,18,,,,,,,,,NV,836,46.444444444,669,37.166666667,320042000167,SY17-18,,70,0.530303030,Middle,,,,,,,,6-8,54,16,70,132,5/1/2018,18,696,140,311
NV@014-601@014,014-601,014,Pershing,Pershing High School,PERSHING COUNTY SCHOOL DISTRICT,,,,,,,N,,N,,,5,2018,,,624,67,316,,,18,,,,,,,,,NV,553,30.722222222,691,38.388888889,320042000198,SY17-18,,90,0.439024390,High,,,,,,,,9-12,78,12,90,205,5/1/2018,18,485,68,196
NV@SD359@GD401,SD359,GD401,,PINECREST ACADEMY CADENCE CAMPUS,PINECREST ACADEMY OF NEVADA,,,,,,,,,,,,5,2018,,,0,0,0,,,0,,,,,,,,,NV,3306,150.272727273,0,,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,22,2269,1037,1784
NV@SD360@GD401,SD360,GD401,,PINECREST HORIZON OF NV CAMPUS,PINECREST ACADEMY OF NEVADA,,,,,,,,,,,,5,2018,,,0,0,0,,,0,,,,,,,,,NV,2232,101.454545455,0,,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,22,1747,485,1172
NV@SD361@GD401,SD361,GD401,,PINECREST INSPIRADA OF NV CAMPUS,PINECREST ACADEMY OF NEVADA,,,,,,,,,,,,5,2018,,,0,0,0,,,0,,,,,,,,,NV,477,21.681818182,0,,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,22,387,90,1141
NV@SD362@GD401,SD362,GD401,,PINECREST ST ROSE OF NV CAMPUS,PINECREST ACADEMY OF NEVADA,,,,,,,,,,,,5,2018,,,0,0,0,,,0,,,,,,,,,NV,1345,61.136363636,0,,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,22,881,464,1122
NV@SD363@GD402,SD363,GD402,,Pyramid Lake High School,PYRAMID LAKE JR./SR. HIGH SCHOOL,,,,,,,,,,,,5,2018,,,496,114,295,,,18,,,,,,,,,NV,603,33.5,610,33.888888889,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,18,511,92,266
NV@SD364@GD403,SD364,GD403,,Alexander Kinder Campus,QUEST ACADEMY CHARTER SCHOOL,,,,,,,,,,,,5,2018,,,78,7,9,,,18,,,,,,,,,NV,213,11.833333333,85,4.722222222,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,18,199,14,74
NV@SD365@GD403,SD365,GD403,,Bridger Campus - Kinder - 5th,QUEST ACADEMY CHARTER SCHOOL,,,,,,,,,,,,5,2018,,,289,47,18,,,18,,,,,,,,,NV,1003,59,336,18.666666667,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,17,839,164,93
NV@SD366@GD403,SD366,GD403,,Northwest Campus,QUEST ACADEMY CHARTER SCHOOL,,,,,,,,,,,,5,2018,,,628,40,61,,,18,,,,,,,,,NV,1879,110.529411765,668,37.111111111,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,17,1716,163,331
NV@SD369@GD405,SD369,GD405,,Nevada Qualifying House School,RITE OF PASSAGE,,,,,,,,,,,,5,2018,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,0,0,0,0
NV@SD370@GD405,SD370,GD405,,Sierra Sage Academy,RITE OF PASSAGE,,,,,,,,,,,,5,2018,,,1212,0,0,,,31,,,,,,,,,NV,1141,36.806451613,1212,39.096774194,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,31,1141,0,0
NV@SD371@GD406,SD371,GD406,,SLAM Academy of Nevada,SLAM Academy of Nevada,,,,,,,,,,,,5,2018,,,0,0,0,,,0,,,,,,,,,NV,3196,168.210526316,0,,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,19,2330,866,773
NV@SD372@GD407,SD372,GD407,,DWTC-AAP,SO NEVADA CHILD & ADOLESCENT SVS - DIV CFS,,,,,,,,,,,,5,2018,,,141,0,0,,,31,,,,,,,,,NV,141,4.548387097,141,4.548387097,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,31,141,0,0
NV@SD374@GD407,SD374,GD407,,DWTC-RTC,SO NEVADA CHILD & ADOLESCENT SVS - DIV CFS,,,,,,,,,,,,5,2018,,,357,0,0,,,31,,,,,,,,,NV,332,10.709677419,357,11.516129032,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,31,332,0,0
NV@SD377@GD408,SD377,GD408,,Somerset Academy Stephanie Campus,SOMERSET ACADEMY OF LAS VEGAS,,,,,,,,,,,,5,2018,,,0,0,0,,,0,,,,,,,,,NV,2032,127,0,,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,16,1483,549,1099
NV@SD378@GD408,SD378,GD408,,Somerset Losee Elementary School,SOMERSET ACADEMY OF LAS VEGAS,,,,,,,,,,,,5,2018,,,0,0,0,,,0,,,,,,,,,NV,2434,152.125,0,,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,16,1526,908,921
NV@SD379@GD408,SD379,GD408,,Somerset Losee Middle High School,SOMERSET ACADEMY OF LAS VEGAS,,,,,,,,,,,,5,2018,,,0,0,0,,,0,,,,,,,,,NV,2831,202.214285714,0,,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,14,2061,770,928
NV@SD380@GD408,SD380,GD408,,Somerset North Las Vegas,SOMERSET ACADEMY OF LAS VEGAS,,,,,,,,,,,,5,2018,,,0,0,0,,,0,,,,,,,,,NV,2771,173.1875,0,,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,16,1965,806,1200
NV@SD381@GD409,SD381,GD409,,St. Clare Cottage,ST JUDES RANCH FOR CHILDREN,,,,,,,,,,,,5,2018,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,0,0,0,0
NV@SD382@GD409,SD382,GD409,,St. Edward Cottage,ST JUDES RANCH FOR CHILDREN,,,,,,,,,,,,5,2018,,,88,0,0,,,31,,,,,,,,,NV,34,1.096774194,88,2.838709677,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,31,34,0,0
NV@SD383@GD409,SD383,GD409,,St. Francis Cottage,ST JUDES RANCH FOR CHILDREN,,,,,,,,,,,,5,2018,,,27,0,0,,,12,,,,,,,,,NV,27,2.25,27,2.25,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,12,27,0,0
NV@SD384@GD409,SD384,GD409,,St. George Cottage,ST JUDES RANCH FOR CHILDREN,,,,,,,,,,,,5,2018,,,155,0,0,,,31,,,,,,,,,NV,65,2.096774194,155,5,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,31,65,0,0
NV@SD385@GD409,SD385,GD409,,St. Louis Cottage,ST JUDES RANCH FOR CHILDREN,,,,,,,,,,,,5,2018,,,124,0,0,,,31,,,,,,,,,NV,52,1.677419355,124,4,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,31,52,0,0
NV@SD386@GD409,SD386,GD409,,St. Michael's Cottage,ST JUDES RANCH FOR CHILDREN,,,,,,,,,,,,5,2018,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,0,0,0,0
NV@SD387@GD409,SD387,GD409,,St. Paul Cottage,ST JUDES RANCH FOR CHILDREN,,,,,,,,,,,,5,2018,,,144,0,0,,,31,,,,,,,,,NV,54,1.741935484,144,4.645161290,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,31,54,0,0
NV@SD388@GD409,SD388,GD409,,St. Richards,ST JUDES RANCH FOR CHILDREN,,,,,,,,,,,,5,2018,,,305,0,0,,,31,,,,,,,,,NV,130,4.193548387,305,9.838709677,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,31,130,0,0
NV@SD389@GD409,SD389,GD409,,St. Santa Francesca,ST JUDES RANCH FOR CHILDREN,,,,,,,,,,,,5,2018,,,173,0,0,,,31,,,,,,,,,NV,74,2.387096774,173,5.580645161,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,31,74,0,0
NV@SD390@GD409,SD390,GD409,,St. Thomas Cottage,ST JUDES RANCH FOR CHILDREN,,,,,,,,,,,,5,2018,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,0,0,0,0
NV@015-102@015,015-102,015,Storey,Hillside Elementary School,STOREY COUNTY SCHOOL DISTRICT,,,,,,,N,,N,,,5,2018,,,234,99,402,,,22,,,,,,,,,NV,255,11.590909091,333,15.136363636,320045000413,SY17-18,,26,0.634146341,Primary,,,,,,,,PK-5,17,9,26,41,5/1/2018,22,180,75,159
NV@SD391@GD410,SD391,GD410,,Summit View Youth Center,Summit View Youth Center,,,,,,,,,,,,5,2018,,,1048,0,0,,,31,,,,,,,,,NV,1043,33.645161290,1048,33.806451613,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,31,1043,0,0
NV@SD392@GD411,SD392,GD411,,Trinity Lutheran Child Care Ctr,TRINITY LUTHERAN CHILD CARE CTR,,,,,,,,,,,,5,2018,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,0,0,0,0
NV@SD393@GD412,SD393,GD412,,Wittenberg Hall,WASHOE COUNTY DEPT OF JUV SERV,,,,,,,,,,,,5,2018,,,1611,0,0,,,31,,,,,,,,,NV,1603,51.709677419,1611,51.967741935,,SY17-18,,,,,,,,,,,,,,,,,5/1/2018,31,1603,0,0
NV@016-611@016,016-611,016,Washoe,Academy of Arts and Careers and Technology,WASHOE COUNTY SCHOOL DISTRICT,,,,,,,N,,N,,,5,2018,,,644,182,115,,,22,,,,,,,,,NV,1418,64.454545455,826,37.545454545,320048000664,SY17-18,,122,0.211438475,High,,,,,,,,9-12,98,24,122,577,5/1/2018,22,1130,288,906
NV@016-266@016,016-266,016,Washoe,Allen Elementary School,WASHOE COUNTY SCHOOL DISTRICT,,,,,,,N,,Y,,,5,2018,,,7971,1856,938,,,22,,,,,,,,,NV,9668,439.454545455,9827,446.681818182,320048000414,SY17-18,,517,0.924865832,Primary,,,,,,,,PK-6,,,517,559,5/1/2018,22,7866,1802,687
NV@016-201@016,016-201,016,Washoe,Anderson Elementary School,WASHOE COUNTY SCHOOL DISTRICT,,,,,,,N,,Y,,,5,2018,,,5859,1598,741,,,22,,,,,,,,,NV,7622,346.454545455,7457,338.954545455,320048000203,SY17-18,,422,0.997635934,Primary,,,,,,,,PK-6,,,422,423,5/1/2018,22,5954,1668,799
NV@016-278@016,016-278,016,Washoe,Bailey Charter School,WASHOE COUNTY SCHOOL DISTRICT,,,,,,,N,,Y,,,5,2018,,,3762,506,638,,,22,,,,,,,,,NV,4823,219.227272727,4268,194,320048000544,SY17-18,,271,0.996323529,Primary,,,,,,,,K-6,,,271,272,5/1/2018,22,4180,643,553
NV@016-271@016,016-271,016,Washoe,Beasley Elementary School,WASHOE COUNTY SCHOOL DISTRICT,,,,,,,N,,N,,,5,2018,,,606,74,422,,,22,,,,,,,,,NV,2345,106.590909091,680,30.909090909,320048000432,SY17-18,,171,0.206771463,Primary,,,,,,,,PK-6,133,38,171,827,5/1/2018,22,1902,443,3069
