Unique ID,School ID,District ID,State-Reporting,County,School Name,District Name,State-Physical,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,Operating Days-Lunch Only,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Claim Date
NV@002-357@002,002-357,002,NV,Clark,Bailey Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,4,2017,1365,,1057,111,1168,,7774,712,737,,,15,,,,,,,,,12451,830.066666667,8486,565.733333333,,SY16-17,,1168,0.855677656,Middle,,,,,,,,15,11221,1230,362,4/1/2017
NV@002-095@002,002-095,002,NV,Clark,"Bailey, Roberts Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,4,2017,1036,,,,870,,4871,0,806,,,15,,,,,,,,,10889,725.933333333,4871,324.733333333,,SY16-17,,870,0.858009613,Primary,,,,,,,,15,10889,0,1802,4/1/2017
NV@002-137@002,002-137,002,NV,Clark,Bartlett Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,4,2017,768,,184,42,226,,467,70,233,,,15,,,,,,,,,2251,150.066666667,537,35.8,,SY16-17,,226,0.294270833,Primary,,,,,,,,15,1899,352,1823,4/1/2017
NV@002-406@002,002-406,002,NV,Clark,Basic High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,N,,N,,,4,2017,2506,,1066,169,1235,,3963,496,236,,,15,,,,,,,,,6190,412.666666667,4459,297.266666667,,SY16-17,,1235,0.492817239,High,,,,,,,,15,5333,857,442,4/1/2017
NV@002-280@002,002-280,002,NV,Clark,Bass Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,4,2017,845,,361,99,460,,1523,327,293,,,15,,,,,,,,,5245,349.666666667,1850,123.333333333,,SY16-17,,460,0.544378698,Primary,,,,,,,,15,4249,996,2140,4/1/2017
NV@002-193@002,002-193,002,NV,Clark,Batterman Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,4,2017,1051,,301,69,370,,813,109,434,,,15,,,,,,,,,3581,238.733333333,922,61.466666667,,SY16-17,,370,0.352045671,Primary,,,,,,,,15,2944,637,2634,4/1/2017
NV@002-108@002,002-108,002,NV,Clark,Beatty Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,4,2017,589,,,,268,,1043,0,173,,,15,,,,,,,,,4109,273.933333333,1043,69.533333333,,SY16-17,,268,0.858007935,Primary,,,,,,,,15,4109,0,680,4/1/2017
NV@002-327@002,002-327,002,NV,Clark,Becker Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,4,2017,1380,,633,134,767,,2283,362,149,,,15,,,,,,,,,8235,549,2645,176.333333333,,SY16-17,,767,0.555797101,Middle,,,,,,,,15,6911,1324,1683,4/1/2017
NV@002-248@002,002-248,002,NV,Clark,Beckley Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,4,2017,914,,689,70,759,,6231,618,992,,,15,,,,,,,,,8178,545.2,6849,456.6,,SY16-17,,759,0.830415755,Primary,,,,,,,,15,7405,773,538,4/1/2017
NV@002-236@002,002-236,002,NV,Clark,Bell Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,4,2017,858,,,,858,,7638,0,1264,,,15,,,,,,,,,9369,624.6,7638,509.2,,SY16-17,,858,0.858045609,Primary,,,,,,,,15,9369,0,1550,4/1/2017
NV@002-138@002,002-138,002,NV,Clark,Bendorf Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,4,2017,718,,315,88,403,,1203,266,230,,,15,,,,,,,,,4351,290.066666667,1469,97.933333333,,SY16-17,,403,0.561281337,Primary,,,,,,,,15,3523,828,1649,4/1/2017
NV@002-292@002,002-292,002,NV,Clark,Bennett Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,4,2017,347,,,,258,,2662,0,441,,,15,,,,,,,,,3035,202.333333333,2662,177.466666667,,SY16-17,,258,0.858071812,Primary,,,,,,,,15,3035,0,502,4/1/2017
NV@002-271@002,002-271,002,NV,Clark,Bilbray Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,4,2017,825,,,,276,,2043,0,338,,,15,,,,,,,,,5180,345.333333333,2043,136.2,,SY16-17,,276,0.858042074,Primary,,,,,,,,15,5180,0,857,4/1/2017
NV@002-101@002,002-101,002,NV,Clark,Blue Diamond Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,Y,,,4,2017,45,,,,12,,16,39,148,,,15,,,,,,,,,127,8.466666667,55,3.666666667,,SY16-17,,12,0.266666667,Primary,,,,,,,,15,59,68,269,4/1/2017
NV@002-411@002,002-411,002,NV,Clark,Bonanza High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,N,,N,,,4,2017,2072,,1018,174,1192,,2782,602,167,,,15,,,,,,,,,9519,634.6,3384,225.6,,SY16-17,,1192,0.575289575,High,,,,,,,,15,8059,1460,543,4/1/2017
NV@002-157@002,002-157,002,NV,Clark,Bonner Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,4,2017,914,,132,26,158,,357,48,237,,,15,,,,,,,,,1467,97.8,405,27,,SY16-17,,158,0.172866521,Primary,,,,,,,,15,1249,218,1941,4/1/2017
NV@002-211@002,002-211,002,NV,Clark,Booker Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,4,2017,541,,,,529,,6060,0,1003,,,15,,,,,,,,,6041,402.733333333,6060,404,,SY16-17,,529,0.857974720,Primary,,,,,,,,15,6041,0,1000,4/1/2017
NV@002-601@002,002-601,002,NV,Clark,Boulder City High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,N,,N,,,4,2017,591,,109,26,135,,377,46,22,,,15,,,,,,,,,1361,90.733333333,423,28.2,,SY16-17,,135,0.228426396,High,,,,,,,,15,1138,223,562,4/1/2017
NV@002-279@002,002-279,002,NV,Clark,"Bowler, G Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,4,2017,664,,124,29,153,,521,103,134,,,15,,,,,,,,,1465,97.666666667,624,41.6,,SY16-17,,153,0.230421687,Primary,,,,,,,,15,1210,255,1461,4/1/2017
NV@002-159@002,002-159,002,NV,Clark,"Bowler, J. Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,4,2017,549,,328,72,400,,3991,905,1542,,,15,,,,,,,,,3972,264.8,4896,326.4,,SY16-17,,400,0.728597450,Primary,,,,,,,,15,3387,585,361,4/1/2017
NV@002-081@002,002-081,002,NV,Clark,Bozarth Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,4,2017,976,,115,74,189,,270,326,346,,,15,,,,,,,,,1783,118.866666667,596,39.733333333,,SY16-17,,189,0.193647541,Primary,,,,,,,,15,1044,739,2892,4/1/2017
NV@002-246@002,002-246,002,NV,Clark,Bracken Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,4,2017,533,,257,55,312,,974,129,230,,,15,,,,,,,,,3510,234,1103,73.533333333,,SY16-17,,312,0.585365854,Primary,,,,,,,,15,2931,579,1070,4/1/2017
NV@002-307@002,002-307,002,NV,Clark,Bridger Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,4,2017,1450,,1116,136,1252,,6256,588,683,,,15,,,,,,,,,11224,748.266666667,6844,456.266666667,,SY16-17,,1252,0.863448276,Middle,,,,,,,,15,10208,1016,428,4/1/2017
NV@002-306@002,002-306,002,NV,Clark,Brinley Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,4,2017,931,,734,68,802,,5213,319,415,,,15,,,,,,,,,8721,581.4,5532,368.8,,SY16-17,,802,0.861439313,Middle,,,,,,,,15,8066,655,272,4/1/2017
NV@002-179@002,002-179,002,NV,Clark,Brookman Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,4,2017,788,,381,99,480,,1030,238,344,,,15,,,,,,,,,5445,363,1268,84.533333333,,SY16-17,,480,0.609137056,Primary,,,,,,,,15,4298,1147,1458,4/1/2017
NV@002-319@002,002-319,002,NV,Clark,Brown Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,Y,,N,,,4,2017,1074,,,,657,,3779,0,626,,,15,,,,,,,,,10894,726.266666667,3779,251.933333333,,SY16-17,,657,0.857997952,Middle,,,,,,,,15,10894,0,1803,4/1/2017
NV@002-147@002,002-147,002,NV,Clark,Bruner Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,4,2017,733,,473,70,543,,4755,559,1257,,,15,,,,,,,,,6386,425.733333333,5314,354.266666667,,SY16-17,,543,0.740791269,Primary,,,,,,,,15,5569,817,987,4/1/2017
NV@002-148@002,002-148,002,NV,Clark,"Bryan, Richard H. Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,4,2017,576,,205,54,259,,741,68,112,,,15,,,,,,,,,2749,183.266666667,809,53.933333333,,SY16-17,,259,0.449652778,Primary,,,,,,,,15,2298,451,1277,4/1/2017
NV@002-156@002,002-156,002,NV,Clark,"Bryan, Roger M. Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,4,2017,726,,335,75,410,,909,240,171,,,15,,,,,,,,,4861,324.066666667,1149,76.6,,SY16-17,,410,0.564738292,Primary,,,,,,,,15,4013,848,1749,4/1/2017
NV@002-163@002,002-163,002,NV,Clark,Bunker Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,4,2017,823,,522,113,635,,5622,985,1532,,,15,,,,,,,,,7491,499.4,6607,440.466666667,,SY16-17,,635,0.771567436,Primary,,,,,,,,15,6309,1182,914,4/1/2017
NV@002-922@002,002-922,002,NV,Clark,Burk Horizon SW,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,Y,,N,,,4,2017,114,,,,55,,261,0,43,,,15,,,,,,,,,776,55.428571429,261,17.4,,SY16-17,,55,0.858407080,High,,,,,,,,14,776,0,128,4/1/2017
NV@002-313@002,002-313,002,NV,Clark,Burkholder Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,4,2017,661,,352,80,432,,1208,191,92,,,15,,,,,,,,,4907,327.133333333,1399,93.266666667,,SY16-17,,432,0.653555219,Middle,,,,,,,,15,4045,862,501,4/1/2017
NV@002-348@002,002-348,002,NV,Clark,Cadwaller Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,4,2017,1588,,378,129,507,,868,342,361,,,15,,,,,,,,,4543,302.866666667,1210,80.666666667,,SY16-17,,507,0.319269521,Middle,,,,,,,,15,3327,1216,2145,4/1/2017
NV@002-225@002,002-225,002,NV,Clark,Cahlan Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,4,2017,917,,,,917,,8674,0,1436,,,15,,,,,,,,,10244,682.933333333,8674,578.266666667,,SY16-17,,917,0.858028311,Primary,,,,,,,,15,10244,0,1695,4/1/2017
NV@002-155@002,002-155,002,NV,Clark,Cambeiro Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,4,2017,666,,,,666,,5491,0,909,,,15,,,,,,,,,7567,504.466666667,5491,366.066666667,,SY16-17,,666,0.858033791,Primary,,,,,,,,15,7567,0,1252,4/1/2017
NV@002-349@002,002-349,002,NV,Clark,Canarelli Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,4,2017,1903,,623,233,856,,1762,394,354,,,15,,,,,,,,,8948,596.533333333,2156,143.733333333,,SY16-17,,856,0.449816080,Middle,,,,,,,,15,6736,2212,2995,4/1/2017
NV@002-316@002,002-316,002,NV,Clark,Cannon Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,4,2017,943,,697,81,778,,3933,394,535,,,15,,,,,,,,,9341,622.733333333,4327,288.466666667,,SY16-17,,778,0.825026511,Middle,,,,,,,,15,8463,878,646,4/1/2017
NV@002-429@002,002-429,002,NV,Clark,Canyon Springs High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,N,,N,,,4,2017,2932,,2019,221,2240,,10193,1019,1574,,,15,,,,,,,,,14080,938.666666667,11212,747.466666667,,SY16-17,,2240,0.763983629,High,,,,,,,,15,12674,1406,270,4/1/2017
NV@002-171@002,002-171,002,NV,Clark,Carl Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,4,2017,817,,384,49,433,,1565,108,175,,,15,,,,,,,,,4732,315.466666667,1673,111.533333333,,SY16-17,,433,0.529987760,Primary,,,,,,,,15,4307,425,1594,4/1/2017
NV@002-219@002,002-219,002,NV,Clark,Carson Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,4,2017,407,,,,343,,4343,0,719,,,15,,,,,,,,,4185,279,4343,289.533333333,,SY16-17,,343,0.857933579,Primary,,,,,,,,15,4185,0,693,4/1/2017
NV@002-158@002,002-158,002,NV,Clark,Cartwright Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,4,2017,681,,280,62,342,,704,138,57,,,15,,,,,,,,,3731,248.733333333,842,56.133333333,,SY16-17,,342,0.502202643,Primary,,,,,,,,15,3092,639,1274,4/1/2017
NV@002-304@002,002-304,002,NV,Clark,Cashman Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,4,2017,1541,,1123,94,1217,,9054,697,1474,,,15,,,,,,,,,12542,836.133333333,9751,650.066666667,,SY16-17,,1217,0.789746918,Middle,,,,,,,,15,11644,898,610,4/1/2017
NV@002-607@002,002-607,002,NV,Clark,Centennial High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,Y,,N,,,4,2017,3247,,,,1025,,5542,0,917,,,15,,,,,,,,,11997,799.8,5542,369.466666667,,SY16-17,,1025,0.857970393,High,,,,,,,,15,11997,0,1986,4/1/2017
NV@002-409@002,002-409,002,NV,Clark,Chaparral High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,N,,N,,,4,2017,2501,,1564,200,1764,,11738,1617,2704,,,15,,,,,,,,,11862,790.8,13355,890.333333333,,SY16-17,,1764,0.705317873,High,,,,,,,,15,10350,1512,311,4/1/2017
NV@002-415@002,002-415,002,NV,Clark,Cheyenne High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,N,,N,,,4,2017,2240,,1314,221,1535,,5533,778,1454,,,15,,,,,,,,,9315,621,6311,420.733333333,,SY16-17,,1535,0.685267857,High,,,,,,,,15,7875,1440,462,4/1/2017
NV@002-109@002,002-109,002,NV,Clark,Christensen Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,4,2017,617,,260,45,305,,574,156,144,,,15,,,,,,,,,3060,204,730,48.666666667,,SY16-17,,305,0.494327391,Primary,,,,,,,,15,2559,501,1227,4/1/2017
NV@002-414@002,002-414,002,NV,Clark,Cimarron Memorial High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,N,,N,,,4,2017,2553,,1402,244,1646,,5023,679,205,,,15,,,,,,,,,12761,850.733333333,5702,380.133333333,,SY16-17,,1646,0.644731688,High,,,,,,,,15,11009,1752,616,4/1/2017
NV@002-401@002,002-401,002,NV,Clark,Clark High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,N,,N,,,4,2017,3179,,1753,244,1997,,4513,705,89,,,15,,,,,,,,,13519,901.266666667,5218,347.866666667,,SY16-17,,1997,0.628184964,High,,,,,,,,15,11813,1706,556,4/1/2017
NV@002-184@002,002-184,002,NV,Clark,Conners Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,4,2017,774,,250,64,314,,991,303,443,,,15,,,,,,,,,4088,272.533333333,1294,86.266666667,,SY16-17,,314,0.405684755,Primary,,,,,,,,15,3290,798,2272,4/1/2017
NV@002-612@002,002-612,002,NV,Clark,Coronado High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-11,,N,,N,,,4,2017,3318,,303,94,397,,362,111,135,,,15,,,,,,,,,1974,131.6,473,31.533333333,,SY16-17,,397,0.119650392,High,,,,,,,,15,1427,547,966,4/1/2017
NV@002-165@002,002-165,002,NV,Clark,Cortez Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,4,2017,907,,,,907,,7453,0,1234,,,15,,,,,,,,,9175,611.666666667,7453,496.866666667,,SY16-17,,907,0.858037969,Primary,,,,,,,,15,9175,0,1518,4/1/2017
NV@002-335@002,002-335,002,NV,Clark,Cortney Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,4,2017,1211,,880,124,1004,,3360,351,416,,,15,,,,,,,,,10972,731.466666667,3711,247.4,,SY16-17,,1004,0.829066887,Middle,,,,,,,,15,9632,1340,690,4/1/2017
NV@002-932@002,002-932,002,NV,Clark,Cowan Behavioral School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-12,,Y,,N,,,4,2017,63,,,,63,,613,0,101,,,15,,,,,,,,,900,60,613,40.866666667,,SY16-17,,63,0.857959962,Other,,,,,,,,15,900,0,149,4/1/2017
NV@002-293@002,002-293,002,NV,Clark,"Cox, Clyde Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,Y,,,4,2017,817,,,,749,,8827,731,600,,,15,,,,,,,,,9896,659.733333333,9558,637.2,,SY16-17,,749,0.916768666,Primary,,,,,,,,15,9102,794,412,4/1/2017
NV@002-126@002,002-126,002,NV,Clark,"Cox, David Elementary School",CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,4,2017,655,,,,211,,1350,0,223,,,15,,,,,,,,,4663,310.866666667,1350,90,,SY16-17,,211,0.857957682,Primary,,,,,,,,15,4663,0,772,4/1/2017
NV@002-180@002,002-180,002,NV,Clark,Cozine Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,4,2017,750,,,,584,,7648,0,1266,,,15,,,,,,,,,7513,500.866666667,7648,509.866666667,,SY16-17,,584,0.858040201,Primary,,,,,,,,15,7513,0,1243,4/1/2017
NV@002-223@002,002-223,002,NV,Clark,Craig Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,4,2017,770,,,,770,,6994,0,1157,,,15,,,,,,,,,7688,512.533333333,6994,466.266666667,,SY16-17,,770,0.858035714,Primary,,,,,,,,15,7688,0,1272,4/1/2017
NV@002-342@002,002-342,002,NV,Clark,Cram Middle School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-8,,N,,N,,,4,2017,1436,,655,188,843,,2100,508,300,,,15,,,,,,,,,7957,530.466666667,2608,173.866666667,,SY16-17,,843,0.587047354,Middle,,,,,,,,15,6211,1746,1709,4/1/2017
NV@002-205@002,002-205,002,NV,Clark,Crestwood Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,4,2017,747,,568,49,617,,6395,510,708,,,15,,,,,,,,,7547,503.133333333,6905,460.333333333,,SY16-17,,617,0.825970549,Primary,,,,,,,,15,6961,586,456,4/1/2017
NV@002-233@002,002-233,002,NV,Clark,Culley Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,4,2017,912,,682,106,788,,6994,1064,806,,,15,,,,,,,,,9548,636.533333333,8058,537.2,,SY16-17,,788,0.864035088,Primary,,,,,,,,15,8378,1170,554,4/1/2017
NV@002-125@002,002-125,002,NV,Clark,Cunningham Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,4,2017,865,,,,717,,7797,0,1290,,,15,,,,,,,,,7955,530.333333333,7797,519.8,,SY16-17,,717,0.858051990,Primary,,,,,,,,15,7955,0,1316,4/1/2017
NV@002-130@002,002-130,002,NV,Clark,Dailey Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,4,2017,849,,667,57,724,,6890,521,791,,,15,,,,,,,,,8781,585.4,7411,494.066666667,,SY16-17,,724,0.852767962,Primary,,,,,,,,15,8196,585,563,4/1/2017
NV@002-172@002,002-172,002,NV,Clark,Darnell Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,4,2017,836,,,,332,,2447,0,405,,,15,,,,,,,,,6278,418.533333333,2447,163.133333333,,SY16-17,,332,0.858001913,Primary,,,,,,,,15,6278,0,1039,4/1/2017
NV@002-220@002,002-220,002,NV,Clark,Dearing Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,4,2017,820,,,,808,,6624,0,1096,,,15,,,,,,,,,6544,436.266666667,6624,441.6,,SY16-17,,808,0.858004458,Primary,,,,,,,,15,6544,0,1083,4/1/2017
NV@002-269@002,002-269,002,NV,Clark,Decker Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,4,2017,806,,,,664,,3500,0,579,,,15,,,,,,,,,7954,530.266666667,3500,233.333333333,,SY16-17,,664,0.858036677,Primary,,,,,,,,15,7954,0,1316,4/1/2017
NV@002-430@002,002-430,002,NV,Clark,Del Sol High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,N,,N,,,4,2017,2187,,1305,156,1461,,8727,1078,3552,,,15,,,,,,,,,11542,769.466666667,9805,653.666666667,,SY16-17,,1461,0.668038409,High,,,,,,,,15,10340,1202,508,4/1/2017
NV@002-621@002,002-621,002,NV,Clark,Delta Academy,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,6-12,,N,,N,,,4,2017,472,,245,35,280,,280,55,2,,,15,,,,,,,,,1430,95.333333333,335,22.333333333,,SY16-17,,280,0.593220339,Other,,,,,,,,15,1275,155,45,4/1/2017
NV@002-124@002,002-124,002,NV,Clark,Derfelt Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,4,2017,632,,311,64,375,,1512,175,235,,,15,,,,,,,,,4694,312.933333333,1687,112.466666667,,SY16-17,,375,0.593354430,Primary,,,,,,,,15,3992,702,1147,4/1/2017
NV@002-623@002,002-623,002,NV,Clark,Desert Oasis High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,N,,N,,,4,2017,2939,,852,252,1104,,2944,693,399,,,15,,,,,,,,,8027,535.133333333,3637,242.466666667,,SY16-17,,1104,0.375637972,High,,,,,,,,15,6249,1778,1137,4/1/2017
NV@002-609@002,002-609,002,NV,Clark,Desert Pines High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,N,,N,,,4,2017,2748,,1902,159,2061,,6695,588,958,,,15,,,,,,,,,14137,942.466666667,7283,485.533333333,,SY16-17,,2061,0.75,High,,,,,,,,15,13007,1130,185,4/1/2017
NV@002-955@002,002-955,002,NV,Clark,Desert Rose High School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,9-12,,Y,,N,,,4,2017,567,,,,450,,326,0,54,,,15,,,,,,,,,1076,71.733333333,326,21.733333333,,SY16-17,,450,0.858054226,High,,,,,,,,15,1076,0,178,4/1/2017
NV@002-106@002,002-106,002,NV,Clark,Deskin Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,4,2017,647,,362,49,411,,1211,100,188,,,15,,,,,,,,,4730,315.333333333,1311,87.4,,SY16-17,,411,0.635239567,Primary,,,,,,,,15,4254,476,871,4/1/2017
NV@002-300@002,002-300,002,NV,Clark,Detwiler Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,4,2017,812,,,,785,,7909,0,1309,,,15,,,,,,,,,8349,556.6,7909,527.266666667,,SY16-17,,785,0.857979653,Primary,,,,,,,,15,8349,0,1382,4/1/2017
NV@002-085@002,002-085,002,NV,Clark,Diaz  Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,Y,,N,,,4,2017,832,,,,832,,7736,0,1280,,,15,,,,,,,,,8565,571,7736,515.733333333,,SY16-17,,832,0.858044480,Primary,,,,,,,,15,8565,0,1417,4/1/2017
NV@002-094@002,002-094,002,NV,Clark,Dickens Elementary School,CLARK COUNTY SCHOOL DISTRICT FOOD SERVICE,,,,,,PK-5,,N,,N,,,4,2017,826,,493,125,618,,5476,1256,2014,,,15,,,,,,,,,7091,472.733333333,6732,448.8,,SY16-17,,618,0.748184019,Primary,,,,,,,,15,5763,1328,1150,4/1/2017
