Provision 2 (Y/N),Claim Date,ISP,School Level-Original,Enrollment-Total,Enrollment-Free and Reduced,Enrollment-Free,Enrollment-Reduced,School Year,Claim Year,Unique ID,School ID,District ID,State-Physical,Street Address-Line 1,Street Address-Line 2,School Type-Original,Provision 1 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Enrollment-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,NCES ID,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data,District Name,School Name,City,Zip Code,County,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,CEP (Y/N),Claim Month,Operating Days-Lunch Only
,7/1/2013,,,,,,,SY13-14,2013,NV@115@1078,115,1078,,,,,,,,,,93,0,0,,,31,,,,,,,,,NV,62,2,93,3,,,,,,,,,,,,,NORTHERN NV CHILD & ADOLESCENT SVCS,Family Learning Home IV,,,Washoe,62,0,0,N,7,31
,7/1/2013,,,,,,,SY13-14,2013,NV@1831@1078,1831,1078,,,,,,,,,,147,0,0,,,31,,,,,,,,,NV,79,2.548387097,147,4.741935484,,,,,,,,,,,,,NORTHERN NV CHILD & ADOLESCENT SVCS,Family Learning Home V-Former Palmer House,,,Washoe,79,0,0,N,7,31
,7/1/2013,,,,,,,SY13-14,2013,NV@3183@1346,3183,1346,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,RENOWN REGIONAL MEDICAL CENTER/CHILD CARE,Renown Health Child Care,,,Washoe,0,0,0,N,7,0
,7/1/2013,,,,,,,SY13-14,2013,NV@4046@1080,4046,1080,,,,,,,,,,800,0,0,,,31,,,,,,,,,NV,818,26.387096774,800,25.806451613,,,,,,,,,,,,,RITE OF PASSAGE,Nevada Qualifying House School,,,Douglas,818,0,0,N,7,31
,7/1/2013,,,,,,,SY13-14,2013,NV@7233@1080,7233,1080,,,,,,,,,,1411,0,0,,,31,,,,,,,,,NV,1412,45.548387097,1411,45.516129032,,,,,,,,,,,,,RITE OF PASSAGE,Red Rock Academy,,,Clark,1412,0,0,N,7,31
,7/1/2013,,,,,,,SY13-14,2013,NV@1886@1080,1886,1080,,,,,,,,,,1449,0,0,,,31,,,,,,,,,NV,1449,46.741935484,1449,46.741935484,,,,,,,,,,,,,RITE OF PASSAGE,Sierra Sage Academy,,,Lyon,1449,0,0,N,7,31
,7/1/2013,,,,,,,SY13-14,2013,NV@7@1083,7,1083,,,,,,,,,,290,0,0,,,31,,,,,,,,,NV,275,8.870967742,290,9.354838710,,,,,,,,,,,,,SO NEVADA CHILD & ADOLESCENT SVS - DIV CFS,DWTC-AAP,,,Clark,275,0,0,N,7,31
,7/1/2013,,,,,,,SY13-14,2013,NV@3046@1083,3046,1083,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,SO NEVADA CHILD & ADOLESCENT SVS - DIV CFS,DWTC-CAP,,,Clark,0,0,0,N,7,0
,7/1/2013,,,,,,,SY13-14,2013,NV@8@1083,8,1083,,,,,,,,,,347,0,0,,,31,,,,,,,,,NV,327,10.548387097,347,11.193548387,,,,,,,,,,,,,SO NEVADA CHILD & ADOLESCENT SVS - DIV CFS,DWTC-RTC,,,Clark,327,0,0,N,7,31
,7/1/2013,,,,,,,SY13-14,2013,NV@9@1083,9,1083,,,,,,,,,,367,0,0,,,31,,,,,,,,,NV,342,11.032258065,367,11.838709677,,,,,,,,,,,,,SO NEVADA CHILD & ADOLESCENT SVS - DIV CFS,DWTC-RTC2,,,Clark,342,0,0,N,7,31
,7/1/2013,,,,,,,SY13-14,2013,NV@10@1083,10,1083,,,,,,,,,,356,0,0,,,31,,,,,,,,,NV,341,11,356,11.483870968,,,,,,,,,,,,,SO NEVADA CHILD & ADOLESCENT SVS - DIV CFS,DWTC-SATP,,,Clark,341,0,0,N,7,31
,7/1/2013,,,,,,,SY13-14,2013,NV@1767@1084,1767,1084,,,,,,,,,,186,0,0,,,31,,,,,,,,,NV,186,6,186,6,,,,,,,,,,,,,ST JUDES RANCH FOR CHILDREN,St. Clare Cottage,,,Clark,186,0,0,N,7,31
,7/1/2013,,,,,,,SY13-14,2013,NV@2485@1084,2485,1084,,,,,,,,,,186,0,0,,,31,,,,,,,,,NV,186,6,186,6,,,,,,,,,,,,,ST JUDES RANCH FOR CHILDREN,St. Edward Cottage,,,Clark,186,0,0,N,7,31
,7/1/2013,,,,,,,SY13-14,2013,NV@2470@1084,2470,1084,,,,,,,,,,186,0,0,,,31,,,,,,,,,NV,186,6,186,6,,,,,,,,,,,,,ST JUDES RANCH FOR CHILDREN,St. Francis Cottage,,,Clark,186,0,0,N,7,31
,7/1/2013,,,,,,,SY13-14,2013,NV@2469@1084,2469,1084,,,,,,,,,,186,0,0,,,31,,,,,,,,,NV,186,6,186,6,,,,,,,,,,,,,ST JUDES RANCH FOR CHILDREN,St. George Cottage,,,Clark,186,0,0,N,7,31
,7/1/2013,,,,,,,SY13-14,2013,NV@2471@1084,2471,1084,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,ST JUDES RANCH FOR CHILDREN,St. Louis Cottage,,,Clark,0,0,0,N,7,0
,7/1/2013,,,,,,,SY13-14,2013,NV@2472@1084,2472,1084,,,,,,,,,,186,0,0,,,31,,,,,,,,,NV,186,6,186,6,,,,,,,,,,,,,ST JUDES RANCH FOR CHILDREN,St. Michael's Cottage,,,Clark,186,0,0,N,7,31
,7/1/2013,,,,,,,SY13-14,2013,NV@2484@1084,2484,1084,,,,,,,,,,186,0,0,,,31,,,,,,,,,NV,186,6,186,6,,,,,,,,,,,,,ST JUDES RANCH FOR CHILDREN,St. Paul Cottage,,,Clark,186,0,0,N,7,31
,7/1/2013,,,,,,,SY13-14,2013,NV@50@1084,50,1084,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,ST JUDES RANCH FOR CHILDREN,St. Richards,,,Clark,0,0,0,N,7,0
,7/1/2013,,,,,,,SY13-14,2013,NV@2473@1084,2473,1084,,,,,,,,,,186,0,0,,,31,,,,,,,,,NV,186,6,186,6,,,,,,,,,,,,,ST JUDES RANCH FOR CHILDREN,St. Thomas Cottage,,,Clark,186,0,0,N,7,31
,7/1/2013,,,,,,,SY13-14,2013,NV@1252@1136,1252,1136,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,TRINITY LUTHERAN CHILD CARE CTR,Trinity Lutheran Child Care Ctr,,,Douglas,0,0,0,N,7,0
,7/1/2013,,,,,,,SY13-14,2013,NV@1920@1088,1920,1088,,,,,,,,,,1028,0,0,,,31,,,,,,,,,NV,1017,32.806451613,1028,33.161290323,,,,,,,,,,,,,WASHOE COUNTY DEPT OF JUV SERV,Wittenberg Hall,,,Washoe,1017,0,0,N,7,31
,7/1/2013,,,,,,,SY13-14,2013,NV@1296@1056,1296,1056,,,,,,,,,,406,0,0,,,15,,,,,,,,,NV,406,27.066666667,406,27.066666667,,,,,,,,,,,,,WASHOE COUNTY SCHOOL DISTRICT,Allen Elementary School,,,Washoe,406,0,0,N,7,15
,7/1/2013,,,,,,,SY13-14,2013,NV@1297@1056,1297,1056,,,,,,,,,,1531,0,0,,,18,,,,,,,,,NV,1571,87.277777778,1531,85.055555556,,,,,,,,,,,,,WASHOE COUNTY SCHOOL DISTRICT,Anderson Elementary School,,,Washoe,1571,0,0,N,7,18
,7/1/2013,,,,,,,SY13-14,2013,NV@1300@1056,1300,1056,,,,,,,,,,552,0,0,,,15,,,,,,,,,NV,390,26,552,36.8,,,,,,,,,,,,,WASHOE COUNTY SCHOOL DISTRICT,Booth Elementary School,,,Washoe,390,0,0,N,7,15
,7/1/2013,,,,,,,SY13-14,2013,NV@1302@1056,1302,1056,,,,,,,,,,418,0,0,,,15,,,,,,,,,NV,454,30.266666667,418,27.866666667,,,,,,,,,,,,,WASHOE COUNTY SCHOOL DISTRICT,Cannan Elementary School,,,Washoe,454,0,0,N,7,15
,7/1/2013,,,,,,,SY13-14,2013,NV@1304@1056,1304,1056,,,,,,,,,,1794,0,0,,,17,,,,,,,,,NV,1794,105.529411765,1794,105.529411765,,,,,,,,,,,,,WASHOE COUNTY SCHOOL DISTRICT,Corbett Elementary School,,,Washoe,1794,0,0,N,7,17
,7/1/2013,,,,,,,SY13-14,2013,NV@1310@1056,1310,1056,,,,,,,,,,900,0,0,,,18,,,,,,,,,NV,1020,56.666666667,900,50,,,,,,,,,,,,,WASHOE COUNTY SCHOOL DISTRICT,Duncan Elementary School,,,Washoe,1020,0,0,N,7,18
,7/1/2013,,,,,,,SY13-14,2013,NV@1312@1056,1312,1056,,,,,,,,,,477,0,0,,,15,,,,,,,,,NV,498,33.2,477,31.8,,,,,,,,,,,,,WASHOE COUNTY SCHOOL DISTRICT,Elmcrest Elementary School,,,Washoe,498,0,0,N,7,15
,7/1/2013,,,,,,,SY13-14,2013,NV@1328@1056,1328,1056,,,,,,,,,,1815,0,0,,,18,,,,,,,,,NV,1966,109.222222222,1815,100.833333333,,,,,,,,,,,,,WASHOE COUNTY SCHOOL DISTRICT,Loder Elementary School,,,Washoe,1966,0,0,N,7,18
,7/1/2013,,,,,,,SY13-14,2013,NV@1329@1056,1329,1056,,,,,,,,,,1564,0,0,,,17,,,,,,,,,NV,1649,97,1564,92,,,,,,,,,,,,,WASHOE COUNTY SCHOOL DISTRICT,Mathews Elementary School,,,Washoe,1649,0,0,N,7,17
,7/1/2013,,,,,,,SY13-14,2013,NV@1331@1056,1331,1056,,,,,,,,,,157,0,0,,,14,,,,,,,,,NV,0,,157,11.214285714,,,,,,,,,,,,,WASHOE COUNTY SCHOOL DISTRICT,Mitchell Elementary School,,,Washoe,0,0,0,N,7,0
,7/1/2013,,,,,,,SY13-14,2013,NV@1346@1056,1346,1056,,,,,,,,,,701,0,0,,,14,,,,,,,,,NV,704,50.285714286,701,50.071428571,,,,,,,,,,,,,WASHOE COUNTY SCHOOL DISTRICT,Stead Elementary School,,,Washoe,704,0,0,N,7,14
,7/1/2013,,,,,,,SY13-14,2013,NV@1347@1056,1347,1056,,,,,,,,,,1205,0,0,,,18,,,,,,,,,NV,1278,71,1205,66.944444444,,,,,,,,,,,,,WASHOE COUNTY SCHOOL DISTRICT,Sun Valley Elementary School,,,Washoe,1278,0,0,N,7,18
,7/1/2013,,,,,,,SY13-14,2013,NV@1294@1056,1294,1056,,,,,,,,,,175,0,0,,,11,,,,,,,,,NV,175,15.909090909,175,15.909090909,,,,,,,,,,,,,WASHOE COUNTY SCHOOL DISTRICT,Traner Middle School,,,Washoe,175,0,0,N,7,11
,7/1/2013,,,,,,,SY13-14,2013,NV@1351@1056,1351,1056,,,,,,,,,,1122,0,0,,,17,,,,,,,,,NV,1190,70,1122,66,,,,,,,,,,,,,WASHOE COUNTY SCHOOL DISTRICT,Vets Memorial Elementary School,,,Washoe,1190,0,0,N,7,17
,7/1/2013,,,,,,,SY13-14,2013,NV@1816@1089,1816,1089,,,,,,,,,,112,0,0,,,31,,,,,,,,,NV,110,3.548387097,112,3.612903226,,,,,,,,,,,,,WESTCARE INC,Harris Springs Ranch,,,Clark,110,0,0,N,7,31
,7/1/2013,,,,,,,SY13-14,2013,NV@3095@1089,3095,1089,,,,,,,,,,190,0,0,,,31,,,,,,,,,NV,194,6.258064516,190,6.129032258,,,,,,,,,,,,,WESTCARE INC,Women and Children's Campus (Young Faces),,,Clark,194,0,0,N,7,31
,7/1/2013,,,,,,,SY13-14,2013,NV@1254@1138,1254,1138,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,ZION LUTHERAN PRESCHOOL,Zion Lutheran Preschool,,,Humboldt,0,0,0,N,7,0
,8/1/2013,,,,,,,SY13-14,2013,NV@1222@1093,1222,1093,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,ALL SAINTS DAY SCHOOL,All Saints Day School,,,Clark,0,0,0,N,8,0
,8/1/2013,,,,,,,SY13-14,2013,NV@1226@1097,1226,1097,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,BOARD OF REGENTS/TMCC/E.L. CORD,Board of Regents /TMCC/E.L. Cord,,,Washoe,0,0,0,N,8,0
,8/1/2013,,,,,,,SY13-14,2013,NV@1228@1099,1228,1099,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,BOARD OF REGENTS/UNLV/CSUN PRESCHOOL (GRANT/CT),"Board of Regents/UNLV,Grants&Contracts",,,Clark,0,0,0,N,8,0
,8/1/2013,,,,,,,SY13-14,2013,NV@1229@1100,1229,1100,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,BOARD OF REGENTS/WNC FAMILY SVCS,Board of Regents/WNC Family Svcs,,,Carson City,0,0,0,N,8,0
,8/1/2013,,,,,,,SY13-14,2013,NV@1713@1065,1713,1065,,,,,,,,,,3765,0,0,,,31,,,,,,,,,NV,3756,121.161290323,3765,121.451612903,,,,,,,,,,,,,CALIENTE YOUTH TRAINING CENTER,Caliente Youth Center,,,Lincoln,3756,0,0,N,8,31
,8/1/2013,,,,,,,SY13-14,2013,NV@1041@1014,1041,1014,,,,,,,,,,565,41,114,,,10,,,,,,,,,NV,2452,245.2,606,60.6,,,,,,,,,,,,,CARSON CITY SCHOOL DISTRICT,Bordewich Elementary School,,,Carson City,2271,181,680,N,8,10
,8/1/2013,,,,,,,SY13-14,2013,NV@1065@1014,1065,1014,,,,,,,,,,1213,108,133,,,10,,,,,,,,,NV,3148,314.8,1321,132.1,,,,,,,,,,,,,CARSON CITY SCHOOL DISTRICT,Carson High School,,,Carson City,2729,419,884,N,8,10
,8/1/2013,,,,,,,SY13-14,2013,NV@1066@1014,1066,1014,,,,,,,,,,629,48,74,,,10,,,,,,,,,NV,3607,360.7,677,67.7,,,,,,,,,,,,,CARSON CITY SCHOOL DISTRICT,Carson Middle School,,,Carson City,3301,306,893,N,8,10
,8/1/2013,,,,,,,SY13-14,2013,NV@1067@1014,1067,1014,,,,,,,,,,356,31,30,,,10,,,,,,,,,NV,2434,243.4,387,38.7,,,,,,,,,,,,,CARSON CITY SCHOOL DISTRICT,Eagle Valley Middle School,,,Carson City,2122,312,989,N,8,10
,8/1/2013,,,,,,,SY13-14,2013,NV@1068@1014,1068,1014,,,,,,,,,,4385,145,289,,,10,,,,,,,,,NV,4276,427.6,4530,453,,,,,,,,,,,,,CARSON CITY SCHOOL DISTRICT,Empire Elementary School,,,Carson City,3839,437,584,N,8,10
,8/1/2013,,,,,,,SY13-14,2013,NV@1042@1014,1042,1014,,,,,,,,,,476,43,115,,,10,,,,,,,,,NV,2000,200,519,51.9,,,,,,,,,,,,,CARSON CITY SCHOOL DISTRICT,Fremont Elementary School,,,Carson City,1772,228,778,N,8,10
,8/1/2013,,,,,,,SY13-14,2013,NV@1069@1014,1069,1014,,,,,,,,,,354,26,99,,,10,,,,,,,,,NV,1335,133.5,380,38,,,,,,,,,,,,,CARSON CITY SCHOOL DISTRICT,Fritsch Elementary School,,,Carson City,1216,119,846,N,8,10
,8/1/2013,,,,,,,SY13-14,2013,NV@113@1014,113,1014,,,,,,,,,,69,0,0,,,10,,,,,,,,,NV,342,34.2,69,6.9,,,,,,,,,,,,,CARSON CITY SCHOOL DISTRICT,Pioneer High School,,,Carson City,336,6,21,N,8,10
,8/1/2013,,,,,,,SY13-14,2013,NV@1071@1014,1071,1014,,,,,,,,,,372,22,71,,,10,,,,,,,,,NV,1558,155.8,394,39.4,,,,,,,,,,,,,CARSON CITY SCHOOL DISTRICT,Seeliger Elementary School,,,Carson City,1236,322,812,N,8,10
,8/1/2013,,,,,,,SY13-14,2013,NV@1070@1014,1070,1014,,,,,,,,,,785,48,97,,,10,,,,,,,,,NV,3185,318.5,833,83.3,,,,,,,,,,,,,CARSON CITY SCHOOL DISTRICT,"Twain, Mark Elementary School",,,Carson City,2821,364,587,N,8,10
,8/1/2013,,,,,,,SY13-14,2013,NV@1716@1071,1716,1071,,,,,,,,,,1412,0,0,,,31,,,,,,,,,NV,1366,44.064516129,1412,45.548387097,,,,,,,,,,,,,CHINA SPRING YOUTH CAMP,China Spring Youth Camp,,,Douglas,1366,0,0,N,8,31
,8/1/2013,,,,,,,SY13-14,2013,NV@1134@1035,1134,1035,,,,,,,,,,691,87,32,,,10,,,,,,,,,NV,1507,150.7,778,77.8,,,,,,,,,,,,,CHURCHILL COUNTY SCHOOL DISTRICT,Churchill County High School,,,Churchill,1270,237,395,N,8,10
,8/1/2013,,,,,,,SY13-14,2013,NV@1135@1035,1135,1035,,,,,,,,,,515,96,32,,,10,,,,,,,,,NV,2624,262.4,611,61.1,,,,,,,,,,,,,CHURCHILL COUNTY SCHOOL DISTRICT,Churchill County Middle School,,,Churchill,2198,426,841,N,8,10
,8/1/2013,,,,,,,SY13-14,2013,NV@1136@1035,1136,1035,,,,,,,,,,1669,261,1067,,,10,,,,,,,,,NV,1803,180.3,1930,193,,,,,,,,,,,,,CHURCHILL COUNTY SCHOOL DISTRICT,E.C. Best Elementary School,,,Churchill,1610,193,456,N,8,10
,8/1/2013,,,,,,,SY13-14,2013,NV@14@1035,14,1035,,,,,,,,,,1699,248,1184,,,10,,,,,,,,,NV,1672,167.2,1947,194.7,,,,,,,,,,,,,CHURCHILL COUNTY SCHOOL DISTRICT,Lahontan Elementary School,,,Churchill,1449,223,458,N,8,10
,8/1/2013,,,,,,,SY13-14,2013,NV@13@1035,13,1035,,,,,,,,,,60,7,32,,,8,,,,,,,,,NV,308,38.5,67,8.375,,,,,,,,,,,,,CHURCHILL COUNTY SCHOOL DISTRICT,Northside Elementary School,,,Churchill,295,13,186,N,8,8
,8/1/2013,,,,,,,SY13-14,2013,NV@1140@1035,1140,1035,,,,,,,,,,1942,445,1624,,,10,,,,,,,,,NV,1679,167.9,2387,238.7,,,,,,,,,,,,,CHURCHILL COUNTY SCHOOL DISTRICT,Numa Elementary School,,,Churchill,1420,259,371,N,8,10
,8/1/2013,,,,,,,SY13-14,2013,NV@63@6,63,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Bartlett, Selma Elementary School",,,Clark,0,0,0,N,8,0
,8/1/2013,,,,,,,SY13-14,2013,NV@52@6,52,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Cox, David Elementary School",,,Clark,0,0,0,N,8,0
,8/1/2013,,,,,,,SY13-14,2013,NV@60@6,60,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Dooley, John Elementary School",,,Clark,0,0,0,N,8,0
,8/1/2013,,,,,,,SY13-14,2013,NV@61@6,61,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Galloway, Fay Elementary School",,,Clark,0,0,0,N,8,0
,8/1/2013,,,,,,,SY13-14,2013,NV@55@6,55,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Gibson, James Elementary School",,,Clark,0,0,0,N,8,0
,8/1/2013,,,,,,,SY13-14,2013,NV@76@6,76,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Greenspun, Hank Middle School",,,Clark,0,0,0,N,8,0
,8/1/2013,,,,,,,SY13-14,2013,NV@70@6,70,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Kesterson, Lorna Elementary School",,,Clark,0,0,0,N,8,0
,8/1/2013,,,,,,,SY13-14,2013,NV@69@6,69,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Lamping, Frank Elementary School",,,Clark,0,0,0,N,8,0
,8/1/2013,,,,,,,SY13-14,2013,NV@53@6,53,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Mack, Nate Elementary School",,,Clark,0,0,0,N,8,0
,8/1/2013,,,,,,,SY13-14,2013,NV@78@6,78,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Mannion, Jack & Terry Middle School",,,Clark,0,0,0,N,8,0
,8/1/2013,,,,,,,SY13-14,2013,NV@54@6,54,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"McDoniel, Estes Elementary School",,,Clark,0,0,0,N,8,0
,8/1/2013,,,,,,,SY13-14,2013,NV@80@6,80,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Miller,Bob Middle School",,,Clark,0,0,0,N,8,0
,8/1/2013,,,,,,,SY13-14,2013,NV@68@6,68,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Morrow, Sue Elementary School",,,Clark,0,0,0,N,8,0
,8/1/2013,,,,,,,SY13-14,2013,NV@65@6,65,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Newton, Ulis Elementary School",,,Clark,0,0,0,N,8,0
,8/1/2013,,,,,,,SY13-14,2013,NV@66@6,66,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Roberts, Aggie Elementary School",,,Clark,0,0,0,N,8,0
,8/1/2013,,,,,,,SY13-14,2013,NV@75@6,75,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Smalley, James E. & A. Rae Elementary School",,,Clark,0,0,0,N,8,0
,8/1/2013,,,,,,,SY13-14,2013,NV@74@6,74,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Taylor, Glen Elementary School",,,Clark,0,0,0,N,8,0
,8/1/2013,,,,,,,SY13-14,2013,NV@72@6,72,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Twitchell, Neil Elementary School",,,Clark,0,0,0,N,8,0
,8/1/2013,,,,,,,SY13-14,2013,NV@67@6,67,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Vanderburg, John Elementary School",,,Clark,0,0,0,N,8,0
,8/1/2013,,,,,,,SY13-14,2013,NV@73@6,73,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Walker, Marlan J Elementary School",,,Clark,0,0,0,N,8,0
,8/1/2013,,,,,,,SY13-14,2013,NV@4021@6,4021,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Wallin, Shirley & Bill ES",,,Clark,0,0,0,N,8,0
,8/1/2013,,,,,,,SY13-14,2013,NV@81@6,81,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Webb, Del E Middle School",,,Clark,0,0,0,N,8,0
,8/1/2013,,,,,,,SY13-14,2013,NV@71@6,71,6,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF HENDERSON PARKS & REC-YOUTH ENRICHMENT SECTION,"Wolff, Elise Elementary School",,,Clark,0,0,0,N,8,0
,8/1/2013,,,,,,,SY13-14,2013,NV@2135@1182,2135,1182,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,Antonello Safekey,,,Clark,0,0,0,N,8,0
,8/1/2013,,,,,,,SY13-14,2013,NV@2129@1182,2129,1182,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,Bruner Safekey,,,Clark,0,0,0,N,8,0
,8/1/2013,,,,,,,SY13-14,2013,NV@2638@1182,2638,1182,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,Cozine Safekey,,,Clark,0,0,0,N,8,0
,8/1/2013,,,,,,,SY13-14,2013,NV@3215@1182,3215,1182,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,Dickens Safekey,,,Clark,0,0,0,N,8,0
,8/1/2013,,,,,,,SY13-14,2013,NV@4023@1182,4023,1182,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,Duncan ES Sitekey,,,Clark,0,0,0,N,8,0
,8/1/2013,,,,,,,SY13-14,2013,NV@2126@1182,2126,1182,,,,,,,,,,0,0,0,,,0,,,,,,,,,NV,0,,0,,,,,,,,,,,,,,CITY OF N LAS VEGAS PRK & REC/FIN DEPT,Elizondo Safekey,,,Clark,0,0,0,N,8,0
